encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-9186,-4458,-1312,-184,70,217,153,0
0,-7562,1817,5910,-89,178,240,305,0
0,-2374,-11163,2935,-150,30,165,460,0
0,5434,-8264,39,-147,153,41,612,0
6,-774,-1586,-6361,-240,109,-123,766,0
95,-6618,654,10544,-158,-154,35,918,0
313,147602,4713,-4664,-207,-740,-18,1068,0
609,358750,17665,-10139,-173,-1731,88,1224,0
946,548540,38168,2897,-371,-2127,69,1376,0
1306,690584,38218,-5783,-203,-2329,23,1528,0
1637,828108,31856,16121,-192,-2491,-11,1680,0
1955,1017688,71688,5928,-249,-2921,-263,1831,0
2261,1179050,71596,-6731,475,-3582,203,1985,-1
2574,1331970,53640,-8165,2319,-4349,148,2136,-1
2887,1511062,67472,-9914,3127,-4930,-86,2289,-1
3156,1663458,75674,5189,3466,-5301,51,2439,-1
3464,1858814,80078,-48170,4443,-5841,-76,2591,-1
3735,2073094,94744,-30232,5061,-6341,196,2745,-1
4064,2268332,106191,-23319,5569,-6455,9,2898,-1
4333,2460648,124511,-16258,6460,-6553,182,3051,-1
4643,2651854,115687,19344,6623,-5665,-42,3204,-1
4958,2869190,147802,10749,7529,-5717,-66,3356,-1
5270,3077790,160840,17158,7929,-5701,40,3507,-1
5549,3287894,209956,21288,8740,-5751,389,3660,-1
5882,3503942,178682,-12264,10131,-5996,298,3814,-1
6207,3722222,228344,-6333,11176,-6228,508,3972,-1
6540,3919030,167223,-17378,12127,-6204,196,4125,-1
6891,4102078,188441,-63219,12840,-6090,301,4281,-1
7435,4437330,210263,-26440,14438,-5977,644,4515,-1
7729,4631734,239154,-14298,15094,-5705,785,4674,-1
8073,4826118,231037,21155,16092,-5370,645,4832,-1
8460,5049754,242482,88858,16817,-5667,548,4989,-1
8808,5280906,282194,87421,18002,-6248,507,5148,-1
9180,5474106,263638,112269,18813,-6338,317,5308,-1
9533,5677082,230483,179199,19832,-6316,121,5467,-1
9871,5900266,228970,186653,20437,-6692,467,5622,-1
10194,6043730,245101,212490,21153,-6911,551,5778,-1
10558,6253046,247351,316094,22234,-7441,372,5937,-1
10858,6517738,217767,354941,23164,-7957,-147,6094,-1
11176,6655278,233026,386141,23794,-8380,109,6248,-1
11491,6612846,254895,198430,23622,-7716,266,6404,-1
11801,6594814,201462,296937,23659,-7731,-182,6556,-1
12116,6614382,177406,330708,23623,-7706,-114,6713,0
12424,6596110,256116,259090,23542,-7981,227,6870,0
12514,6609750,304997,157309,23448,-8171,461,7025,0
12514,6693534,350639,134487,23564,-7968,676,7180,0
12604,6710782,305410,164352,23813,-8106,669,7341,0
12889,6747566,300871,194269,23766,-8052,514,7496,0
13102,6736550,288456,215229,24064,-8155,327,7652,0
13104,6757430,279784,207018,23756,-8049,558,7807,0
13104,6752866,274174,222394,23781,-8055,485,7962,0
13104,6747594,266242,230815,23899,-8458,276,8118,0
13104,6747906,266270,241461,24290,-8453,444,8273,0
13104,6756906,252940,239154,24044,-8365,461,8427,0
13104,6756210,256537,236687,23789,-8244,344,8581,0
13104,6748470,250630,237880,24011,-8322,434,8734,0
13104,6756262,252799,240443,24223,-8222,356,8889,0
13104,6745854,255729,254519,24272,-8200,380,9047,0
