Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10618417, -4164743, -31444460, 60458, 198594, -211995,0, 
0x00000000, -10614538, -4175677, -31447240, 60432, 198875, -212194,153, 
0x00000000, -10626412, -4173419, -31436000, 60584, 198812, -212067,305, 
0x00000000, -10616449, -4166743, -31442248, 60553, 198637, -212170,457, 
0x00000000, -10615474, -4164994, -31436240, 60601, 198674, -212258,611, 
0x00000000, -10620187, -4167406, -31441188, 60544, 198728, -212195,764, 
0x00000000, -10625665, -4166181, -31440776, 60302, 198978, -212152,917, 
0x00000000, -10620686, -4157975, -31437808, 60495, 198904, -212232,1069, 
0x00000000, -10616894, -4163162, -31432592, 60357, 198668, -212009,1220, 
0x00000000, -10625071, -4162845, -31431962, 60380, 198796, -212165,1373, 
0x00000000, -10621622, -4160274, -31441548, 60655, 198743, -212177,1533, 
0x00000000, -10628325, -4173958, -31435140, 60445, 198979, -212381,1686, 
0x00000000, -10624109, -4156715, -31437184, 60801, 198612, -211967,1926, 
0x00000000, -10628516, -4166618, -31437286, 60280, 198671, -211976,2083, 
0x00000000, -10623658, -4166291, -31428436, 60308, 198644, -212055,2235, 
0x00000000, -10616616, -4156760, -31424220, 60429, 198711, -211865,2389, 
0x00000000, -10617957, -4168522, -31434756, 60483, 198655, -212180,2544, 
0x00000000, -10623285, -4165482, -31431840, 60589, 198618, -212113,2702, 
0x00000000, -10623036, -4157308, -31433564, 60472, 198810, -211838,2855, 
0x00000000, -10609706, -4159153, -31487316, 60378, 198176, -212102,3010, 
0x00000000, -10608377, -4167385, -31605760, 60357, 197683, -212181,3163, 
0x00000000, -10601704, -4159518, -31760744, 59923, 197122, -212058,3314, 
0x00000000, -10597213, -4172347, -31884156, 60228, 196575, -212348,3465, 
0x00000000, -10589627, -4192533, -31978148, 60222, 196356, -212036,3618, 
0x00000000, -10583196, -4181869, -32084088, 59763, 195814, -212147,3772, 
0x00000000, -10584504, -4167862, -32199580, 59912, 195774, -211990,3924, 
0x00000000, -10548662, -4174545, -32299408, 59847, 195407, -212148,4080, 
0x00000000, -10540172, -4193060, -32406150, 59604, 194698, -212188,4234, 
0x00000000, -10533599, -4199403, -32525612, 59502, 194590, -212206,4386, 
0x00000000, -10534675, -4184724, -32627372, 59883, 194420, -212542,4545, 
0x00000000, -10565687, -4198669, -32722120, 61675, 193609, -212207,4697, 
0x00000000, -10535276, -4159153, -32816004, 62357, 193613, -212139,4851, 
0x00000000, -10542263, -4168495, -32893264, 62527, 193155, -212186,5004, 
0x00000000, -10533479, -4168778, -32977840, 62505, 192906, -212186,5160, 
0x00000000, -10524857, -4176638, -33087408, 62961, 192575, -211946,5318, 
0x00000000, -10509201, -4160746, -33182388, 63474, 192272, -211817,5487, 
0x00000000, -10524855, -4175032, -33291636, 63654, 192054, -212045,5638, 
0x00000000, -10504459, -4166861, -33419710, 63893, 191623, -212095,5803, 
0x00000000, -10509886, -4152556, -33507892, 64523, 191293, -212295,5955, 
0x00000000, -10488035, -4159788, -33601844, 64662, 191099, -212001,6107, 
0x00000000, -10498473, -4181307, -33722268, 64637, 190866, -212309,6271, 
0x00000000, -10468498, -4144450, -33810480, 64931, 190903, -212107,6423, 
0x00000000, -10468995, -4137699, -33866928, 65286, 190610, -212010,6577, 
0x00000000, -10498469, -4168248, -33942176, 64921, 190681, -212345,6737, 
0x00000000, -10481270, -4147681, -33996376, 65335, 191385, -212301,6891, 
0x00000000, -10469746, -4130222, -34092860, 65452, 191119, -211945,7043, 
0x00000000, -10456648, -4130130, -34171340, 65468, 191120, -212139,7201, 
0x00000000, -10442925, -4123460, -34253264, 65819, 190956, -211960,7355, 
0x00000000, -10473804, -4149269, -34329956, 65830, 191358, -212185,7520, 
0x00000000, -10415607, -4097870, -34429688, 65862, 191176, -212120,7677, 
0x00000000, -10392061, -4111271, -34518744, 66029, 190870, -212001,7837, 
0x00000000, -10449014, -4190381, -34612592, 66312, 190900, -211749,7989, 
0x00000000, -10393696, -4152777, -34734344, 67004, 190730, -211923,8143, 
0x00000000, -10403291, -4147396, -34811456, 67287, 190508, -211964,8303, 
0x00000000, -10434139, -4203304, -34914364, 67753, 190470, -211966,8455, 
0x00000000, -10399240, -4192099, -35009044, 68268, 190482, -211981,8605, 
0x00000000, -10422755, -4194086, -35090876, 68629, 190127, -211744,8764, 
0x00000000, -10445547, -4217654, -35176948, 68938, 190254, -211641,8915, 
0x00000000, -10413289, -4219497, -35282464, 69317, 190326, -211759,9066, 
0x00000000, -10403986, -4193044, -35366632, 69863, 190101, -211922,9230, 
0x00000000, -10426898, -4226342, -35462760, 70246, 189999, -211884,9380, 
0x00000000, -10421322, -4231507, -35552936, 70651, 190082, -211887,9534, 
0x00000000, -10386958, -4181866, -35638536, 70656, 190310, -211804,9686, 
0x00000000, -10353500, -4156153, -35728676, 71308, 189946, -211616,9844, 
0x00000000, -10341040, -4148801, -35823536, 71346, 189978, -211744,9995, 
0x00000000, -10375340, -4190929, -35920276, 72222, 190111, -211685,10149, 
0x00000000, -10369820, -4176208, -36005324, 72350, 190047, -211735,10302, 
0x00000000, -10326542, -4128681, -36086864, 72563, 189851, -211862,10453, 
0x00000000, -10307327, -4124080, -36176096, 72895, 189809, -211629,10602, 
0x00000000, -10316465, -4126713, -36259672, 73257, 189760, -211516,10757, 
0x00000000, -10291028, -4093060, -36348668, 73448, 189393, -211834,10910, 
0x00000000, -10315011, -4110792, -36433424, 74036, 189521, -211716,11064, 
0x00000000, -10311300, -4106830, -36539140, 74542, 189510, -211502,11232, 
0x00000000, -10297013, -4053484, -36625208, 74795, 189301, -211758,11392, 
0x00000000, -10296893, -4060032, -36734188, 75239, 189157, -211840,11550, 
0x00000000, -10352402, -4087983, -36837728, 75791, 189008, -211896,11714, 
0x00000000, -10377743, -4071805, -36919824, 75964, 188939, -212079,11874, 
0x00000000, -10313839, -4017939, -37016384, 76298, 188542, -211944,12024, 
0x00000000, -10282229, -3959867, -37117956, 76853, 188844, -211800,12178, 
0x00000000, -10322053, -3977846, -37211136, 77378, 188400, -212127,12330, 
0x00000000, -10298270, -3949165, -37287132, 77544, 188075, -212007,12483, 
0x00000000, -10312376, -3950264, -37364144, 77645, 188192, -211855,12635, 
0x00000000, -10338850, -3974303, -37469332, 78138, 187910, -211827,12790, 
0x00000000, -10300984, -3899501, -37540672, 78626, 187836, -211972,12944, 
0x00000000, -10251942, -3838882, -37622920, 79001, 187363, -211927,13098, 
0x00000000, -10245691, -3856228, -37720632, 79275, 187090, -212312,13250, 
0x00000000, -10307710, -3872624, -37782936, 79631, 186884, -212192,13404, 
0x00000000, -10362272, -3936120, -37844772, 79636, 186900, -211836,13555, 
0x00000000, -10248203, -3906256, -37911484, 80234, 186861, -211911,13707, 
0x00000000, -10213870, -3914436, -37985900, 80069, 186744, -212000,13863, 
0x00000000, -10183424, -3854987, -38035632, 80439, 186640, -211677,14018, 
0x00000000, -10234948, -3947306, -38081608, 80513, 186597, -211752,14170, 
0x00000000, -10297070, -4013841, -38131244, 80719, 187108, -211597,14326, 
0x00000000, -10249095, -3923908, -38133988, 80740, 187027, -211773,14478, 
0x00000000, -10200680, -3892345, -38094912, 80794, 186902, -211860,14631, 
0x00000000, -10292968, -4029805, -38076328, 80168, 187058, -211534,14784, 
0x00000000, -10261408, -4078810, -38126184, 80662, 187007, -211259,14937, 
0x00000000, -10239793, -4131343, -38152152, 80464, 186986, -211241,15089, 
0x00000000, -10225790, -4183600, -38207808, 80801, 187174, -211329,15248, 
0x00000000, -11162294, -4241379, -38250272, 80032, 187539, -213650,15405, 
0x00000000, -10564973, -4228252, -38265228, 80309, 188379, -212165,15560, 
0x00000000, -10585572, -4233299, -38282516, 80627, 188188, -212338,15718, 
0x00000000, -10586558, -4219465, -38256320, 80442, 188175, -212103,15874, 
0x00000000, -10631325, -4265368, -38258136, 80489, 188330, -212582,16027, 
0x00000000, -10632314, -4265780, -38249028, 80522, 188426, -212345,16179, 
0x00000000, -10620265, -4235442, -38256488, 80155, 188130, -212352,16332, 
0x00000000, -10618960, -4231761, -38251496, 80366, 188238, -212292,16486, 
0x00000000, -10653092, -4159942, -38304916, 80657, 188190, -212761,16642, 
0x00000000, -10673676, -3890845, -38399272, 80783, 187887, -213159,16800, 
0x00000000, -10886433, -3672997, -38453260, 81112, 187937, -213941,16961, 
0x00000000, -10965288, -3759301, -38516200, 79141, 185628, -214220,17262, 
0x00000000, -10956430, -3755061, -38611480, 78926, 184880, -214265,17416, 
0x00000000, -11030877, -3852623, -38605972, 78526, 184738, -214358,17570, 
0x00000000, -11142530, -3996771, -38587156, 78088, 184281, -214436,17723, 
0x00000000, -11150976, -4055057, -38514056, 77329, 183799, -214032,17888, 
0x00000000, -11198438, -4132408, -38453664, 76868, 183340, -214210,18060, 
0x00000000, -11194751, -4170946, -38318300, 75858, 183223, -213899,18218, 
0x00000000, -11164016, -4204269, -38225264, 75024, 182799, -213982,18371, 
