encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,3140,4232,-4555,-130,-172,18,152,0
0,7166,4304,-4362,-62,55,402,304,0
0,4446,2958,1677,105,-96,192,460,0
0,1198,9989,-1647,-138,-5,-64,612,0
0,3874,3222,-6708,-148,23,151,762,0
0,2462,2284,-2100,24,70,-136,913,0
0,-7018,-841,6063,84,174,252,1063,0
0,-3698,6860,2783,56,92,-86,1215,0
0,980,3311,-5865,18,332,-5,1366,0
19,-2406,9862,-6890,178,227,51,1517,0
80,-12522,-4643,905,154,-73,54,1679,0
180,-13072,5774,-527,-120,-86,268,1838,0
289,-3332,7201,-11839,-220,6,65,1987,0
411,-9542,1116,-3566,-107,-161,152,2143,0
544,-3522,213,2540,108,282,478,2293,0
682,-4258,6738,-4402,7,307,332,2444,0
829,5626,4152,-6497,156,-84,228,2606,0
956,-7206,4638,-6431,-195,-156,88,2756,0
1099,-4766,8614,1324,-138,-56,143,2906,0
1242,-6182,9821,-3756,130,12,-4,3061,0
1386,-11120,8516,-4937,-45,73,36,3212,0
1529,-22490,5360,-7406,-154,-157,329,3365,0
1687,-7078,13608,-3340,0,-138,521,3516,0
1831,-13824,9817,358,-38,172,20,3667,0
1974,-11202,5101,-7112,-47,-88,156,3818,0
2130,-8490,3256,-192,246,61,239,3976,0
2313,-8546,8265,-8911,134,54,105,4167,0
2461,-17594,9991,-10098,122,135,189,4320,0
2618,-16206,6041,-3039,125,325,201,4474,0
2818,-9182,9251,-1123,172,31,304,4657,0
2973,-9928,3263,-6533,47,188,444,4811,0
3140,-12178,4238,-5891,155,361,-19,4966,0
3298,-19456,10312,-6023,169,68,339,5117,0
3453,-9734,4857,-7382,123,240,341,5269,0
3608,-21614,5044,1374,182,339,254,5422,0
3794,-12302,4163,-1634,350,209,23,5575,0
3960,56042,15197,-14503,-107,-122,121,5726,0
4127,189162,24831,-595,126,-754,222,5876,0
4296,287038,19782,-19860,-125,-947,129,6026,0
4481,391938,30942,8126,-13,-1356,141,6183,0
4647,500866,46121,-18578,-517,-1998,-348,6334,0
4820,578898,42613,5020,-406,-2328,70,6486,0
4999,661142,53475,6674,-460,-2602,93,6645,0
5170,759046,55129,11397,-545,-2944,-21,6799,0
5339,836682,66855,-33555,-650,-3285,122,6953,0
5505,924270,70813,-36734,-741,-3363,308,7102,-1
5702,1014074,87807,-16484,-828,-3338,41,7255,-1
5862,1093414,94637,-22679,-896,-3576,-122,7407,-1
6038,1180868,58063,-55071,1198,-4158,32,7560,-1
