Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10658213, -4120199, -30921426, 59654, 197093, -211446,0, 
0x00000000, -10653981, -4124754, -30924566, 59524, 196921, -211428,152, 
0x00000000, -10653909, -4124561, -30928592, 59592, 197148, -211044,304, 
0x00000000, -10655255, -4118522, -30925872, 59759, 196997, -211254,460, 
0x00000000, -10648224, -4121846, -30922624, 59516, 197088, -211510,612, 
0x00000000, -10654991, -4126907, -30925300, 59506, 197116, -211295,762, 
0x00000000, -10655929, -4122299, -30923888, 59678, 197163, -211582,913, 
0x00000000, -10659054, -4114136, -30914408, 59738, 197267, -211194,1063, 
0x00000000, -10651353, -4117416, -30917728, 59710, 197185, -211532,1215, 
0x00000000, -10654902, -4126064, -30922406, 59672, 197425, -211451,1366, 
0x00000000, -10648351, -4127089, -30919020, 59832, 197320, -211395,1517, 
0x00000000, -10662856, -4119294, -30908904, 59808, 197020, -211392,1679, 
0x00000000, -10652439, -4120726, -30908354, 59534, 197007, -211178,1838, 
0x00000000, -10651012, -4132038, -30918094, 59434, 197099, -211381,1987, 
0x00000000, -10657097, -4123765, -30911884, 59547, 196932, -211294,2143, 
0x00000000, -10658000, -4117659, -30917904, 59762, 197375, -210968,2293, 
0x00000000, -10651475, -4124601, -30917168, 59661, 197400, -211114,2444, 
0x00000000, -10654061, -4126696, -30927052, 59810, 197009, -211218,2606, 
0x00000000, -10653575, -4126630, -30914220, 59459, 196937, -211358,2756, 
0x00000000, -10649599, -4118875, -30916660, 59516, 197037, -211303,2906, 
0x00000000, -10648392, -4123955, -30915244, 59784, 197105, -211450,3061, 
0x00000000, -10649697, -4125136, -30910306, 59609, 197166, -211410,3212, 
0x00000000, -10652853, -4127605, -30898936, 59500, 196936, -211117,3365, 
0x00000000, -10644605, -4123539, -30914348, 59654, 196955, -210925,3516, 
0x00000000, -10648396, -4119841, -30907602, 59616, 197265, -211426,3667, 
0x00000000, -10653112, -4127311, -30910224, 59607, 197005, -211290,3818, 
0x00000000, -10654957, -4120391, -30912936, 59900, 197154, -211207,3976, 
0x00000000, -10649948, -4129110, -30912880, 59788, 197147, -211341,4167, 
