encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-10036,7489,-633,-38,-339,-215,157,0
0,-8880,7934,2250,-73,26,-66,320,0
0,-7162,694,-862,129,148,-324,475,0
0,-19964,5305,2654,124,149,-249,639,0
3,-20380,5491,4258,113,-97,-273,794,0
85,-27894,-1250,-3225,264,-10,-206,951,0
202,-22508,9473,-3001,27,-47,-120,1106,0
325,-26800,-3199,-1534,174,-10,-129,1261,0
465,-25300,-9,3104,342,120,-151,1432,0
610,-24160,4560,-3398,135,-77,40,1590,0
738,-30424,1031,3009,317,66,-419,1745,0
870,-36132,4165,-4258,285,25,-188,1900,0
1000,-30810,9467,891,318,51,-66,2053,0
1149,-35520,3609,1283,354,39,-18,2212,0
1309,-33502,3719,-273,316,62,-169,2367,0
1451,-48712,6226,5011,438,-69,-187,2521,0
1605,-45398,3811,4498,425,133,-112,2675,0
1738,-52688,8338,2471,393,-160,-101,2828,0
1854,-57660,7521,3063,194,-45,30,2982,0
1977,-48160,5872,-1863,290,38,-110,3137,0
2095,-53736,3235,8234,310,-87,109,3292,0
2232,-46038,9093,10195,296,-195,79,3447,0
2351,-49556,6383,10284,488,97,-87,3601,0
2474,-51978,7775,2716,488,-131,-327,3754,0
2604,-47880,666,5500,428,-9,-381,3909,0
2731,-44820,14222,1873,555,-186,-99,4062,0
2863,-48080,5936,8646,507,6,6,4215,0
2983,-54608,2857,5548,434,141,-395,4370,0
3118,-48260,452,-823,271,-70,-143,4533,0
3240,-51460,12248,2451,194,11,13,4687,0
3369,-47242,6244,4098,320,48,-151,4839,0
3535,-43354,7236,3233,118,130,185,5006,0
3679,-35132,8783,644,30,-128,27,5162,0
3838,-39776,3522,-308,290,237,39,5316,0
3980,-43292,9073,6849,135,-117,-270,5469,0
4125,-40852,8413,3847,83,-208,93,5623,0
4302,916,17202,-5237,88,-25,134,5777,0
4479,145264,22527,-2092,-53,-795,54,5931,0
4662,251836,27506,-7105,-75,-1331,-209,6086,0
4833,363642,21063,-18974,-298,-1648,-99,6244,0
5027,490720,39494,-22161,-451,-2110,42,6398,0
5226,566966,47160,4835,-542,-2511,-371,6558,0
5422,663828,50138,-23779,-395,-2465,-25,6725,0
5599,765158,65569,19371,-581,-3120,-234,6877,0
5802,862690,68859,-10887,-827,-3094,-382,7043,0
5994,970414,79141,-4007,-391,-3315,-366,7196,0
6184,1061776,95718,13361,-618,-3532,-386,7350,0
6394,1167094,62970,-29720,1699,-4370,11,7509,0
6591,1283280,93168,27965,2273,-4621,-278,7665,-1
6800,1390076,85286,-1899,2269,-5122,-76,7819,-1
7001,1515148,95710,26354,2994,-5647,-220,7982,-1
7245,1637300,92112,25426,3268,-5856,-230,8135,-1
7461,1794540,97873,-8967,3972,-6325,-110,8302,-1
7684,1940108,135148,31533,4401,-6982,-292,8456,-1
7899,2082920,123497,-41402,4422,-6920,-124,8621,-1
8139,2213452,127799,14002,4848,-7169,-250,8781,-1
8338,2352184,129376,-27283,5269,-6740,115,8934,-1
8579,2485148,131737,45078,5610,-6722,-298,9102,-1
8796,2642100,180739,33485,6194,-6788,-106,9254,-1
9011,2764856,181800,62587,6326,-6569,279,9407,-1
9234,2899604,201184,58543,6444,-6654,-59,9573,-1
9448,3062480,201994,10499,7253,-6905,163,9729,-1
9669,3168792,198974,20950,7732,-7003,-164,9881,-1
9886,3334908,218566,-30408,8372,-6824,28,10042,-1
10124,3440664,213316,3935,9205,-7221,190,10198,-1
10336,3597848,200222,-41303,9725,-7272,279,10350,-1
10541,3725948,239611,-1396,10373,-7362,106,10503,-1
10774,3861604,223387,-35831,10843,-7410,311,10674,-1
11004,4002920,206200,-40185,11764,-7222,23,10827,-1
11214,4114680,239229,-21066,12035,-7322,497,10980,-1
11424,4250020,247683,-10759,12512,-7312,121,11133,-1
11655,4364232,241946,-10280,13140,-7137,155,11296,-1
11867,4487652,263009,5356,13672,-7102,204,11450,-1
12073,4602088,297762,61307,14016,-7489,264,11602,-1
12283,4734948,333397,86773,14564,-7527,563,11761,-1
12512,4871536,273614,35157,15505,-7580,534,11915,-1
12722,5002432,299402,131948,15910,-7476,534,12073,-1
12931,5137716,313643,132145,16598,-7866,336,12224,-1
13145,5254264,254923,123745,17028,-7936,19,12379,-1
13343,5377488,287522,153137,17714,-8375,321,12534,-1
13537,5494016,240369,139340,18088,-7786,106,12685,-1
13735,5620204,284585,219312,18723,-8128,147,12840,-1
13932,5720900,313494,198200,19279,-8595,215,12993,-1
14146,5745780,354177,162913,19284,-8497,329,13146,-1
14344,5804884,377628,117914,19733,-8594,475,13301,-1
14559,5904612,385566,118530,20177,-8894,473,13456,-1
14757,6017956,338253,93291,20385,-8640,327,13609,-1
14951,6189256,366116,133002,21318,-8979,684,13763,-1
15146,6309168,378096,200118,22155,-9263,353,13915,-1
15347,6365476,340983,146608,22209,-8779,481,14069,-1
15551,6364456,326529,150516,22114,-8815,409,14224,-1
15773,6382992,365613,191505,22139,-8727,462,14378,-1
15968,6455356,371434,135458,22332,-9197,658,14531,-1
16160,6536544,425614,141168,22461,-9317,482,14685,-1
16375,6609712,395362,86286,22910,-9300,556,14839,-1
16549,6641604,360992,119185,22826,-9318,133,14995,0
16587,6672752,364057,157763,23036,-9468,637,15155,0
16587,6663168,351887,166576,22967,-9138,359,15309,0
16587,6670092,347647,180238,23157,-9152,357,15466,0
16587,6681848,348946,201167,22980,-9464,537,15619,0
16587,6686932,341889,198696,23182,-9254,378,15772,0
16587,6683560,338060,195144,23073,-9455,256,15927,0
16587,6687728,332758,217187,23292,-9386,289,16080,0
16587,6698024,299290,236490,23272,-9294,23,16233,0
16546,6721964,216816,295345,23208,-9525,21,16388,0
16481,6773184,157323,384546,23262,-9729,-539,16540,0
16314,6819244,91549,491567,23499,-9761,-1087,16789,1
16192,6831800,-59183,657535,23822,-9550,-1477,16944,1
16067,6787836,-336407,404659,21970,-10571,-2327,17099,1
15935,6852888,-296309,386469,20620,-12142,-2200,17251,1
15802,6896448,-294147,378304,20270,-12869,-2302,17404,1
15634,6962728,-338956,382337,20473,-12482,-2428,17560,1
15451,7001204,-320153,423707,21027,-12788,-2429,17721,1
15283,6991084,-432811,306928,20494,-12945,-2779,17883,1
15092,6920704,-462171,211053,19789,-13245,-2495,18040,1
14919,6838216,-498788,136544,19408,-13204,-2045,18198,1
14716,6742540,-533544,98951,18948,-13475,-2078,18360,1
14513,6651660,-513139,34627,17998,-13615,-2067,18516,1
14330,6552016,-570957,-39456,17149,-14047,-1970,18672,1
14133,6457744,-487048,-16304,16401,-15046,-2045,18827,1
13916,6385544,-522935,-54406,16029,-15335,-1903,18988,1
13720,6258728,-506327,-71744,15180,-15917,-1568,19144,1
13481,6193060,-497669,-115996,14678,-16112,-1324,19299,1
13274,6091088,-482225,-64894,14075,-16197,-1716,19458,1
13041,5893052,-484899,-125896,13542,-15737,-1087,19619,1
12835,5711896,-492507,-116849,13133,-15180,-1432,19777,1
12594,5497496,-442512,-127089,12401,-14440,-1214,19936,1
12376,5356560,-459092,-146935,12063,-14032,-1277,20094,1
12130,5162456,-411196,-105796,11127,-13572,-1112,20250,1
11907,5006332,-443248,-121179,10713,-12945,-1004,20410,1
11675,4813500,-392182,-61335,9806,-12590,-1089,20565,1
11411,4648084,-386561,-56214,9536,-12186,-1312,20721,1
11177,4428296,-361807,-40424,8844,-11620,-958,20878,1
10909,4250956,-356095,-54955,8550,-11039,-1145,21036,1
10678,4057756,-307678,-751,7966,-10785,-1309,21191,1
10414,3907896,-360973,-39189,7658,-10087,-931,21346,1
10178,3724496,-297592,-28060,6687,-9954,-688,21502,1
9940,3590920,-283388,27107,6235,-9728,-733,21657,1
9704,3438604,-272071,-8594,4801,-10498,-586,21813,1
9441,3294752,-263345,-25139,4684,-10598,-875,21968,1
9206,3131856,-225486,-14979,4124,-10636,-568,22125,1
8943,3014404,-244305,-48773,3853,-10480,-625,22279,1
8707,2852940,-205498,-3840,3372,-10081,-560,22430,1
8473,2676044,-192926,-7037,2970,-10003,-558,22587,1
8235,2518700,-184655,-10017,2676,-9752,-249,22741,1
7970,2381944,-176712,-9558,2418,-9126,-526,22896,1
7734,2208736,-171454,-35570,1857,-8846,-322,23055,1
7465,2045372,-165469,-34852,1478,-8577,-259,23206,1
7230,1906516,-150680,-15380,979,-8034,-282,23361,1
6991,1751404,-133462,-18761,543,-7746,-132,23514,1
6751,1592628,-116050,-20397,343,-7194,-184,23668,1
6516,1443158,-91665,497,522,-6889,-297,23821,1
6254,1274120,-87161,-5415,207,-6638,-85,23975,2
6015,1130776,-73456,-14794,11,-5784,-9,24138,2
5777,973554,-62201,-5364,21,-5620,147,24292,2
5510,835628,-58306,-6380,-129,-4824,5,24446,2
5246,701828,-46894,-11066,-16,-4375,-32,24607,2
5010,547082,-42476,-10787,52,-3655,160,24766,2
4772,420952,-28418,-4607,-30,-3228,-335,24922,2
4507,311328,-36270,-6293,114,-2436,36,25077,2
4242,175896,-17175,-8706,97,-1794,367,25240,2
3981,96168,-22626,-13998,182,-1050,-20,25406,2
3744,14454,-9124,-17971,256,-675,168,25558,2
3509,-63842,-3872,-18028,221,-241,62,25713,2
3233,-123416,-955,-13679,362,363,235,25876,2
2996,-132528,-3416,-10003,641,258,337,26032,2
2729,-123226,-7421,-14307,434,310,520,26188,2
2484,-129572,2189,-1816,568,175,214,26343,2
2247,-119380,5878,-14700,578,154,215,26498,2
1988,-123438,-2884,-8905,707,315,251,26660,2
1759,-122204,5438,-4286,710,145,143,26815,2
1580,-138402,2095,-8199,628,249,412,26969,2
1499,-120386,-7511,-6715,587,155,357,27121,2
1499,-130870,-1587,-10113,519,286,107,27274,2
1499,-125200,-8590,-7027,538,136,-34,27430,2
