Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10655928, -4137114, -30681176, 59264, 197803, -210947,0, 
0x00000000, -10650068, -4130118, -30686990, 59329, 198080, -210916,158, 
0x00000000, -10648286, -4135249, -30677436, 59229, 197928, -211056,313, 
0x00000000, -10652431, -4130911, -30675138, 59230, 197961, -210723,469, 
0x00000000, -10652521, -4141580, -30683380, 59019, 198098, -210922,624, 
0x00000000, -10649394, -4139003, -30684330, 59109, 197587, -211098,782, 
0x00000000, -10648381, -4134037, -30683784, 59197, 197718, -211054,937, 
0x00000000, -10651056, -4134926, -30682952, 59205, 197788, -211046,1091, 
0x00000000, -10647345, -4130411, -30678654, 59106, 197911, -210474,1248, 
0x00000000, -10648463, -4130387, -30661348, 59055, 197646, -210884,1404, 
0x00000000, -10653132, -4132670, -30682126, 59191, 197832, -210992,1570, 
0x00000000, -10652154, -4134421, -30677308, 58840, 197850, -211006,1726, 
0x00000000, -10653306, -4129744, -30686300, 58975, 197644, -210802,1883, 
0x00000000, -10652838, -4122898, -30683734, 59181, 197795, -210782,2039, 
0x00000000, -10655661, -4133161, -30686170, 58995, 197675, -210855,2194, 
0x00000000, -10648088, -4137532, -30687152, 59020, 197679, -210805,2347, 
0x00000000, -10645050, -4125903, -30687024, 59098, 197788, -210821,2505, 
0x00000000, -10658845, -4130200, -30691286, 58896, 197860, -211026,2660, 
0x00000000, -10649713, -4128166, -30692956, 58974, 197836, -211157,2814, 
0x00000000, -10649457, -4137249, -30689844, 59105, 197736, -210791,2967, 
0x00000000, -10647668, -4128108, -30701398, 59051, 197700, -211006,3125, 
0x00000000, -10651589, -4133320, -30686444, 58956, 197614, -211047,3381, 
0x00000000, -10631779, -4131341, -30904500, 58816, 196612, -211069,3535, 
0x00000000, -10628525, -4134643, -31020412, 58617, 196087, -210927,3689, 
0x00000000, -10621599, -4135613, -31172314, 58215, 195334, -210933,3844, 
0x00000000, -10614323, -4131118, -31289716, 58297, 194911, -211057,4000, 
0x00000000, -10621007, -4146323, -31383364, 58368, 194863, -211054,4159, 
0x00000000, -10611748, -4161526, -31496480, 58052, 194099, -211081,4318, 
0x00000000, -10596669, -4150438, -31597140, 58200, 193854, -211264,4472, 
0x00000000, -10578629, -4145938, -31723270, 58198, 193323, -211089,4631, 
0x00000000, -10576292, -4165269, -31839134, 58195, 193221, -210895,4783, 
0x00000000, -10584548, -4146289, -31961528, 60670, 192293, -211125,4937, 
0x00000000, -10580006, -4136272, -32079690, 60827, 192111, -210953,5092, 
0x00000000, -10575364, -4143135, -32206160, 61502, 191791, -210900,5251, 
0x00000000, -10567712, -4154789, -32321372, 61987, 191356, -211028,5406, 
0x00000000, -10573678, -4185228, -32456748, 62267, 190984, -211016,5559, 
0x00000000, -10560233, -4115849, -32609404, 62734, 190661, -210966,5713, 
0x00000000, -10541950, -4124839, -32728332, 63137, 190085, -211091,5868, 
0x00000000, -10547111, -4095748, -32795682, 63431, 189695, -211168,6020, 
0x00000000, -10547352, -4067489, -32807892, 63314, 189800, -211349,6185, 
0x00000000, -10542710, -4061423, -32814468, 63310, 189861, -211367,6342, 
0x00000000, -10546903, -4069719, -32820818, 63659, 189832, -211014,6502, 
0x00000000, -10535203, -4049189, -32837608, 63837, 189681, -211004,6667, 
0x00000000, -10539143, -4054422, -32838392, 63319, 189779, -211122,6820, 
0x00000000, -10533690, -4054650, -32825508, 63609, 189720, -211121,6975, 
0x00000000, -10541702, -4045047, -32836300, 63522, 189727, -211412,7133, 
0x00000000, -10548325, -4023414, -32829088, 63743, 189683, -211259,7287, 
0x00000000, -10528677, -4067230, -32829408, 63582, 189640, -210989,7440, 
0x00000000, -10542158, -4021723, -32827504, 63990, 189548, -211592,7593, 
0x00000000, -10529776, -4059901, -32822604, 63892, 189685, -211394,7747, 
0x00000000, -10541074, -4017252, -32838252, 63792, 189474, -211379,7898, 
0x00000000, -10534892, -4058560, -32833586, 63656, 189542, -211427,8050, 
0x00000000, -10550399, -4023280, -32824282, 64023, 189544, -211554,8206, 
0x00000000, -10525365, -4065385, -32826578, 63907, 189561, -211151,8359, 
0x00000000, -10543974, -4024493, -32831304, 63843, 189442, -211489,8518, 
0x00000000, -10550597, -4013403, -32826728, 63936, 189390, -211381,8674, 
0x00000000, -10538181, -4046706, -32841892, 63796, 189478, -211352,8826, 
0x00000000, -10584040, -3984418, -32827684, 63795, 189526, -211575,8980, 
0x00000000, -10544079, -4067859, -32822992, 63871, 189264, -211342,9134, 
0x00000000, -10569192, -4044532, -32818624, 63780, 189448, -211426,9287, 
0x00000000, -10554087, -4059863, -32833902, 64006, 189363, -211142,9443, 
0x00000000, -10559543, -4029293, -32849832, 63649, 189314, -211243,9595, 
0x00000000, -10553782, -4075110, -32831840, 63864, 189510, -211132,9751, 
0x00000000, -10568954, -4041514, -32857728, 63736, 189276, -211428,9906, 
0x00000000, -10544919, -4072836, -32859172, 63733, 189410, -210830,10059, 
0x00000000, -10550211, -4037813, -32889604, 63684, 189455, -211340,10211, 
0x00000000, -10511252, -4067724, -32896156, 63601, 188949, -211024,10364, 
0x00000000, -10528847, -4032177, -32927830, 63865, 189154, -211426,10516, 
0x00000000, -10503551, -4073742, -32940908, 63936, 189030, -211077,10669, 
0x00000000, -10490392, -4030468, -32989800, 64057, 188900, -211177,10821, 
0x00000000, -10599413, -4092469, -32869704, 63968, 189296, -211344,10974, 
0x00000000, -10603619, -4028286, -32829930, 63804, 189107, -211239,11132, 
0x00000000, -10588501, -4051032, -32825728, 63802, 189380, -211380,11283, 
0x00000000, -10595749, -4046027, -32843380, 63667, 189297, -211389,11435, 
