encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-17658,-4559,1739,309,16,177,155,0
0,-23038,-4281,186,162,142,230,322,0
60,-22564,918,4727,-137,-286,189,476,0
239,-10576,6242,8679,256,-183,156,638,0
459,-22212,-2075,6210,143,55,454,791,0
709,-21288,4954,6064,266,-139,219,954,0
962,-20042,287,1324,6,-3,300,1106,0
1200,-20616,6201,5556,300,45,141,1259,0
1460,-29328,21,8150,69,-125,213,1417,0
1746,-21118,-1031,-717,103,-57,539,1584,0
2028,-32008,5062,10239,407,-121,248,1737,0
2326,-25558,-548,1733,45,-197,111,1899,0
2566,-25368,4667,-90,213,-238,0,2053,0
2711,-17576,5170,-4169,95,-34,-145,2206,0
2862,-29820,3174,-1652,-2,-299,156,2371,0
3061,-41808,-648,-165,306,-138,180,2526,0
3258,-26250,632,-2682,173,-101,154,2678,0
3455,53384,-240,1005,-8,-433,-21,2832,0
3665,193104,10551,8556,31,-1311,-108,2994,0
3880,322052,32481,-8300,-267,-1615,114,3146,0
4073,459828,35478,-5288,-200,-2253,35,3302,0
4288,566310,28691,-8389,-255,-2578,179,3455,0
4472,654542,43643,-7160,-353,-2814,89,3618,0
4657,742992,47580,-8969,-25,-3335,85,3769,-1
4849,825280,68754,-16715,-259,-3333,-67,3921,-1
5038,945852,77144,-19361,-623,-3872,6,4075,-1
5224,1032542,79661,5401,-392,-3746,72,4236,-1
5436,1129456,71622,-16939,417,-4350,87,4395,-1
5608,1247440,62196,-15331,2276,-5084,74,4548,-1
5798,1330278,77323,-12958,2269,-5270,14,4712,-1
5990,1448568,74895,-14369,2782,-5238,191,4864,-1
6169,1555278,83421,1719,3117,-5762,100,5022,-1
6353,1662000,96176,-11,3686,-6399,40,5174,-1
6529,1782712,83965,-24563,4204,-6691,21,5326,-1
6709,1894398,96857,-8500,4400,-7096,97,5486,-1
6906,2015336,112511,16337,4710,-7258,196,5653,-1
7062,2151240,113766,-19251,4954,-7278,265,5805,-1
7271,2243820,126736,-6757,5163,-7605,106,5958,-1
7437,2361206,128839,-8808,5617,-7595,26,6113,-1
7613,2464868,123410,10471,5667,-7230,166,6268,-1
7793,2552784,139970,61080,5727,-6609,-49,6419,-1
7968,2669536,174672,46278,6105,-6867,-44,6571,-1
8126,2801132,180690,49965,6027,-6978,-100,6724,-1
8323,2885940,175344,49256,6582,-6748,35,6876,-1
8479,2994448,172946,16594,6952,-7133,124,7027,-1
8657,3122768,190298,-363,7509,-7113,289,7185,-1
8831,3217992,177365,918,7504,-7382,380,7345,-1
8995,3333716,193403,-11926,8334,-7395,442,7497,-1
9158,3452488,204964,-9944,8636,-7582,324,7651,-1
9322,3531404,201276,-5510,9185,-7517,435,7803,-1
9484,3619392,149804,-77717,9616,-7350,207,7956,-1
9628,3738704,179747,-47345,9670,-7355,137,8107,-1
9813,3835296,231847,8117,9868,-7384,425,8266,-1
9960,3933228,250957,28949,10279,-7339,188,8418,-1
10115,4028712,225015,-24042,10681,-7554,655,8570,-1
10265,4110748,212096,-20146,11005,-7227,316,8727,-1
10417,4200668,224475,-3235,11211,-7214,574,8879,-1
10551,4276004,259334,12971,11469,-7345,668,9031,-1
10690,4386352,243230,5460,11598,-7374,283,9183,-1
10840,4470796,272180,33659,12084,-7490,462,9336,-1
10990,4551540,284374,23096,12441,-7951,828,9488,-1
11131,4640420,251621,-26600,13006,-7813,410,9640,-1
11285,4710252,275484,17192,13301,-7739,588,9797,-1
11421,4819132,303503,50670,13643,-7756,445,9949,-1
11571,4885260,287069,10134,13764,-7987,327,10103,-1
11707,4994892,260378,11308,14346,-8349,583,10254,-1
11868,5077176,255974,29922,14674,-8189,412,10406,-1
12014,5171364,308890,79485,15268,-8415,304,10564,-1
12171,5287076,310836,74970,15447,-8684,439,10715,-1
12318,5365828,275498,93203,15902,-8744,274,10867,-1
12465,5451048,279565,99485,16227,-8654,251,11019,-1
12609,5556648,309008,127837,16535,-8854,457,11177,-1
12755,5629320,303569,163291,16903,-8917,590,11330,-1
12904,5712972,313537,180809,17220,-8953,192,11482,-1
13045,5820700,299426,169031,17741,-9362,624,11633,-1
13220,5920740,292497,183982,18274,-9417,489,11804,-1
13368,6004832,309745,243567,18578,-9747,-39,11955,-1
13514,6099352,337786,241226,18814,-10008,247,12107,-1
13658,6182808,316798,238608,19103,-10121,151,12258,-1
13806,6243584,267351,234140,19040,-10188,-21,12413,-1
13951,6355088,285203,284779,19525,-10256,61,12564,-1
14110,6437812,344360,247631,19683,-10281,304,12716,-1
14254,6485076,346238,189870,19894,-10241,383,12868,-1
14404,6529452,379892,213177,20230,-10414,533,13030,-1
14545,6580284,335953,137596,20478,-10000,647,13183,0
