Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -13305138, -7682585, -27002384, 84722, 176067, -217251,0, 
0x00000000, -13306326, -7681290, -26999556, 84691, 176039, -216988,164, 
0x00000000, -13312083, -7684244, -27011458, 84726, 176209, -217119,321, 
0x00000000, -13306234, -7675357, -26993836, 84823, 176162, -217101,483, 
0x00000000, -13301275, -7681780, -26998748, 84738, 176382, -217094,641, 
0x00000000, -13301455, -7679066, -26996730, 84506, 176106, -216955,798, 
0x00000000, -13305393, -7682792, -27006304, 84447, 176107, -217101,955, 
0x00000000, -13297321, -7673436, -27006110, 84804, 176032, -217030,1122, 
0x00000000, -13295049, -7675118, -27010638, 84687, 176000, -216962,1280, 
0x00000000, -13306336, -7686617, -27017530, 84569, 176401, -217191,1436, 
0x00000000, -13300225, -7670646, -27019234, 84776, 175920, -217137,1602, 
0x00000000, -13305387, -7681216, -27012124, 84486, 176246, -216911,1759, 
0x00000000, -13302545, -7680116, -27003908, 84609, 176188, -217130,1917, 
0x00000000, -13298382, -7688611, -27005592, 84402, 176195, -217100,2078, 
0x00000000, -13297164, -7673792, -27022392, 84410, 175902, -217062,2233, 
0x00000000, -13306995, -7681871, -27020708, 84267, 176223, -217083,2387, 
0x00000000, -13306563, -7683716, -27008412, 84469, 176091, -217130,2543, 
0x00000000, -13309557, -7682408, -27014200, 84161, 176219, -217055,2696, 
0x00000000, -13304500, -7680019, -27019260, 84343, 176356, -217173,2852, 
0x00000000, -13310105, -7683786, -27014460, 84418, 176272, -217058,3008, 
0x00000000, -13299552, -7680277, -27008408, 84439, 176118, -217216,3169, 
0x00000000, -13298747, -7680956, -27006668, 84354, 175969, -217295,3324, 
0x00000000, -13299852, -7681192, -27011164, 84373, 176345, -216988,3477, 
0x00000000, -13293355, -7673128, -27014134, 84179, 176180, -216930,3636, 
0x00000000, -13305028, -7673888, -27017074, 84322, 176100, -216915,3794, 
0x00000000, -13309376, -7676226, -27013768, 84046, 176046, -216919,3948, 
0x00000000, -13309671, -7688509, -27007390, 84168, 176134, -217168,4104, 
0x00000000, -13292536, -7678743, -27006210, 84145, 176063, -217128,4259, 
0x00000000, -13310801, -7681209, -27010658, 84057, 175925, -217153,4414, 
0x00000000, -13300608, -7680840, -26995668, 84125, 176078, -216994,4567, 
0x00000000, -13310396, -7677433, -27008730, 84169, 176031, -216875,4724, 
0x00000000, -13299938, -7668446, -27002438, 83882, 176148, -216992,4880, 
0x00000000, -13305197, -7682868, -27009182, 83925, 175990, -216908,5036, 
0x00000000, -13304093, -7682403, -27008334, 83904, 176035, -216964,5193, 
0x00000000, -13304943, -7685350, -27002476, 83728, 175972, -217413,5349, 
0x00000000, -13307262, -7671896, -27005636, 84096, 175878, -217055,5506, 
0x00000000, -13306070, -7676735, -27007688, 84006, 175879, -216929,5665, 
0x00000000, -13308892, -7681523, -26998114, 83922, 176103, -217218,5821, 
0x00000000, -13302464, -7689483, -27013524, 83726, 176005, -216956,5976, 
0x00000000, -13306904, -7676124, -27011476, 83838, 176015, -216892,6132, 
0x00000000, -13306161, -7675304, -27009724, 84006, 175810, -217055,6288, 
0x00000000, -13307602, -7673925, -27005460, 83858, 176018, -217093,6443, 
0x00000000, -13309317, -7682190, -26998630, 83791, 175928, -217017,6600, 
0x00000000, -13310709, -7676064, -27003526, 83793, 175924, -217223,6757, 
0x00000000, -13305414, -7679051, -27011168, 83992, 175923, -216818,6913, 
0x00000000, -13308370, -7681600, -27009808, 83406, 175847, -216888,7067, 
0x00000000, -13306530, -7687569, -27005154, 83725, 176205, -217085,7221, 
0x00000000, -13306920, -7678234, -27004052, 83949, 175862, -216975,7377, 
0x00000000, -13313236, -7676336, -26998508, 83803, 175919, -217201,7531, 
0x00000000, -13313180, -7676975, -27002092, 83876, 175930, -217156,7687, 
0x00000000, -13314718, -7673824, -27000576, 83781, 176105, -216860,7841, 
0x00000000, -13310756, -7672772, -27002992, 83740, 175772, -217138,7997, 
0x00000000, -13305141, -7681962, -27006738, 83842, 175978, -216873,8150, 
0x00000000, -13308889, -7674579, -26984460, 83596, 175831, -217085,8308, 
0x00000000, -13316349, -7677773, -26998172, 83828, 175893, -217038,8463, 
0x00000000, -13459309, -7683244, -27542386, 74815, 196227, -214355,8617, 
0x00000000, -13375067, -7598279, -28017240, 66631, 214097, -212317,8770, 
0x00000000, -13340282, -7534397, -28468160, 59261, 231033, -210081,8922, 
0x00000000, -13353766, -7467523, -28961684, 50939, 249387, -207055,9077, 
0x00000000, -13402741, -7431911, -29444576, 43032, 267446, -204137,9231, 
0x00000000, -13322998, -7352005, -29919316, 34764, 285398, -202604,9390, 
0x00000000, -13448592, -7302398, -30361552, 27470, 301419, -198646,9547, 
0x00000000, -13585532, -7315276, -30739556, 21045, 315822, -195753,9701, 
0x00000000, -13622267, -7268462, -31105856, 14948, 329424, -193654,9858, 
0x00000000, -13504766, -7185168, -31480192, 8547, 342792, -191882,10011, 
0x00000000, -13688681, -7198616, -31800268, 2659, 355390, -189282,10165, 
0x00000000, -13416859, -7169361, -32105340, -2381, 366063, -192489,10327, 
0x00000000, -13167322, -7233071, -32322188, -6178, 374008, -199476,10481, 
0x00000000, -14902786, -7844333, -32359264, -6612, 375541, -193213,10637, 
