Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -13309070, -7704453, -27053410, 84379, 173939, -216959,0, 
0x00000000, -13307266, -7696274, -27069148, 84114, 173999, -217066,150, 
0x00000000, -13301523, -7697057, -27064518, 84231, 173966, -217261,304, 
0x00000000, -13300415, -7704811, -27058764, 84310, 173955, -216979,458, 
0x00000000, -13299117, -7698393, -27070788, 84056, 174067, -217027,610, 
0x00000000, -13305894, -7695124, -27063132, 84471, 174138, -216938,762, 
0x00000000, -13310631, -7707200, -27062912, 84269, 174137, -217040,921, 
0x00000000, -13306437, -7710829, -27065376, 84111, 174066, -217097,1076, 
0x00000000, -13301999, -7701173, -27065620, 84543, 174195, -216905,1228, 
0x00000000, -13310101, -7708531, -27058700, 84087, 174177, -216853,1382, 
0x00000000, -13302061, -7704694, -27068154, 84240, 174137, -217037,1534, 
0x00000000, -13301997, -7701160, -27051316, 84311, 174163, -216967,1689, 
0x00000000, -13307482, -7701680, -27055670, 84322, 174095, -216889,1843, 
0x00000000, -13307961, -7707139, -27060788, 84395, 174352, -216985,1997, 
0x00000000, -13305494, -7701311, -27061016, 84409, 174316, -217161,2150, 
0x00000000, -13304806, -7708547, -27056580, 84477, 174378, -217101,2300, 
0x00000000, -13311296, -7699787, -27049888, 84510, 174198, -217036,2453, 
0x00000000, -13308189, -7707425, -27049896, 84241, 174340, -217196,2607, 
0x00000000, -13301074, -7699989, -27052152, 84615, 174452, -216857,2760, 
0x00000000, -13309148, -7699426, -27055724, 84588, 174389, -217022,2914, 
0x00000000, -13313486, -7699723, -27057948, 84689, 174369, -216985,3070, 
0x00000000, -13306551, -7699444, -27047424, 84421, 174616, -216845,3221, 
0x00000000, -13305191, -7699433, -27041176, 84491, 174420, -217142,3373, 
0x00000000, -13309412, -7703102, -27039024, 84674, 174520, -217161,3528, 
0x00000000, -13305088, -7698800, -27049416, 84542, 174509, -217215,3679, 
0x00000000, -13310827, -7697752, -27040208, 84442, 174742, -217044,3832, 
0x00000000, -13305695, -7704095, -27042648, 84543, 174559, -217101,3983, 
0x00000000, -13306525, -7701804, -27035556, 84676, 174582, -217110,4136, 
0x00000000, -13317314, -7710397, -27041040, 84425, 174827, -217046,4289, 
0x00000000, -13308624, -7701310, -27052926, 84781, 174634, -216997,4442, 
0x00000000, -13309862, -7699291, -27042428, 84669, 174532, -216995,4595, 
0x00000000, -13303630, -7707577, -27046060, 84708, 174587, -217028,4749, 
0x00000000, -13318447, -7696857, -27035730, 84928, 174744, -217007,4900, 
0x00000000, -13315590, -7704769, -27034388, 84799, 174840, -216966,5051, 
0x00000000, -13301502, -7705573, -27027872, 84542, 174789, -216888,5202, 
0x00000000, -13340633, -7660963, -27376456, 79150, 187204, -214486,5354, 
0x00000000, -13306704, -7595822, -27900372, 70910, 207035, -212534,5507, 
0x00000000, -13451309, -7573122, -28413228, 62260, 226508, -208928,5660, 
0x00000000, -13493096, -7530610, -28898496, 54120, 244429, -206492,5814, 
0x00000000, -13493126, -7453988, -29354086, 46538, 262012, -203001,5966, 
0x00000000, -13473194, -7397614, -29792608, 39278, 278661, -201380,6119, 
0x00000000, -13593656, -7360553, -30247332, 31154, 295015, -197524,6272, 
0x00000000, -13703668, -7323572, -30651368, 24330, 310371, -193692,6427, 
0x00000000, -13639550, -7226777, -31058372, 17634, 324953, -191401,6579, 
0x00000000, -13750684, -7212225, -31373624, 12061, 337044, -188645,6733, 
0x00000000, -13924986, -7178140, -31693630, 6683, 349146, -184178,6888, 
0x00000000, -13891543, -7236422, -31933472, 2900, 358576, -186592,7039, 
0x00000000, -13277728, -7208812, -32172790, -1607, 367183, -196047,7191, 
0x00000000, -14804518, -7798759, -32225928, -2181, 368990, -192136,7344, 
0x00000000, -15136235, -7872053, -32386498, -5074, 375550, -189521,7497, 
0x00000000, -14764365, -7787677, -32454940, -6286, 378248, -192753,7650, 
0x00000000, -14564954, -7731538, -32658480, -9797, 386003, -193726,7803, 
0x00000000, -13398185, -7312694, -32715980, -11026, 387399, -197953,7957, 
0x00000000, -13013099, -7093529, -32550136, -8322, 381647, -195947,8109, 
0x00000000, -13181082, -7035440, -32316430, -4362, 372500, -190996,8264, 
0x00000000, -13064929, -7041548, -32039134, 176, 361841, -193600,8416, 
0x00000000, -13190349, -7166256, -31650028, 6720, 347097, -196085,8570, 
0x00000000, -13463311, -7303921, -31235744, 13488, 332168, -196663,8731, 
0x00000000, -13747386, -7412699, -30883424, 19382, 318540, -196336,8887, 
0x00000000, -14037822, -7509217, -30525476, 25494, 305502, -195387,9038, 
0x00000000, -13865989, -7512364, -30246580, 30581, 294518, -198339,9190, 
0x00000000, -14482861, -7693791, -29777856, 38259, 277573, -195507,9343, 
0x00000000, -14372702, -7858703, -29347080, 45691, 260835, -203577,9496, 
0x00000000, -14258450, -7926195, -28920398, 52408, 245284, -208336,9648, 
0x00000000, -13967109, -7909622, -28538016, 59380, 230658, -213120,9804, 
0x00000000, -13708532, -7905415, -28193292, 65031, 217281, -217880,9958, 
0x00000000, -13379381, -7859828, -27775728, 72292, 201802, -221901,10111, 
0x00000000, -13354092, -7845688, -27374316, 79195, 186923, -222195,10265, 
0x00000000, -13312135, -7684288, -27053050, 84733, 174565, -217076,10418, 
0x00000000, -13304237, -7691492, -27038922, 84757, 174295, -216962,10573, 
0x00000000, -13305455, -7699738, -27033422, 84819, 174246, -217062,10725, 
0x00000000, -13312645, -7694989, -27041646, 84868, 174079, -217095,10877, 
0x00000000, -13321173, -7690499, -27031726, 85163, 174191, -216976,11029, 
0x00000000, -13309077, -7688536, -27031876, 85025, 174031, -216781,11180, 
0x00000000, -13309201, -7693386, -27033544, 84891, 173817, -217072,11335, 
0x00000000, -13307667, -7693618, -27034696, 84979, 173781, -216793,11488, 
0x00000000, -13303834, -7698469, -27041460, 84990, 173903, -216962,11639, 
0x00000000, -13315707, -7694796, -27046024, 84989, 173931, -216746,11793, 
0x00000000, -13311757, -7689499, -27048356, 85333, 173828, -216975,11946, 
0x00000000, -13304268, -7687253, -27050358, 85242, 173682, -217140,12098, 
0x00000000, -13306501, -7696920, -27043844, 85050, 173765, -217213,12254, 
0x00000000, -13311165, -7688932, -27040260, 85147, 173703, -217326,12411, 
0x00000000, -13300102, -7690084, -27057192, 84761, 173595, -216811, 
