encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,15738,1804,8179,-265,60,-107,150,0
0,11108,7547,7396,-148,27,-302,304,0
0,5354,8655,-358,-69,16,-20,458,0
0,17378,9953,6060,-323,128,-68,610,0
0,9722,3176,9329,92,199,21,762,0
0,9502,-1561,-2747,-110,198,-81,921,0
0,11966,2633,-6376,-268,127,-138,1076,0
0,12210,7071,3280,164,256,54,1228,0
0,5290,-1031,-4078,-292,238,106,1382,0
0,14744,7009,-241,-139,198,-78,1534,0
0,-2094,7073,3293,-68,224,-8,1689,0
0,2260,1588,2773,-57,156,70,1843,0
0,7378,1109,-2686,16,413,-26,1997,0
0,7606,3576,3142,30,377,-202,2150,0
0,3170,4264,-4094,98,439,-142,2300,0
0,-3522,-2226,4666,131,259,-77,2453,0
0,-3514,881,-2972,-138,401,-237,2607,0
0,-1258,7996,4464,236,513,102,2760,0
0,2314,-78,5027,209,450,-63,2914,0
0,4538,-4416,4730,310,430,-26,3070,0
0,-5986,2519,5009,42,677,114,3221,0
0,-12234,3879,5020,112,481,-183,3373,0
0,-14386,-342,1351,295,581,-202,3528,0
0,-3994,3982,5653,163,570,-256,3679,0
0,-13202,-1757,6701,63,803,-85,3832,0
0,-10762,3375,358,164,620,-142,3983,0
-28,-17854,2545,2649,297,643,-151,4136,0
-28,-12370,-8244,-5944,46,888,-87,4289,0
-28,-484,446,3143,402,695,-38,4442,0
-28,-10982,-792,5162,290,593,-36,4595,0
324,-7350,5440,-3124,329,648,-69,4749,0
952,-17680,-9377,7596,549,805,-48,4900,0
1567,-19022,-6520,-316,420,901,-7,5051,0
2195,-25538,7568,-1120,163,850,71,5202,0
2820,323046,-31563,43490,-5229,13265,2473,5354,0
3483,846962,2366,108631,-13469,33096,4425,5507,0
4110,1359818,-142239,131331,-22119,52569,8031,5660,0
4736,1845086,-184026,173843,-30259,70490,10467,5814,0
5403,2300676,-184056,250465,-37841,88073,13958,5966,0
6028,2739198,-164124,306839,-45101,104722,15579,6119,0
6640,3193922,-284586,343900,-53225,121076,19435,6272,0
7321,3597958,-394598,380881,-60049,136432,23267,6427,0
7949,4004962,-330480,477676,-66745,151014,25558,6579,-1
8594,4320214,-441614,492228,-72318,163105,28314,6733,-1
9247,4640220,-615916,526313,-77696,175207,32781,6888,-1
9897,4880062,-582473,468031,-81479,184637,30367,7039,-1
10480,5119380,31342,495641,-85986,193244,20912,7191,-1
11133,5172518,-1495448,-94306,-86560,195051,24823,7344,-1
11792,5333088,-1827165,-167600,-89453,201611,27438,7497,-1
12163,5401530,-1455295,-83224,-90665,204309,24206,7650,-1
12162,5605070,-1255884,-27085,-94176,212064,23233,7803,-1
11847,5662570,-89115,391759,-95405,213460,19006,7957,-1
11298,5496726,295971,610924,-92701,207708,21012,8109,-1
10659,5263020,127988,669013,-88741,198561,25963,8264,-1
10013,4985724,244141,662905,-84203,187902,23359,8416,-1
9385,4596618,118721,538197,-77659,173158,20874,8570,-1
8748,4182334,-154241,400532,-70891,158229,20296,8731,-1
8107,3830014,-438316,291754,-64997,144601,20623,8887,-1
7468,3472066,-728752,195236,-58885,131563,21572,9038,0
6896,3193170,-556919,192089,-53798,120579,18620,9190,0
6257,2724446,-1173791,10662,-46120,103634,21452,9343,0
5622,2293670,-1063632,-154250,-38688,86896,13382,9496,0
4986,1866988,-949380,-221742,-31971,71345,8623,9648,0
4412,1484606,-658039,-205169,-24999,56719,3839,9804,0
3714,1139882,-399462,-200962,-19348,43342,-921,9958,0
3145,722318,-70311,-155375,-12087,27863,-4942,10111,0
2490,320906,-45022,-141235,-5184,12984,-5236,10265,0
1879,-360,-3065,20165,354,626,-117,10418,0
1266,-14488,4833,12961,378,356,-3,10573,0
655,-19988,3615,4715,440,307,-103,10725,0
-27,-11764,-3575,9464,489,140,-136,10877,0
-396,-21684,-12103,13954,784,252,-17,11029,0
-396,-21534,-7,15917,646,92,178,11180,0
-396,-19866,-131,11067,512,-122,-113,11335,0
-396,-18714,1403,10835,600,-158,166,11488,0
-396,-11950,5236,5984,611,-36,-3,11639,0
-396,-7386,-6637,9657,610,-8,213,11793,0
-396,-5054,-2687,14954,954,-111,-16,11946,0
-396,-3052,4802,17200,863,-257,-181,12098,0
-396,-9566,2569,7533,671,-174,-254,12254,0
-396,-13150,-2095,15521,768,-236,-367,12411,0
