Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -13305496, -7688266, -27078958, 84773, 173388, -216996,0, 
0x00000000, -13318295, -7691356, -27076456, 85003, 173524, -217085,152, 
0x00000000, -13308820, -7690135, -27079510, 84807, 173736, -216894,305, 
0x00000000, -13314430, -7675162, -27079848, 85151, 173599, -217046,454, 
0x00000000, -13308250, -7685045, -27089572, 85180, 173459, -217044,606, 
0x00000000, -13318053, -7682741, -27076892, 84973, 173700, -216960,757, 
0x00000000, -13307053, -7683496, -27076068, 85062, 173709, -216921,949, 
0x00000000, -13316601, -7684999, -27077094, 84784, 173678, -217233,1100, 
0x00000000, -13312076, -7681511, -27093740, 85317, 173954, -217066,1252, 
0x00000000, -13316716, -7686598, -27078448, 84917, 173864, -217053,1413, 
0x00000000, -13310242, -7684992, -27087784, 84991, 173719, -217070,1564, 
0x00000000, -13317263, -7686830, -27087520, 84804, 173853, -217012,1716, 
0x00000000, -13315791, -7688156, -27092398, 84896, 174084, -217009,1866, 
0x00000000, -13313082, -7683649, -27091896, 84936, 173904, -217028,2018, 
0x00000000, -13306891, -7685406, -27083420, 84997, 173953, -216912,2170, 
0x00000000, -13310039, -7683339, -27085688, 84934, 174000, -217133,2321, 
0x00000000, -13309624, -7687959, -27080780, 84712, 173911, -216984,2477, 
0x00000000, -13314512, -7687302, -27079644, 84867, 174184, -217222,2629, 
0x00000000, -13312687, -7686078, -27091968, 84773, 174219, -217241,2782, 
0x00000000, -13308072, -7680795, -27087886, 84751, 174026, -217116,2942, 
0x00000000, -13310891, -7691868, -27081998, 84899, 174002, -217341,3092, 
0x00000000, -13311918, -7681377, -27087284, 84894, 174110, -216889,3242, 
0x00000000, -13322747, -7677687, -27091818, 84564, 174389, -216995,3395, 
0x00000000, -13312891, -7686321, -27088028, 84860, 174244, -217010,3548, 
0x00000000, -13313571, -7687777, -27089296, 84902, 174221, -217400,3700, 
0x00000000, -13307937, -7681465, -27091968, 84809, 173880, -216977,3850, 
0x00000000, -13347004, -7654221, -27328996, 80936, 183287, -215354,4004, 
0x00000000, -13505974, -7688549, -27689288, 75087, 196579, -213347,4155, 
0x00000000, -13460218, -7626923, -28064536, 68662, 210253, -211832,4307, 
0x00000000, -13511234, -7593480, -28425708, 63034, 223476, -209651,4483, 
0x00000000, -13448622, -7552246, -28810504, 56266, 238328, -208727,4637, 
0x00000000, -13567673, -7552594, -29179394, 49778, 252117, -206388,4789, 
0x00000000, -13547728, -7467084, -29521856, 44138, 265513, -203137,4940, 
0x00000000, -13578575, -7419563, -29948568, 37020, 280318, -200470,5096, 
0x00000000, -13468325, -7316720, -30294108, 31237, 293828, -198719,5249, 
0x00000000, -13529201, -7259014, -30637856, 25262, 306730, -195053,5402, 
0x00000000, -13530162, -7198056, -30981642, 19406, 319518, -192251,5566, 
0x00000000, -13573713, -7137886, -31302908, 14102, 331280, -189920,5717, 
0x00000000, -13806899, -7142118, -31573656, 9712, 341302, -185015,5868, 
0x00000000, -14037657, -7162542, -31831392, 5318, 350919, -181924,6019, 
0x00000000, -13686173, -7142365, -32034910, 1684, 359360, -186769,6175, 
0x00000000, -13458656, -7175505, -32239640, -1577, 365687, -191645,6328, 
0x00000000, -13763462, -7320872, -32381124, -4218, 371654, -191780,6479, 
0x00000000, -15010615, -7792104, -32382438, -3679, 371716, -189385,6634, 
0x00000000, -15141528, -7760512, -32473708, -5498, 375224, -185927,6785, 
0x00000000, -14623833, -7565501, -32705094, -9188, 383916, -187042,6937, 
0x00000000, -14637916, -7572077, -32718140, -9699, 384864, -186546,7101, 
0x00000000, -14641915, -7565793, -32726328, -9807, 384841, -187009,7256, 
0x00000000, -14601896, -7559409, -32743254, -9780, 385073, -187101,7409, 
0x00000000, -14658277, -7562798, -33015644, -14919, 395511, -186213,7562, 
0x00000000, -13922143, -7447111, -32853696, -12315, 389021, -194215,7715, 
0x00000000, -13197122, -7157564, -32673496, -9472, 382157, -195009,7866, 
0x00000000, -13096320, -7051517, -32473374, -6120, 375062, -193519,8017, 
0x00000000, -13012682, -7010269, -32241050, -2382, 366009, -193170,8170, 
0x00000000, -12689217, -7079538, -32024860, 298, 357802, -201508,8323, 
0x00000000, -12648821, -7086486, -31763780, 5119, 347676, -202727,8475, 
0x00000000, -12707084, -7108102, -31456032, 10391, 336460, -203037,8628, 
0x00000000, -13140619, -7252401, -31150582, 15182, 324673, -201080,8780, 
0x00000000, -13462850, -7350212, -30866152, 19979, 314559, -199626,8933, 
0x00000000, -13836016, -7492920, -30540744, 25499, 302585, -198862,9085, 
0x00000000, -14056004, -7594032, -30254156, 30153, 291921, -198913,9239, 
0x00000000, -14478468, -7770832, -29829604, 37744, 275912, -199151,9400, 
0x00000000, -14440686, -7824262, -29385818, 44720, 259419, -201964,9552, 
0x00000000, -14363298, -7866740, -29016434, 50951, 245152, -204623,9705, 
0x00000000, -14120485, -7854456, -28677538, 57001, 232788, -208566,9856, 
0x00000000, -13893706, -7860020, -28347396, 62335, 220123, -213190,10006, 
0x00000000, -13616873, -7829264, -27974730, 68461, 206525, -217042,10156, 
0x00000000, -13435971, -7826649, -27585322, 75259, 191328, -219786,10309, 
0x00000000, -13321350, -7712751, -27193310, 82014, 176988, -217590,10461, 
0x00000000, -13314555, -7685798, -27105826, 83499, 173703, -217182,10615, 
0x00000000, -13315963, -7685392, -27106792, 83638, 173921, -217316,10772, 
0x00000000, -13309471, -7688867, -27095220, 83587, 173622, -217132,10924, 
0x00000000, -13314254, -7690025, -27112312, 83659, 173372, -217200,11077, 
0x00000000, -13311780, -7694671, -27090556, 83647, 173443, -217070,11238, 
0x00000000, -13313015, -7688721, -27095262, 83571, 173193, -216873,11391, 
0x00000000, -13310350, -7681908, -27090248, 83744, 173030, -217006,11850, 
0x00000000, -13313688, -7684509, -27102868, 83710, 173245, -216912, 1646316015386, 
