Status: 0x00000000
Fx: -13305496
Fy: -7688266
Fz: -27078958
Tx: 84773
Ty: 173388
Tz: -216996
1646316003376
Status: 0x00000000
Fx: -13318295
Fy: -7691356
Fz: -27076456
Tx: 85003
Ty: 173524
Tz: -217085
1646316003528
Status: 0x00000000
Fx: -13308820
Fy: -7690135
Fz: -27079510
Tx: 84807
Ty: 173736
Tz: -216894
1646316003681
Status: 0x00000000
Fx: -13314430
Fy: -7675162
Fz: -27079848
Tx: 85151
Ty: 173599
Tz: -217046
1646316003830
Status: 0x00000000
Fx: -13308250
Fy: -7685045
Fz: -27089572
Tx: 85180
Ty: 173459
Tz: -217044
1646316003982
Status: 0x00000000
Fx: -13318053
Fy: -7682741
Fz: -27076892
Tx: 84973
Ty: 173700
Tz: -216960
1646316004133
Status: 0x00000000
Fx: -13307053
Fy: -7683496
Fz: -27076068
Tx: 85062
Ty: 173709
Tz: -216921
1646316004325
Status: 0x00000000
Fx: -13316601
Fy: -7684999
Fz: -27077094
Tx: 84784
Ty: 173678
Tz: -217233
1646316004476
Status: 0x00000000
Fx: -13312076
Fy: -7681511
Fz: -27093740
Tx: 85317
Ty: 173954
Tz: -217066
1646316004628
Status: 0x00000000
Fx: -13316716
Fy: -7686598
Fz: -27078448
Tx: 84917
Ty: 173864
Tz: -217053
1646316004789
Status: 0x00000000
Fx: -13310242
Fy: -7684992
Fz: -27087784
Tx: 84991
Ty: 173719
Tz: -217070
1646316004940
Status: 0x00000000
Fx: -13317263
Fy: -7686830
Fz: -27087520
Tx: 84804
Ty: 173853
Tz: -217012
1646316005092
Status: 0x00000000
Fx: -13315791
Fy: -7688156
Fz: -27092398
Tx: 84896
Ty: 174084
Tz: -217009
1646316005242
Status: 0x00000000
Fx: -13313082
Fy: -7683649
Fz: -27091896
Tx: 84936
Ty: 173904
Tz: -217028
1646316005394
Status: 0x00000000
Fx: -13306891
Fy: -7685406
Fz: -27083420
Tx: 84997
Ty: 173953
Tz: -216912
1646316005546
Status: 0x00000000
Fx: -13310039
Fy: -7683339
Fz: -27085688
Tx: 84934
Ty: 174000
Tz: -217133
1646316005697
Status: 0x00000000
Fx: -13309624
Fy: -7687959
Fz: -27080780
Tx: 84712
Ty: 173911
Tz: -216984
1646316005853
Status: 0x00000000
Fx: -13314512
Fy: -7687302
Fz: -27079644
Tx: 84867
Ty: 174184
Tz: -217222
1646316006005
Status: 0x00000000
Fx: -13312687
Fy: -7686078
Fz: -27091968
Tx: 84773
Ty: 174219
Tz: -217241
1646316006158
Status: 0x00000000
Fx: -13308072
Fy: -7680795
Fz: -27087886
Tx: 84751
Ty: 174026
Tz: -217116
1646316006318
Status: 0x00000000
Fx: -13310891
Fy: -7691868
Fz: -27081998
Tx: 84899
Ty: 174002
Tz: -217341
1646316006468
Status: 0x00000000
Fx: -13311918
Fy: -7681377
Fz: -27087284
Tx: 84894
Ty: 174110
Tz: -216889
1646316006618
Status: 0x00000000
Fx: -13322747
Fy: -7677687
Fz: -27091818
Tx: 84564
Ty: 174389
Tz: -216995
1646316006771
Status: 0x00000000
Fx: -13312891
Fy: -7686321
Fz: -27088028
Tx: 84860
Ty: 174244
Tz: -217010
1646316006924
Status: 0x00000000
Fx: -13313571
Fy: -7687777
Fz: -27089296
Tx: 84902
Ty: 174221
Tz: -217400
1646316007076
Status: 0x00000000
Fx: -13307937
Fy: -7681465
Fz: -27091968
Tx: 84809
Ty: 173880
Tz: -216977
1646316007226
Status: 0x00000000
Fx: -13347004
Fy: -7654221
Fz: -27328996
Tx: 80936
Ty: 183287
Tz: -215354
1646316007380
Status: 0x00000000
Fx: -13505974
Fy: -7688549
Fz: -27689288
Tx: 75087
Ty: 196579
Tz: -213347
1646316007531
Status: 0x00000000
Fx: -13460218
Fy: -7626923
Fz: -28064536
Tx: 68662
Ty: 210253
Tz: -211832
1646316007683
Status: 0x00000000
Fx: -13511234
Fy: -7593480
Fz: -28425708
Tx: 63034
Ty: 223476
Tz: -209651
1646316007859
Status: 0x00000000
Fx: -13448622
Fy: -7552246
Fz: -28810504
Tx: 56266
Ty: 238328
Tz: -208727
1646316008013
Status: 0x00000000
Fx: -13567673
Fy: -7552594
Fz: -29179394
Tx: 49778
Ty: 252117
Tz: -206388
1646316008165
Status: 0x00000000
Fx: -13547728
Fy: -7467084
Fz: -29521856
Tx: 44138
Ty: 265513
Tz: -203137
1646316008316
Status: 0x00000000
Fx: -13578575
Fy: -7419563
Fz: -29948568
Tx: 37020
Ty: 280318
Tz: -200470
1646316008472
Status: 0x00000000
Fx: -13468325
Fy: -7316720
Fz: -30294108
Tx: 31237
Ty: 293828
Tz: -198719
1646316008625
Status: 0x00000000
Fx: -13529201
Fy: -7259014
Fz: -30637856
Tx: 25262
Ty: 306730
Tz: -195053
1646316008778
Status: 0x00000000
Fx: -13530162
Fy: -7198056
Fz: -30981642
Tx: 19406
Ty: 319518
Tz: -192251
1646316008942
Status: 0x00000000
Fx: -13573713
Fy: -7137886
Fz: -31302908
Tx: 14102
Ty: 331280
Tz: -189920
1646316009093
Status: 0x00000000
Fx: -13806899
Fy: -7142118
Fz: -31573656
Tx: 9712
Ty: 341302
Tz: -185015
1646316009244
Status: 0x00000000
Fx: -14037657
Fy: -7162542
Fz: -31831392
Tx: 5318
Ty: 350919
Tz: -181924
1646316009395
Status: 0x00000000
Fx: -13686173
Fy: -7142365
Fz: -32034910
Tx: 1684
Ty: 359360
Tz: -186769
1646316009551
Status: 0x00000000
Fx: -13458656
Fy: -7175505
Fz: -32239640
Tx: -1577
Ty: 365687
Tz: -191645
1646316009704
Status: 0x00000000
Fx: -13763462
Fy: -7320872
Fz: -32381124
Tx: -4218
Ty: 371654
Tz: -191780
1646316009855
Status: 0x00000000
Fx: -15010615
Fy: -7792104
Fz: -32382438
Tx: -3679
Ty: 371716
Tz: -189385
1646316010010
Status: 0x00000000
Fx: -15141528
Fy: -7760512
Fz: -32473708
Tx: -5498
Ty: 375224
Tz: -185927
1646316010161
Status: 0x00000000
Fx: -14623833
Fy: -7565501
Fz: -32705094
Tx: -9188
Ty: 383916
Tz: -187042
1646316010313
Status: 0x00000000
Fx: -14637916
Fy: -7572077
Fz: -32718140
Tx: -9699
Ty: 384864
Tz: -186546
1646316010477
Status: 0x00000000
Fx: -14641915
Fy: -7565793
Fz: -32726328
Tx: -9807
Ty: 384841
Tz: -187009
1646316010632
Status: 0x00000000
Fx: -14601896
Fy: -7559409
Fz: -32743254
Tx: -9780
Ty: 385073
Tz: -187101
1646316010785
Status: 0x00000000
Fx: -14658277
Fy: -7562798
Fz: -33015644
Tx: -14919
Ty: 395511
Tz: -186213
1646316010938
Status: 0x00000000
Fx: -13922143
Fy: -7447111
Fz: -32853696
Tx: -12315
Ty: 389021
Tz: -194215
1646316011091
Status: 0x00000000
Fx: -13197122
Fy: -7157564
Fz: -32673496
Tx: -9472
Ty: 382157
Tz: -195009
1646316011242
Status: 0x00000000
Fx: -13096320
Fy: -7051517
Fz: -32473374
Tx: -6120
Ty: 375062
Tz: -193519
1646316011393
Status: 0x00000000
Fx: -13012682
Fy: -7010269
Fz: -32241050
Tx: -2382
Ty: 366009
Tz: -193170
1646316011546
Status: 0x00000000
Fx: -12689217
Fy: -7079538
Fz: -32024860
Tx: 298
Ty: 357802
Tz: -201508
1646316011699
Status: 0x00000000
Fx: -12648821
Fy: -7086486
Fz: -31763780
Tx: 5119
Ty: 347676
Tz: -202727
1646316011851
Status: 0x00000000
Fx: -12707084
Fy: -7108102
Fz: -31456032
Tx: 10391
Ty: 336460
Tz: -203037
1646316012004
Status: 0x00000000
Fx: -13140619
Fy: -7252401
Fz: -31150582
Tx: 15182
Ty: 324673
Tz: -201080
1646316012156
Status: 0x00000000
Fx: -13462850
Fy: -7350212
Fz: -30866152
Tx: 19979
Ty: 314559
Tz: -199626
1646316012309
Status: 0x00000000
Fx: -13836016
Fy: -7492920
Fz: -30540744
Tx: 25499
Ty: 302585
Tz: -198862
1646316012461
Status: 0x00000000
Fx: -14056004
Fy: -7594032
Fz: -30254156
Tx: 30153
Ty: 291921
Tz: -198913
1646316012615
Status: 0x00000000
Fx: -14478468
Fy: -7770832
Fz: -29829604
Tx: 37744
Ty: 275912
Tz: -199151
1646316012776
Status: 0x00000000
Fx: -14440686
Fy: -7824262
Fz: -29385818
Tx: 44720
Ty: 259419
Tz: -201964
1646316012928
Status: 0x00000000
Fx: -14363298
Fy: -7866740
Fz: -29016434
Tx: 50951
Ty: 245152
Tz: -204623
1646316013081
Status: 0x00000000
Fx: -14120485
Fy: -7854456
Fz: -28677538
Tx: 57001
Ty: 232788
Tz: -208566
1646316013232
Status: 0x00000000
Fx: -13893706
Fy: -7860020
Fz: -28347396
Tx: 62335
Ty: 220123
Tz: -213190
1646316013382
Status: 0x00000000
Fx: -13616873
Fy: -7829264
Fz: -27974730
Tx: 68461
Ty: 206525
Tz: -217042
1646316013532
Status: 0x00000000
Fx: -13435971
Fy: -7826649
Fz: -27585322
Tx: 75259
Ty: 191328
Tz: -219786
1646316013685
Status: 0x00000000
Fx: -13321350
Fy: -7712751
Fz: -27193310
Tx: 82014
Ty: 176988
Tz: -217590
1646316013837
Status: 0x00000000
Fx: -13314555
Fy: -7685798
Fz: -27105826
Tx: 83499
Ty: 173703
Tz: -217182
1646316013991
Status: 0x00000000
Fx: -13315963
Fy: -7685392
Fz: -27106792
Tx: 83638
Ty: 173921
Tz: -217316
1646316014148
Status: 0x00000000
Fx: -13309471
Fy: -7688867
Fz: -27095220
Tx: 83587
Ty: 173622
Tz: -217132
1646316014300
Status: 0x00000000
Fx: -13314254
Fy: -7690025
Fz: -27112312
Tx: 83659
Ty: 173372
Tz: -217200
1646316014453
Status: 0x00000000
Fx: -13311780
Fy: -7694671
Fz: -27090556
Tx: 83647
Ty: 173443
Tz: -217070
1646316014614
Status: 0x00000000
Fx: -13313015
Fy: -7688721
Fz: -27095262
Tx: 83571
Ty: 173193
Tz: -216873
1646316014767
Status: 0x00000000
Fx: -13310350
Fy: -7681908
Fz: -27090248
Tx: 83744
Ty: 173030
Tz: -217006
1646316015226
Status: 0x00000000
Fx: -13313688
Fy: -7684509
Fz: -27102868
Tx: 83710
Ty: 173245
Tz: -216912
1646316015386
