Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -13313417, -7701344, -27020220, 84401, 174115, -217077,0, 
0x00000000, -13303326, -7692939, -27028220, 84489, 174119, -217142,155, 
0x00000000, -13311528, -7704079, -27023078, 84257, 174535, -216927,312, 
0x00000000, -13310311, -7696531, -27031212, 84230, 174186, -217018,469, 
0x00000000, -13301660, -7701398, -27021064, 84420, 174248, -217069,629, 
0x00000000, -13306941, -7697004, -27030360, 84515, 174349, -217181,784, 
0x00000000, -13308493, -7696480, -27027336, 84547, 174551, -216850,946, 
0x00000000, -13305196, -7698268, -27039406, 84439, 174369, -216817,1102, 
0x00000000, -13299912, -7701964, -27026352, 84255, 174672, -217137,1270, 
0x00000000, -13309966, -7700618, -27036060, 84463, 174638, -216859,1448, 
0x00000000, -13311510, -7696690, -27046956, 84459, 174625, -217031,1604, 
0x00000000, -13314636, -7729205, -27177984, 81994, 179902, -218177,1760, 
0x00000000, -13318803, -7624171, -27679280, 73662, 198896, -213613,1917, 
0x00000000, -13306692, -7559820, -28235544, 64637, 219683, -210855,2071, 
0x00000000, -13372411, -7528123, -28742816, 56027, 238522, -208286,2228, 
0x00000000, -13575441, -7545435, -29154098, 49131, 253958, -204920,2382, 
0x00000000, -13452579, -7408933, -29650512, 40930, 273000, -202143,2537, 
0x00000000, -13596886, -7402309, -30112272, 33198, 289856, -199312,2695, 
0x00000000, -13729060, -7362233, -30508538, 26514, 304448, -195110,2848, 
0x00000000, -13695339, -7296933, -30898170, 19632, 319191, -192863,3008, 
0x00000000, -13743031, -7244389, -31288464, 12911, 333167, -189705,3164, 
0x00000000, -13803167, -7213011, -31603316, 7415, 345472, -187087,3319, 
0x00000000, -14045764, -7252873, -31881720, 3004, 355834, -183979,3478, 
0x00000000, -13462226, -7213936, -32115488, -981, 364214, -192709,3634, 
0x00000000, -13774214, -7428087, -32259944, -3270, 369732, -195855,3789, 
0x00000000, -14088816, -7588235, -32327692, -4358, 372313, -196266,3944, 
0x00000000, -14140297, -7601383, -32337016, -4598, 372370, -196097,4098, 
0x00000000, -14083252, -7561674, -32555558, -8535, 380594, -195260,4253, 
0x00000000, -13255198, -7131303, -32634262, -9950, 383135, -192898,4409, 
0x00000000, -13349758, -7117073, -32319990, -4717, 371646, -190992,4565, 
0x00000000, -13191632, -7126498, -32037364, 416, 360802, -194434,4719, 
0x00000000, -13165486, -7231200, -31679644, 6101, 347041, -199121,4874, 
0x00000000, -13318364, -7344307, -31271384, 12750, 332402, -200972,5033, 
0x00000000, -13477929, -7418027, -30919922, 18344, 319422, -200511,5187, 
0x00000000, -13740041, -7506517, -30604284, 24355, 306909, -200139,5343, 
0x00000000, -14213176, -7701531, -30124800, 32165, 288850, -200062,5499, 
0x00000000, -14357306, -7800809, -29704644, 39356, 273142, -201631,5653, 
0x00000000, -14142255, -7836179, -29267006, 46874, 256706, -206650,5805, 
0x00000000, -13990887, -7844926, -28853440, 53986, 241550, -210431,5959, 
0x00000000, -13764813, -7863728, -28438584, 60675, 225904, -214293,6113, 
0x00000000, -13615915, -7866801, -28086396, 66898, 212968, -217618,6271, 
0x00000000, -13394006, -7868107, -27681870, 73709, 197726, -221613,6425, 
0x00000000, -13343321, -7733626, -27294172, 80031, 183368, -217665,6580, 
0x00000000, -13303021, -7697925, -27070910, 84232, 174700, -217089,6734, 
0x00000000, -13299879, -7694009, -27071752, 84157, 174622, -217128,6888, 
0x00000000, -13300668, -7699718, -27058914, 84033, 174682, -216792,7042, 
0x00000000, -13307297, -7694714, -27069202, 84245, 174573, -217161,7205, 
0x00000000, -13307320, -7686165, -27066246, 84308, 174219, -216874,7360, 
0x00000000, -13302460, -7700743, -27070144, 84411, 174376, -216841,7513, 
0x00000000, -13302800, -7695950, -27061560, 84257, 174226, -216992,7671, 
0x00000000, -13306411, -7693274, -27063256, 84289, 174400, -217221,7823, 
0x00000000, -13307248, -7696136, -27070960, 84099, 174311, -217254,7978, 
0x00000000, -13297969, -7699488, -27060800, 84205, 174150, -216868, 1646315940086, 
