Status: 0x00000000
Fx: -13311153
Fy: -7683235
Fz: -27080298
Tx: 84225
Ty: 173506
Tz: -217249
1646315988173
Status: 0x00000000
Fx: -13314009
Fy: -7688857
Fz: -27072694
Tx: 83880
Ty: 173708
Tz: -217096
1646315988330
Status: 0x00000000
Fx: -13314027
Fy: -7690069
Fz: -27090828
Tx: 83984
Ty: 173713
Tz: -217429
1646315988486
Status: 0x00000000
Fx: -13317977
Fy: -7687359
Fz: -27084324
Tx: 83804
Ty: 173764
Tz: -216915
1646315988643
Status: 0x00000000
Fx: -13309649
Fy: -7687355
Fz: -27098720
Tx: 84023
Ty: 173561
Tz: -217236
1646315988801
Status: 0x00000000
Fx: -13316625
Fy: -7693986
Fz: -27101468
Tx: 84009
Ty: 173550
Tz: -217084
1646315988957
Status: 0x00000000
Fx: -13316824
Fy: -7690539
Fz: -27090312
Tx: 84148
Ty: 173910
Tz: -217149
1646315989116
Status: 0x00000000
Fx: -13310481
Fy: -7692349
Fz: -27094226
Tx: 83892
Ty: 173637
Tz: -216841
1646315989273
Status: 0x00000000
Fx: -13308756
Fy: -7681474
Fz: -27089460
Tx: 84041
Ty: 173730
Tz: -216845
1646315989432
Status: 0x00000000
Fx: -13315120
Fy: -7685434
Fz: -27088168
Tx: 83927
Ty: 173933
Tz: -217136
1646315989597
Status: 0x00000000
Fx: -13315523
Fy: -7686352
Fz: -27092144
Tx: 83928
Ty: 173714
Tz: -217215
1646315989762
Status: 0x00000000
Fx: -13314631
Fy: -7679904
Fz: -27085684
Tx: 83993
Ty: 173704
Tz: -217072
1646315989920
Status: 0x00000000
Fx: -13319985
Fy: -7688842
Fz: -27090154
Tx: 84061
Ty: 173774
Tz: -217192
1646315990076
Status: 0x00000000
Fx: -13320301
Fy: -7693069
Fz: -27090028
Tx: 83925
Ty: 173965
Tz: -217117
1646315990232
Status: 0x00000000
Fx: -13317857
Fy: -7687527
Fz: -27093442
Tx: 83873
Ty: 173769
Tz: -217230
1646315990388
Status: 0x00000000
Fx: -13314531
Fy: -7687281
Fz: -27092772
Tx: 83754
Ty: 173862
Tz: -217144
1646315990547
Status: 0x00000000
Fx: -13309760
Fy: -7688322
Fz: -27084444
Tx: 83874
Ty: 173570
Tz: -216996
1646315990700
Status: 0x00000000
Fx: -13317580
Fy: -7686034
Fz: -27082210
Tx: 83940
Ty: 173827
Tz: -217043
1646315990856
Status: 0x00000000
Fx: -13318452
Fy: -7690180
Fz: -27075922
Tx: 83787
Ty: 173965
Tz: -217132
1646315991013
Status: 0x00000000
Fx: -13313059
Fy: -7688269
Fz: -27080858
Tx: 83799
Ty: 174027
Tz: -217177
1646315991170
Status: 0x00000000
Fx: -13315084
Fy: -7695912
Fz: -27077020
Tx: 83653
Ty: 174052
Tz: -217099
1646315991326
Status: 0x00000000
Fx: -13311532
Fy: -7698785
Fz: -27090072
Tx: 83629
Ty: 174067
Tz: -217139
1646315991480
Status: 0x00000000
Fx: -13319372
Fy: -7686881
Fz: -27070388
Tx: 83883
Ty: 173995
Tz: -216957
1646315991635
Status: 0x00000000
Fx: -13312090
Fy: -7691409
Fz: -27066592
Tx: 83797
Ty: 173842
Tz: -217153
1646315991790
Status: 0x00000000
Fx: -13316894
Fy: -7692890
Fz: -27076004
Tx: 83838
Ty: 174047
Tz: -217035
1646315991945
Status: 0x00000000
Fx: -13315550
Fy: -7684702
Fz: -27073256
Tx: 83907
Ty: 173972
Tz: -216961
1646315992100
Status: 0x00000000
Fx: -13313337
Fy: -7690975
Fz: -27071720
Tx: 83803
Ty: 173975
Tz: -217154
1646315992258
Status: 0x00000000
Fx: -13313885
Fy: -7689483
Fz: -27069836
Tx: 83827
Ty: 174011
Tz: -216936
1646315992412
Status: 0x00000000
Fx: -13313213
Fy: -7695176
Fz: -27066844
Tx: 83719
Ty: 174127
Tz: -217307
1646315992566
Status: 0x00000000
Fx: -13323411
Fy: -7688515
Fz: -27069552
Tx: 83788
Ty: 174007
Tz: -217178
1646315992724
Status: 0x00000000
Fx: -13309662
Fy: -7700823
Fz: -27064080
Tx: 83523
Ty: 174202
Tz: -217014
1646315992880
Status: 0x00000000
Fx: -13319249
Fy: -7688479
Fz: -27066996
Tx: 83654
Ty: 174208
Tz: -217038
1646315993035
Status: 0x00000000
Fx: -13315691
Fy: -7695236
Fz: -27067890
Tx: 83748
Ty: 174205
Tz: -217208
1646315993191
Status: 0x00000000
Fx: -13319524
Fy: -7695928
Fz: -27062770
Tx: 83959
Ty: 174376
Tz: -217186
1646315993348
Status: 0x00000000
Fx: -13317050
Fy: -7688436
Fz: -27068196
Tx: 83883
Ty: 174433
Tz: -217286
1646315993503
Status: 0x00000000
Fx: -13309588
Fy: -7693561
Fz: -27057062
Tx: 83757
Ty: 174136
Tz: -217202
1646315993658
Status: 0x00000000
Fx: -13447834
Fy: -7691356
Fz: -27466236
Tx: 76894
Ty: 189906
Tz: -214624
1646315993814
Status: 0x00000000
Fx: -13482652
Fy: -7632760
Fz: -27938210
Tx: 69298
Ty: 207137
Tz: -211829
1646315993969
Status: 0x00000000
Fx: -13673148
Fy: -7665493
Fz: -28319066
Tx: 62632
Ty: 221930
Tz: -209510
1646315994300
Status: 0x00000000
Fx: -13473319
Fy: -7489025
Fz: -29239260
Tx: 47136
Ty: 256692
Tz: -205348
1646315994455
Status: 0x00000000
Fx: -13512202
Fy: -7424690
Fz: -29680456
Tx: 40203
Ty: 272833
Tz: -201756
1646315994610
Status: 0x00000000
Fx: -13620796
Fy: -7361049
Fz: -30085048
Tx: 33109
Ty: 288100
Tz: -197656
1646315994767
Status: 0x00000000
Fx: -13527375
Fy: -7314983
Fz: -30464908
Tx: 26700
Ty: 302124
Tz: -196886
1646315994921
Status: 0x00000000
Fx: -13633097
Fy: -7283763
Fz: -30793664
Tx: 21054
Ty: 314601
Tz: -193550
1646315995076
Status: 0x00000000
Fx: -13858345
Fy: -7318070
Fz: -31120244
Tx: 15456
Ty: 326760
Tz: -190741
1646315995243
Status: 0x00000000
Fx: -13857072
Fy: -7240023
Fz: -31440574
Tx: 10298
Ty: 338611
Tz: -188370
1646315995397
Status: 0x00000000
Fx: -13973723
Fy: -7221411
Fz: -31708060
Tx: 5823
Ty: 348620
Tz: -185453
1646315995550
Status: 0x00000000
Fx: -13768072
Fy: -7201686
Fz: -31946028
Tx: 1580
Ty: 357780
Tz: -187314
1646315995705
Status: 0x00000000
Fx: -13456028
Fy: -7196345
Fz: -32122644
Tx: -1291
Ty: 364011
Tz: -192364
1646315995859
Status: 0x00000000
Fx: -13166509
Fy: -7201809
Fz: -32292436
Tx: -4206
Ty: 370595
