encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-2828,-1188,1295,-31,-28,263,164,0
0,9074,-6945,-1659,4,142,132,321,0
0,-8548,-1096,7228,101,95,150,483,0
0,-3636,3863,805,16,315,157,641,0
0,-5654,3683,3519,-216,39,296,798,0
0,3920,-255,-207,-275,40,150,955,0
0,3726,7817,9149,82,-35,221,1122,0
0,8254,10089,7467,-35,-67,289,1280,0
315,15146,-1198,-4032,-153,334,60,1436,0
748,16850,4913,11939,54,-147,114,1602,-1
749,9740,-249,1369,-236,179,340,1759,-1
749,1524,2593,2469,-113,121,121,1917,-1
749,3208,6756,-6026,-320,128,151,2078,-1
749,20008,7974,8793,-312,-165,189,2233,-1
749,18324,-1857,714,-455,156,168,2387,-1
749,6028,-1425,-1131,-253,24,121,2543,-1
749,11816,-4419,177,-561,152,196,2696,-1
749,16876,638,2566,-379,289,78,2852,-1
749,12076,-4967,-1201,-304,205,193,3008,-1
749,6024,5586,2308,-283,51,35,3169,-1
749,4284,6391,1629,-368,-98,-44,3324,-1
749,8780,5286,1393,-349,278,263,3477,-1
749,11750,11783,9457,-543,113,321,3636,-1
749,14690,110,8697,-400,33,336,3794,-1
749,11384,-4238,6359,-676,-21,332,3948,-1
749,5006,-4533,-5924,-554,67,83,4104,-1
749,3826,12602,3842,-577,-4,123,4259,-1
749,8274,-5663,1376,-665,-142,98,4414,-1
749,-6716,4530,1745,-597,11,257,4567,-1
749,6346,-5258,5152,-553,-36,376,4724,-1
749,54,5200,14139,-840,81,259,4880,-1
749,6798,-59,-283,-797,-77,343,5036,-1
749,5950,1045,182,-818,-32,287,5193,-1
749,92,195,-2765,-994,-95,-162,5349,-1
749,3252,-2124,10689,-626,-189,196,5506,-1
749,5304,-932,5850,-716,-188,322,5665,-1
749,-4270,-3754,1062,-800,36,33,5821,-1
749,11140,2674,-6898,-996,-62,295,5976,-1
749,9092,-1766,6461,-884,-52,359,6132,-1
749,7340,-1023,7281,-716,-257,196,6288,-1
749,3076,-2464,8660,-864,-49,158,6443,-1
749,-3754,-4179,395,-931,-139,234,6600,-1
749,1142,-5571,6521,-929,-143,28,6757,-1
749,8784,-276,3534,-730,-144,433,6913,-1
749,7424,-3232,985,-1316,-220,363,7067,-1
749,2770,-1392,-4984,-997,138,166,7221,-1
749,1668,-1782,4351,-773,-205,276,7377,-1
749,-3876,-8098,6249,-919,-148,50,7531,-1
749,-292,-8042,5610,-846,-137,95,7687,-1
749,-1808,-9580,8761,-941,38,391,7841,-1
749,608,-5618,9813,-982,-295,113,7997,-1
749,4354,-3,623,-880,-89,378,8150,-1
749,-17924,-3751,8006,-1126,-236,166,8308,-1
749,-4212,-11211,4812,-894,-174,213,8463,-1
749,540002,-154171,-659,-9907,20160,2896,8617,-1
749,1014856,-69929,84306,-18091,38030,4934,8770,-1
749,1465776,-35144,148188,-25461,54966,7170,8922,-1
749,1959300,-48628,215062,-33783,73320,10196,9077,-1
749,2442192,-97603,250674,-41690,91379,13114,9231,-1
749,2916932,-17860,330580,-49958,109331,14647,9390,-1
749,3359168,-143454,380187,-57252,125352,18605,9547,-1
749,3737172,-280394,367309,-63677,139755,21498,9701,-1
1086,4103472,-317129,414123,-69774,153357,23597,9858,-1
1579,4477808,-199628,497417,-76175,166725,25369,10011,-1
2175,4797884,-383543,483969,-82063,179323,27969,10165,-1
2907,5102956,-111721,513224,-87103,189996,24762,10327,-1
3532,5319804,137816,449514,-90900,197941,17775,10481,-1
4160,5356880,-1597648,-161748,-91334,199474,24038,10637,-1
4781,5565058,-1281329,26755,-94598,207232,25879,10791,-1
5479,5830160,-1093206,190874,-99638,217711,29815,10946,-1
6102,5864010,-1191517,176328,-99910,218793,29933,11099,-1
6722,5865208,-1192909,157605,-100185,219063,29927,11253,-1
7350,5873864,-1115134,184328,-100289,219178,29416,11409,-1
7972,5885596,-1094433,190690,-100151,219435,29166,11563,-1
8674,5986136,-1092506,167451,-102007,223355,28307,11719,-1
9361,6265964,-845982,187207,-107168,233750,25098,11878,-1
9986,6102946,-1372053,-69285,-104173,227665,24052,12031,-1
10613,5753818,-897024,84674,-98450,214438,21307,12185,-1
11238,5613220,-570594,203134,-96375,209984,20735,12338,0
11867,5552048,-132279,363757,-95393,207258,19628,12494,0
12562,5482604,-64794,416699,-94104,204017,20204,12647,0
13184,5425384,135143,526112,-93229,201674,21246,12801,0
13880,5327600,265302,557983,-91649,198123,19740,12958,0
14505,5199068,284248,552217,-89679,193426,19395,13113,0
15123,5057606,355087,549415,-87290,188111,18104,13268,0
15375,4971250,62657,468822,-86007,184690,19777,13422,0
15375,4627774,-266417,334645,-80116,171504,20326,13576,0
15375,4300972,-490408,237582,-74614,159867,20467,13731,0
15375,3963688,-788082,139856,-68856,146760,21300,13889,0
15375,3621640,-1029324,60980,-62967,133915,21982,14044,0
15328,3321348,-699835,77689,-58264,123016,17392,14198,0
15075,2943856,-922141,-47635,-51581,108660,15641,14350,0
14788,2533356,-939418,-116228,-44596,93065,12832,14506,0
14557,2120812,-764771,-99918,-37878,78065,10485,14661,0
14318,1771872,-516850,-95088,-31812,64507,6546,14814,0
14078,1439092,-349508,-79486,-25983,52131,3744,14968,0
13844,1025260,-303624,-137792,-18888,36812,650,15125,0
13586,604940,-67060,-108611,-11849,20766,-2330,15279,0
13350,188488,-10305,-24193,-4379,5227,-853,15433,0
13089,1628,10028,9593,-1285,-1802,206,15586,0
12849,2856,-4129,8531,-1289,-1723,609,15741,0
12599,-6108,646,12534,-1283,-2017,562,15895,0
12031,4768,4678,10445,-1245,-2146,398,16054,0
11349,12884,93,7491,-1217,-2297,170,16208,0
10736,3574,-7472,9115,-1149,-1987,308,16363,0
10056,21038,3396,7874,-1129,-2402,437,16519,1
9458,14768,1101,9641,-1284,-2434,309,16674,1
8863,20744,-4200,5481,-1426,-2322,266,16827,1
8264,19224,-4452,1591,-1277,-2351,540,16980,1
7603,29568,-1820,680,-1143,-2540,124,17135,1
6992,28722,-6690,11068,-1357,-2687,337,17289,1
