Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -13310072, -7680221, -27109836, 84319, 173038, -217220,0, 
0x00000000, -13309008, -7675193, -27116840, 84303, 173298, -216817,158, 
0x00000000, -13308607, -7681603, -27109852, 84178, 173289, -217023,315, 
0x00000000, -13310693, -7686486, -27112444, 84389, 173268, -217095,472, 
0x00000000, -13309255, -7685729, -27106290, 84429, 173415, -217206,629, 
0x00000000, -13314091, -7687559, -27114516, 84436, 173625, -217009,786, 
0x00000000, -13311655, -7676121, -27118812, 84537, 173564, -217070,944, 
0x00000000, -13316489, -7681237, -27114260, 84585, 173832, -217262,1102, 
0x00000000, -13306608, -7676524, -27116218, 84476, 173602, -216983,1259, 
0x00000000, -13318139, -7681985, -27125136, 84628, 173700, -217141,1423, 
0x00000000, -13314655, -7678958, -27115500, 84793, 173696, -217029,1581, 
0x00000000, -13311533, -7688630, -27130892, 84572, 173881, -217451,1750, 
0x00000000, -13308299, -7684055, -27124574, 84702, 174044, -217262,1904, 
0x00000000, -13309191, -7677744, -27134740, 84478, 173965, -217012,2059, 
0x00000000, -13312232, -7680463, -27121376, 84509, 174115, -217001,2216, 
0x00000000, -13308626, -7680372, -27118388, 84570, 174126, -217220,2372, 
0x00000000, -13312761, -7687965, -27124824, 84157, 174152, -217071,2528, 
0x00000000, -13312870, -7675641, -27139020, 84590, 174250, -216911,2685, 
0x00000000, -13312585, -7681149, -27133856, 84408, 173992, -216983,2843, 
0x00000000, -13307570, -7683096, -27137928, 84446, 174227, -217216,3004, 
0x00000000, -13307789, -7689835, -27136084, 84349, 174242, -216891,3195, 
0x00000000, -13316588, -7685040, -27129900, 84320, 174240, -217235,3353, 
0x00000000, -13303572, -7686657, -27139056, 84299, 174132, -217559,3510, 
0x00000000, -13308606, -7689893, -27146904, 84392, 174477, -217196,3670, 
0x00000000, -13308227, -7688840, -27135140, 84076, 174323, -216998,3824, 
0x00000000, -13313990, -7691498, -27134470, 84124, 174445, -217177,3980, 
0x00000000, -13304304, -7681890, -27143356, 84308, 174268, -216887,4136, 
0x00000000, -13305119, -7688159, -27154044, 84051, 174184, -217091,4291, 
