Status: 0x00000000
Fx: -13313417
Fy: -7701344
Fz: -27020220
Tx: 84401
Ty: 174115
Tz: -217077
1646315931951
Status: 0x00000000
Fx: -13303326
Fy: -7692939
Fz: -27028220
Tx: 84489
Ty: 174119
Tz: -217142
1646315932106
Status: 0x00000000
Fx: -13311528
Fy: -7704079
Fz: -27023078
Tx: 84257
Ty: 174535
Tz: -216927
1646315932263
Status: 0x00000000
Fx: -13310311
Fy: -7696531
Fz: -27031212
Tx: 84230
Ty: 174186
Tz: -217018
1646315932420
Status: 0x00000000
Fx: -13301660
Fy: -7701398
Fz: -27021064
Tx: 84420
Ty: 174248
Tz: -217069
1646315932580
Status: 0x00000000
Fx: -13306941
Fy: -7697004
Fz: -27030360
Tx: 84515
Ty: 174349
Tz: -217181
1646315932735
Status: 0x00000000
Fx: -13308493
Fy: -7696480
Fz: -27027336
Tx: 84547
Ty: 174551
Tz: -216850
1646315932897
Status: 0x00000000
Fx: -13305196
Fy: -7698268
Fz: -27039406
Tx: 84439
Ty: 174369
Tz: -216817
1646315933053
Status: 0x00000000
Fx: -13299912
Fy: -7701964
Fz: -27026352
Tx: 84255
Ty: 174672
Tz: -217137
1646315933221
Status: 0x00000000
Fx: -13309966
Fy: -7700618
Fz: -27036060
Tx: 84463
Ty: 174638
Tz: -216859
1646315933399
Status: 0x00000000
Fx: -13311510
Fy: -7696690
Fz: -27046956
Tx: 84459
Ty: 174625
Tz: -217031
1646315933555
Status: 0x00000000
Fx: -13314636
Fy: -7729205
Fz: -27177984
Tx: 81994
Ty: 179902
Tz: -218177
1646315933711
Status: 0x00000000
Fx: -13318803
Fy: -7624171
Fz: -27679280
Tx: 73662
Ty: 198896
Tz: -213613
1646315933868
Status: 0x00000000
Fx: -13306692
Fy: -7559820
Fz: -28235544
Tx: 64637
Ty: 219683
Tz: -210855
1646315934022
Status: 0x00000000
Fx: -13372411
Fy: -7528123
Fz: -28742816
Tx: 56027
Ty: 238522
Tz: -208286
1646315934179
Status: 0x00000000
Fx: -13575441
Fy: -7545435
Fz: -29154098
Tx: 49131
Ty: 253958
Tz: -204920
1646315934333
Status: 0x00000000
Fx: -13452579
Fy: -7408933
Fz: -29650512
Tx: 40930
Ty: 273000
Tz: -202143
1646315934488
Status: 0x00000000
Fx: -13596886
Fy: -7402309
Fz: -30112272
Tx: 33198
