Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -13238115, -7617478, -26358898, 81827, 175162, -215371,0, 
0x00000000, -13249780, -7617529, -26354356, 81993, 175231, -215349,152, 
0x00000000, -13240986, -7611146, -26358442, 82132, 175514, -215342,304, 
0x00000000, -13234718, -7620501, -26360588, 81757, 175142, -215213,471, 
0x00000000, -13243138, -7616124, -26354892, 81919, 175225, -215214,625, 
0x00000000, -13243291, -7623551, -26359006, 81937, 175495, -215403,776, 
0x00000000, -13243804, -7615156, -26355508, 81708, 175286, -215148,941, 
0x00000000, -13239004, -7619927, -26357232, 81737, 175387, -215246,1101, 
0x00000000, -13246515, -7631053, -26358316, 81531, 175231, -215605,1250, 
0x00000000, -13241624, -7622105, -26358092, 81869, 175083, -215243,1401, 
0x00000000, -13241857, -7615193, -26355980, 81810, 175412, -214939,1555, 
0x00000000, -13242685, -7616673, -26353972, 81803, 175118, -215524,1706, 
0x00000000, -13238070, -7622418, -26356658, 81580, 175109, -215379,1856, 
0x00000000, -13240228, -7621504, -26359872, 81778, 175457, -215122,2009, 
0x00000000, -13239153, -7615372, -26356148, 81655, 175333, -215226,2162, 
0x00000000, -13239717, -7621691, -26350900, 81804, 175395, -215303,2315, 
0x00000000, -13234615, -7614973, -26357376, 81792, 175289, -215213,2475, 
0x00000000, -13239632, -7620269, -26357580, 81626, 175449, -215495,2629, 
0x00000000, -13246078, -7614661, -26357644, 81644, 175330, -215404,2781, 
0x00000000, -13244810, -7615221, -26347376, 81692, 175607, -215288,2930, 
0x00000000, -13239490, -7620786, -26345086, 81697, 175338, -215327,3082, 
0x00000000, -13237625, -7622080, -26356216, 81809, 175210, -215412,3234, 
0x00000000, -13237978, -7618787, -26349664, 81844, 175294, -215174,3386, 
0x00000000, -13240891, -7621008, -26346274, 81765, 175453, -215399,3538, 
0x00000000, -13244786, -7617045, -26350436, 81833, 175496, -215598,3690, 
0x00000000, -13245329, -7622883, -26351190, 81687, 175374, -215369,3847, 
0x00000000, -13246887, -7613766, -26349348, 82239, 175296, -215300,4000, 
0x00000000, -13240793, -7618729, -26349216, 81664, 175505, -215368,4150, 
0x00000000, -13243049, -7621121, -26343860, 81895, 175544, -215240,4303, 
0x00000000, -13230478, -7612085, -26343800, 81958, 175101, -215328,4452, 
0x00000000, -13241801, -7621189, -26346466, 81689, 175431, -215576,4607, 
0x00000000, -13656253, -7656032, -27543256, 63659, 221687, -210269,4758, 
0x00000000, -14374035, -7672744, -29331630, 36935, 288766, -198407,4912, 
0x00000000, -14828988, -7762263, -29885428, 28389, 310581, -194869,5064, 
0x00000000, -15082192, -7763517, -30417178, 20295, 330847, -190767,5220, 
0x00000000, -15794005, -7878264, -31465228, 4627, 370665, -183769,5370, 
0x00000000, -17093908, -7883246, -33615316, -28499, 453131, -162941,5522, 
0x00000000, -18671082, -7960687, -35963276, -64117, 542568, -140577,5677, 
0x00000000, -20276206, -8180864, -38050136, -95836, 621845, -123255,5830, 
0x00000000, -21734464, -8381307, -39487624, -118061, 676997, -107513,5982, 
0x00000000, -23213760, -9001804, -39911132, -124768, 693637, -109037,6139, 
0x00000000, -22019664, -8440771, -41430112, -146946, 750934, -105326,6292, 
0x00000000, -23398840, -8735311, -43160708, -173463, 817304, -94321,6443, 
0x00000000, -23477488, -8516341, -44426772, -192662, 865060, -84108,6599, 
0x00000000, -23313188, -8390781, -44720936, -197466, 876044, -81743,6750, 
0x00000000, -23202164, -8286058, -44846388, -199194, 881147, -79031,6903, 
0x00000000, -23102084, -8260301, -44912960, -200592, 883959, -79400,7057, 
0x00000000, -23061044, -8198125, -44972248, -201130, 885485, -77842,7210, 
0x00000000, -23012762, -8194540, -44993960, -201719, 886877, -78196,7361, 
0x00000000, -22969536, -8157396, -45017876, -201893, 887819, -77869,7514, 
0x00000000, -22937200, -8134235, -45041640, -202288, 888620, -77261,7667, 
0x00000000, -22898512, -8138068, -45053896, -202651, 888926, -77771,7819, 
0x00000000, -22879904, -8101410, -45065264, -202743, 889353, -76687,7972, 
0x00000000, -22855652, -8114119, -45072024, -202801, 889772, -78009,8130, 
0x00000000, -22507986, -7869599, -45377528, -207620, 901371, -73280,8282, 
0x00000000, -20106352, -7546735, -46052772, -219229, 925460, -96201,8434, 
0x00000000, -17370460, -6861865, -42615868, -167340, 794947, -113721,8734, 
