Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -13251775, -7586740, -26397624, 81478, 175626, -212716,0, 
0x00000000, -13246740, -7584273, -26399368, 81214, 175691, -212641,153, 
0x00000000, -13246655, -7586135, -26397388, 81611, 175550, -212779,306, 
0x00000000, -13241882, -7594176, -26391348, 81346, 175434, -212707,459, 
0x00000000, -13241064, -7583648, -26401308, 81459, 175374, -212832,610, 
0x00000000, -13236587, -7588624, -26401290, 81464, 175633, -212806,761, 
0x00000000, -13237622, -7589234, -26402800, 81285, 175426, -212594,911, 
0x00000000, -13246150, -7587046, -26401164, 81408, 175427, -212640,1066, 
0x00000000, -13241127, -7582463, -26403388, 81580, 175485, -212579,1218, 
0x00000000, -13238777, -7581351, -26402586, 81579, 175528, -212937,1368, 
0x00000000, -13249758, -7587486, -26391924, 81588, 175623, -212675,1529, 
0x00000000, -13244825, -7594068, -26396380, 81320, 175461, -212682,1682, 
0x00000000, -13245353, -7586251, -26388490, 81496, 175713, -212725,1833, 
0x00000000, -13239305, -7587689, -26402138, 81376, 175667, -212721,1983, 
0x00000000, -13245775, -7584451, -26396492, 81420, 175615, -212696,2135, 
0x00000000, -13240786, -7582844, -26399416, 81850, 175616, -212543,2287, 
0x00000000, -13238376, -7582713, -26402980, 81820, 175613, -212726,2439, 
0x00000000, -13243401, -7587787, -26396864, 81485, 175575, -212677,2590, 
0x00000000, -13238502, -7577189, -26394796, 81484, 175692, -212755,2742, 
0x00000000, -13242962, -7583734, -26392512, 81701, 175766, -212607,2892, 
0x00000000, -13240228, -7581358, -26396040, 81477, 175670, -212726,3046, 
0x00000000, -13240799, -7584331, -26393062, 81501, 175598, -212698,3197, 
0x00000000, -13249990, -7590369, -26398788, 81323, 175852, -212657,3349, 
0x00000000, -13233195, -7586625, -26393500, 81526, 175711, -212609,3500, 
0x00000000, -13246662, -7592589, -26393740, 81361, 175832, -212793,3654, 
0x00000000, -13237802, -7589966, -26380270, 81485, 175827, -212657,3806, 
0x00000000, -13240847, -7580417, -26381816, 81591, 175920, -212989,3957, 
0x00000000, -13246943, -7585803, -26391020, 81577, 175768, -212698,4119, 
0x00000000, -13247828, -7577748, -26386900, 81791, 175989, -212682,4273, 
0x00000000, -13239672, -7585469, -26394708, 81588, 175741, -212631,4429, 
0x00000000, -13242164, -7580642, -26386572, 81749, 175838, -212570,4581, 
0x00000000, -13244139, -7589809, -26390564, 81529, 176014, -212397,4732, 
0x00000000, -13245037, -7591307, -26394604, 81486, 175782, -212518,4884, 
0x00000000, -13242932, -7584328, -26390820, 81546, 176016, -212574,5034, 
0x00000000, -13237927, -7586017, -26382834, 81531, 176047, -212390,5189, 
0x00000000, -13245746, -7587430, -26376922, 81408, 176001, -212474,5342, 
0x00000000, -13244448, -7583489, -26382536, 81665, 175796, -212762,5505, 
0x00000000, -13239979, -7589649, -26388338, 81298, 175729, -212611,5659, 
0x00000000, -13239862, -7585386, -26381692, 81514, 176090, -212689,5812, 
0x00000000, -13246253, -7591934, -26379128, 81549, 176090, -212846,5963, 
0x00000000, -13237626, -7591164, -26381952, 81748, 176015, -212662,6115, 
0x00000000, -13243590, -7594821, -26389768, 81588, 176131, -212765,6265, 
0x00000000, -13244122, -7583860, -26378168, 81607, 176390, -212726,6415, 
0x00000000, -13285683, -7430231, -27937048, 51927, 225290, -205736,6565, 
0x00000000, -13507078, -7253450, -28991878, 34328, 259219, -195986,6718, 
0x00000000, -13660948, -7161617, -30232028, 14200, 298244, -189363,6868, 
0x00000000, -14253000, -7407151, -31756956, -740, 366092, -191077,7019, 
0x00000000, -15193806, -7555562, -33548388, -17644, 444410, -183023,7238, 
0x00000000, -16808328, -8122731, -36376340, -47246, 559914, -184816,7389, 
0x00000000, -18044864, -8446938, -38379636, -70784, 641305, -181043,7543, 
0x00000000, -18745876, -8466105, -39683220, -86320, 692878, -172557,7695, 
0x00000000, -18656120, -8313695, -40122352, -91862, 709440, -167620,7847, 
0x00000000, -18726432, -8188684, -40309684, -94266, 717086, -161762,8000, 
0x00000000, -18609392, -8195948, -40402380, -95529, 720780, -162945,8152, 
0x00000000, -18678464, -8096103, -40505540, -96688, 724405, -158515,8310, 
0x00000000, -18591904, -8128359, -40546836, -97200, 726186, -160325,8460, 
0x00000000, -18632226, -8069985, -40601236, -98281, 728311, -157664,8612, 
0x00000000, -18658370, -8033685, -40641588, -98912, 729908, -155587,8762, 
0x00000000, -18220208, -7296378, -42011448, -117113, 782252, -130738,8917, 
0x00000000, -13831672, -6394814, -40441368, -104622, 714039, -151213,9070, 
0x00000000, -12202785, -6791438, -34552632, -55817, 458958, -198557,9221, 
0x00000000, -12834790, -7734354, -30047924, 6707, 290209, -223775,9373, 
0x00000000, -13181006, -7785854, -28172340, 45680, 232889, -219462,9525, 
0x00000000, -13246092, -7590537, -26432360, 80551, 178299, -212526,9679, 
0x00000000, -13249319, -7587384, -26420100, 80861, 177829, -212541,9829, 
0x00000000, -13244268, -7582779, -26397458, 81198, 176671, -212554,10121, 
0x00000000, -13244644, -7580990, -26389084, 81405, 176884, -212776,10278, 
0x00000000, -13245326, -7582841, -26397616, 81337, 176607, -212400,10434, 
0x00000000, -13239570, -7586303, -26386204, 81251, 176288, -212478,10588, 
0x00000000, -13245988, -7575826, -26379348, 81186, 176758, -212534,10746, 
0x00000000, -13247913, -7585494, -26378156, 81447, 176188, -212768,10906, 
0x00000000, -13243936, -7584258, -26378848, 81336, 175863, -212629,11061, 
0x00000000, -13237069, -7584426, -26373352, 81348, 175880, -212568,11218, 
0x00000000, -13243118, -7584033, -26380634, 81270, 176020, -212700,11376, 
0x00000000, -13247430, -7590745, -26380072, 81345, 175781, -212629,11535, 
0x00000000, -13245847, -7586810, -26384404, 81608, 175767, -212617,11689, 
0x00000000, -13241347, -7592157, -26382232, 81478, 175847, -212636,11855, 
0x00000000, -13243111, -7584311, -26386180, 81424, 175619, -212329, 1646310617034, 
