Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -13231015, -7598744, -26366446, 81802, 176931, -212700,0, 
0x00000000, -13231278, -7593377, -26364604, 81852, 176996, -213090,153, 
0x00000000, -13227036, -7590934, -26357584, 81966, 177051, -212761,306, 
0x00000000, -13241971, -7594532, -26359512, 81628, 177192, -212698,459, 
0x00000000, -13229511, -7598257, -26365328, 82095, 176903, -212845,623, 
0x00000000, -13227248, -7592291, -26356622, 81957, 177066, -212596,776, 
0x00000000, -13235583, -7597322, -26356050, 81883, 176967, -212568,1024, 
0x00000000, -13234412, -7588904, -26353490, 82190, 177080, -212763,1187, 
0x00000000, -13231667, -7594004, -26355432, 82054, 177238, -212543,1340, 
0x00000000, -13235201, -7593621, -26353792, 82036, 177021, -212609,1490, 
0x00000000, -13232137, -7597544, -26349172, 81842, 177257, -212357,1646, 
0x00000000, -13234428, -7596190, -26354460, 81939, 177102, -212640,1797, 
0x00000000, -13227405, -7591077, -26364960, 81882, 176757, -212709,1949, 
0x00000000, -13235947, -7589273, -26361812, 82136, 177160, -212607,2102, 
0x00000000, -13234514, -7592624, -26351976, 82129, 176975, -212731,2254, 
0x00000000, -13237234, -7595841, -26340302, 81983, 177022, -212603,2406, 
0x00000000, -13231428, -7599053, -26347488, 81695, 177003, -212715,2559, 
0x00000000, -13232930, -7593395, -26351058, 82006, 177092, -212541,2712, 
0x00000000, -13232340, -7592384, -26339212, 82147, 176859, -212640,2864, 
0x00000000, -13204117, -7589248, -26514824, 79594, 182352, -213125,3020, 
0x00000000, -13408639, -7421156, -28706368, 38029, 251313, -202297,3174, 
0x00000000, -13708975, -7347571, -30793000, 1792, 317592, -193765,3327, 
0x00000000, -14372038, -7318536, -32731576, -17898, 398522, -183707,3481, 
0x00000000, -15534723, -7742496, -34878436, -34985, 494000, -186070,3632, 
0x00000000, -16067134, -7893358, -35539544, -38137, 525913, -186259,3785, 
0x00000000, -16695556, -8324143, -36784932, -48940, 578877, -195103,3936, 
0x00000000, -17509416, -8437188, -38607136, -66880, 653863, -189469,4087, 
0x00000000, -18304152, -8561804, -40455688, -87692, 728223, -184677,4241, 
0x00000000, -18627572, -8547127, -41878324, -103769, 784960, -179767,4394, 
0x00000000, -19329756, -8708882, -43275948, -120332, 840442, -177151,4544, 
0x00000000, -19886062, -8680833, -44511956, -134755, 889183, -168983,4700, 
0x00000000, -20129672, -8509934, -45582364, -147615, 930751, -158553,4853, 
0x00000000, -20129936, -8422790, -45933412, -151630, 944636, -154749,5006, 
0x00000000, -20166400, -8394789, -46147160, -154135, 953192, -153469,5159, 
0x00000000, -20237416, -8334928, -46297416, -155885, 958376, -150093,5317, 
0x00000000, -20254814, -8322553, -46410968, -157328, 962713, -149537,5472, 
0x00000000, -20215608, -8345383, -46462988, -158093, 965074, -150425,5626, 
0x00000000, -20296928, -8278304, -46538032, -159154, 968553, -146765,5787, 
0x00000000, -20193182, -8332360, -46582028, -159417, 969610, -150753,5950, 
0x00000000, -20255958, -8302696, -46648276, -160336, 972213, -148696,6102, 
0x00000000, -20224768, -8317066, -46666976, -160883, 972880, -149390,6252, 
0x00000000, -20330444, -8256302, -46709592, -161152, 975089, -145478,6405, 
0x00000000, -20234774, -8306002, -46739696, -161526, 975265, -149256,6557, 
0x00000000, -20318992, -8261507, -46765160, -161992, 976898, -145918,6708, 
0x00000000, -20290092, -8278970, -46787880, -161991, 977088, -147605,6867, 
0x00000000, -20340300, -8233380, -46821404, -162381, 978419, -144809,7018, 
0x00000000, -20292972, -8270404, -46824748, -162523, 978323, -146762,7172, 
0x00000000, -20314074, -8251202, -46853996, -162655, 979506, -145809,7327, 
0x00000000, -20954168, -8264741, -48093468, -178095, 1027915, -137976,7481, 
0x00000000, -19291384, -7064462, -49107680, -191385, 1067481, -109029,7635, 
0x00000000, -16530813, -6763410, -46338924, -161453, 953917, -131280,7786, 
0x00000000, -13015897, -6016324, -41976636, -113792, 778255, -147029,7938, 
0x00000000, -12343315, -6599283, -37633680, -74519, 595051, -183390,8090, 
0x00000000, -12609152, -7504824, -33277824, -55901, 391897, -219801,8242, 
0x00000000, -12987625, -7801257, -29918988, 10344, 286766, -222330,8396, 
0x00000000, -13145838, -7938011, -28606328, 37795, 245760, -224092,8547, 
0x00000000, -13240692, -7587550, -26480094, 79999, 179485, -212645,8700, 
0x00000000, -13237901, -7579231, -26440676, 80859, 177768, -212562,8857, 
0x00000000, -13240139, -7587696, -26430768, 81128, 177258, -212330,9010, 
0x00000000, -13239113, -7585094, -26414270, 81158, 177171, -212574,9161, 
0x00000000, -13240710, -7582921, -26413108, 81239, 176907, -212559,9313, 
0x00000000, -13236746, -7588015, -26414492, 81186, 176263, -212626,9464, 
0x00000000, -13244117, -7591851, -26407796, 81417, 176330, -212652,9615, 
0x00000000, -13250137, -7581777, -26413892, 81308, 176060, -212371,9768, 
0x00000000, -13234953, -7589721, -26394576, 81666, 176103, -212510,9918, 
0x00000000, -13242990, -7583510, -26408284, 81463, 175745, -212531,10073, 
0x00000000, -13234016, -7585769, -26406376, 81537, 175581, -212848,10223, 
0x00000000, -13229147, -7583368, -26407300, 81812, 175391, -212595, 1646310507953, 
