encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-2380,6745,-9518,-21,-76,-30,153,0
0,-9492,-5980,-4007,145,-169,93,304,0
0,-10716,-8540,-3104,1,45,-245,457,0
0,3880,-2121,-9718,-157,159,-56,609,0
0,-7792,-4367,-2543,88,329,3,761,0
0,710,-9217,-11603,191,287,17,992,0
0,-3292,-569,-7891,234,226,-218,1144,0
0,-4612,-5996,-6642,135,184,7,1294,0
0,-4962,626,-5564,59,231,-192,1463,0
0,-5866,-2599,-5121,284,256,32,1615,0
0,3802,-11316,-14580,54,324,-160,1768,0
0,-6688,-6550,-2081,258,157,-10,1921,0
0,-3126,-3974,-7019,58,170,-331,2073,0
0,-2614,-6001,-15501,338,398,-220,2226,0
0,-5482,-4862,-2253,449,247,-150,2379,0
0,4874,-11881,-6169,232,384,-39,2534,0
0,-7996,-7571,-9813,375,455,-36,2687,0
0,-13566,-2748,-12494,164,463,28,2839,0
0,-3344,-5921,-13876,540,413,-71,2999,0
0,682,-11249,-13888,354,530,-124,3150,0
0,-13052,-7189,-10920,242,460,-158,3302,0
163,-6602,-6895,5037,368,595,1,3455,0
759,-6228,564,-17183,142,629,115,3609,-1
1417,-18928,-3061,-12998,322,512,-120,3761,-1
2059,-4880,-10023,-15689,334,830,-228,3911,-1
2712,-11360,-5468,-14688,375,526,84,4068,-1
3362,-17796,-10779,-15385,258,844,-238,4221,-1
4017,-17860,-10439,-17433,344,642,-53,4381,-1
4673,-6652,-9054,-14968,405,899,-202,4537,-1
5315,523172,-166516,24602,-8180,20945,4159,4690,-1
5903,1219824,-190962,124144,-19625,46854,9008,4843,-1
6618,1808296,-244956,168099,-29337,68909,11602,4995,-1
7200,2370816,-584558,209746,-38614,90639,19266,5148,-1
7850,3009516,-530124,333360,-49027,114455,23244,5305,-1
8505,3603604,-530111,472793,-58936,137048,28903,5458,-1
9150,4206548,-452132,556598,-68416,159024,31454,5614,-1
9801,4729938,-555428,629619,-77079,178469,36314,5767,-1
10451,5150160,-1096224,567396,-84154,194775,42935,5920,-1
11101,5614086,-1508679,541151,-91527,211883,49346,6075,0
11690,6008730,-1302119,642220,-98149,227318,50000,6228,0
12345,6453956,-788361,821757,-105310,243944,48707,6381,0
13258,6797336,-1303233,747568,-111015,257331,54317,6596,0
13903,7394916,-68289,921616,-120575,278742,40938,6750,0
14493,7835488,710797,933451,-127492,295157,28926,6903,0
15199,7785204,-875461,403957,-126447,293452,34643,7055,0
15777,7649540,-674963,498488,-124332,288395,35210,7207,0
15924,7639708,-699776,490239,-124287,288604,34822,7363,0
15924,7641296,-648182,484601,-123901,288501,34167,7524,0
15924,7774688,-521024,525283,-126293,292924,33316,7677,0
15734,8212856,-603120,364097,-134041,309415,29297,7830,0
15178,8188008,-124706,632012,-134284,308163,31710,7984,0
14568,7716260,-567936,562569,-126979,290210,35937,8139,0
14019,7237040,-986538,469420,-119228,272076,39361,8292,0
13350,6815120,-1168792,313307,-112807,255732,35640,8446,0
12799,6442710,-718008,406160,-106828,241855,31489,8599,0
12190,6087430,-119262,521862,-101200,228567,25860,8754,0
11579,5687892,41540,528278,-94435,213500,23363,8906,0
10967,5261500,-258383,447854,-87022,197397,24845,9061,0
10352,4788796,-639001,311911,-79243,179538,25567,9217,1
9746,4283472,-1005868,200440,-71034,160663,27117,9371,1
9196,3960768,-374256,324401,-64590,149114,21364,9521,1
8528,3533936,-318521,272085,-57412,132597,17874,9676,1
7979,3001852,-618316,135280,-48720,112505,17492,9830,1
7369,2488610,-907419,18303,-40303,93764,17535,9982,1
6754,1896212,-900190,-42640,-30905,71465,14639,10135,1
6164,1387396,-673986,-92588,-22558,52117,8405,10284,1
5555,972262,-363229,-86685,-15951,36763,4020,10437,1
4948,452704,-77999,-57736,-7521,16744,-424,10590,1
4336,12932,29,-5480,-46,555,274,10743,1
3655,18728,-5418,-11563,-114,517,341,10897,1
3049,14392,601,-7096,280,327,-178,11048,1
2437,6728,2061,-3648,329,70,-64,11203,1
1757,5180,-3423,-9269,-127,38,168,11355,1
1200,11000,4284,-9830,212,-92,-62,11507,1
1199,7596,-5657,-8349,319,-113,-147,11660,1
1199,10932,658,-7693,26,-73,79,11813,1
1199,13974,6213,-5673,254,-282,-82,11965,1
