Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -13309427, -7684858, -27056108, 83952, 173656, -217173,0, 
0x00000000, -13307892, -7688966, -27058912, 83974, 173559, -217371,160, 
0x00000000, -13302890, -7690696, -27059086, 84134, 173722, -217239,318, 
0x00000000, -13307850, -7684165, -27051932, 84273, 173748, -217168,477, 
0x00000000, -13303691, -7687199, -27047072, 84389, 173786, -217271,636, 
0x00000000, -13307436, -7693777, -27058732, 84071, 173887, -217326,795, 
0x00000000, -13305068, -7689831, -27051572, 84091, 173818, -217297,956, 
0x00000000, -13304226, -7689067, -27048504, 83928, 173541, -217101,1117, 
0x00000000, -13304528, -7690644, -27063576, 84213, 173830, -217063,1276, 
0x00000000, -13303121, -7688975, -27064408, 84060, 173700, -217416,1453, 
0x00000000, -13304857, -7690638, -27059446, 84105, 173864, -217478,1611, 
0x00000000, -13375012, -7708282, -27363216, 79208, 185194, -216179,1768, 
0x00000000, -13543842, -7634957, -28054548, 67680, 211569, -210567,1927, 
0x00000000, -13334180, -7501037, -28684446, 57325, 235017, -207947,2083, 
0x00000000, -13466879, -7429581, -29328036, 46705, 259434, -203068,2239, 
0x00000000, -13542158, -7383010, -29943564, 36679, 282325, -199652,2396, 
0x00000000, -13695244, -7259542, -30539716, 26921, 304801, -191926,2552, 
0x00000000, -13413030, -7090136, -31097220, 17645, 325557, -189785,2708, 
0x00000000, -13556552, -7065122, -31580624, 9775, 344023, -186326,2862, 
0x00000000, -14216579, -7122079, -32030780, 2446, 360623, -177037,3020, 
0x00000000, -14594393, -7136512, -32454308, -4499, 376872, -171425,3174, 
0x00000000, -14417193, -7024613, -32941652, -12018, 394851, -169489,3329, 
0x00000000, -13826929, -6814127, -33407376, -20077, 412281, -170635,3489, 
0x00000000, -14383809, -6894448, -33765696, -25943, 425834, -164830,3644, 
0x00000000, -13436761, -6721861, -34171080, -32228, 441139, -173656,3799, 
0x00000000, -12582088, -6679472, -34552760, -38921, 455003, -185578,3956, 
0x00000000, -12028362, -6696715, -35043812, -46708, 473385, -195180,4112, 
0x00000000, -13164078, -7162470, -35165524, -48914, 478057, -193305,4273, 
0x00000000, -13004727, -7090194, -35140920, -48331, 476916, -193495,4426, 
0x00000000, -12637183, -6970089, -35151624, -48456, 476739, -195445,4584, 
0x00000000, -12512919, -6926950, -35160512, -48597, 477406, -195867,4741, 
0x00000000, -12586676, -6946476, -35215468, -49798, 479300, -194979,4894, 
0x00000000, -12557482, -6944427, -35182092, -49384, 478448, -195334,5053, 
0x00000000, -12623953, -6967168, -35170904, -49070, 477916, -195251,5205, 
0x00000000, -12695648, -6978367, -35172976, -48901, 477745, -194996,5359, 
0x00000000, -12651846, -6964019, -35174668, -48885, 477563, -194572,5515, 
0x00000000, -12677077, -6981241, -35167556, -49037, 477387, -195032,5669, 
0x00000000, -12667699, -6977289, -35164036, -48918, 477087, -194911,5824, 
0x00000000, -12657333, -6973232, -35180888, -48734, 477169, -194941,5979, 
0x00000000, -12661064, -6977441, -35165960, -48599, 476778, -194891,6133, 
0x00000000, -12675927, -6975006, -35165700, -48622, 476717, -194722,6287, 
0x00000000, -12657588, -6976223, -35160492, -48465, 476263, -194814,6441, 
0x00000000, -12684520, -6978322, -35153196, -48539, 476895, -194954,6596, 
0x00000000, -12667041, -6976365, -35164036, -48441, 476003, -195115,6750, 
0x00000000, -12681999, -6982531, -35158804, -48600, 476179, -195020,6904, 
0x00000000, -12667058, -6981508, -35154568, -48583, 476102, -194885,7060, 
0x00000000, -12685502, -6978966, -35157184, -48181, 475803, -194715,7215, 
0x00000000, -12672179, -6973675, -35146144, -48081, 475855, -194853,7369, 
0x00000000, -12691708, -6979445, -35147904, -48082, 475477, -194957,7523, 
0x00000000, -12665708, -6974802, -35150932, -48176, 475486, -194909,7676, 
0x00000000, -12687460, -6990438, -35158168, -48222, 475234, -194846,7830, 
0x00000000, -12673508, -6980363, -35155784, -48079, 475350, -195017,7983, 
0x00000000, -12690917, -6987821, -35143920, -47826, 475162, -194842,8138, 
0x00000000, -12682238, -6980590, -35157224, -47946, 474790, -194470,8288, 
0x00000000, -12673380, -6982153, -35150380, -47805, 475085, -195406,8443, 
0x00000000, -12685426, -6986956, -35137816, -47778, 474788, -194782,8598, 
0x00000000, -12692593, -6984100, -35135936, -47782, 474434, -194828,8758, 
0x00000000, -12679968, -6981716, -35142256, -47677, 474635, -195039,8911, 
0x00000000, -12696461, -6979995, -35140044, -47479, 474428, -194752,9064, 
0x00000000, -12687114, -6978597, -35138720, -47553, 474298, -194907,9218, 
0x00000000, -12699761, -6987775, -35141608, -47544, 474368, -194814,9372, 
0x00000000, -12683817, -6982872, -35134768, -47541, 474221, -194600,9525, 
0x00000000, -12691652, -6986653, -35139840, -47459, 474083, -194788,9682, 
0x00000000, -12683317, -6980917, -35147136, -47513, 473889, -195081,9835, 
0x00000000, -12691659, -6986061, -35140576, -47202, 473901, -194796,9989, 
0x00000000, -12688045, -6993678, -35133456, -47295, 473821, -194859,10225, 
0x00000000, -12687805, -6978728, -35139764, -47281, 473564, -194982,10379, 
0x00000000, -12698713, -6994850, -35132852, -47302, 473492, -194685,10532, 
0x00000000, -12688626, -6983070, -35133624, -47343, 473402, -194699,10686, 
0x00000000, -12696190, -6989437, -35131712, -47212, 473451, -194771,10840, 
0x00000000, -12689129, -6984404, -35134104, -46991, 473266, -195026,10994, 
0x00000000, -12705924, -7001950, -35151344, -47384, 473846, -195142,11147, 
0x00000000, -12804411, -7063838, -35225168, -48574, 476518, -195959,11303, 
0x00000000, -12721774, -7036103, -35250764, -49048, 477313, -196113,11457, 
0x00000000, -12931628, -7094602, -35223048, -48368, 476572, -195104,11608, 
0x00000000, -12889453, -7093936, -35223492, -48499, 476429, -195321,11764, 
0x00000000, -12864641, -7077058, -35225536, -48138, 475859, -195811,11918, 
0x00000000, -12898903, -7091490, -35217144, -48358, 475916, -195466,12072, 
0x00000000, -12852818, -7067056, -35220672, -47901, 476037, -195438,12230, 
0x00000000, -12882175, -7090733, -35223248, -48178, 475949, -195452,12381, 
0x00000000, -12864997, -7080634, -35214096, -48096, 475962, -195635,12537, 
0x00000000, -12856425, -7074846, -35227880, -48091, 475788, -195548,12691, 
0x00000000, -12863882, -7080892, -35209664, -48126, 475578, -195788,12845, 
0x00000000, -12864689, -7082551, -35206964, -47853, 475821, -195794,12998, 
0x00000000, -12854136, -7083497, -35214472, -48041, 475676, -195800,13151, 
0x00000000, -12426160, -6909233, -35391120, -51306, 482498, -196202,13311, 
0x00000000, -11687945, -6570220, -35191992, -48226, 474852, -195829,13464, 
0x00000000, -12695738, -6845247, -34710716, -40742, 456269, -189564,13616, 
0x00000000, -13475179, -7117611, -34192524, -32537, 436837, -187835,13774, 
0x00000000, -13804089, -7259733, -33678392, -24471, 417494, -187883,13927, 
0x00000000, -13367905, -7189320, -33249004, -17440, 401666, -192377,14080, 
0x00000000, -12958252, -7106829, -32845280, -10657, 385921, -196470,14234, 
0x00000000, -12426611, -7018096, -32428024, -3720, 370701, -202322,14388, 
0x00000000, -12373940, -7022733, -31983620, 3984, 353794, -204056,14548, 
0x00000000, -12398119, -7101228, -31473106, 12732, 334754, -206367,14706, 
0x00000000, -12499887, -7180816, -30975472, 20681, 316148, -208153,14861, 
0x00000000, -12411636, -7180060, -30496848, 28739, 298216, -209304,15014, 
0x00000000, -12677483, -7285031, -30002368, 37351, 279825, -209453,15167, 
0x00000000, -12964080, -7434545, -29418546, 46580, 257825, -210704,15323, 
0x00000000, -13131356, -7590270, -28875488, 55550, 237179, -214272,15476, 
0x00000000, -13306734, -7717837, -28368090, 64006, 218234, -216807,15629, 
0x00000000, -13119812, -7760229, -27981664, 70289, 203616, -222040,15782, 
0x00000000, -13290018, -7765646, -27394424, 80339, 181570, -219786,15935, 
0x00000000, -13276962, -7701186, -27154382, 84031, 172470, -217360,16091, 
0x00000000, -13282670, -7705412, -27151308, 84118, 172512, -217209,16244, 
0x00000000, -13285306, -7705926, -27164528, 84384, 172335, -217204,16401, 
0x00000000, -13286574, -7703642, -27157980, 84503, 172147, -217125,16558, 
0x00000000, -13292936, -7704291, -27148024, 84380, 172321, -217315,16709, 
0x00000000, -13294324, -7714766, -27163206, 84479, 172391, -217433,16862, 
0x00000000, -13289357, -7706654, -27153444, 84353, 172140, -217259,17015, 
0x00000000, -13289013, -7704472, -27158456, 84402, 172260, -217372,17170, 
0x00000000, -13292992, -7693848, -27156586, 84238, 172489, -217133,17326, 
0x00000000, -13291296, -7703286, -27153728, 84384, 172183, -217124,17480, 
0x00000000, -13291002, -7707615, -27153240, 84417, 171981, -217222,17634, 
0x00000000, -13294231, -7713162, -27154830, 84143, 172210, -217563, 1646315673424, 
