encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,2884,-933,-2367,117,199,89,167,0
0,-2092,2515,-3716,65,53,108,325,0
0,6682,3507,-6105,-156,139,-4,483,0
0,16570,-107,-10517,3,212,282,641,0
0,12880,4145,-9752,-91,122,303,798,0
0,-3916,7096,-1807,10,230,19,958,0
367,-2246,319,-4193,-94,375,287,1115,0
720,4800,4262,-13488,-72,254,309,1273,0
1085,-740,5200,-6951,83,410,299,1437,0
1297,5692,7643,-3343,180,210,397,1600,0
1303,-692,7212,-5113,269,160,132,1756,0
1340,10930,-716,-3431,353,66,30,1914,0
1387,2560,-606,-5378,315,643,103,2072,0
1455,7398,4658,-634,207,359,34,2227,0
1613,460,-2658,-2301,241,336,164,2381,0
1894,-2424,-8594,-269,343,715,-45,2541,0
2168,3564,-8274,-4569,178,647,204,2698,0
2388,292108,-100053,9785,-4516,11522,2428,2854,0
2655,605218,-37476,77604,-9461,23357,3959,3016,0
2977,983896,-157163,76111,-15446,37101,6204,3173,0
3343,1317452,-128411,142516,-20944,49379,8568,3328,0
3662,1649784,-245103,161452,-26418,62106,11348,3484,0
4035,2024928,-261251,188190,-32220,75745,12871,3641,0
4413,2427766,-123262,269883,-38958,91165,14484,3801,0
4826,2867512,-245821,325313,-45968,107327,18422,3955,0
5236,3294640,-32683,449284,-53023,123071,20028,4110,0
5651,3662354,-114735,497151,-59095,137340,23472,4264,0
6100,4063112,76458,604925,-65561,152040,24452,4420,0
6551,4425116,102902,642459,-71789,165411,25730,4579,0
6972,4742028,-160553,627075,-76879,177487,29610,4734,0
7435,5061368,-523519,571525,-82140,189033,33836,4888,0
7835,5289916,-766726,556502,-85958,197429,37264,5044,-1
8266,5530898,-832635,576352,-90681,207121,39281,5199,-1
8699,5848648,-615726,683739,-95833,218426,40082,5354,-1
9139,6154964,-206912,821052,-100813,229951,38796,5507,-1
9564,6457254,56998,894432,-106032,241007,37554,5662,-1
10000,6686732,-445752,801295,-109493,249169,42345,5818,-1
10419,6982256,-48123,893834,-114595,261004,39377,5972,-1
10834,7276392,482968,985300,-119314,271055,34114,6131,-1
11254,7523560,905283,994674,-123886,280423,28166,6287,-1
11661,7794272,1066390,935091,-128336,290267,22975,6443,-1
12073,7915484,-54044,516110,-130288,295236,25533,6597,-1
12389,7985100,134531,553187,-131636,297267,24289,6755,-1
12389,7966300,126365,549696,-131342,297299,24378,6909,-1
12389,7979532,123847,550788,-131448,297178,23985,7064,-1
12389,7967992,153605,546956,-131367,296592,23901,7217,-1
12389,7958748,114151,539411,-131280,296580,23884,7372,-1
12389,7966584,135311,556281,-131181,296400,23950,7528,-1
12389,7953256,107011,546283,-131100,296166,24339,7683,-1
12389,7941476,119316,549659,-131279,295979,23931,7836,-1
12389,7932340,110611,540725,-130952,296050,23987,7992,-1
12389,7945180,125972,550309,-130837,295688,23920,8149,-1
12389,7937388,111209,547243,-131049,295613,24219,8304,-1
12389,7939300,133433,546015,-131106,295335,24277,8458,-1
12389,7939756,126276,543717,-130890,295241,24311,8614,-1
12389,7931228,126712,548195,-130929,294927,24445,8768,-1
12389,7949212,100825,543413,-131085,295326,24280,8922,-1
12330,8355256,942778,748607,-137953,310651,18600,9076,-1
12007,8321564,1183519,872466,-137283,308911,19145,9230,-1
11711,8003524,644888,778561,-132094,296983,24726,9384,-1
11345,7695860,294573,687189,-127061,285787,26887,9536,-1
10971,7347852,-55411,583050,-121322,272778,28435,9690,-1
10592,7074892,-268806,550968,-116772,262339,30577,9844,-1
10203,6730204,-453913,472521,-110956,249576,30175,9999,-1
9820,6457042,-314596,464813,-106580,239497,27480,10154,-1
9458,6218528,-25482,490488,-102541,229824,23548,10308,-1
9085,5921880,146955,513672,-97642,218787,21476,10461,-1
8704,5659488,340980,556051,-93321,208993,19787,10614,-1
8279,5437232,674010,633364,-89738,200836,16722,10767,-1
7888,5162524,659347,595437,-85337,190790,15264,10922,-1
7452,4871424,696190,563409,-80463,179483,13409,11076,0
7064,4540828,633820,505905,-74936,167202,11996,11230,0
6663,4241470,118321,385909,-69673,155483,15381,11383,0
6565,4259440,464677,429464,-69795,156024,11757,11539,0
6565,4251516,335583,398261,-70232,156054,13082,11694,0
