encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,661196,-215907,89795,-10615,24907,7452,156,0
0,1336720,-216154,157581,-22169,50019,10549,312,0
0,1956822,-74251,293612,-32182,73209,13741,470,0
0,2532432,78510,443871,-41686,95044,16989,634,0
0,3104364,-155246,467296,-50902,115858,22317,792,0
0,3470996,-726549,414461,-56816,129709,29704,947,0
0,3865760,-1220233,374424,-63153,144545,36660,1105,0
2,4264068,-1374604,409545,-69848,159835,41182,1269,0
607,4736780,-964142,621723,-76997,177006,42521,1439,0
1271,5167500,-567279,759784,-84335,193299,41839,1596,0
1948,5499192,-765647,741181,-89802,206006,44157,1756,0
2572,5848928,145198,842422,-95837,218546,33741,1914,0
3185,6136228,609981,783482,-100215,229043,23341,2071,0
3858,6448676,1210215,911975,-105289,240238,18738,2229,0
4540,6464272,1230070,918004,-105934,241424,19323,2387,0
5165,6469688,763910,739138,-105837,241530,19816,2542,0
5834,6276052,-553067,291952,-102360,234822,24113,2697,0
6457,6330816,-450601,301957,-103162,236413,22829,2850,0
7081,6323376,-423097,313324,-103396,236301,22788,3004,0
7738,6322884,-344972,337715,-102994,236016,22483,3160,0
8360,6493864,-139552,379641,-105773,242083,20531,3319,0
8971,7001144,1101444,694635,-115072,261384,13378,3475,-1
9565,6700692,1624986,970259,-109755,250074,14528,3631,-1
10161,6215996,563938,675556,-102108,231695,20430,3788,-1
10684,5839436,-1329,482231,-96368,217526,22061,3943,-1
11304,5480968,-428958,317452,-90735,203757,22915,4098,-1
11813,5036412,-562308,238022,-83720,187592,21983,4251,-1
12434,4643164,-105445,340232,-77240,172240,18145,4406,-1
12877,4249342,241521,421484,-70584,157377,14637,4560,-1
13021,3838256,804633,519538,-63916,141860,8842,4715,-1
13021,3368240,768613,446909,-55966,124153,6727,4874,-1
13386,2838868,709253,380988,-47112,104293,4783,5030,-1
13784,2331436,646058,306859,-38649,85339,2426,5184,-1
13783,1976906,775842,336450,-32710,72161,989,5339,-1
13783,1491644,333476,163125,-24639,53449,1876,5493,-1
13783,1037648,-10031,32025,-16954,36763,1955,5647,-1
13600,432648,-236445,-146643,-7081,13935,-1206,5802,-1
13019,-56576,-206685,-224907,704,-4366,-4895,5958,-1
12447,-445336,-86774,-274546,7157,-19029,-9573,6110,-1
11890,-1022668,94984,-266907,16774,-40674,-12601,6264,-1
11509,-1485384,-9775,-176100,24111,-57940,-7411,6424,-1
10961,-1479820,-7874,-175897,24378,-58168,-7481,6578,-1
10447,-1498900,-12067,-177344,24383,-58161,-7323,6731,-1
9845,-1496992,-13555,-172513,24324,-58129,-7103,6887,-1
9202,-1483822,-11690,-178570,24438,-58353,-7205,7040,-1
8574,-1496688,-12942,-180186,24239,-58398,-7302,7194,0
7936,-1493908,-12019,-170119,24338,-58368,-7347,7351,0
7304,-1488324,-21559,-180300,24398,-58220,-7318,7506,0
6708,-1497520,-1727,-189399,24502,-58507,-7251,7661,0
6190,-1488030,-19545,-168931,24559,-58614,-7281,7814,0
5586,-1499708,-22168,-176131,24829,-58595,-7300,7972,0
5016,-1496952,-20466,-188990,24601,-58510,-7209,8126,0
4391,-1481386,-13949,-181450,24652,-58672,-7327,8280,0
