encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-5468,-3257,3375,308,178,62,154,0
0,-998,-5319,-2713,31,241,34,308,0
0,-4112,-1591,2406,75,191,-129,463,0
0,-4420,-5406,-2794,-52,328,186,617,0
0,-1912,-1949,4048,141,453,-42,772,0
0,-5452,-3611,2755,72,591,253,953,0
0,-3752,925,-4344,13,454,30,1108,0
0,8202,-7625,730,235,485,170,1261,0
0,-3088,-379,1035,-208,575,-37,1414,0
56,15020,-10122,5294,68,679,-148,1581,0
435,9364,-6639,-1651,35,948,-69,1736,0
951,13820,-10309,-5330,-76,730,-64,1888,0
1528,17842,-1587,-1734,100,814,-342,2044,0
2125,619244,-39147,55753,-10001,24224,2885,2201,0
2641,1188290,-261860,91645,-19098,44869,8635,2354,0
3201,1730496,-277620,159312,-27540,65015,11447,2513,0
3700,2227768,-410097,182876,-36035,84199,15389,2667,0
4174,2724348,-302750,283193,-43717,102704,17608,2822,0
4684,3176260,-453573,322929,-51396,119728,21792,2974,0
5150,3624202,-367464,423387,-58251,135791,24440,3127,0
5619,4016122,-263462,501808,-64998,151868,25838,3280,0
6131,4424936,-294438,560444,-71596,166631,28848,3434,0
6597,4829424,-414016,578756,-77994,181147,32055,3593,0
7067,5135380,-794046,521434,-83539,193535,36406,3744,0
7582,5441342,-1132448,471833,-88106,204767,40058,3897,-1
8072,5698308,-1547031,460447,-92314,214121,46082,4051,-1
8566,6031860,-1382368,552935,-97797,226439,47771,4206,-1
9047,6356040,-944728,710421,-103064,238719,46090,4359,-1
9455,6698944,-417506,863968,-108655,251473,44153,4513,-1
9954,6956736,-968800,750622,-112886,260804,48622,4667,-1
10368,7207140,-534557,802941,-117457,270743,43965,4821,-1
10761,7412836,-219473,829962,-120563,277757,39718,4973,-1
11090,7636508,262968,817932,-123882,286093,31412,5125,-1
11493,7892232,277339,769230,-128399,295645,29709,5280,-1
11828,7785552,-925147,357177,-126324,291819,33891,5431,-1
12198,7632812,-1034305,341093,-123490,286112,34232,5582,-1
12213,7867288,-1108622,170960,-127651,294652,29455,5736,-1
12194,7796956,-1417372,114075,-126478,292607,32317,5891,-1
12194,7764464,-1283133,134702,-126391,291833,30726,6042,-1
12194,7768932,-1358730,90648,-126214,291115,30520,6197,-1
12194,7758912,-1469754,57816,-125927,291036,30900,6350,-1
12194,7763516,-1445103,84253,-126027,291176,31181,6502,-1
12194,7761020,-1482624,75847,-125929,290739,31719,6654,-1
12194,7759300,-1478970,77304,-125964,290394,31527,6807,-1
12194,7748960,-1500358,64560,-125884,290161,31542,6960,-1
12194,7750648,-1479229,67730,-125792,290030,31334,7113,-1
12193,7742252,-1473513,74496,-125740,289969,31387,7270,-1
12193,7733832,-1484711,77677,-125751,289981,31452,7431,-1
12193,7741180,-1479715,74486,-125563,289509,31552,7584,-1
12193,7733232,-1462952,79768,-125480,289767,31107,7742,-1
12193,7731644,-1485661,81470,-125495,289260,31323,7897,-1
12193,7736600,-1459883,78687,-125538,289370,31306,8051,-1
12193,7734264,-1484373,77948,-125665,289398,31637,8205,-1
12193,7723764,-1471305,79525,-125510,289419,31459,8358,-1
12193,7726144,-1472342,73879,-125392,289218,31271,8513,-1
12193,7725072,-1483793,71314,-125587,289210,31627,8666,-1
12193,7728048,-1470092,71453,-125576,289011,31269,8819,-1
12193,7720804,-1489567,68736,-125374,288705,31248,8971,-1
12193,7731528,-1475410,76461,-125433,288742,31357,9125,-1
12193,7725980,-1484960,74998,-125386,288668,31222,9282,-1
12193,7720060,-1467182,83741,-125298,288267,31273,9435,-1
12193,7731592,-1473201,80173,-125517,288520,31182,9586,-1
12193,7720612,-1482388,77177,-125273,288392,31436,9739,-1
12193,7710328,-1455904,83139,-125322,288058,30945,9891,-1
12193,7728892,-1488255,76761,-125354,288139,31279,10043,-1
12193,7708224,-1475624,74991,-125367,288065,31405,10195,-1
12193,7714272,-1466840,80886,-125449,288028,31051,10346,-1
12193,7706440,-1483886,74672,-125465,287735,31169,10499,-1
12193,7703864,-1460228,80758,-125227,287486,31283,10652,-1
12193,7701476,-1475272,74953,-125344,287298,31526,10805,-1
12193,7702668,-1477165,80955,-125309,287531,31128,10959,-1
12193,7715668,-1462885,82302,-125056,287568,31272,11111,-1
12193,7699448,-1485003,75374,-125251,287283,31149,11268,-1
12193,7702864,-1454221,80776,-125321,287080,31215,11422,-1
12193,7695880,-1490092,81572,-125269,287383,31281,11577,-1
12193,7695164,-1468492,85835,-125062,287413,31002,11729,-1
12193,7700392,-1471501,78579,-125239,287132,31333,11884,-1
