Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10876425, -4791773, -31236784, 68030, 205948, -162751,0, 
0x00000000, -10876096, -4795494, -31234904, 68043, 206073, -162997,232, 
0x00000000, -10877835, -4801570, -31235714, 68005, 205869, -163026,378, 
0x00000000, -10875185, -4797217, -31226518, 67886, 206055, -162874,522, 
0x00000000, -10878401, -4789780, -31234816, 67994, 205974, -163041,669, 
0x00000000, -10876467, -4798424, -31226556, 68177, 206143, -163059,808, 
0x00000000, -10870233, -4794150, -31233686, 67959, 205755, -163111,950, 
0x00000000, -10876750, -4795681, -31222704, 68016, 205858, -163064,1101, 
0x00000000, -10878295, -4793585, -31213828, 68018, 205787, -163074,1241, 
0x00000000, -10874917, -4792591, -31231314, 67973, 205825, -162969,1391, 
0x00000000, -10875239, -4794059, -31225960, 67854, 206127, -162701,1539, 
0x00000000, -10879583, -4799806, -31230746, 67740, 206113, -163047,1683, 
0x00000000, -10870460, -4788074, -31231068, 67980, 205906, -162897,1823, 
0x00000000, -10876054, -4791869, -31221288, 67995, 205908, -162915,1964, 
0x00000000, -10872305, -4788965, -31220176, 68087, 205910, -162880,2106, 
0x00000000, -10873608, -4791393, -31228328, 67895, 206105, -162855,2249, 
0x00000000, -10876036, -4788774, -31232828, 67949, 206085, -163069,2390, 
0x00000000, -10872670, -4786118, -31223524, 67987, 205950, -162918,2548, 
0x00000000, -10877986, -4785865, -31240582, 68076, 205883, -162992,2696, 
0x00000000, -10879957, -4797302, -31229180, 67995, 205875, -163190,2841, 
0x00000000, -10873654, -4784954, -31237604, 67742, 205916, -162921,2992, 
0x00000000, -10871816, -4781879, -31234256, 68209, 205703, -163125,3134, 
0x00000000, -10878334, -4780047, -31247268, 67934, 205787, -163125,3275, 
0x00000000, -10872031, -4785578, -31241820, 67778, 205750, -162863,3421, 
0x00000000, -10870716, -4785532, -31235184, 67835, 206066, -162788,3571, 
0x00000000, -10858997, -4796223, -31565992, 66677, 202775, -163097,3718, 
0x00000000, -10842443, -4793585, -31709362, 66316, 201753, -163169,3859, 
0x00000000, -10834614, -4809197, -31818546, 66247, 200917, -163135,4007, 
0x00000000, -10829500, -4796419, -31926728, 65716, 200087, -163055,4148, 
0x00000000, -10821770, -4784006, -32051904, 65445, 199253, -163421,4292, 
0x00000000, -10834205, -4776618, -32160480, 64961, 198572, -163290,4440, 
0x00000000, -10854226, -4762051, -32247628, 64349, 198166, -163762,4598, 
0x00000000, -10877517, -4743320, -32344220, 63603, 197808, -163508,4743, 
