encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,5402,-283,-371,281,150,42,136,0
0,-434,-284,-3636,404,-156,-60,276,0
0,-2566,2066,5075,22,-55,225,424,0
0,-4506,-4418,1026,464,190,107,567,0
0,-6252,-1320,2174,446,-26,-166,712,0
0,-2534,733,3611,427,42,376,852,0
2,-5648,-7143,-3531,326,143,210,993,0
102,2950,266,6278,428,-96,125,1134,0
235,-6538,2573,4494,354,-68,44,1279,0
422,-13480,2928,-2978,447,-58,230,1422,0
702,-438,7232,-2449,284,-24,-18,1566,0
958,1326,-3488,-4127,437,23,-134,1710,0
1191,-5628,-11804,5071,692,77,-21,1862,0
1420,-1066,-1269,7448,576,71,242,2006,0
1643,-1078,-2927,2524,873,-79,186,2150,0
1845,-5600,-7575,6269,565,-25,117,2296,0
2012,-2890,3027,11926,668,-261,34,2441,0
2158,2340,333,10041,452,-117,9,2583,0
2321,3872,4837,10765,503,-91,68,2726,0
2453,8190,1637,13940,672,-489,216,2871,0
2591,4902,-6420,3297,663,-128,-92,3021,0
2732,11838,-2416,10560,328,-114,221,3166,0
2862,10322,3001,3741,400,-228,93,3308,0
3002,1446,-2484,4094,418,-171,118,3450,0
3124,11234,-1545,4015,407,-537,-5,3600,0
3234,13702,-4083,4270,505,-517,165,3744,0
3359,9466,1218,4474,532,-547,-54,3890,0
3479,14798,-1712,-1334,422,-572,64,4031,0
3592,20530,1995,6685,252,-431,102,4171,0
3704,21786,3926,10156,433,-693,-70,4313,0
3835,24658,3299,14479,520,-505,104,4456,0
3948,6962,2279,3825,386,-462,57,4601,0
4061,13320,3057,16407,777,-728,306,4744,0
4192,16226,1040,3042,371,-528,253,4895,0
4304,19054,1475,7651,506,-379,170,5045,0
4435,11274,-1467,9044,506,-559,189,5199,0
4558,21542,-3534,8823,794,-605,-6,5341,0
4679,14590,-1919,13450,429,-546,272,5498,0
4804,16586,-1538,9955,397,-515,271,5641,0
4924,10442,-4063,5877,493,-695,-83,5783,0
5066,15202,6950,8712,442,-645,136,5929,0
5207,8002,536,10789,653,-488,-54,6074,0
5347,9558,-4512,9713,308,-614,-59,6216,0
5475,14368,-2134,5649,579,-584,-42,6358,0
5604,112802,-3755,6599,-83,-1422,-31,6498,0
5735,199650,8941,7965,76,-1992,-135,6644,0
5871,289276,28276,-4466,-593,-2937,-230,6792,0
6016,371664,11965,7768,-634,-3927,-121,6938,0
6149,480672,24234,4969,-1387,-4363,-205,7081,0
6261,564162,31163,8160,-1450,-5252,-245,7224,0
6361,626870,27581,-13110,-1970,-5643,-486,7366,0
6459,688522,36185,-1847,-1844,-5916,-428,7511,0
6567,738530,41058,-7391,-2300,-6585,-263,7657,0
6667,804114,29761,-22690,-2441,-6660,-218,7800,0
6761,871410,54548,-5615,-2809,-7226,-306,7941,0
6854,931550,63951,-11385,-2607,-7878,-234,8085,0
6960,1007650,51857,-26661,-1408,-8570,-198,8238,0
7045,1062438,39517,-37062,-1219,-9042,-1,8380,0
7138,1104334,41823,-23254,-1338,-9369,-188,8521,0
7228,1162762,60148,-16461,-1562,-10130,-228,8667,0
7314,1224986,71678,-7123,-1436,-10453,-323,8809,0
7407,1282494,71001,5989,-1456,-11009,-42,8953,0
7502,1331780,66820,-15750,-1263,-11238,-126,9109,0
7602,1396198,67968,-4336,-1288,-11815,-338,9255,0
7685,1437698,67270,-9051,-1167,-12142,-17,9402,0
7777,1493698,63579,-7995,-862,-12620,-523,9551,0
7861,1550240,68511,-8591,-1556,-12770,-456,9694,0
7955,1612266,78949,-27313,-1335,-13171,-394,9841,0
8049,1660154,82942,-33579,-1322,-13958,-233,9984,0
8148,1727840,75489,-44005,-1243,-14051,5,10127,0
8250,1805162,78910,-38140,-1593,-14534,22,10270,0
8361,1874190,77623,-57044,-1346,-14824,-179,10420,0
8483,1951038,87248,-44565,-1654,-15279,-288,10564,0
8605,2038782,85428,-45636,-1721,-15559,-324,10711,0
8721,2120876,100670,-41089,-1475,-15918,-335,10854,0
8842,2213448,96546,-42577,-1698,-16318,-394,11001,0
8962,2278462,108049,-29555,-1963,-16814,-267,11151,0
9097,2348034,107843,-6007,-2032,-16402,-670,11298,0
9213,2443262,139353,10359,-1957,-16745,-985,11442,-1
9349,2528806,141703,7262,-2413,-17173,-910,11586,-1
9481,2582678,115882,23318,-1628,-17001,-732,11728,-1
9604,2667662,110424,9036,-1626,-17481,-840,11873,-1
9738,2769718,153417,52541,-1669,-18243,-1090,12023,-1
9870,2850774,152511,39247,-1685,-18623,-1088,12166,-1
9982,2918950,129247,16616,-2046,-18941,-1143,12312,-1
10107,3033774,144635,4696,-1800,-19286,-695,12455,-1
10229,3132106,194485,40767,-2007,-19752,-1297,12601,-1
10354,3211630,217427,38090,-2248,-20342,-1195,12753,-1
10491,3295062,192132,-29083,-2305,-20753,-859,12906,-1
10601,3389142,198943,2967,-2133,-21282,-959,13053,-1
10722,3477926,244458,26214,-2262,-21817,-1016,13198,-1
10831,3551894,268167,33323,-2676,-21872,-1269,13342,-1
10957,3634610,241719,-11959,-2665,-22549,-1022,13489,-1
11078,3707874,230129,-31949,-2718,-22884,-781,13638,-1
11205,3813118,280080,24477,-2915,-23282,-1435,13781,-1
11325,3886890,279491,4493,-2749,-24243,-1276,13928,-1
11436,3991566,279957,-3938,-3422,-24391,-998,14072,-1
11560,4059942,249642,-55735,-2988,-25015,-548,14215,-1
11683,4145686,288595,-35992,-2979,-25864,-1301,14362,-1
11808,4228374,231663,-92863,-3193,-25845,-351,14509,-1
11929,4305782,260894,-84981,-2747,-26333,-1045,14656,-1
12040,4369174,229670,-115008,-2925,-26735,-512,14802,-1
12163,4474210,266175,-89412,-2871,-27151,-703,14951,-1
12285,4540534,237998,-128524,-2696,-27324,-402,15093,-1
12410,4635322,314223,-75379,-2727,-28182,-846,15241,-1
12518,4720558,340555,-75849,-2896,-28312,-871,15384,-1
12642,4792534,326279,-57574,-2696,-28729,-961,15528,-1
12753,4871266,355025,-43299,-2703,-29092,-658,15673,-1
12873,4942382,261265,-148735,-2627,-29366,-334,15825,-1
13012,5030298,329698,-84361,-2496,-30193,-917,15975,-1
13121,5095894,310555,-92663,-2291,-30281,-631,16118,-1
13243,5192374,315455,-53384,-2564,-30631,-857,16261,-1
13367,5271518,380419,-1313,-2487,-31315,-1298,16408,-1
13475,5357326,415684,56310,-2166,-31851,-1732,16551,-1
13602,5448094,387852,43031,-2621,-32147,-1573,16696,-1
13722,5505374,311238,-57966,-2341,-32325,-1000,16842,-1
13847,5611954,378175,54798,-2241,-33058,-1450,16992,-1
13956,5668234,350656,8086,-2220,-33045,-1348,17134,-1
14077,5728678,235472,-98152,-2335,-33217,-850,17281,-1
14203,5826710,322614,13732,-2142,-34087,-1268,17426,-1
14323,5897174,394084,71437,-2365,-34317,-1900,17569,-1
14432,5982790,429533,130074,-2331,-34825,-2338,17714,-1
14557,6067082,457769,162785,-2366,-35270,-2489,17859,-1
14679,6146630,466992,182995,-2180,-35887,-2679,18009,-1
14805,6210302,437724,153282,-2386,-35832,-2460,18159,-1
14913,6222838,228503,-64947,-2305,-35583,-924,18302,-1
15034,6319314,311639,21454,-2444,-36302,-1548,18447,-1
15166,6345106,415405,141716,-2440,-36530,-2247,18592,-1
15304,6454934,410828,156351,-2560,-37146,-2483,18738,-1
15435,6424370,430795,185673,-2788,-36849,-2643,18886,-1
15555,6369510,428078,163384,-2546,-36656,-2366,19028,-1
15689,6325194,213375,-73969,-2922,-35890,-955,19184,-1
15821,6290774,362454,42386,-2651,-35678,-1693,19327,-1
