encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,7986,1349,-4424,98,336,157,153,0
0,9786,1356,-7981,-117,96,-224,304,0
0,6614,-1942,1432,19,151,-40,455,0
0,3254,-4749,-5793,82,8,142,605,0
0,3688,3635,-5970,76,44,95,758,0
0,6852,6204,-6276,92,103,57,912,0
0,7050,-5791,-7311,-29,308,152,1066,0
0,10306,4190,-7759,145,281,2,1219,0
0,9418,-4813,-4557,253,243,73,1371,0
0,3388,-6999,-10062,-152,355,150,1527,0
165,6974,298,-9953,144,308,60,1677,0
489,11856,-662,-8139,-176,209,203,1828,0
728,-5210,623,-6167,300,561,78,1988,0
840,2098,-5259,2487,236,316,165,2142,0
987,5246,-851,-7146,214,535,27,2294,0
1282,5574,-2953,-7227,18,417,225,2445,0
1629,-2408,-1177,-6348,30,234,344,2597,0
2002,7982,2629,-11998,158,277,281,2747,0
2318,10898,1665,-7545,93,414,234,2898,0
2606,5306,-2658,-6919,24,183,385,3054,0
2898,13372,1474,-9483,-84,222,107,3204,0
3224,9750,399,-8127,159,267,9,3363,0
3894,357602,-17272,14772,-5861,13225,1867,3693,0
4239,549650,-92008,30043,-9607,20155,3705,3850,0
4601,750342,-86258,50021,-12709,27606,4168,4011,0
4963,932956,4369,99097,-16075,34562,4429,4170,0
5304,1140126,-69922,92948,-19370,41534,5588,4328,0
5698,1292102,-103180,93131,-22280,47503,6610,4486,0
6045,1468334,-99971,66178,-25126,53974,5414,4643,0
6429,1642574,-90330,112264,-28658,60039,7375,4801,0
6804,1809222,7200,145831,-31468,66310,6970,4957,-1
7171,1996014,-117744,134026,-34503,72830,8826,5116,-1
7552,2176882,-101387,160181,-37579,79107,9454,5278,-1
7977,2348528,-44650,212044,-40783,85780,10346,5435,-1
8323,2489106,-52407,236578,-43585,91178,12457,5593,-1
8735,2618650,-114027,196895,-45632,95553,11514,5765,-1
9093,2719030,-18749,180246,-47263,99029,9517,5921,-1
9511,2794638,85447,163663,-48786,101423,6854,6080,-1
9898,2760950,-890724,-152111,-48112,100368,12106,6239,-1
10275,2804194,-844191,-199076,-49211,102024,9980,6398,-1
10307,2811138,-826851,-199913,-49387,102418,9514,6555,-1
10307,2814282,-763885,-172930,-49349,102407,9020,6712,-1
10295,3187750,-574,198493,-55952,116349,10036,6867,-1
9829,3246962,91176,349740,-56955,117803,13884,7024,-1
9130,2959378,-253499,232770,-52030,107040,15571,7186,-1
8555,2716930,-532318,154110,-47960,98325,17391,7341,-1
7851,2414846,-660027,35823,-42854,87591,15038,7498,-1
7212,2120016,-751729,-85675,-37483,76196,12276,7657,-1
6579,1849130,-649045,-115353,-32649,66173,8621,7814,0
5939,1615002,-532689,-108239,-28525,57215,7193,7972,0
5291,1345498,-396363,-156683,-23900,47365,2672,8128,0
4663,1065778,-173292,-127705,-18843,37497,-948,8284,0
4029,817138,-10928,-114861,-14199,27883,-3404,8441,0
3393,483786,-42532,-107339,-8298,15510,-2580,8597,0
2756,197014,-10689,-41281,-3024,4777,-558,8758,0
2057,55920,2570,-6803,-847,-2,347,8916,0
1487,62804,73,-5269,-751,-112,281,9074,0
787,55514,-2146,-7006,-862,31,246,9237,0
85,60534,182,-9675,-740,-17,205,9396,0
-553,65332,-11742,-10821,-723,-96,111,9560,0
-1196,47230,2591,-4089,-711,-334,-50,9718,0
-1828,61490,-5505,-2447,-694,-126,114,9875,0
-2424,71276,1081,-17294,-902,-422,27,10031,0
-2638,65506,-1477,-1985,-801,-318,287,10190,0
-2638,57020,-4027,-8883,-767,-500,223,10349,0
-2638,58962,-1859,-8105,-937,-372,307,10507,0
-2638,64078,2687,7604,-631,-292,-95,10665,0
