encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,1730,-3550,-17708,-171,-28,-74,151,0
0,882,8253,-15110,19,93,103,302,0
0,6692,6898,-3736,124,-33,178,452,0
0,-5006,9314,-5970,-137,-60,-67,606,0
0,7222,-3575,-4414,-96,267,-21,762,0
0,-5826,292,-10029,-181,210,46,926,0
0,7292,-2177,-13467,-65,248,65,1078,0
0,5510,8619,-21126,6,44,-53,1231,0
0,-6846,1340,-8794,152,184,102,1381,0
0,-890,-859,-14009,-82,414,-48,1535,0
0,-9070,4538,-16365,-28,139,197,1687,0
0,-1274,-5339,-14577,-317,646,-56,1838,0
0,-1670,97,-9079,51,259,329,1992,0
0,-2558,5730,-4810,-7,411,-44,2144,0
0,-550,30,-6304,-41,475,-42,2296,0
0,-10554,4861,-13974,-145,492,28,2445,0
0,-614,6450,-4866,-154,175,4,2597,0
0,-2446,3447,-12317,0,373,-72,2748,0
0,-6774,6064,-8497,114,518,-43,2899,0
0,-10762,1691,-11695,34,466,77,3051,0
0,-3044,7818,-13485,144,456,382,3205,0
0,-4710,5633,-15754,-84,578,-36,3358,0
0,-17388,4914,-13119,23,642,-109,3509,0
0,-9758,-2614,-10604,139,724,332,3661,0
0,-15562,5640,-16107,35,523,158,3813,0
0,-20304,8102,-20102,-110,597,77,3965,0
0,-10168,5321,-14152,-56,780,24,4117,0
0,-20806,1208,-11440,528,569,170,4269,0
0,-19658,9721,-14048,184,597,239,4421,0
0,-32982,12438,-9714,411,823,-39,4578,0
-76,-15114,-9442,-12691,308,765,95,4730,0
-76,-29786,4299,-14726,132,1017,269,4880,0
-76,-24982,10727,-9922,524,1029,174,5034,0
-76,-38694,8275,-18193,258,868,153,5187,0
-76,-39978,7573,-13258,389,1024,189,5337,0
-76,-47354,7646,-13874,208,1085,-108,5490,0
-76,-33014,5578,-17050,261,748,239,5642,0
366,-43582,3399,-14204,77,835,323,5794,0
946,-31478,4020,-11918,570,835,-168,5947,0
1589,-37086,2532,-7072,299,877,76,6102,0
2161,-32214,3369,-10308,381,1062,175,6255,0
2730,-22362,1064,-10362,457,938,-41,6407,0
3306,-36632,9024,-8556,265,836,-58,6560,0
3836,-45398,7840,-10066,251,1141,209,6713,0
4360,-34574,2829,-12558,214,1024,124,6864,0
4936,-35288,1541,-12286,186,1166,215,7020,0
5475,-37720,543,-15658,439,1068,91,7177,0
6013,115206,-48625,-39614,-2543,6896,346,7331,0
6600,432550,-109755,-27415,-8088,18608,2053,7481,0
7141,725280,-128595,5607,-13136,29509,3771,7633,0
7733,1002682,9082,60813,-18054,39633,2946,7787,0
8275,1274930,-95725,51024,-22870,49703,4945,7938,0
8816,1517582,15829,124705,-27093,58772,5840,8094,0
9414,1798154,21195,141222,-32119,69108,6941,8249,0
9930,2026698,-84342,137643,-36391,77730,8623,8402,-1
10510,2263954,-166857,154068,-40380,86163,11126,8554,-1
11092,2474834,-66786,207720,-44223,94318,11217,8707,-1
11674,2584150,-50620,152702,-46329,98520,8842,8862,-1
12196,2704602,-503352,-4066,-48406,102666,11223,9014,-1
12716,2714580,-791099,-126357,-48460,103128,11682,9168,-1
12716,2717006,-730825,-125312,-48530,102913,10516,9321,-1
12716,2718290,-756298,-130133,-48989,103135,11047,9472,-1
12716,2717746,-781611,-136798,-48761,103032,11181,9626,-1
12716,2714306,-786288,-139083,-48864,103230,11309,9783,-1
12716,2718576,-771330,-138861,-48604,102958,11424,9936,-1
12624,3128418,144495,306822,-55963,118158,11883,10090,-1
12173,3011914,52529,324935,-53708,113605,13533,10244,-1
11582,2773082,-364298,188828,-49833,104625,16050,10397,-1
11092,2576678,-675317,76572,-46550,97622,17588,10549,-1
10606,2350272,-662221,43449,-42601,89391,16099,10700,-1
10083,2106266,-748391,-59042,-38003,79854,13191,10855,-1
9512,1851926,-629634,-99252,-33512,70304,9810,11009,-1
8915,1630638,-565856,-101477,-29693,62289,8432,11162,0
8261,1428028,-551143,-124569,-25937,54659,7180,11317,0
7677,1139738,-365049,-129889,-20943,44058,3361,11471,0
7066,868414,-164284,-138967,-16314,34103,-828,11624,0
6390,649518,-54350,-134894,-12308,25660,-2379,11776,0
5782,336240,-53382,-105528,-6434,14204,-2460,11929,0
5173,49722,4061,-20344,-1042,3426,172,12082,0
4560,-16066,10009,-13147,192,815,95,12235,0
3947,-13902,3242,-14964,181,600,141,12386,0
3337,-21154,7317,-18249,-118,715,121,12540,0
2726,-16062,17232,-14165,-1,594,-62,12694,0
2045,-1470,7466,-21010,45,692,-32,12852,0
1435,-24950,7475,-9142,174,577,117,13005,0
1266,-11606,10123,-28780,-169,513,83,13158,0
1266,-13258,15429,-19106,32,448,8,13311,0
1266,-9526,9827,-18175,-64,599,40,13464,0
1266,-10296,5284,-26177,-44,432,123,13618,0
1266,-12920,11654,-28787,-103,458,-363,13769,0
