Status: 0x00000000
Fx: -10794310
Fy: -4645519
Fz: -30838292
Tx: 64990
Ty: 205022
Tz: -152615
1645116441091
Status: 0x00000000
Fx: -10794515
Fy: -4642815
Fz: -30821400
Tx: 65323
Ty: 204969
Tz: -152422
1645116441236
Status: 0x00000000
Fx: -10793400
Fy: -4648115
Fz: -30827356
Tx: 65170
Ty: 205204
Tz: -152409
1645116441377
Status: 0x00000000
Fx: -10798275
Fy: -4644639
Fz: -30829140
Tx: 65410
Ty: 205425
Tz: -152546
1645116441524
Status: 0x00000000
Fx: -10797874
Fy: -4646987
Fz: -30824684
Tx: 65196
Ty: 205144
Tz: -152591
1645116441672
Status: 0x00000000
Fx: -10799099
Fy: -4643217
Fz: -30831144
Tx: 65625
Ty: 205489
Tz: -152592
1645116441813
Status: 0x00000000
Fx: -10794046
Fy: -4642744
Fz: -30825980
Tx: 65314
Ty: 205152
Tz: -152502
1645116441958
Status: 0x00000000
Fx: -10789999
Fy: -4640694
Fz: -30831806
Tx: 65164
Ty: 205073
Tz: -152473
1645116442119
Status: 0x00000000
Fx: -10796742
Fy: -4642646
Fz: -30828628
Tx: 65202
Ty: 205230
Tz: -152612
1645116442266
Status: 0x00000000
Fx: -10796393
Fy: -4646977
Fz: -30834586
Tx: 65460
Ty: 205192
Tz: -152702
1645116442410
Status: 0x00000000
Fx: -10798150
Fy: -4635138
Fz: -30838952
Tx: 65514
Ty: 205068
Tz: -152625
1645116442571
Status: 0x00000000
Fx: -10797431
Fy: -4642748
Fz: -30828220
Tx: 65606
Ty: 205397
Tz: -152464
1645116442719
Status: 0x00000000
Fx: -10793794
Fy: -4640961
Fz: -30819920
Tx: 65358
Ty: 205312
Tz: -152315
1645116442859
Status: 0x00000000
Fx: -10793270
Fy: -4635026
Fz: -30843514
Tx: 65527
Ty: 205438
Tz: -152661
1645116443006
Status: 0x00000000
Fx: -10793162
Fy: -4638818
Fz: -30835702
Tx: 65570
Ty: 205479
Tz: -152522
1645116443148
Status: 0x00000000
Fx: -10790717
Fy: -4642958
Fz: -30831966
Tx: 65397
Ty: 205113
Tz: -152697
1645116443289
Status: 0x00000000
Fx: -10798334
Fy: -4646282
Fz: -30831842
Tx: 65598
Ty: 205162
Tz: -152459
1645116443431
Status: 0x00000000
Fx: -10791406
Fy: -4644421
Fz: -30837838
Tx: 65283
Ty: 204697
Tz: -152570
1645116443582
Status: 0x00000000
Fx: -10799338
Fy: -4643016
Fz: -30822976
Tx: 65397
Ty: 205275
Tz: -152318
1645116443724
Status: 0x00000000
Fx: -10799910
Fy: -4637371
Fz: -30834884
Tx: 65463
Ty: 205287
Tz: -152402
1645116443868
Status: 0x00000000
Fx: -10791741
Fy: -4642659
Fz: -30823684
Tx: 65300
Ty: 205170
Tz: -152450
1645116444015
Status: 0x00000000
Fx: -10798550
Fy: -4638531
Fz: -30835410
Tx: 65618
Ty: 205349
Tz: -152600
1645116444164
Status: 0x00000000
Fx: -10796952
Fy: -4633082
Fz: -30822786
Tx: 65567
Ty: 205359
Tz: -152392
1645116444310
Status: 0x00000000
Fx: -10794028
Fy: -4638990
Fz: -30828424
Tx: 65389
Ty: 204925
Tz: -152597
1645116444450
Status: 0x00000000
Fx: -10791134
Fy: -4647032
Fz: -30830240
Tx: 65456
Ty: 204952
Tz: -152478
1645116444599
Status: 0x00000000
Fx: -10800933
Fy: -4637852
Fz: -30836250
Tx: 65556
Ty: 205152
Tz: -152721
1645116444752
Status: 0x00000000
Fx: -10793579
Fy: -4637739
Fz: -30819136
Tx: 65516
Ty: 204944
Tz: -152510
1645116444891
Status: 0x00000000
Fx: -10793066
Fy: -4643558
Fz: -30828652
Tx: 65539
Ty: 204868
Tz: -152798
1645116445033
Status: 0x00000000
Fx: -10798868
Fy: -4635724
Fz: -30829296
Tx: 65472
Ty: 204929
Tz: -152642
1645116445175
Status: 0x00000000
Fx: -10791113
Fy: -4644941
Fz: -30833432
Tx: 65449
Ty: 205047
Tz: -152450
1645116445325
Status: 0x00000000
Fx: -10795794
Fy: -4642875
Fz: -30829348
Tx: 65177
Ty: 205084
Tz: -152574
1645116445475
Status: 0x00000000
Fx: -10797507
Fy: -4641345
Fz: -30829208
Tx: 65378
Ty: 205071
Tz: -152624
1645116445616
Status: 0x00000000
Fx: -10803968
Fy: -4640138
Fz: -30830192
Tx: 65546
Ty: 205331
Tz: -152534
1645116445764
Status: 0x00000000
Fx: -10793280
Fy: -4636249
Fz: -30833496
Tx: 65339
Ty: 205103
Tz: -152813
1645116445916
Status: 0x00000000
Fx: -10795847
Fy: -4631555
Fz: -30832772
Tx: 65417
Ty: 205090
Tz: -152740
1645116446086
Status: 0x00000000
Fx: -10789988
Fy: -4636583
Fz: -30828948
Tx: 65654
Ty: 204918
Tz: -152262
1645116446241
Status: 0x00000000
Fx: -10795738
Fy: -4636362
Fz: -30835194
Tx: 65477
Ty: 205040
Tz: -152537
1645116446385
Status: 0x00000000
Fx: -10796126
Fy: -4636072
Fz: -30838240
Tx: 65539
Ty: 204849
Tz: -152547
1645116446525
Status: 0x00000000
Fx: -10797689
Fy: -4638471
Fz: -30828688
Tx: 65127
Ty: 204726
Tz: -152426
1645116446669
Status: 0x00000000
Fx: -10793123
Fy: -4631510
Fz: -30843516
Tx: 65150
Ty: 204809
Tz: -152399
1645116446820
Status: 0x00000000
Fx: -10798247
Fy: -4639962
Fz: -30831980
Tx: 65336
Ty: 204930
Tz: -152963
1645116446963
Status: 0x00000000
Fx: -10794445
Fy: -4629249
Fz: -30841600
Tx: 65615
Ty: 204928
Tz: -152412
1645116447107
Status: 0x00000000
Fx: -10797939
Fy: -4639373
Fz: -30833876
Tx: 65357
Ty: 204944
Tz: -152470
1645116447248
Status: 0x00000000
Fx: -10790329
Fy: -4633985
Fz: -30840860
Tx: 65610
Ty: 205042
