encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-460,3660,3214,174,-424,-48,142,0
0,-2468,-5125,1214,-103,-115,-33,283,0
0,1292,-5226,-5389,-55,-279,-93,425,0
0,8324,-3023,5096,-88,-155,100,569,0
0,328,-3958,2909,138,-153,32,710,0
0,4736,-5660,1056,162,-264,70,851,0
0,-4996,-6237,-3322,166,-170,-56,998,0
2,-7116,-1922,1764,14,-426,351,1140,0
49,-11092,-3272,-7445,21,-380,259,1287,0
110,-4868,-16822,-287,200,143,224,1433,0
217,-4260,-4910,-3648,291,-497,-249,1580,0
332,-1114,-4272,762,371,-161,-91,1725,0
453,-13444,-9370,-903,209,-239,-122,1868,0
565,-5732,-1660,-2939,152,-227,322,2009,0
681,-11928,-9755,5005,436,53,130,2151,0
793,-13384,-5136,594,328,-318,12,2292,0
912,-8368,-14348,-1136,383,-17,-84,2442,0
1030,-15992,5170,4916,307,-133,152,2583,0
1150,-15556,-7065,-2172,688,-76,265,2731,0
1272,-1692,35,-1655,497,-238,278,2873,0
1386,-18272,925,-1444,601,-307,117,3013,0
1504,-9656,-891,3506,752,-266,275,3155,0
1630,-16444,-3409,583,381,-89,203,3295,0
1740,-13064,-1117,2446,723,-290,22,3436,0
1849,-14818,-10339,965,613,-306,346,3577,0
1976,-12800,-7865,3358,677,-89,97,3718,0
2107,-6024,-5586,-886,476,1,-20,3869,0
2238,-16984,-2655,-696,633,-123,222,4012,0
2387,-3836,199,-1371,390,-262,-68,4160,0
2540,-17256,-5899,-2616,686,-364,-167,4302,0
2682,-8204,2259,1351,773,-343,191,4445,0
2837,79674,-3175,-4545,583,-321,71,4587,0
2978,158836,14437,-2055,554,-126,-32,4728,0
3134,227964,11323,398,849,-31,-57,4868,0
3276,308640,7667,661,586,148,347,5012,0
3416,376816,16331,13690,667,180,184,5152,0
3588,428728,-1945,13488,654,249,-31,5300,0
3729,506100,14265,18544,919,395,167,5442,0
3884,574150,14771,19241,713,720,342,5590,0
4027,664968,20131,20565,382,612,-171,5732,0
4183,749414,31106,33107,640,884,127,5878,0
4337,830222,45493,33164,671,962,-50,6019,0
4481,910634,42224,18279,501,1111,202,6160,0
4622,949008,30067,2223,1792,1259,432,6300,0
4777,1030340,48400,5026,2098,1433,12,6441,0
4919,1101916,58193,8701,2248,1287,195,6585,0
5075,1174726,54051,8203,2562,1448,291,6728,0
5232,1228626,40985,6445,2236,2111,653,6871,0
5372,1314540,57648,10834,2426,2247,324,7013,0
5530,1412350,74826,12949,2682,2527,175,7156,0
5671,1471476,53564,-24078,2515,2916,168,7297,0
5831,1562376,55472,-15799,3063,3234,14,7440,0
5987,1675016,71311,-22817,3072,3374,-107,7584,0
6151,1766744,81944,-27514,3292,3754,139,7731,0
6324,1840064,83035,-21045,3427,4213,13,7873,-1
6495,1956684,99507,2174,3982,4911,487,8019,-1
6668,2040718,97302,-57386,4166,5302,33,8164,-1
6854,2149912,135590,-2219,4681,5920,347,8307,-1
7027,2245240,90970,-15767,5334,6586,440,8450,-1
7198,2366626,152525,-23305,5469,6867,381,8592,-1
7384,2468912,90762,-17621,5623,7592,292,8741,-1
7589,2600888,119666,-31368,5913,7906,253,8890,-1
7794,2710692,145398,-16934,6025,8538,418,9037,-1
7977,2807216,125186,-68242,6458,9167,227,9179,-1
8141,2914984,158542,-53304,6926,9469,101,9323,-1
8348,3048888,180122,-30353,7303,10125,246,9469,-1
8533,3139396,170109,-11522,7506,10409,498,9611,-1
8714,3216120,130799,-94170,7648,10956,-42,9753,-1
8917,3334784,183756,-46160,8412,11512,106,9900,-1
9102,3425832,114782,-90780,8578,11990,-41,10052,-1
9298,3542544,182719,-20756,8872,12468,648,10197,-1
9457,3634868,183342,-67427,9111,12754,348,10342,-1
9642,3731256,160390,-58109,9361,13016,419,10484,-1
9832,3835388,180272,-39185,9742,13419,333,10630,-1
10005,3944772,205764,-46983,10348,13951,292,10773,-1
10201,4032276,198795,-51285,10465,14193,421,10916,-1
10397,4146328,181988,-64982,10582,14668,455,11058,-1
10572,4248964,207597,-47679,11199,14529,672,11201,-1
10774,4317492,256584,-18866,11293,14860,844,11349,-1
10986,4397812,240863,-60552,12062,15080,592,11503,-1
11193,4496312,231056,-79212,12235,15814,588,11650,-1
11400,4607104,228118,-81282,12687,16113,155,11800,-1
11608,4744400,213484,-120922,13210,16685,336,11942,-1
11794,4845672,226928,-139482,13087,16674,283,12082,-1
12003,4931336,249089,-115705,13255,17251,468,12227,-1
12190,5023800,246657,-89290,13806,17091,456,12370,-1
12397,5112284,214862,-109898,13935,17799,116,12515,-1
12604,5216684,192237,-106261,14273,18047,253,12661,-1
12813,5314312,201814,-87084,14708,18376,376,12813,-1
13023,5425520,199322,-21740,14976,18996,643,12960,-1
13206,5526352,174446,-47064,15111,19134,351,13101,-1
13413,5647120,145335,-41074,15602,19293,445,13246,-1
13627,5748216,169792,-29708,15943,19813,570,13388,-1
13846,5853188,180894,-32577,16321,20063,513,13536,-1
14043,5963124,166235,-49415,16490,20731,581,13679,-1
14258,6082352,125843,-72707,16763,20840,152,13822,-1
14456,6171700,118970,-51711,17096,21220,-69,13964,-1
14681,6272280,104483,-85921,17356,21519,-39,14109,-1
14867,6349408,79786,-56503,17927,21484,89,14251,-1
15073,6431152,75681,-26082,18067,21800,373,14393,-1
15281,6443548,129428,-5616,18083,22024,392,14536,-1
15466,6431136,193393,-32379,18240,21701,441,14680,-1
15675,6413320,294854,42648,18343,21795,1235,14825,-1
15885,6425012,349149,91908,18374,21652,1395,14970,-1
16091,6424776,316112,65861,18320,22107,1409,15119,-1
16282,6470624,269540,4938,18602,22071,936,15263,0
16488,6551768,266490,10034,18977,22273,709,15408,0
16695,6606120,284345,48945,19413,22379,1198,15551,0
16881,6655584,303283,70205,19487,22113,1395,15693,0
17089,6691380,309862,108463,19767,22257,1615,15836,0
17298,6687752,314970,125543,19895,22435,1832,15993,0
17506,6731624,329054,99276,20134,22430,1673,16137,0
17695,6757712,327495,100243,20478,22074,1536,16280,0
17903,6739924,326403,133750,20583,22216,1668,16425,0
18113,6760436,310608,133768,20723,21942,1580,16568,0
18300,6763316,308843,120544,20755,22140,1706,16711,0
18507,6835144,318500,115847,21124,21955,1882,16853,0
18718,7064968,238956,63215,22208,22942,1286,16999,0
18929,7124552,219601,83008,22697,22908,1043,17152,0
19140,7152264,241755,145757,22627,22980,1497,17295,0
19327,7153040,269675,176590,22931,22784,1782,17444,0
19534,7145928,272116,199134,22787,23048,1826,17590,0
19732,7183380,283577,190171,22991,23290,1823,17734,0
19928,7167728,396917,169944,22923,23018,1992,17875,0
20101,7237744,418014,29677,23147,23422,1409,18021,0
20269,7690696,84764,-148088,24642,25518,-181,18164,0
20458,7695028,79650,-348194,24628,25369,-771,18308,0
20642,7722112,7628,-431962,24732,25722,-1597,18465,0
20824,7723368,-5480,-526998,24683,25974,-1787,18613,0
21004,7732688,22676,-620783,24736,26258,-2083,18763,0
21206,7744960,42467,-663036,24498,26603,-2186,18922,0
21390,7710568,96696,-682507,24231,26556,-1960,19068,0
21547,7626820,92790,-509335,25981,29268,-1637,19211,0
21730,7576480,165868,-655605,25920,29253,-1929,19361,0
21910,7595844,202700,-365885,29247,33173,-574,19512,0
22090,7654700,182541,-380460,29558,33431,-912,19661,0
22092,7667092,157859,-372613,29621,33527,-919,19804,0
22092,7674940,150306,-376490,29415,33451,-1077,19948,0
22092,7682300,143902,-388448,29561,33675,-1004,20093,0
22092,7687788,136918,-381705,29800,33627,-675,20237,0
22092,7768908,127049,-313177,30031,33954,-735,20380,0
22027,7918880,50830,-100210,30694,34533,-166,20529,0
21868,8067296,-53926,138253,30565,34699,966,20676,0
21666,8170456,3462,273646,29885,34011,1715,20823,0
21431,8199836,-23241,347884,28780,33776,1811,20965,0
21200,8178552,-98423,357594,27850,33131,1635,21112,0
20981,8143148,-158496,387834,27018,32135,1416,21261,0
20757,8026464,-404944,256194,26282,31760,191,21408,0
20559,7914484,-592584,178099,25931,31089,-1036,21554,0
20340,7820912,-714759,100067,25346,30326,-1543,21700,0
20118,7722856,-767825,65765,25497,29817,-1979,21846,0
19883,7615904,-758330,69667,24980,28900,-1863,21991,0
19643,7514836,-748844,120223,24502,28450,-1558,22135,0
19432,7427296,-700163,177647,24157,27541,-1284,22284,0
19196,7415732,-738305,164800,24447,27639,-1393,22428,0
18989,7408800,-827534,162992,24455,27308,-1666,22573,0
18748,7478448,-805366,240312,24724,27525,-1732,22716,0
18493,7534780,-863480,171430,24426,27905,-2212,22862,0
18240,7594576,-882728,148794,24774,27849,-2069,23006,0
18013,7626180,-874513,107334,24721,28051,-2330,23151,0
17760,7654688,-822979,137345,24764,28103,-2072,23295,0
17505,7667744,-757967,230071,24465,27652,-1361,23439,0
17279,7669764,-748532,222714,24520,27469,-1065,23585,0
17025,7715864,-761489,229116,24782,27657,-1322,23732,0
16773,7661180,-788897,155935,24282,27441,-1970,23883,0
16520,7546016,-753218,143500,23798,26979,-1686,24027,0
16264,7449072,-699801,155282,23410,26791,-1230,24172,0
16010,7338728,-709854,137817,23258,26122,-1805,24320,1
15786,7250272,-852916,13919,22719,25908,-2289,24463,1
15521,7146380,-842855,23328,22490,25563,-2256,24607,1
15283,7061716,-831873,-533,22020,25182,-2429,24750,1
15011,6972336,-774458,16785,22125,24450,-2190,24893,1
14736,6862528,-704778,134368,21490,23592,-1106,25036,1
14482,6729928,-704417,32501,21197,22854,-1916,25179,1
14195,6676124,-626800,154679,20792,22263,-1096,25320,1
13941,6495352,-616803,137090,19719,21426,-1150,25462,1
13652,6285364,-601025,100461,19155,21080,-1004,25608,1
13402,6113480,-523718,118925,18101,20326,-835,25753,1
13087,5918516,-485430,142199,17281,19615,-397,25896,1
12833,5768696,-434504,153644,16613,19478,-307,26040,1
12547,5617044,-352038,176851,16170,18742,63,26187,1
12294,5463476,-280215,266736,15265,18475,714,26329,1
12008,5302892,-177451,288749,14802,17689,860,26472,1
11755,5158564,-127477,402866,14173,17157,1429,26613,1
11471,4979588,-72965,299776,13504,16886,1350,26761,1
11187,4816048,-92402,377863,13211,15991,1436,26904,1
10899,4635612,-40836,309798,12447,15286,1641,27050,1
10614,4486496,-70608,360983,11901,14918,1519,27200,1
10140,4201832,-62097,308660,10569,13828,1601,27460,1
9851,4038820,-53971,296083,10102,13368,1450,27602,1
9568,3902704,-90301,271446,9411,12971,1335,27747,1
9309,3747436,-112652,229802,8910,12268,1136,27893,1
9029,3592004,-132803,254888,8360,11708,1537,28036,1
8743,3453112,-140798,219493,8185,11191,999,28176,1
8488,3305396,-172559,235105,7195,10574,1028,28318,1
