encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,4214,-2624,-3041,171,-130,-203,150,0
0,478,6326,7398,86,-67,-46,297,0
0,272,-1478,29,232,-143,17,444,0
0,7434,-1985,3684,43,-41,-30,585,0
0,-11036,-4943,6035,182,-156,-44,725,0
2106,5744,1477,-584,362,2,19,2941,0
2314,484542,8168,8309,138,368,-92,3089,0
2499,586228,41369,36704,-170,491,205,3233,0
2690,701192,35101,52306,64,692,-66,3374,0
2884,783552,45203,24207,-441,632,2,3515,0
3060,898032,57493,8231,-436,997,-220,3659,0
3240,966958,25647,36455,1052,1579,157,3801,0
3434,1060082,41901,26726,1409,1466,-94,3947,0
3628,1155316,69787,16626,1477,1546,-8,4089,0
3808,1250252,72097,-11190,1914,1773,-11,4229,0
4002,1331424,77625,808,2250,1854,89,4372,0
4197,1431996,75367,25404,2421,2412,22,4518,0
4371,1534162,73077,-10793,2590,2631,161,4659,0
4550,1631862,97138,-26998,2628,2901,-264,4802,0
4736,1755188,89207,13434,2593,3379,481,4946,0
4926,1861012,79446,-22327,2665,3470,-176,5088,0
5108,1951484,126158,-9213,2886,4460,66,5230,0
5302,2083152,142478,-3318,2996,5038,342,5371,0
5487,2163416,97255,27517,3344,5757,236,5512,0
5695,2289328,123940,-7587,3218,6049,-35,5657,0
5882,2426620,150416,-7265,4213,6664,193,5798,0
6090,2520276,129403,20250,4641,7217,19,5941,0
6278,2644596,146534,41475,4834,7769,177,6081,0
6466,2763804,215202,59408,5251,8209,407,6221,0
6674,2843372,81516,-89072,5983,9591,-417,6361,0
6863,2977712,157511,51114,6521,10008,253,6505,0
7074,3093628,188919,33918,6571,10462,176,6646,0
7279,3202724,154237,-38919,6732,11012,-186,6787,0
7467,3311220,201910,7211,6985,11310,332,6929,0
7674,3449200,219981,17748,7472,11937,304,7079,0
7864,3561764,222409,8706,7914,12266,436,7221,0
8072,3656980,161876,-91359,7923,12600,-113,7362,0
8262,3776824,225231,-13197,8433,13218,463,7504,0
8453,3877188,242105,-37715,8704,13453,211,7645,0
8674,3993012,253381,-43449,8991,14032,352,7786,0
8864,4062832,235219,-60483,9095,14175,271,7932,0
9070,4178520,244175,-38095,9742,14140,379,8084,0
9260,4264788,254250,-587,10242,14455,377,8225,0
9466,4325708,239109,-8637,10275,14665,190,8367,0
9672,4403356,227576,-70382,10636,14786,404,8510,0
9864,4466420,222047,-48932,11305,14945,269,8653,0
10081,4540060,244028,-27284,11294,15029,387,8796,0
10266,4721728,235847,-36572,11898,15657,260,8937,0
10486,4867380,202658,-115745,12343,16213,48,9079,0
10700,4999488,184957,-123283,13047,16474,-91,9234,0
10935,5113236,177963,-128602,13316,17042,-503,9376,0
11128,5204212,146218,-174752,13801,17291,-418,9518,0
11343,5284084,168445,-161508,14164,17567,-235,9660,0
11557,5395664,128327,-109391,14340,17929,-332,9807,0
11795,5523396,114279,-112764,14715,18489,-548,9957,0
12031,5661156,59514,-134663,15112,18550,-748,10123,0
12253,5773616,86254,-159250,15703,19078,-882,10266,0
12472,5892388,77284,-140010,15979,19470,-357,10419,0
12698,6001092,46198,-154379,16301,19574,-824,10563,0
12939,6062748,76887,-268993,16316,19955,-1105,10712,0
13152,6143244,55329,-266440,16759,20346,-961,10859,0
13364,6223220,93740,-212049,17228,20567,-995,11004,0
13619,6269532,157010,-166240,17182,20609,-474,11158,0
13827,6379428,217824,-83139,17487,20836,-45,11303,0
14036,6442804,240103,-49551,17720,21043,354,11444,0
14244,6481556,264291,-30441,17713,21172,373,11591,0
14472,6551920,303936,87033,18200,21512,1181,11740,0
14681,6647856,326384,94368,18303,21573,1118,11883,0
14890,6753484,323786,89642,18817,22275,1298,12033,0
15119,6853780,260791,95388,19103,22308,932,12176,0
15352,6915092,258061,83917,19094,22719,948,12327,0
15559,6929324,238993,84745,19126,22730,871,12474,0
15766,6974848,244556,140476,19140,22977,1031,12618,0
16002,7005972,234044,111992,19197,23152,990,12768,0
16209,7046740,226156,136774,19534,23330,965,12916,0
16416,7131140,227887,189633,19650,23604,1311,13062,0
16625,7233204,220638,163432,20117,23685,958,13205,0
16856,7447644,163854,111868,20735,24349,689,13348,0
17088,7506552,165894,191252,20937,24435,910,13496,0
17297,7528096,208035,199779,21220,24568,1033,13644,0
17505,7546400,209035,219113,21421,24771,1134,13787,0
17712,7572492,213564,224127,21552,24791,1213,13931,0
17945,7593408,225342,253504,21454,25057,1341,14077,0
18153,7628876,209635,222371,21937,25055,1278,14229,0
18359,7755336,220092,262835,22283,25239,1142,14373,0
18590,7891656,278354,114036,22919,25786,1016,14521,0
18820,8149904,368441,94412,24111,26988,1214,14669,0
19028,8330124,124738,-165994,24670,27960,-612,14818,0
19237,8433392,220384,-193466,25217,28323,-127,14964,0
