Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10794310, -4645519, -30838292, 64990, 205022, -152615,0, 
0x00000000, -10794515, -4642815, -30821400, 65323, 204969, -152422,145, 
0x00000000, -10793400, -4648115, -30827356, 65170, 205204, -152409,286, 
0x00000000, -10798275, -4644639, -30829140, 65410, 205425, -152546,433, 
0x00000000, -10797874, -4646987, -30824684, 65196, 205144, -152591,581, 
0x00000000, -10799099, -4643217, -30831144, 65625, 205489, -152592,722, 
0x00000000, -10794046, -4642744, -30825980, 65314, 205152, -152502,867, 
0x00000000, -10789999, -4640694, -30831806, 65164, 205073, -152473,1028, 
0x00000000, -10796742, -4642646, -30828628, 65202, 205230, -152612,1175, 
0x00000000, -10796393, -4646977, -30834586, 65460, 205192, -152702,1319, 
0x00000000, -10798150, -4635138, -30838952, 65514, 205068, -152625,1480, 
0x00000000, -10797431, -4642748, -30828220, 65606, 205397, -152464,1628, 
0x00000000, -10793794, -4640961, -30819920, 65358, 205312, -152315,1768, 
0x00000000, -10793270, -4635026, -30843514, 65527, 205438, -152661,1915, 
0x00000000, -10793162, -4638818, -30835702, 65570, 205479, -152522,2057, 
0x00000000, -10790717, -4642958, -30831966, 65397, 205113, -152697,2198, 
0x00000000, -10798334, -4646282, -30831842, 65598, 205162, -152459,2340, 
0x00000000, -10791406, -4644421, -30837838, 65283, 204697, -152570,2491, 
0x00000000, -10799338, -4643016, -30822976, 65397, 205275, -152318,2633, 
0x00000000, -10799910, -4637371, -30834884, 65463, 205287, -152402,2777, 
0x00000000, -10791741, -4642659, -30823684, 65300, 205170, -152450,2924, 
0x00000000, -10798550, -4638531, -30835410, 65618, 205349, -152600,3073, 
0x00000000, -10796952, -4633082, -30822786, 65567, 205359, -152392,3219, 
0x00000000, -10794028, -4638990, -30828424, 65389, 204925, -152597,3359, 
0x00000000, -10791134, -4647032, -30830240, 65456, 204952, -152478,3508, 
0x00000000, -10800933, -4637852, -30836250, 65556, 205152, -152721,3661, 
0x00000000, -10793579, -4637739, -30819136, 65516, 204944, -152510,3800, 
0x00000000, -10793066, -4643558, -30828652, 65539, 204868, -152798,3942, 
0x00000000, -10798868, -4635724, -30829296, 65472, 204929, -152642,4084, 
0x00000000, -10791113, -4644941, -30833432, 65449, 205047, -152450,4234, 
0x00000000, -10795794, -4642875, -30829348, 65177, 205084, -152574,4384, 
0x00000000, -10797507, -4641345, -30829208, 65378, 205071, -152624,4525, 
0x00000000, -10803968, -4640138, -30830192, 65546, 205331, -152534,4673, 
0x00000000, -10793280, -4636249, -30833496, 65339, 205103, -152813,4825, 
0x00000000, -10795847, -4631555, -30832772, 65417, 205090, -152740,4995, 
0x00000000, -10789988, -4636583, -30828948, 65654, 204918, -152262,5150, 
0x00000000, -10795738, -4636362, -30835194, 65477, 205040, -152537,5294, 
0x00000000, -10796126, -4636072, -30838240, 65539, 204849, -152547,5434, 
0x00000000, -10797689, -4638471, -30828688, 65127, 204726, -152426,5578, 
0x00000000, -10793123, -4631510, -30843516, 65150, 204809, -152399,5729, 
0x00000000, -10798247, -4639962, -30831980, 65336, 204930, -152963,5872, 
0x00000000, -10794445, -4629249, -30841600, 65615, 204928, -152412,6016, 
0x00000000, -10797939, -4639373, -30833876, 65357, 204944, -152470,6157, 
0x00000000, -10790329, -4633985, -30840860, 65610, 205042, -152750,6298, 
0x00000000, -10796679, -4633923, -30829056, 65676, 205048, -152500,6440, 
0x00000000, -10793238, -4637161, -30833054, 65505, 204576, -152699,6588, 
0x00000000, -10794094, -4638081, -30833280, 65401, 204580, -152473,6733, 
0x00000000, -10795314, -4641223, -30831224, 65510, 204943, -152657,6876, 
0x00000000, -10798069, -4639159, -30832420, 65601, 204933, -152433,7019, 
0x00000000, -10799691, -4640377, -30834920, 65496, 204988, -152726,7161, 
0x00000000, -10793876, -4629163, -30837468, 65598, 205060, -152537,7303, 
0x00000000, -10803684, -4634471, -30835656, 65412, 205063, -152676,7453, 
0x00000000, -10798361, -4637727, -30835788, 65540, 204897, -152416,7598, 
0x00000000, -10796064, -4628910, -30825944, 65486, 205038, -152639,7739, 
0x00000000, -10800082, -4634268, -30834972, 65371, 204790, -152586,7883, 
0x00000000, -10797747, -4634872, -30830090, 65258, 204719, -152632,8033, 
0x00000000, -10792842, -4633555, -30819470, 65243, 204850, -152680,8174, 
0x00000000, -10793925, -4630897, -30826888, 65355, 204821, -152790,8320, 
0x00000000, -10795374, -4635201, -30822880, 65386, 204631, -152640,8463, 
0x00000000, -10800431, -4630245, -30826540, 65112, 204882, -152582,8614, 
