encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,4424,411,4290,-1,-89,-261,141,0
0,1504,-1076,1237,-3,-106,-229,281,0
0,6134,847,3761,-30,19,-396,426,0
0,9476,-5108,-134,106,290,-402,568,0
0,6096,-670,301,62,193,-587,710,0
0,6604,7534,-5123,1,-234,-63,852,0
0,9828,4342,3645,-34,-99,-537,1005,0
0,1958,368,-4173,77,-31,-482,1154,0
0,2458,5744,2231,87,50,-387,1296,0
0,10144,4951,-343,112,-8,-272,1446,0
0,4368,-1312,504,-114,-139,-203,1593,0
0,984,-2107,2709,99,70,-209,1755,0
0,1030,5052,-664,63,-329,-369,1906,0
0,-1824,-1803,-587,26,85,-134,2048,0
0,7968,1627,232,-87,-299,-189,2190,0
0,-780,-7011,4783,162,-119,-325,2339,0
0,7440,-1747,7806,-53,-123,-385,2487,0
0,2958,740,8687,36,-207,-300,2633,0
0,11442,2770,2664,-64,-127,-32,2789,0
0,3004,5847,8641,-154,-248,-214,2929,0
0,7816,-9556,-8174,108,-42,-101,3069,0
38,-2176,-4661,3550,-59,-335,-130,3219,0
266,5552,-8924,7935,148,-114,-112,3360,0
500,2008,-4367,8234,121,-129,-448,3514,0
753,3108,-1667,5247,-176,-475,-222,3658,0
993,948,912,5007,208,-325,-238,3805,0
1308,-3094,-3245,5048,59,-167,-259,3961,0
1598,-3866,2677,-66,-131,-551,-136,4107,0
1896,7464,1202,43,-210,-441,-284,4263,0
2223,88028,-2606,4028,102,-402,-346,4406,0
2465,209164,6582,2658,379,9,-291,4548,0
2747,340990,11950,6302,563,-237,-312,4696,0
2995,479386,18306,26915,928,159,-91,4845,0
3276,581110,12877,38490,916,591,-319,4991,0
3569,583972,25909,13123,-10,1019,-330,5135,0
3835,738600,50230,48531,134,1280,-216,5286,0
4078,871434,48967,40212,180,1703,-207,5429,0
4322,950048,18623,26068,1585,1650,-344,5574,0
4587,1090592,48241,21079,1974,1885,-194,5717,0
4882,1223764,58598,22384,2324,2296,-158,5868,0
5238,1356456,66391,23842,2395,2718,-45,6083,0
5508,1579572,73711,16631,2912,3293,-287,6226,0
5748,1744844,78289,14150,3249,3905,-452,6366,0
6039,1912604,73726,15376,3597,4564,-331,6521,0
6284,2058352,73636,-26002,3566,5116,-389,6664,0
6534,2190022,91729,3259,4080,5841,-73,6808,0
6735,2316264,109504,-10382,4554,6416,-231,6949,0
6944,2432372,109200,2400,5142,6943,-80,7096,0
7152,2533312,137989,10927,5194,7328,2,7238,0
7343,2659284,157980,17924,6128,8207,42,7382,0
7547,2782040,129109,-56876,6430,8720,-608,7526,0
7755,2887392,131251,-19134,6821,9132,-13,7671,0
7963,2969704,143700,-722,7144,10219,74,7817,0
8151,3109012,143462,9414,7461,10867,-164,7962,0
8360,3212748,175386,-14045,7752,11457,38,8108,0
8566,3323116,168167,-24992,7954,11999,-90,8249,0
8774,3423488,162344,-5651,8391,12464,-93,8395,0
8961,3526280,144535,-62071,8661,12854,-261,8542,0
9148,3648168,205671,-22613,9280,13182,34,8684,0
9355,3758768,207622,-26145,9251,13761,339,8828,0
9563,3868896,196232,-45924,9815,13965,-129,8972,0
9771,3955780,206739,-66123,9815,13989,-148,9123,0
9978,4068208,216720,-66746,10595,15037,125,9266,0
10178,4177052,225823,-63258,10584,15131,-42,9409,0
10357,4246028,238186,-26812,10928,15202,296,9550,0
10561,4282960,237990,-36108,10749,15623,309,9692,0
10764,4372180,253135,-31852,11528,15517,147,9834,0
10966,4515508,264044,-19031,11608,15809,298,9978,0
11147,4627416,244162,-23238,12409,16403,226,10123,0
11355,4716044,251801,-43706,12907,16672,343,10266,0
11550,4810548,258670,-60255,13137,17003,-100,10408,0
11745,4892784,265746,-43178,13352,17056,256,10549,0
11940,4981180,244255,-17352,13739,17559,85,10692,0
12156,5074968,225709,8385,13824,17531,321,10836,0
12374,5184164,229903,5357,14154,17809,416,10986,0
12570,5284592,230411,18303,14520,18262,288,11127,0
12765,5383520,221208,-8241,15074,18682,79,11275,0
12959,5492892,208956,-5143,15430,18884,150,11416,0
13152,5599868,218109,21788,15660,19336,106,11565,0
13372,5694116,226526,8779,16061,19761,395,11707,0
13566,5788920,208747,10395,16326,20001,393,11860,0
13783,5865900,179114,-65775,16674,20312,-213,12009,0
13979,5914852,178838,-133657,17007,20284,-94,12153,0
14193,5984824,194119,-144073,17253,20539,-361,12296,0
14388,6063220,150316,-172654,17717,20764,-698,12438,0
14584,6120820,180625,-142598,17685,21011,-630,12581,0
14781,6164528,221164,-107678,17973,21318,-382,12725,0
14977,6198852,272183,-37891,18311,21287,233,12870,0
15191,6254336,325778,45718,17999,21402,763,13021,0
15387,6322988,340590,91460,18038,21620,961,13172,0
15603,6386572,373988,142905,18769,21926,1457,13318,0
15798,6489032,370755,158871,18956,22131,1498,13462,0
15995,6544896,356116,181471,19241,22381,1332,13605,0
16213,6630132,345020,191332,19302,22353,1452,13747,0
16408,6649756,352742,189024,19595,22717,1523,13905,0
16627,6684212,364619,186312,19703,22791,1652,14054,0
16822,6722236,346044,208571,20117,22802,1444,14200,0
17039,6740324,359947,228585,19945,22763,1513,14346,0
17235,6817436,344333,267859,20342,22896,1262,14490,0
17451,6990128,229048,145623,21078,23448,924,14637,0
17646,7112284,117860,65487,21442,23680,243,14778,0
17843,7149792,103936,48051,22101,23853,162,14920,0
18039,7158564,111858,58428,21985,23789,-29,15064,0
18235,7151732,118010,78119,22120,23578,440,15207,0
18433,7162304,127521,99400,21904,23501,350,15352,0
18629,7170424,162215,112871,22037,23700,384,15493,0
18843,7195524,187573,121652,22290,23394,669,15642,0
19039,7242148,182008,165909,22664,23430,795,15785,0
19234,7385420,161743,90142,23251,23855,560,15927,0
19430,7535608,138605,-86889,23928,24676,-408,16073,0
19645,7555008,184316,-80394,23693,24817,-247,16222,0
19840,7866984,7318,-493199,24951,26514,-2335,16365,0
20058,7960924,2304,-427183,25017,26944,-2197,16515,0
20275,8027708,96718,-443007,25262,27230,-1830,16666,0
20469,8036404,173212,-458361,25068,27708,-1837,16814,0
20750,8091552,261612,-469463,25253,28381,-1306,17020,0
20968,8155780,384260,-445268,25189,29277,-811,17169,0
21162,8169044,436788,-567863,25324,29606,-1194,17320,0
21379,8150528,184979,-379386,30506,35092,-1388,17467,0
21573,8180548,328386,-571120,30801,35793,-1570,17610,0
21787,8262396,373599,-567961,31406,36432,-1647,17758,0
21972,8308620,362181,-525741,31799,36928,-1336,17903,0
21986,8330108,358467,-512091,31811,36722,-1248,18047,0
21986,8340412,355972,-502666,31891,36850,-1372,18189,0
21986,8345140,352116,-506177,31873,36740,-1208,18334,0
21987,8363660,346509,-478961,32132,37027,-1148,18477,0
21987,8537984,337997,-291484,32534,37944,-464,18620,0
21948,8698640,276253,-98442,33122,38765,282,18769,0
21804,8802528,121444,81241,33580,39086,541,18917,0
21647,8889616,52836,290774,33424,39096,1351,19064,0
21477,8961800,122077,406661,32379,38007,2228,19206,0
21321,8986832,50117,393447,31556,37108,1769,19351,0
21164,8916244,-21886,392284,30821,36022,1442,19493,0
21003,8867788,-74223,413623,29874,34946,1263,19638,0
20847,8855804,-106150,407744,29522,34205,888,19784,0
20671,8750972,-269104,393473,28915,33653,404,19929,0
20499,8664488,-414903,282412,28692,33167,-481,20073,0
20331,8532956,-553495,197539,28254,32600,-1349,20217,0
20160,8449708,-637017,99301,28196,32313,-1799,20360,0
19990,8341284,-741594,16878,27735,31528,-2776,20504,0
19800,8229156,-751516,-20355,27392,31204,-2888,20647,0
19632,8114468,-764321,-10526,26974,30706,-2825,20797,0
19441,7998772,-767466,-21254,26815,30018,-2879,20949,0
19273,7955308,-760895,18671,26754,29896,-2826,21093,0
19084,7856268,-761382,18517,26544,29439,-2866,21236,0
18919,7815292,-777563,41071,26505,29130,-2837,21379,0
18761,7768700,-806408,66012,26568,28845,-2710,21522,0
18603,7730456,-821611,93441,26126,28430,-2574,21667,0
18446,7708516,-832070,83841,26112,28336,-2950,21813,0
18274,7654948,-799371,140488,26332,28280,-2352,21963,0
18113,7660900,-799901,167468,26245,28132,-2473,22110,0
17955,7678348,-799310,185167,26084,28244,-2002,22253,0
