Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -13228429, -7636585, -26281718, 82760, 177520, -214277,0, 
0x00000000, -13238655, -7632064, -26285576, 82751, 177622, -214406,154, 
0x00000000, -13231727, -7634189, -26274392, 82697, 177580, -214229,319, 
0x00000000, -13231047, -7637433, -26266896, 82664, 177693, -214327,473, 
0x00000000, -13233007, -7637437, -26269012, 82808, 177444, -214302,633, 
0x00000000, -13239337, -7635857, -26270560, 82830, 177617, -214306,789, 
0x00000000, -13238816, -7635069, -26275344, 82865, 177565, -214267,938, 
0x00000000, -13230632, -7639121, -26281648, 82540, 177555, -214310,1093, 
0x00000000, -13226767, -7627354, -26263614, 82808, 177622, -214082,1250, 
0x00000000, -13233144, -7635230, -26265840, 82611, 177644, -214279,1411, 
0x00000000, -13226919, -7637405, -26271340, 82757, 177566, -214139,1566, 
0x00000000, -13232882, -7639975, -26276066, 82584, 177517, -214397,1713, 
0x00000000, -13225250, -7634127, -26275866, 82543, 177436, -214136,1864, 
0x00000000, -13228385, -7634388, -26275028, 82569, 177576, -214317,2015, 
0x00000000, -13228732, -7636596, -26273316, 82684, 177399, -214209,2177, 
0x00000000, -13232008, -7636398, -26263834, 82653, 177639, -214203,2332, 
0x00000000, -13225673, -7631078, -26268920, 82904, 177551, -214512,2491, 
0x00000000, -13230918, -7636973, -26276008, 82636, 177591, -214216,2644, 
0x00000000, -13232107, -7633212, -26257774, 82692, 177302, -214235,2802, 
0x00000000, -13236905, -7634363, -26262208, 82862, 177451, -214107,2958, 
0x00000000, -13234276, -7626535, -26257076, 82595, 177334, -214301,3116, 
0x00000000, -13236453, -7628963, -26265250, 82600, 177251, -214305,3269, 
0x00000000, -13233138, -7641455, -26266638, 82367, 177242, -214128,3421, 
0x00000000, -13235080, -7640889, -26259470, 82391, 177393, -214142,3572, 
0x00000000, -13234140, -7634387, -26256960, 82470, 177326, -214469,3729, 
0x00000000, -13236849, -7641687, -26265036, 82455, 177493, -213992,3881, 
0x00000000, -13229779, -7634081, -26258940, 82765, 177264, -214304,4034, 
0x00000000, -13234705, -7635980, -26268112, 82422, 177358, -214074,4191, 
0x00000000, -13232029, -7631736, -26262654, 82388, 177265, -214131,4344, 
0x00000000, -13229386, -7637610, -26252356, 82630, 177503, -214140,4497, 
0x00000000, -13241016, -7629747, -26263710, 82691, 177455, -214089,4652, 
0x00000000, -13226933, -7637189, -26275040, 82531, 177243, -214079,4810, 
0x00000000, -13231907, -7632347, -26266468, 82671, 177348, -214178,4965, 
0x00000000, -13239329, -7633955, -26269160, 82501, 177367, -214299,5119, 
0x00000000, -13233488, -7633321, -26273628, 82804, 177437, -214199,5273, 
0x00000000, -13234738, -7635974, -26269194, 82619, 177263, -214236,5433, 
0x00000000, -13234803, -7637318, -26270976, 82531, 177323, -214127,5587, 
0x00000000, -13238372, -7633105, -26266814, 82530, 177279, -214175,5742, 
0x00000000, -13232385, -7629863, -26263356, 82544, 177370, -214303,5894, 
0x00000000, -13240714, -7635211, -26271072, 82717, 177490, -214351,6048, 
0x00000000, -13230192, -7641485, -26264316, 82311, 177368, -214268,6360, 
0x00000000, -13228802, -7631753, -26266536, 82619, 177345, -214095,6520, 
0x00000000, -13229108, -7634740, -26259216, 82540, 177475, -214178,6687, 
0x00000000, -13237017, -7639209, -26270072, 82533, 177209, -214161,6852, 
0x00000000, -13233518, -7644404, -26269782, 82485, 177252, -214121,7016, 
0x00000000, -13233320, -7639504, -26266790, 82473, 177154, -214266,7176, 
0x00000000, -13240242, -7634843, -26258840, 82560, 177484, -214472,7336, 
0x00000000, -13232824, -7634718, -26269288, 82387, 177492, -214397,7494, 
0x00000000, -13232986, -7634775, -26267780, 82493, 177299, -214348,7654, 
0x00000000, -13237815, -7637838, -26265190, 82415, 177270, -214144,7812, 
0x00000000, -13236600, -7647023, -26261228, 82401, 177271, -214249,7972, 
0x00000000, -13237020, -7636895, -26255784, 82312, 177216, -214208,8131, 
0x00000000, -13240390, -7633977, -26265020, 82417, 177449, -214254,8289, 
0x00000000, -13241814, -7639686, -26261406, 82629, 177089, -213974,8462, 
0x00000000, -13226244, -7637781, -26250454, 82391, 177226, -214187,8620, 
