encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-2984,927,-2271,32,114,-156,143,0
0,-11132,-7309,5291,387,-64,-18,283,0
0,-10204,-8090,-1867,199,187,-39,421,0
0,-11672,-5691,-6116,-169,174,60,561,0
0,-14288,-159,-1707,-82,-57,-157,703,0
0,208,2610,-5661,71,47,44,843,0
0,-13478,584,-4779,-28,1,-161,984,0
0,-14944,626,-8506,9,-131,-257,1125,0
0,-11528,-11365,-10624,19,209,-293,1264,0
0,-13868,-6977,-3757,181,91,-409,1404,0
0,-6296,-2526,-1793,86,53,-130,1549,0
11,-17300,-423,-3489,121,-28,-226,1691,0
78,-13554,-9638,-3299,52,-169,-430,1831,0
153,-30464,-12019,-2975,-33,124,-246,1971,0
247,-12156,-5185,-3064,65,-25,36,2113,0
354,-13952,-10823,-7036,116,98,-148,2253,0
489,-8880,-6446,-2106,304,90,-176,2393,0
629,-9110,-2611,-1882,235,122,-132,2534,0
790,-11292,-5501,3850,110,224,52,2674,0
947,-13008,-4038,-1561,151,201,-50,2820,0
1086,-19872,-5509,6242,229,144,-271,2959,0
1241,-22916,-3925,-13642,320,106,-127,3098,0
1385,-15768,2884,3306,61,99,-175,3237,0
1528,-20612,-3788,14174,407,20,-48,3383,0
1685,-12068,-6090,-4834,-153,100,-171,3522,0
1829,-6658,-6446,-1203,35,345,-28,3662,0
1969,-9696,-7160,-1252,215,391,100,3801,0
2127,-10076,-7436,-6772,210,114,-224,3944,0
2271,-11316,-5981,11,78,13,9,4083,0
2425,-12644,-5862,-892,337,-106,-274,4223,0
2568,-11184,-5572,2088,291,1,29,4364,0
2710,-4252,-2550,284,200,184,-259,4503,0
2867,3724,-3723,-845,267,26,100,4647,0
3024,124390,-129,-6605,-177,-881,-99,4787,0
3167,203926,234,-11009,-472,-1356,-257,4928,0
3307,290992,4861,-14841,-830,-2074,-319,5071,0
3464,383016,25872,-25258,-1193,-2852,-472,5214,0
3723,482464,28604,-18683,-1323,-3337,-183,5449,0
3863,660006,31734,-23914,-1851,-4725,-203,5589,0
4007,728356,42513,-17382,-2321,-5166,-420,5729,0
4162,810308,50197,-10988,-2601,-5595,-261,5869,0
4304,890432,71635,-31937,-2763,-6195,-273,6013,0
4468,970672,58084,-41162,-2084,-6905,-334,6155,0
4620,1064746,40683,-47829,-969,-7343,20,6295,0
4772,1158288,51467,-23484,-1082,-8052,-476,6434,0
4944,1247358,63854,-11669,-1093,-8632,-733,6580,0
5108,1350968,83212,-3374,-966,-9203,-335,6723,0
5289,1469552,68008,-17434,-599,-9900,-308,6864,0
5452,1555714,66245,-38905,-541,-10512,-271,7004,0
5634,1671314,72996,-36880,-345,-11274,-388,7146,0
5829,1787798,71760,-52882,-650,-11714,-63,7286,0
6002,1899264,69066,-62077,-736,-12299,-209,7427,0
6180,2025362,83110,-50533,-445,-13065,-116,7569,0
6374,2136582,86228,-48019,-697,-13404,-553,7710,0
6547,2260950,102548,-40716,-607,-13874,-289,7852,0
6726,2392912,118641,-15795,-505,-14599,-732,7994,0
7004,2525128,157211,37328,-944,-15316,-1100,8204,0
7182,2715424,179391,-827,-720,-16097,-904,8344,0
7376,2848392,183462,-771,-871,-16573,-790,8483,0
7549,2985832,226522,23130,-895,-17139,-734,8623,0
7728,3081140,76979,-144939,-681,-15641,7,8764,0
7922,3175480,179173,47226,-812,-16116,-927,8904,0
8096,3316352,207424,25017,-444,-16662,-850,9045,0
8292,3446384,230453,5991,-598,-17160,-927,9189,0
8468,3583232,235707,19758,-456,-17854,-1044,9334,0
8680,3721152,278806,42272,-487,-18324,-1090,9476,0
8857,3847348,306399,-108,-916,-18853,-897,9618,-1
9040,3991572,289668,-43749,-529,-19772,-829,9763,-1
9225,4114204,329341,7262,-569,-20425,-1142,9904,-1
9406,4238432,367890,8620,-615,-21249,-1002,10052,-1
9610,4361760,270010,-96490,52,-21486,-519,10200,-1
9785,4503408,415677,21245,29,-22192,-1252,10341,-1
9981,4572752,200027,-133950,143,-22207,-171,10484,-1
10151,4711392,382502,-29730,530,-23102,-803,10624,-1
10347,4795452,222989,-162836,539,-23136,62,10767,-1
10546,4944712,419018,-18579,660,-23611,-713,10906,-1
10742,5051384,329377,-83337,1331,-23924,-655,11047,-1
10937,5188640,425058,12846,1674,-24832,-1126,11187,-1
11155,5297648,342901,-38296,1559,-25224,-916,11329,-1
11375,5453976,415000,73110,1660,-25866,-1278,11486,-1
11614,5605540,222643,-115485,2153,-26120,-457,11651,-1
11848,5757408,361901,27797,2182,-27191,-963,11819,-1
12056,5867600,449496,128081,2530,-27731,-1309,11963,-1
12266,5992472,327400,25203,2516,-28301,-1007,12107,-1
12449,6106424,313909,10208,2389,-28503,-1232,12251,-1
12657,6159220,417190,146150,2597,-29007,-1907,12391,-1
12866,6207216,401201,148273,2420,-29288,-1813,12536,-1
13050,6277636,274900,37197,2558,-29116,-1324,12677,-1
13237,6340188,370344,157431,2756,-29249,-1767,12822,-1
13444,6400924,420024,233277,2853,-29775,-2067,12965,-1
13650,6496936,406094,251365,2756,-30276,-2312,13114,-1
13858,6562064,277444,110546,2060,-30291,-1358,13256,-1
14043,6572528,393215,235656,2356,-30142,-2130,13400,-1
14251,6561976,421337,243884,2342,-30245,-2246,13545,-1
14460,6600324,394494,184538,2079,-30486,-2058,13689,-1
14645,6648152,355746,160996,1767,-30320,-2292,13831,-1
14831,6683032,418732,233073,1876,-30645,-2381,13974,-1
15063,6681476,428284,228687,1622,-30677,-1994,14127,-1
15244,6658172,392930,201536,1411,-30755,-2245,14268,-1
15452,6641284,299724,89133,1393,-30481,-1414,14408,-1
15637,6672400,325827,124427,1583,-30643,-1693,14550,-1
15845,6653048,370153,183872,1438,-30329,-1912,14692,-1
16053,6664856,384999,203123,1563,-30490,-2009,14840,-1
16238,6765360,319503,111878,1522,-31160,-1787,14984,-1
16446,7039076,250200,55773,1862,-32406,-1583,15126,-1
16655,7123808,278988,95428,2142,-32875,-1603,15268,-1
16839,7197992,268980,123795,2444,-33175,-1968,15412,-1
17035,7189024,306162,184848,2413,-33430,-2030,15560,-1
17206,7178796,322953,219161,2736,-33568,-2074,15704,-1
17400,7201216,347412,248713,2683,-33436,-2360,15849,-1
17595,7268692,392412,281517,3165,-33824,-2279,15994,-1
17791,7283212,392168,314248,3297,-33998,-2629,16135,-1
17967,7336268,410615,357433,3434,-34341,-2943,16277,-1
18161,7422712,411024,316443,3646,-34764,-2871,16425,-1
18354,7564912,449957,411451,3845,-35483,-3071,16568,-1
18529,7654524,349254,351148,3903,-35740,-2834,16710,-1
18724,7697040,355260,385039,3929,-36143,-3196,16856,0
18921,7713692,324929,352575,4119,-36180,-2808,16998,0
19092,7699992,372619,345069,4176,-36313,-3147,17140,0
19267,7675664,446763,297268,4050,-35910,-2592,17284,0
19458,7604972,508661,169818,4268,-35603,-2061,17425,0
19651,7547220,581021,169427,4348,-35228,-1844,17569,0
19845,7527696,666640,239321,4369,-35271,-2180,17716,0
20021,7467740,636245,239067,4093,-35239,-2229,17857,0
20217,7312724,248873,-190359,4865,-33797,-64,18003,0
19886,7713764,-184864,288334,3706,-36242,-2982,18151,0
19687,7700164,-295543,141952,3958,-36045,-2377,18291,0
19687,7721636,-265405,104555,4111,-36108,-1925,18433,0
19687,7740420,-288304,76771,4286,-36437,-1781,18574,0
19687,7738264,-291338,105484,4326,-36572,-1880,18715,0
19687,7738724,-245339,145190,3898,-36059,-2119,18858,0
19687,7743316,-242369,151285,4112,-36587,-2141,19000,0
19687,7736664,-234894,153070,4095,-36415,-2243,19143,0
19687,7736536,-247303,142973,4212,-36615,-2509,19284,0
19687,7746324,-247388,142958,4125,-36671,-2360,19425,0
19687,7758704,-256363,140311,4090,-36480,-2162,19568,0
19686,7744840,-249773,144413,4042,-36649,-2116,19711,0
19686,7735560,-240519,159453,3980,-36526,-2360,19852,0
19686,7742708,-242193,149691,3848,-36648,-2126,19994,0
19686,7753340,-238682,142916,4004,-36754,-2169,20136,0
19686,7736044,-244552,147388,4145,-36454,-2275,20278,0
19686,7747280,-250456,142276,4050,-36542,-2318,20420,0
19686,7748240,-255694,143588,4255,-36509,-2174,20565,0
19686,7749380,-253698,148860,3969,-36558,-2333,20707,0
19686,7739936,-250123,150666,4004,-36579,-2080,20849,0
19686,7750112,-252774,154041,4249,-36739,-2457,20994,0
19686,7735388,-238750,147215,4029,-36584,-2412,21136,0
19686,7752376,-241638,152228,4114,-36566,-2116,21279,0
19686,7742016,-242816,150460,4141,-36526,-2230,21426,0
19686,7755936,-239359,150933,4059,-36815,-2189,21575,0
19686,7744184,-241179,154147,3961,-36665,-2102,21720,0
19686,7755456,-231551,155153,3982,-36546,-2225,21862,0
19686,7754720,-227225,154580,3905,-36745,-2099,22004,0
19686,7744272,-231677,156607,4067,-36757,-2246,22154,0
19686,7752608,-234515,160461,4060,-36716,-2336,22305,0
19686,7752124,-243618,158386,3938,-36836,-2252,22446,0
19686,7746752,-238767,149109,3823,-36585,-2293,22591,0
19686,7755568,-231997,162956,4114,-36762,-2199,22733,0
19686,7745792,-236683,154882,3849,-36761,-2214,22875,0
19686,7751496,-235013,149386,3902,-36773,-2136,23024,0
19686,7754068,-227970,163594,3819,-36602,-2257,23168,0
19686,7751088,-230517,157146,3999,-36692,-2087,23315,0
19686,7750776,-235665,156014,4033,-36506,-2098,23457,0
19686,7750084,-235205,144104,3846,-36403,-2024,23603,0
19686,7755912,-240232,152028,3998,-36494,-2149,23745,0
19686,7752024,-238147,150884,3785,-36607,-2280,23885,0
19686,7734456,-238138,142053,3643,-36679,-2166,24034,0
19686,7736216,-242282,150524,4015,-36738,-2400,24174,0
19686,7732204,-239800,151524,3802,-36559,-2193,24321,0
19686,7733528,-255410,137954,3992,-36597,-2198,24464,0
19686,7715600,-255352,135009,3987,-36473,-2380,24607,0
19686,7707484,-216914,160097,3759,-36289,-2187,24751,0
19686,7722096,-224520,157507,3795,-36621,-2213,24894,0
19686,7719884,-245099,149271,4098,-36528,-2136,25037,0
19686,7725920,-249524,138239,3699,-36406,-2328,25179,0
19685,7744624,-256369,134752,3769,-36512,-2173,25324,0
19685,7743528,-239133,142471,3890,-36730,-2262,25468,0
19685,7712112,-216521,164560,3844,-36609,-2242,25609,0
19685,7733196,-226268,171359,3882,-36815,-2246,25754,0
19685,7696848,-190789,193178,3791,-36463,-2556,25895,0
19664,7752964,-185540,194559,3890,-36701,-2319,26036,0
19664,7768324,-207464,204424,3907,-36831,-2511,26187,0
19664,7758080,-228286,191862,3777,-36701,-2662,26332,0
19664,7751312,-227673,183821,3642,-36591,-2500,26474,0
19664,7763392,-221247,207973,3838,-36554,-2591,26615,0
19663,7756232,-222540,210033,3670,-36697,-2500,26758,0
19663,7762532,-218956,214927,3647,-36771,-2452,26904,0
19663,7768952,-217397,201946,3587,-36771,-2544,27046,0
19663,7777248,-219909,209086,3767,-36623,-2414,27191,0
19663,7769072,-220364,209550,3780,-36925,-2465,27334,0
19679,7663936,-298967,62079,3559,-36174,-1544,27476,0
19786,7516460,-379861,-141374,3548,-35463,-723,27619,0
19892,7405904,-371237,-275450,3697,-34839,-42,27758,0
20016,7395792,-255486,-464746,3598,-35039,1043,27901,0
20124,7345588,-143745,-448607,3739,-34744,1111,28042,0
20233,7287832,-72433,-417193,3390,-34405,1003,28184,0
20355,7243952,36492,-387156,3340,-34341,1046,28331,0
20480,7172588,78025,-370672,3471,-34074,649,28474,0
20596,7075000,133868,-348504,2967,-33693,649,28622,0
20684,6952960,182433,-379240,3352,-33209,952,28768,0
20772,6820264,230136,-412722,3380,-32463,1339,28914,0
20875,7003616,120984,-480900,3447,-33426,1188,29056,0
20984,7236684,49972,-524325,3823,-34726,1392,29204,0
21106,7380940,35768,-571856,4279,-35038,1378,29346,0
21189,7611368,-9714,-610683,3992,-36136,1628,29488,0
21267,7880744,-73807,-627431,4536,-37550,1830,29633,0
21353,7973968,-84666,-645679,4623,-37773,1824,29779,0
21514,7959404,-43446,-667709,4610,-37766,1965,29976,0
21634,7921156,-26638,-735245,4777,-37822,2272,30125,0
21769,7850128,59033,-755844,4527,-37515,2394,30269,0
21887,7780836,79246,-794742,4738,-36930,2469,30414,0
22017,7695640,361232,-524835,4983,-36858,1568,30555,0
22147,7670112,212453,-355535,6638,-34827,646,30698,0
22269,7767456,236461,-390292,7088,-35078,788,30843,0
22401,7890964,222904,-437484,7059,-35829,945,30989,0
22528,7845536,238261,-456291,7043,-35762,1141,31136,0
22654,7678084,326903,-491540,7157,-34788,1461,31280,0
22789,7558972,288961,-328058,8919,-32097,533,31427,0
22917,7424620,289796,-288120,9791,-30373,843,31576,0
23024,7322536,268129,-328186,10561,-28867,1044,31721,0
23146,7197424,374595,-272005,10766,-27710,734,31866,0
23271,7121156,344437,-278223,11690,-26611,909,32009,0
23382,7091480,341576,-261071,12000,-25544,893,32154,0
23517,7095676,357748,-254936,12605,-24899,744,32305,0
23648,7211976,382881,-255616,13309,-25106,934,32449,0
23785,7288448,420959,-241757,13897,-25107,1014,32596,0
23900,7230108,378701,-233796,14297,-23894,825,32739,0
24016,7135716,423774,-213919,14584,-23104,922,32886,0
24133,6997128,409550,-203959,14795,-21843,573,33032,0
24255,6822144,407544,-223724,15380,-20417,933,33176,0
24366,6672240,388473,-217257,15751,-18944,1191,33320,0
24487,6533752,387707,-222801,16087,-17548,1187,33466,0
24608,6410172,361399,-304145,16277,-16443,1208,33609,0
24717,6323468,288307,-360989,16933,-15369,1156,33754,0
24846,6151500,200027,-420356,17767,-14003,1101,33899,0
24928,6280160,156491,-359826,18090,-13686,696,34045,0
24928,6354420,154120,-321667,18500,-13966,271,34189,0
24928,6371272,150144,-309484,18548,-13918,783,34334,0
24928,6418168,123248,-274641,18474,-14252,337,34482,0
24891,6571544,102557,-135637,19091,-14489,138,34626,0
24826,6784004,56867,57785,19674,-15320,-396,34769,0
24718,7024292,29811,261830,20354,-15797,-1260,34912,0
24597,7193004,11087,423860,20802,-16288,-1335,35055,0
24538,7190500,9648,425831,20757,-16199,-1494,35198,0
24563,6842100,23452,187540,19695,-15307,-607,35341,0
24687,6475560,60145,-91768,18199,-14652,14,35488,0
24816,6187016,174625,-319443,17578,-13752,836,35634,0
24974,5998864,246001,-505643,17226,-12837,1461,35775,0
25126,6004680,75169,-407683,18998,-11169,762,35917,0
25258,5963424,121930,-419712,19759,-10135,1080,36061,0
25379,6134956,74229,-276409,20837,-10085,464,36204,0
25396,6243660,84937,-202033,20930,-10092,187,36346,0
25397,6287096,71939,-186302,20988,-10277,340,36487,0
25397,6392784,58368,-91737,21569,-10329,22,36630,0
25340,6739560,45077,171140,22754,-11089,-571,36772,0
25247,6901088,-30686,12205,23901,-11190,-572,36914,0
25132,6961148,-302098,163152,23669,-11607,-1789,37058,0
25014,7290376,-299747,369676,24802,-12530,-2190,37200,0
24898,7528148,-342896,516772,25586,-13013,-2364,37344,0
24783,7725732,-392418,563805,26064,-13512,-2784,37491,0
24676,7892540,-411929,495182,25388,-14723,-2878,37635,0
24578,8047504,-399558,572422,25239,-16009,-3032,37776,0
24476,8149948,-408535,547883,24675,-17182,-3249,37919,0
24382,8356716,-458989,501315,23882,-18817,-3165,38065,0
24271,8293276,-438572,356309,22206,-20122,-2794,38208,0
24271,8263904,-445785,296542,21921,-20149,-2513,38350,0
24271,8263584,-454636,288610,21820,-20099,-2938,38492,0
24271,8235156,-454028,296842,21834,-19912,-2169,38635,0
24271,8239688,-468150,290469,21764,-19886,-2607,38776,0
