Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10855742, -4787197, -30948728, 67753, 204815, -160255,0, 
0x00000000, -10854887, -4790749, -30949132, 67714, 205035, -160447,149, 
0x00000000, -10851161, -4787265, -30951038, 67796, 205057, -160651,298, 
0x00000000, -10860774, -4782284, -30952008, 67514, 204944, -160312,440, 
0x00000000, -10855686, -4784116, -30956336, 67726, 204932, -160493,587, 
0x00000000, -10861836, -4788711, -30967194, 67411, 204975, -160377,731, 
0x00000000, -10857672, -4787744, -30960694, 67521, 204979, -160268,880, 
0x00000000, -10852238, -4786379, -30974456, 67611, 204558, -160804,1032, 
0x00000000, -10865632, -4781958, -30956848, 67632, 205038, -160561,1173, 
0x00000000, -10854248, -4785775, -30960016, 67531, 204966, -160498,1328, 
0x00000000, -10864073, -4787116, -30952684, 67606, 205074, -160402,1476, 
0x00000000, -10857721, -4785278, -30959986, 67556, 205163, -160610,1632, 
0x00000000, -10859203, -4789259, -30964856, 67712, 204945, -160454,1771, 
0x00000000, -10851904, -4785569, -30976776, 67479, 204904, -160441,1910, 
0x00000000, -10862880, -4786525, -30962624, 67628, 204995, -160526,2051, 
0x00000000, -10857595, -4777578, -30962426, 67811, 204967, -160356,2197, 
0x00000000, -10854592, -4787106, -30970102, 67496, 205124, -160236,2344, 
0x00000000, -10856543, -4784643, -30966758, 67680, 205180, -160240,2486, 
0x00000000, -10863180, -4782024, -30983276, 67556, 205164, -160311,2635, 
0x00000000, -10858966, -4773593, -30986832, 67580, 205057, -160626,2910, 
0x00000000, -10860491, -4785375, -30985498, 67288, 205100, -160567,3170, 
0x00000000, -10853692, -4781690, -30998312, 67529, 205031, -160395,3350, 
0x00000000, -10848204, -4779127, -31082464, 67192, 204315, -160812,3495, 
0x00000000, -10835873, -4787483, -31222230, 66739, 203500, -160795,3640, 
0x00000000, -10838092, -4782630, -31380032, 66261, 202011, -160591,3803, 
0x00000000, -10825321, -4806030, -31519836, 65776, 201349, -160855,3956, 
0x00000000, -10835168, -4802165, -31658876, 65517, 200670, -160962,4099, 
0x00000000, -10812373, -4795700, -31801184, 65117, 199970, -160699,4253, 
0x00000000, -10794041, -4787788, -32010180, 64482, 198745, -160962,4420, 
0x00000000, -10776663, -4802652, -32187252, 65421, 197373, -161013,4563, 
0x00000000, -10784545, -4803429, -32362220, 66579, 196308, -160872,4705, 
0x00000000, -10745568, -4790391, -32521820, 66660, 195279, -160787,4849, 
0x00000000, -10740705, -4804917, -32754660, 66862, 194031, -160690,4996, 
0x00000000, -10730201, -4816947, -32952814, 67019, 192968, -160749,5145, 
0x00000000, -10734571, -4787457, -33129612, 67067, 192297, -160816,5290, 
0x00000000, -10705641, -4778020, -33271284, 66982, 191404, -161098,5438, 
0x00000000, -10722052, -4769496, -33428636, 66855, 190808, -161434,5583, 
0x00000000, -10685182, -4783107, -33621548, 66746, 190138, -161153,5788, 
