encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,404,855,-3552,-39,220,-192,149,0
0,2310,4581,-68,43,242,-396,298,0
0,3280,-5032,4913,-239,129,-57,440,0
0,7608,56,3081,-27,117,-238,587,0
0,18466,-6094,-1514,-342,160,-122,731,0
15,11966,-1930,-547,-232,164,-13,880,0
166,25728,3504,818,-142,-257,-549,1032,0
418,8120,-9890,5239,-121,223,-306,1173,0
813,11288,1494,1422,-222,151,-243,1328,0
1221,3956,-8331,81,-147,259,-147,1476,0
1581,11258,-1979,1919,-197,348,-355,1632,0
1923,16128,-3461,-2062,-41,130,-199,1771,-1
2255,28048,3838,1628,-274,89,-186,1910,-1
2586,13896,-7138,672,-125,180,-271,2051,-1
2917,13698,-1853,9619,58,152,-101,2197,-1
3245,21374,1150,91,-257,309,19,2344,-1
3596,18030,-801,2554,-73,365,15,2486,-1
3946,34548,-7438,5173,-197,349,-56,2635,-1
4483,38104,-3224,13604,-173,242,-371,2910,-1
4722,36770,-4749,1822,-465,285,-312,3170,-1
4915,49584,2050,5507,-224,216,-140,3350,-1
5090,133736,7538,8070,-561,-500,-557,3495,-1
5260,273502,19869,-286,-1014,-1315,-540,3640,-1
5459,431304,17650,4567,-1492,-2804,-336,3803,-1
5662,571108,30421,-18833,-1977,-3466,-600,3956,-1
5862,710148,20574,-14968,-2236,-4145,-707,4099,-1
6094,852456,43369,-8503,-2636,-4845,-444,4253,-1
6360,1061452,61701,-591,-3271,-6070,-707,4420,-1
6600,1238524,79079,-15455,-2332,-7442,-758,4563,-1
6865,1413492,71197,-16232,-1174,-8507,-617,4705,-1
7150,1573092,110174,-3194,-1093,-9536,-532,4849,-1
7463,1805932,115037,-17720,-891,-10784,-435,4996,-1
7748,2004086,125541,-29750,-734,-11847,-494,5145,-1
8029,2180884,121171,-260,-686,-12518,-561,5290,-1
8348,2322556,150101,9177,-771,-13411,-843,5438,-1
8628,2479908,133690,17701,-898,-14007,-1179,5583,-1
9005,2672820,170560,4090,-1007,-14677,-898,5788,-1
9528,3036844,211390,61139,-811,-15990,-887,6162,-1
9746,3170824,248650,65702,-1243,-16599,-1338,6310,-1
9942,3239432,126259,59333,-477,-14524,-1351,6457,-1
10159,3394772,213860,64343,-334,-15320,-1190,6608,-1
10372,3527112,207693,-19112,-689,-15819,-679,6759,-1
10567,3671584,232041,4633,-675,-16001,-1085,6899,-1
10763,3805228,291423,42091,-603,-16595,-1184,7039,-1
10960,3947976,289854,-2745,-721,-17108,-1135,7190,-1
11178,4089808,310092,4181,-532,-17704,-1126,7338,-1
11373,4231372,327525,-930,-603,-18435,-962,7479,-1
11568,4360132,311335,-64057,-476,-19107,-740,7628,-1
11763,4496400,337794,-38776,-192,-19867,-938,7769,0
11959,4606688,255571,-156782,26,-20395,21,7911,0
12156,4748440,327451,-91112,184,-20903,-384,8052,0
12352,4868424,292892,-127906,610,-20776,-578,8193,0
12548,4958296,240698,-189733,536,-20794,-174,8334,0
12763,5091940,385999,-27962,1087,-21737,-952,8479,0
12960,5213744,320168,-94942,1404,-21725,-649,8621,0
13156,5356184,404697,18078,1650,-22524,-1009,8764,0
13371,5484132,348916,-35608,1696,-22967,-1028,8909,0
13548,5616236,352149,-786,2140,-23615,-1014,9053,0
13786,5755912,409359,56953,2453,-24286,-1263,9211,0
14047,5923432,351608,17425,2206,-24882,-1085,9396,0
14263,6070772,379494,67498,2864,-25611,-1584,9557,0
14459,6170792,376990,106743,3012,-26056,-1521,9702,0
14659,6247156,320098,86960,2846,-26325,-1390,9841,0
14854,6350416,349728,149419,3017,-26696,-1909,9980,0
15049,6417892,338581,135047,2770,-26932,-2000,10121,0
15269,6614368,400372,217799,3373,-27839,-2265,10275,0
15455,6719160,375663,223000,2978,-28264,-2088,10419,0
15661,6765204,327535,193023,2884,-28430,-2204,10561,0
15869,6762176,342994,177342,3198,-28004,-2322,10712,0
16078,6767372,375398,205354,2628,-28071,-2090,10860,0
16287,6839048,293544,109862,2595,-27937,-1991,11008,0
16496,6896728,353885,193447,2654,-28137,-2014,11158,0
16677,7289864,325615,226890,2963,-30349,-2272,11304,0
16886,7334632,403262,330533,2932,-30724,-2924,11446,0
17096,7359896,354763,270273,2667,-30692,-2780,11591,0
17305,7418400,342666,272579,2834,-30654,-2592,11739,0
17489,7445920,351480,294029,2575,-31264,-2740,11883,0
17698,7531048,350917,334645,2650,-31399,-2945,12029,0
17906,7817912,329409,378270,2749,-33218,-3093,12173,0
18112,7869936,343745,421919,3080,-33266,-3401,12324,0
18318,7900184,351570,441258,2940,-33492,-3762,12473,0
18525,7902640,353001,427757,3370,-33523,-3382,12618,0
18701,7909168,315424,387258,3459,-33829,-3394,12762,0
18870,7889604,333213,261890,3641,-33733,-2854,12905,0
19065,7823476,369188,228838,3543,-33664,-2867,13051,0
19260,7849732,418174,220305,3761,-33493,-2214,13189,0
19432,7912632,492238,286986,3931,-33967,-2732,13329,0
19626,8005752,460307,282937,4389,-34567,-2775,13469,0
19800,8231408,411385,201501,4897,-35698,-2454,13609,0
20014,8448784,380882,202575,5280,-36608,-2465,13773,0
20209,8494752,440000,294672,5697,-36956,-3056,13931,0
20404,8500704,478806,319574,5856,-37282,-2970,14076,0
20601,8509768,531409,372655,6011,-37272,-3117,14220,0
20772,8526872,578011,468285,5832,-37244,-3236,14360,0
20966,8552416,646161,519370,5913,-37542,-3829,14509,0
21162,8564048,491895,296148,6062,-37225,-2626,14650,0
21356,8729072,-568061,-190549,4950,-39265,-1322,14796,0
