Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10853323, -4678698, -30785746, 65640, 204124, -153170,0, 
0x00000000, -10848358, -4686142, -30782524, 65574, 204120, -152892,171, 
0x00000000, -10844377, -4680241, -30775520, 65311, 204280, -153263,313, 
0x00000000, -10847738, -4676292, -30778060, 65427, 203955, -152952,464, 
0x00000000, -10847528, -4677086, -30769492, 65480, 204355, -152926,614, 
0x00000000, -10851606, -4679855, -30775280, 65370, 204116, -153166,756, 
0x00000000, -10853511, -4672375, -30766568, 65634, 204172, -153175,898, 
0x00000000, -10851285, -4680620, -30777772, 65424, 204165, -152875,1057, 
0x00000000, -10848246, -4685419, -30767764, 65424, 204321, -152956,1209, 
0x00000000, -10837475, -4682602, -30770268, 65370, 204119, -153156,1353, 
0x00000000, -10851688, -4687529, -30779562, 65335, 204523, -153147,1500, 
0x00000000, -10847618, -4682530, -30777694, 65352, 204250, -153079,1644, 
0x00000000, -10845436, -4681609, -30777072, 65463, 204280, -153111,1783, 
0x00000000, -10844518, -4679323, -30762440, 65442, 204320, -152921,1924, 
0x00000000, -10849193, -4686955, -30768916, 65572, 204422, -152989,2064, 
0x00000000, -10847711, -4689781, -30749752, 65389, 204598, -152945,2204, 
0x00000000, -10844755, -4685022, -30752748, 65622, 204672, -153012,2344, 
0x00000000, -10845037, -4691493, -30757786, 65484, 204738, -153013,2494, 
0x00000000, -10848370, -4687457, -30763106, 65393, 204590, -152924,2634, 
0x00000000, -10848113, -4693975, -30761692, 65326, 204703, -153049,2774, 
0x00000000, -10852820, -4682194, -30755144, 65729, 204821, -153028,2916, 
0x00000000, -10852044, -4690548, -30754564, 65227, 204725, -153181,3058, 
0x00000000, -10847540, -4684961, -30756956, 65648, 204867, -152811,3202, 
0x00000000, -10854627, -4692638, -30749772, 65736, 204793, -152837,3343, 
0x00000000, -10847247, -4687843, -30745104, 65490, 204908, -153211,3484, 
0x00000000, -10846534, -4686823, -30759274, 65750, 205055, -153195,3626, 
0x00000000, -10856248, -4685100, -30747992, 65864, 204930, -153105,3768, 
0x00000000, -10851706, -4687559, -30754454, 65881, 205164, -153214,3910, 
0x00000000, -10855410, -4688897, -30756168, 65613, 205250, -153219,4053, 
0x00000000, -10840265, -4691968, -30753150, 65682, 205101, -152948,4194, 
0x00000000, -10854790, -4690014, -30759692, 65963, 205255, -152993,4335, 
0x00000000, -10857645, -4683610, -30748788, 65727, 205214, -153160,4482, 
0x00000000, -10836767, -4688023, -30849788, 65108, 204638, -153033,4624, 
0x00000000, -10840156, -4698819, -30936404, 65034, 204372, -152859,4765, 
0x00000000, -10833165, -4701043, -31012806, 64516, 203953, -152965,4908, 
0x00000000, -10825784, -4694379, -31081100, 64178, 203738, -153231,5061, 
0x00000000, -10822868, -4696408, -31172566, 63794, 203324, -153040,5204, 
0x00000000, -10821511, -4704155, -31261058, 63268, 203214, -153589,5345, 
0x00000000, -10800194, -4697910, -31342840, 62967, 202899, -153296,5494, 
0x00000000, -10783802, -4711072, -31425546, 62431, 202343, -153423,5638, 
0x00000000, -10803298, -4734813, -31501184, 62218, 202161, -153131,5782, 
0x00000000, -10789456, -4732119, -31592304, 61757, 202096, -153642,5923, 
0x00000000, -10799713, -4744128, -31659764, 61295, 201691, -153357,6064, 
0x00000000, -10777924, -4732300, -31712984, 61095, 201673, -153533,6210, 
0x00000000, -10763557, -4741601, -31797560, 61798, 201236, -153507,6352, 
0x00000000, -10794052, -4751002, -31876128, 62869, 200966, -153405,6499, 
0x00000000, -10781201, -4733050, -31925032, 62951, 200708, -153453,6644, 
0x00000000, -10773742, -4725988, -32003640, 62572, 200652, -153688,6791, 
0x00000000, -10755457, -4715117, -32097752, 62507, 200196, -153362,6932, 
0x00000000, -10747053, -4717644, -32159352, 62307, 200078, -153604,7075, 
0x00000000, -10735245, -4695860, -32234250, 62095, 199545, -153849,7223, 
0x00000000, -10744779, -4695141, -32315926, 62231, 199339, -153665,7366, 
0x00000000, -10719046, -4683723, -32391506, 62312, 199140, -153554,7516, 
0x00000000, -10719413, -4696773, -32486338, 61969, 198751, -153688,7657, 
0x00000000, -10721010, -4694433, -32560330, 62084, 198311, -153831,7799, 
0x00000000, -10719595, -4709125, -32655008, 61513, 198076, -153958,7944, 
0x00000000, -10685139, -4705050, -32751168, 61680, 197884, -154005,8086, 
0x00000000, -10692889, -4744683, -32839456, 61319, 197662, -153272,8233, 
0x00000000, -10656342, -4748234, -32940424, 60789, 197690, -153884,8376, 
0x00000000, -10623010, -4734226, -33042908, 60718, 196930, -154080,8520, 
0x00000000, -10621331, -4751117, -33113916, 60594, 196819, -154043,8663, 
0x00000000, -10671107, -4773697, -33191648, 60498, 197331, -153837,8814, 
0x00000000, -10622029, -4736615, -33293700, 60236, 197096, -154096,8954, 
0x00000000, -10590479, -4746425, -33393024, 59765, 196766, -154210,9095, 
0x00000000, -10583570, -4762246, -33489098, 59411, 196601, -153977,9241, 
0x00000000, -10579581, -4779317, -33576644, 59560, 196347, -154247,9384, 
0x00000000, -10612917, -4788480, -33654236, 59093, 196472, -154145,9527, 
0x00000000, -10652431, -4739381, -33680176, 60174, 198946, -154014,9667, 
0x00000000, -10640800, -4709173, -33767752, 59971, 198589, -153746,9811, 
0x00000000, -10618711, -4732078, -33861536, 59829, 198435, -154189,9964, 
0x00000000, -10618647, -4740035, -33954476, 59839, 198322, -154052,10112, 
0x00000000, -10588848, -4734651, -34044976, 59367, 198058, -154140,10256, 
0x00000000, -10585427, -4741317, -34123628, 59031, 198065, -154228,10398, 
0x00000000, -10589776, -4753263, -34230956, 58999, 197989, -154303,10542, 
0x00000000, -10583846, -4763132, -34303748, 58652, 197790, -153908,10684, 
0x00000000, -10574720, -4751355, -34386900, 58358, 197701, -154348,10833, 
0x00000000, -10555569, -4754578, -34485976, 58369, 197442, -154367,10984, 
0x00000000, -10569280, -4775766, -34563460, 58090, 197626, -154418,11127, 
0x00000000, -10541901, -4758683, -34650580, 58086, 197579, -154603,11268, 
0x00000000, -10512324, -4746822, -34732400, 57757, 197158, -154489,11414, 
0x00000000, -10517376, -4742815, -34828092, 57805, 197196, -154397,11557, 
0x00000000, -10505282, -4744929, -34910168, 57229, 197074, -154726,11699, 
0x00000000, -10494101, -4748515, -35004356, 57011, 196852, -154602,11846, 
0x00000000, -10473243, -4740543, -35094736, 56874, 196494, -154587,12001, 
0x00000000, -10461880, -4758308, -35218508, 56695, 196453, -154842,12145, 
0x00000000, -10440441, -4759794, -35317972, 56603, 196036, -154718,12286, 
0x00000000, -10410423, -4741880, -35417640, 56380, 195626, -154782,12428, 
0x00000000, -10408817, -4742077, -35498212, 56435, 195431, -154809,12575, 
0x00000000, -10406222, -4733533, -35575084, 56213, 195328, -154876,12718, 
0x00000000, -10395856, -4706510, -35644052, 56298, 195200, -155024,12860, 
0x00000000, -10403591, -4681358, -35727288, 56028, 195182, -154940,13003, 
0x00000000, -10425096, -4688072, -35811040, 56049, 194782, -154926,13145, 
0x00000000, -10425059, -4679065, -35908376, 55893, 194534, -155203,13292, 
0x00000000, -10409939, -4655141, -36002324, 56060, 194167, -155184,13434, 
0x00000000, -10376802, -4687550, -36066592, 56005, 194015, -155348,13575, 
0x00000000, -10380878, -4726092, -36098620, 56170, 194059, -154837,13719, 
0x00000000, -10388824, -4735613, -36175076, 56248, 193675, -155052,13864, 
0x00000000, -10396768, -4729556, -36269768, 56058, 193594, -155282,14012, 
0x00000000, -10384624, -4733114, -36376204, 56019, 193268, -155129,14154, 
0x00000000, -10368873, -4713843, -36461424, 55923, 192805, -155018,14299, 
0x00000000, -10400132, -4741253, -36563632, 55771, 193035, -155114,14445, 
0x00000000, -10442182, -4771018, -36660036, 55891, 192913, -154806,14588, 
0x00000000, -10421652, -4758206, -36763788, 55577, 192308, -154802,14731, 
0x00000000, -10420491, -4740841, -36849248, 55314, 192269, -154814,14875, 
0x00000000, -10410468, -4734093, -36940944, 55430, 191903, -154954,15020, 
0x00000000, -10400453, -4701716, -36996072, 55148, 191744, -155325,15164, 
0x00000000, -10388949, -4679192, -37005376, 55194, 191747, -155071,15307, 
0x00000000, -10379377, -4672720, -37023176, 54918, 192038, -155418,15451, 
0x00000000, -10371788, -4664989, -36996936, 55026, 192015, -155284,15593, 
0x00000000, -10357148, -4662279, -36981652, 54810, 192107, -155527,15734, 
0x00000000, -10340825, -4654711, -36947288, 55015, 192349, -155142,15885, 
0x00000000, -10326712, -4665556, -36973232, 54762, 192093, -155214,16035, 
0x00000000, -10336766, -4683502, -37023024, 54519, 192100, -155318,16181, 
0x00000000, -10334708, -4673423, -37041480, 54301, 191983, -155220,16327, 
0x00000000, -10332839, -4642729, -37067420, 54341, 192108, -155304,16474, 
0x00000000, -10341998, -4641032, -37057552, 54639, 191905, -155569,16621, 
0x00000000, -10338434, -4639299, -37025272, 54586, 192050, -155427,16764, 
0x00000000, -10340066, -4630092, -37031688, 54524, 191936, -155586,16911, 
0x00000000, -10346306, -4629726, -37024088, 54489, 191951, -155309,17055, 
0x00000000, -10344519, -4623488, -37005784, 54368, 191792, -155367,17199, 
0x00000000, -10364467, -4646867, -37006404, 54240, 191962, -155077,17341, 
0x00000000, -10362936, -4636807, -36993108, 54407, 191931, -155184,17488, 
0x00000000, -10357191, -4661305, -36999112, 54187, 191967, -155224,17632, 
0x00000000, -10355810, -4646656, -37010292, 54758, 191870, -155444,17777, 
0x00000000, -10349610, -4712840, -37038876, 54417, 191659, -155414,17925, 
0x00000000, -10396915, -4775607, -37113920, 54265, 191673, -154792,18072, 
0x00000000, -10416989, -4839635, -37384856, 53935, 190744, -154832,18216, 
0x00000000, -10278622, -4786019, -37479840, 54017, 190485, -155250,18358, 
0x00000000, -10160695, -4738927, -37493064, 53505, 190573, -155817,18506, 
0x00000000, -10238788, -4952113, -37517824, 53480, 190872, -154966,18649, 
0x00000000, -10580296, -5140721, -37508220, 55544, 193921, -154161,18792, 
0x00000000, -10286714, -5093958, -37536560, 55340, 193834, -154358,18935, 
0x00000000, -10513551, -5195249, -37568464, 58043, 197209, -153950,19084, 
0x00000000, -10242307, -5079628, -37557704, 57869, 197210, -154290,19227, 
0x00000000, -10554894, -5203387, -37546432, 60683, 200685, -154033,19372, 
0x00000000, -10326039, -5212219, -37574688, 60800, 200885, -153826,19520, 
0x00000000, -10185179, -5092746, -37711668, 60751, 200844, -154073,19662, 
0x00000000, -10460689, -5381714, -37706136, 61470, 202466, -154236,19805, 
0x00000000, -10378281, -5110812, -37872272, 61562, 202546, -154142,19955, 
0x00000000, -10354533, -5083549, -37901708, 61726, 202707, -153998,20103, 
0x00000000, -10348706, -5061144, -37917424, 61459, 202644, -154102,20374, 
0x00000000, -10403545, -4823060, -38286760, 61219, 202452, -154192,20519, 
0x00000000, -10717181, -4854670, -38541224, 61302, 202559, -154191,20663, 
0x00000000, -11031963, -4983332, -38624752, 60757, 202596, -154261,20810, 
0x00000000, -11421618, -5141759, -38685160, 60494, 202134, -153816,20953, 
0x00000000, -11683201, -5179172, -38749520, 60220, 201862, -153575,21096, 
0x00000000, -11524459, -4833136, -38653340, 60189, 201168, -153527,21245, 
0x00000000, -11616066, -4692335, -38639204, 60364, 200606, -153652,21395, 
0x00000000, -11394167, -4573337, -38622900, 57816, 197301, -153898,21546, 
0x00000000, -11330863, -4520031, -38670264, 57078, 196397, -153780,21693, 
0x00000000, -11480454, -4588946, -38693688, 55424, 194226, -153441,21836, 
0x00000000, -11635900, -4661682, -38677708, 55174, 193714, -153230,21979, 
0x00000000, -11334678, -4604229, -38708096, 52894, 190866, -153937,22123, 
0x00000000, -11591650, -4719458, -38731732, 52670, 191126, -153079,22267, 
0x00000000, -11636099, -4716999, -38739792, 53256, 190735, -152889,22410, 
0x00000000, -11646469, -4683883, -38715784, 53035, 190657, -153251,22557, 
0x00000000, -11616806, -4655523, -38605576, 53064, 190362, -153043,22701, 
0x00000000, -11376300, -4517808, -38546456, 52502, 188670, -153909,22847, 
0x00000000, -11503960, -4705071, -38506012, 52264, 188969, -153036,22991, 
0x00000000, -11647124, -4818892, -38445264, 52441, 189251, -152681,23138, 
0x00000000, -11662726, -4772986, -38395136, 52416, 188951, -152656,23282, 
0x00000000, -11675539, -4762808, -38343532, 52633, 188778, -152702,23425, 
0x00000000, -11630903, -4719007, -38279920, 52521, 188361, -153145,23574, 
0x00000000, -11337226, -4521651, -38205284, 50361, 185655, -154018,23719, 
0x00000000, -11469969, -4752236, -38143432, 50494, 185863, -152891,23862, 
0x00000000, -11533864, -4844801, -38136372, 50510, 185968, -152770,24004, 
0x00000000, -11567902, -4926081, -38120400, 50820, 186305, -152356,24151, 
0x00000000, -11568354, -4933760, -38107472, 50805, 186208, -152503,24295, 
0x00000000, -11582530, -4976358, -38099824, 50808, 186085, -152347,24446, 
0x00000000, -11512747, -4888512, -38072084, 50876, 186135, -152765,24594, 
0x00000000, -11450336, -4840779, -38049840, 50997, 186159, -152623,24742, 
0x00000000, -11459816, -4833572, -37958200, 50897, 186486, -152896,24885, 
0x00000000, -11408407, -4756697, -37883544, 51163, 186677, -152914,25035, 
0x00000000, -11422194, -4814505, -37801916, 51383, 186898, -152915,25180, 
0x00000000, -11422954, -4766097, -37735168, 51450, 187271, -152866,25326, 
0x00000000, -11501750, -4894241, -37661076, 51496, 187242, -152650,25475, 
0x00000000, -11595107, -5016580, -37590680, 51693, 187443, -152015,25622, 
0x00000000, -11516512, -4929656, -37533760, 51681, 187284, -152409,25765, 
0x00000000, -11539883, -4973576, -37470704, 52020, 187425, -152208,25911, 
0x00000000, -11548480, -4987068, -37393356, 52202, 187788, -152036,26057, 
0x00000000, -11522130, -4949893, -37339504, 52354, 187891, -152395,26202, 
0x00000000, -11507205, -4997754, -37235880, 52718, 188196, -152210,26352, 
0x00000000, -11538182, -5037731, -37091752, 52887, 188458, -151862,26498, 
0x00000000, -11530527, -5022922, -36956976, 53127, 188987, -152200,26642, 
0x00000000, -11482677, -4994062, -36812136, 53156, 189350, -152315,26785, 
0x00000000, -11500659, -5030733, -36676944, 53301, 190100, -151685,26929, 
0x00000000, -11459704, -5014206, -36568260, 53549, 190401, -151919,27075, 
0x00000000, -11376067, -4919751, -36436244, 53388, 190797, -152314,27220, 
0x00000000, -11277639, -4832711, -36333848, 54024, 191225, -152564,27364, 
