encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,2150,-1334,624,-124,156,-419,142,0
0,-1310,-402,-5097,-177,-24,-294,285,0
0,10210,450,1654,-290,-128,-624,427,0
0,-3482,4023,-1215,-215,21,-31,568,0
20,918,-5547,3190,-331,86,-244,708,0
49,8182,2987,4726,-203,-111,-320,869,0
49,-1582,5473,1860,-324,62,-180,1013,0
49,5714,-4012,11443,-75,-189,-217,1154,0
49,8638,-3019,533,-275,-101,-155,1296,0
49,7560,-1926,9798,-118,-56,-317,1448,0
49,11870,5229,4037,-189,-50,-352,1594,0
49,13036,627,2309,-166,-376,-257,1737,0
49,13790,-1157,1931,-96,-187,-281,1878,0
49,23520,1533,8106,-388,-161,-199,2017,0
49,10060,-2491,10204,-145,-29,-185,2162,0
49,15398,5829,10105,-390,-200,52,2309,0
49,20756,-1930,6160,-387,146,-332,2450,0
49,15818,-2110,212,-472,-13,-33,2592,0
49,21518,4302,12277,-274,-330,-169,2732,0
49,20098,4288,1143,-139,61,-148,2874,0
49,10754,1773,15273,-183,-351,-256,3015,0
49,9382,3286,9172,-371,-70,-342,3155,0
49,10778,3514,5153,-175,-411,47,3297,0
49,22384,960,11192,-214,-283,-326,3441,0
49,10834,-464,10060,-409,-206,-48,3591,0
49,13766,1718,2721,-343,-142,-258,3738,0
49,20292,1030,1980,-532,-269,-81,3882,0
49,13674,4041,1847,-287,-431,-222,4028,0
49,18302,3803,6310,-419,-267,-337,4169,0
49,6538,-3482,4941,-387,-48,-137,4312,0
49,18226,1596,3218,-406,-245,96,4462,0
49,9682,-2427,-1008,-398,-47,-435,4603,0
49,3014,-1847,9040,-206,-178,-297,4746,0
49,5574,-2027,11648,-367,-322,12,4887,0
49,578,-1089,4758,-176,-100,-230,5033,0
49,-2354,9253,1904,-317,-188,-103,5253,0
49,-9718,-3361,6424,-307,-95,-206,5393,0
49,-6654,5751,9508,-186,-326,-313,5537,0
49,-38,2556,8436,-380,-212,31,5679,0
49,-2614,2220,5536,-132,-28,-150,5820,0
49,-3206,2508,6331,-600,-167,-291,5961,0
49,-1888,2814,5951,-628,-86,-263,6107,0
49,-1978,4219,10162,-293,-306,-85,6247,0
49,4978,-3050,6537,-328,-124,-133,6388,0
49,3430,-3731,-972,-328,75,-144,6536,0
49,134,-4282,4616,-385,15,-126,6688,0
49,326,530,8298,-399,86,-239,6829,0
49,-4026,4401,10657,-629,-177,-207,6975,0
49,3600,578,9830,-311,-16,-217,7117,0
49,-5034,45,5419,-410,-173,33,7262,0
49,-7044,-564,10382,-216,118,-248,7409,0
49,2278,4580,8863,-381,-62,-121,7552,0
49,2210,-4211,15330,-36,-4,5,7701,0
49,-6660,140,8742,-131,7,-129,7864,0
49,-4262,5668,3181,-521,-73,9,8005,0
49,-8566,-5197,17,-242,66,-521,8148,0
49,-14360,-4916,3590,-516,167,127,8289,0
49,-9706,5711,8527,-267,-63,-305,8431,0
49,-21046,1047,3420,-524,199,-203,8578,0
49,-11670,2919,3454,-302,-21,-49,8723,0
49,-9234,4915,9384,-350,86,-199,8868,0
49,-178,5197,7216,-153,267,-92,9010,0
49,-26204,-2078,8703,-315,76,54,9155,0
49,-23986,-9537,2095,-232,183,-222,9297,0
49,-15756,-14524,-13696,-374,244,245,9440,0
-37,-17786,-9623,-5945,-415,94,-84,9586,0
-37,-4206,-1421,9381,-235,-155,105,9732,0
-37,-15826,-6412,8381,-375,51,-43,9876,0
-37,-19438,-4472,7002,-151,87,-195,10017,0
-37,-14240,493,2561,-406,95,-148,10160,0
-37,-14686,4437,8773,-344,-160,24,10304,0
-33,-5146,518,7465,-179,-126,-194,10446,0
-10,-14130,824,6449,-200,367,-24,10588,0
18,-13270,-2472,15765,-106,8,-109,10737,0
50,-4686,-3134,6935,-126,-26,-364,10891,0
97,-8498,2416,7623,-267,76,59,11039,0
151,-3890,-833,10029,-534,213,42,11187,0
204,-2466,-512,2843,-502,175,-53,11330,0
