encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-13130,5185,3042,270,466,17,144,0
0,-18684,-2609,1698,186,430,62,287,0
0,-4068,4793,9927,228,265,89,438,0
0,-15818,-2364,4605,195,203,-148,578,0
0,-20036,3336,4875,323,523,-60,723,0
16,-22536,1335,3435,308,387,62,878,0
95,-16932,-736,7609,404,355,216,1040,0
168,-19508,7008,8041,484,340,-144,1180,0
253,-27730,-649,11568,245,397,42,1323,0
328,-25628,-7734,2017,427,426,-36,1464,0
411,-38000,-5950,-1264,521,458,249,1611,0
496,-35452,6243,4042,271,309,-206,1758,0
570,-46084,-1244,4413,728,675,-74,1902,0
656,-43636,-1257,580,748,584,145,2045,0
732,-51110,-2244,-3084,568,480,-40,2185,0
815,-37674,-7662,-18,622,476,251,2334,0
902,-47268,-2966,5992,938,729,47,2479,0
988,-50620,-6659,-422,724,372,-69,2620,0
1079,-43698,-2949,2414,1033,432,14,2761,0
1183,-63470,1785,3918,902,263,-38,2901,0
1300,-43924,-7834,9141,1082,559,112,3041,0
1436,-55666,-3586,-795,979,208,-4,3181,0
1598,-56212,-1315,4220,1027,82,-26,3332,0
1755,-46318,185,1575,1093,126,146,3486,0
1910,-43610,-6279,-255,862,29,-6,3630,0
2065,-59286,5951,5036,1126,188,435,3778,0
2192,-44636,1965,3882,1262,362,209,3919,0
2323,-46092,-4648,4067,1305,236,186,4064,0
2440,-55592,-2481,8606,1139,306,208,4205,0
2552,-54238,-6789,-1778,1125,299,181,4345,0
2672,-34460,-8136,754,1308,370,325,4492,0
2807,-45192,-520,83,1123,214,46,4635,0
2915,-56212,-11044,5531,1342,284,16,4777,0
3001,-42168,-625,1202,1356,224,192,4920,0
3095,-43312,-5317,13925,1504,425,218,5173,0
3142,-46140,847,6777,1173,142,55,5314,0
3193,-31914,-4583,6710,1418,157,275,5456,0
3246,-40418,-9162,8506,1265,413,253,5598,0
3297,-32422,-7645,6294,1413,195,-15,5747,0
3349,-27264,-7914,8640,1463,296,-71,5888,0
3401,-38342,28,6835,1240,222,-235,6032,0
3461,-46808,-3578,975,1432,248,73,6174,0
3518,-34684,3880,1436,1424,179,108,6315,0
3572,-31124,1635,15911,1660,191,55,6456,0
3626,-33804,-1283,6226,1333,-60,305,6602,0
3694,-22388,-6122,8019,1451,460,327,6750,0
3748,-28048,-606,-999,1306,378,140,6890,0
3805,-25698,-6695,5047,1331,305,167,7035,0
3865,-23926,969,-1229,1348,289,191,7177,0
3932,-18504,0,3973,1308,212,120,7321,0
3994,-24206,-2491,-1686,1253,190,344,7463,0
4055,-16914,-2271,-4625,1390,110,410,7604,0
4126,38336,-6699,10336,1377,120,225,7746,0
4105,43508,-6715,-4955,1406,226,241,7889,0
4105,54166,-3325,1084,1271,223,214,8032,0
4105,40264,1787,-9526,1225,-47,546,8177,0
4105,51606,3577,9221,1511,42,298,8319,0
4105,54890,-4928,1050,976,184,233,8461,0
4105,51848,-2909,-121,1201,28,102,8606,0
4105,48516,-9021,7002,1503,402,209,8747,0
4105,53660,-2091,4937,1381,94,207,8890,0
4105,60934,-2550,4293,1310,-27,339,9034,0
4105,59352,-2665,870,1145,-34,81,9177,0
4105,60144,4590,-235,931,-118,257,9320,0
4105,60518,6029,961,1111,-324,386,9460,0
4105,58952,-4833,2250,1120,-142,441,9607,0
4105,64184,-146,3531,1042,-35,172,9752,0
4105,62712,1503,3184,1182,-111,397,9894,0
4105,64416,-5845,-786,892,18,202,10037,0
4105,62292,-643,-2889,1062,-225,47,10182,0
4105,73068,1646,113,1143,-94,247,10324,0
4105,72108,1687,1004,1241,-22,212,10467,0
4105,77516,-1087,5850,1022,-14,274,10610,0
4105,67220,-409,1274,1087,-83,52,10753,0
4105,65580,-5772,4113,1165,149,266,10896,0
4105,61940,3015,550,1089,-101,271,11039,0
4105,75104,-2051,-868,1007,167,56,11185,0
4105,77944,-2820,2635,925,-218,209,11332,0
4105,54984,851,7655,1044,-37,-5,11475,0
4105,71996,4679,4556,891,-86,321,11619,0
4105,72932,7151,10758,1035,-77,76,11769,0
4105,84104,2669,8488,1057,-77,255,11915,0
4105,77218,3149,11227,995,-113,72,12057,0
4105,71174,7752,8006,951,108,396,12210,0
4105,72988,8070,-1196,785,-12,504,12354,0
4105,75420,-115,-4775,630,-7,-68,12495,0
4105,67944,6322,-3021,700,89,464,12647,0
4105,77064,2165,152,819,27,457,12796,0
4105,77740,1594,926,737,-124,186,12938,0
4105,81296,14707,7564,771,-89,345,13080,0
4105,72656,2709,8454,670,-128,274,13230,0
4105,84018,12810,2125,735,-5,188,13381,0
4105,77136,11740,3455,657,-140,293,13529,0
4105,82324,3896,3495,638,125,250,13677,0
4105,88398,-631,6781,785,-117,90,13821,0
4105,79814,-3354,5494,633,-25,96,13965,0
4105,77572,5933,8057,598,-105,7,14107,0
4105,82580,-198,2961,633,-124,228,14253,0
4105,83772,8349,505,638,-137,75,14399,0
4105,84212,11539,1686,418,-65,325,14540,0
4105,72004,5548,8845,530,-23,319,14687,0
4105,80348,10940,-2195,388,13,327,14833,0
4105,83500,-4887,4219,603,182,166,14979,0
4105,80548,8567,3747,419,133,357,15120,0
4105,111320,15624,-5837,539,238,20,15266,0
4130,107954,1248,7580,541,-93,195,15409,0
4485,280828,16893,4741,766,137,250,15551,0
4881,483172,9583,25966,1022,603,152,15694,0
5553,584702,1488,23070,320,803,94,15941,0
5949,887538,29839,13709,-149,1987,158,16081,0
6303,1080218,35352,19290,1594,2372,59,16224,0
6736,1286302,51461,-8055,1470,3037,112,16369,0
7093,1504558,61974,-6632,2197,3739,132,16510,0
7488,1690912,54520,20827,2115,4850,67,16654,0
7887,1943304,65431,15394,3091,5765,323,16801,0
