Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10805211, -4713045, -30909642, 65512, 207023, -154974,0, 
0x00000000, -10805697, -4707955, -30916832, 65552, 206821, -154986,145, 
0x00000000, -10799956, -4711391, -30916586, 65374, 207179, -155042,286, 
0x00000000, -10803968, -4710157, -30912472, 65591, 207064, -154771,431, 
0x00000000, -10808590, -4711749, -30918172, 65579, 207211, -154879,573, 
0x00000000, -10799529, -4713727, -30901156, 65454, 206944, -154926,713, 
0x00000000, -10799052, -4706833, -30900064, 65708, 206903, -154805,875, 
0x00000000, -10799785, -4715605, -30908778, 65502, 207008, -154830,1030, 
0x00000000, -10804082, -4715576, -30896056, 65267, 206917, -154833,1174, 
0x00000000, -10804416, -4714362, -30905504, 65544, 207116, -155225,1320, 
0x00000000, -10794605, -4709309, -30898208, 65764, 206768, -154926,1462, 
0x00000000, -10798648, -4710114, -30900080, 65755, 207093, -155069,1602, 
0x00000000, -10794808, -4711662, -30896876, 65927, 206824, -154985,1746, 
0x00000000, -10803617, -4715063, -30893862, 65457, 207288, -155037,1888, 
0x00000000, -10799721, -4715359, -30909528, 65385, 207204, -155230,2031, 
0x00000000, -10801315, -4717010, -30886900, 65836, 207068, -154860,2176, 
0x00000000, -10803009, -4718994, -30899494, 65544, 206974, -155083,2329, 
0x00000000, -10803182, -4709904, -30906678, 65712, 207248, -154943,2488, 
0x00000000, -10798799, -4711622, -30905938, 65621, 207228, -154925,2629, 
0x00000000, -10806063, -4718657, -30901632, 65326, 207079, -155006,2770, 
0x00000000, -10807454, -4713288, -30899944, 65741, 207470, -155165,2911, 
0x00000000, -10808959, -4710604, -30909744, 65687, 207013, -154989,3052, 
0x00000000, -10801528, -4708907, -30897036, 65813, 207091, -155074,3192, 
0x00000000, -10803525, -4714181, -30892914, 65679, 207115, -155147,3337, 
0x00000000, -10802417, -4707812, -30904510, 65617, 207049, -154991,3483, 
0x00000000, -10798102, -4717685, -30899834, 65628, 207190, -154976,3624, 
0x00000000, -10802752, -4718603, -30901404, 65520, 207116, -155027,3766, 
0x00000000, -10812216, -4717789, -30902004, 65738, 207069, -154893,3909, 
0x00000000, -10807125, -4713130, -30900776, 65541, 207205, -154865,4052, 
0x00000000, -10802219, -4712203, -30897076, 65740, 207048, -155217,4200, 
0x00000000, -10797641, -4717169, -30907228, 65729, 206967, -155016,4342, 
0x00000000, -10805948, -4719858, -30905948, 65679, 207239, -154953,4484, 
0x00000000, -10798776, -4714300, -30902356, 65279, 207156, -155172,4624, 
0x00000000, -10800948, -4714166, -30913116, 65660, 207138, -155161,4766, 
0x00000000, -10796542, -4714740, -30906050, 65314, 206942, -154993,4912, 
