Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10858189, -4699258, -30819912, 66006, 204661, -152974,0, 
0x00000000, -10850755, -4700979, -30818892, 66016, 204494, -153293,142, 
0x00000000, -10854019, -4695869, -30813984, 66212, 204450, -153005,282, 
0x00000000, -10856171, -4702749, -30811292, 65921, 204789, -152979,424, 
0x00000000, -10857953, -4700428, -30817724, 66195, 204603, -152890,565, 
0x00000000, -10853221, -4701490, -30813352, 66151, 204633, -153462,704, 
0x00000000, -10851748, -4707115, -30815760, 66020, 204798, -152962,900, 
0x00000000, -10850481, -4695019, -30809610, 65957, 204787, -153047,1061, 
0x00000000, -10851490, -4701343, -30815840, 65928, 204761, -153161,1204, 
0x00000000, -10850787, -4706217, -30813084, 65937, 204913, -153241,1345, 
0x00000000, -10854885, -4712321, -30795294, 66048, 204765, -153047,1490, 
0x00000000, -10854057, -4706433, -30811124, 65927, 205006, -153147,1631, 
0x00000000, -10851796, -4700552, -30799920, 66205, 204577, -153197,1771, 
0x00000000, -10859199, -4700614, -30803464, 66113, 204813, -152960,1919, 
0x00000000, -10854346, -4701848, -30810768, 66050, 204967, -153212,2064, 
0x00000000, -10852923, -4699018, -30803490, 66160, 204782, -153302,2209, 
0x00000000, -10853827, -4700977, -30793964, 66268, 204918, -153164,2350, 
0x00000000, -10858324, -4706252, -30804504, 66262, 204661, -153041,2497, 
0x00000000, -10858342, -4696708, -30799808, 66079, 205076, -153155,2638, 
0x00000000, -10850498, -4698923, -30794360, 66202, 204945, -153196,2780, 
0x00000000, -10851952, -4695454, -30802808, 66128, 204765, -153170,2935, 
0x00000000, -10859268, -4693986, -30803480, 66220, 204877, -153027,3077, 
0x00000000, -10854165, -4695504, -30800192, 66620, 205154, -152998,3220, 
0x00000000, -10857048, -4698143, -30807812, 65944, 204923, -153236,3364, 
0x00000000, -10853024, -4703831, -30801116, 66036, 204959, -153313,3509, 
0x00000000, -10849856, -4702484, -30810044, 65967, 204959, -152866,3657, 
0x00000000, -10860535, -4705180, -30800632, 65876, 204813, -153268,3804, 
0x00000000, -10858751, -4702526, -30805808, 66155, 204754, -153342,3946, 
0x00000000, -10855053, -4700743, -30792958, 66162, 205056, -153160,4088, 
0x00000000, -10850430, -4703856, -30797712, 66027, 204893, -153211,4229, 
0x00000000, -10853394, -4701072, -30803352, 65943, 204997, -153012,4371, 
0x00000000, -10862396, -4692087, -30801396, 66122, 205082, -153212,4513, 
0x00000000, -10846464, -4698454, -30785920, 66130, 204882, -153181,4654, 
0x00000000, -10850750, -4695319, -30805280, 66114, 204851, -153020,4795, 
0x00000000, -10851841, -4694757, -30796436, 66070, 205203, -153045,4938, 
0x00000000, -10848537, -4702868, -30793952, 66123, 205098, -153187,5084, 
0x00000000, -10848534, -4693902, -30795848, 66000, 205137, -152980,5231, 
0x00000000, -10849129, -4701900, -30790776, 66084, 204852, -153202,5371, 
0x00000000, -10847479, -4703200, -30787912, 66103, 204983, -153117,5518, 
0x00000000, -10852796, -4707446, -30801866, 66119, 205166, -153046,5661, 
0x00000000, -10841836, -4701638, -30800500, 65905, 205044, -153073,5805, 
0x00000000, -10842865, -4693174, -30799532, 65939, 205124, -153023,5951, 
0x00000000, -10848381, -4705614, -30800016, 65840, 205133, -153197,6098, 
0x00000000, -10842112, -4698405, -30798220, 65929, 204821, -153206,6241, 
0x00000000, -10844093, -4698231, -30803100, 66094, 204951, -153366,6385, 
0x00000000, -10847312, -4697710, -30795924, 66179, 205025, -153336,6532, 
0x00000000, -10839179, -4699343, -30798018, 65992, 205132, -153187,6678, 
0x00000000, -10849171, -4699146, -30801396, 65891, 205028, -153198,6825, 
0x00000000, -10847840, -4694185, -30801044, 65908, 205225, -153255,6975, 
0x00000000, -10846113, -4696131, -30785360, 65959, 204909, -152935,7131, 
0x00000000, -10850955, -4697779, -30794424, 66053, 205305, -153279,7277, 
0x00000000, -10844968, -4696709, -30799628, 65953, 205088, -153266,7419, 
0x00000000, -10845246, -4708913, -30795412, 65718, 204966, -153358,7563, 
0x00000000, -10847258, -4698714, -30884224, 65460, 204826, -153493,7706, 
0x00000000, -10838279, -4700790, -30941940, 65117, 204283, -153163,7848, 
0x00000000, -10827423, -4706587, -30999808, 64747, 204252, -152995,7992, 
0x00000000, -10828729, -4710568, -31071784, 64284, 203807, -153545,8133, 
0x00000000, -10826286, -4711432, -31148154, 64266, 203825, -153668,8280, 
0x00000000, -10821642, -4724326, -31205736, 63860, 203307, -153402,8422, 
0x00000000, -10817304, -4717829, -31258122, 63695, 203142, -153382,8568, 
0x00000000, -10811291, -4710305, -31334384, 63514, 202878, -153269,8710, 
0x00000000, -10802844, -4710108, -31411460, 62793, 202745, -153510,8852, 
0x00000000, -10804863, -4709082, -31474630, 62640, 202397, -153442,8994, 
0x00000000, -10800458, -4721843, -31544564, 62038, 202230, -153488,9137, 
0x00000000, -10799790, -4722807, -31600020, 62021, 202043, -153342,9278, 
0x00000000, -10799261, -4721430, -31657148, 61394, 201762, -153780,9422, 
0x00000000, -10786413, -4716612, -31718488, 61373, 201682, -153627,9569, 
0x00000000, -10780833, -4715252, -31748980, 60969, 201725, -153666,9709, 
0x00000000, -10785144, -4716575, -31813544, 61000, 201568, -153692,9851, 
0x00000000, -10765090, -4710698, -31881256, 61684, 201001, -153832,9998, 
0x00000000, -10750684, -4700350, -31938848, 62392, 200284, -153726,10141, 
0x00000000, -10774040, -4716086, -31995648, 62635, 200246, -153611,10284, 
0x00000000, -10767579, -4733052, -32043816, 62522, 200080, -153587,10426, 
0x00000000, -10760485, -4713209, -32103152, 62141, 199868, -153760,10572, 
0x00000000, -10745953, -4720464, -32153300, 62030, 199552, -153774,10719, 
0x00000000, -10736081, -4711960, -32211524, 62157, 199629, -153655,10866, 
0x00000000, -10736627, -4710305, -32262176, 61953, 199235, -153653,11022, 
0x00000000, -10723261, -4712049, -32338280, 62158, 199064, -153852,11167, 
0x00000000, -10742597, -4729914, -32402990, 61858, 198609, -153611,11311, 
0x00000000, -10722774, -4733507, -32476186, 61928, 198451, -153680,11454, 
0x00000000, -10718801, -4722315, -32539728, 61920, 198247, -153758,11598, 
0x00000000, -10719535, -4740212, -32621146, 61644, 198037, -153623,11746, 
0x00000000, -10723981, -4733272, -32683176, 61462, 197937, -153930,11889, 
0x00000000, -10698613, -4730010, -32761580, 61362, 197804, -154149,12032, 
0x00000000, -10658288, -4710446, -32829356, 61173, 197536, -153953,12175, 
0x00000000, -10658302, -4727419, -32910194, 61080, 197309, -154123,12318, 
0x00000000, -10687054, -4768805, -32986106, 60759, 197280, -153465,12462, 
0x00000000, -10625028, -4725556, -33067988, 60489, 196820, -153889,12606, 
0x00000000, -10627235, -4745125, -33136656, 60350, 196642, -154150,12749, 
0x00000000, -10669142, -4777477, -33193648, 60289, 196910, -153583,12891, 
0x00000000, -10635969, -4757072, -33272688, 59838, 196814, -154240,13038, 
0x00000000, -10618944, -4750204, -33337108, 59738, 196767, -154007,13181, 
0x00000000, -10597614, -4743695, -33432632, 59506, 196620, -153963,13333, 
0x00000000, -10601761, -4766529, -33496974, 59521, 196469, -154219,13490, 
0x00000000, -10688551, -4875929, -33520476, 59802, 198215, -153609,13641, 
0x00000000, -10631428, -4705977, -33599428, 59744, 198119, -154066,13784, 
0x00000000, -10696319, -4814132, -33664840, 59356, 197894, -153865,13928, 
0x00000000, -10642527, -4746545, -33745528, 59153, 198022, -154079,14073, 
0x00000000, -10595465, -4733666, -33816624, 59388, 197504, -153930,14218, 
0x00000000, -10571692, -4737707, -33889468, 59024, 197593, -154188,14361, 
0x00000000, -10551831, -4719845, -33954888, 58932, 197533, -154203,14505, 
0x00000000, -10547022, -4728887, -34029840, 58705, 197179, -154246,14651, 
0x00000000, -10560192, -4749179, -34098192, 58636, 197035, -154045,14794, 
0x00000000, -10549799, -4753491, -34167960, 58498, 197033, -154128,14937, 
0x00000000, -10547491, -4782423, -34254352, 57901, 197013, -154520,15080, 
0x00000000, -10545713, -4777195, -34335552, 57883, 196610, -154086,15231, 
0x00000000, -10556103, -4790998, -34401312, 57815, 196568, -154297,15375, 
0x00000000, -10555266, -4808515, -34480624, 57392, 196656, -154338,15518, 
0x00000000, -10547255, -4801367, -34549648, 57259, 196127, -154393,15665, 
0x00000000, -10517967, -4801054, -34622116, 57139, 196201, -154535,15811, 
0x00000000, -10516445, -4796997, -34680776, 57030, 196229, -154282,15955, 
0x00000000, -10681542, -4713639, -34764808, 56817, 196030, -154389,16099, 
0x00000000, -10620112, -4831489, -34721152, 57055, 196018, -154002,16245, 
0x00000000, -10609114, -4745247, -34754732, 56941, 196115, -154483,16391, 
0x00000000, -10603718, -4753531, -34750268, 56893, 195946, -154276,16563, 
0x00000000, -10605367, -4746769, -34737476, 56988, 196072, -154591,16707, 
0x00000000, -10608070, -4759602, -34738980, 56914, 196220, -154039,16855, 
0x00000000, -10602867, -4752122, -34732360, 56915, 196175, -154041,16999, 
0x00000000, -10608122, -4744266, -34724096, 56989, 195936, -154237,17142, 
0x00000000, -10601071, -4746219, -34724216, 56884, 196033, -154176,17290, 
0x00000000, -10613906, -4743574, -34729468, 57064, 196212, -154464,17434, 
0x00000000, -10603018, -4749977, -34723972, 57064, 196045, -154520,17577, 
0x00000000, -10611389, -4754180, -34730008, 56990, 196202, -154287,17724, 
0x00000000, -10603955, -4750561, -34731988, 57195, 195708, -154154,17872, 
0x00000000, -10611928, -4743178, -34728768, 57209, 196226, -154467,18015, 
0x00000000, -10611420, -4749664, -34715388, 56987, 196319, -154323,18163, 
0x00000000, -10614454, -4750713, -34731272, 57187, 195956, -154532,18307, 
0x00000000, -10604884, -4756904, -34711896, 56988, 196175, -154553,18450, 
0x00000000, -10606065, -4748938, -34706760, 57309, 195913, -154300,18591, 
0x00000000, -10614420, -4745319, -34729304, 56941, 196217, -154247,18736, 
0x00000000, -10610339, -4746845, -34724120, 56928, 196223, -154365,18880, 
0x00000000, -10610165, -4744874, -34714864, 57070, 196238, -154236,19024, 
0x00000000, -10607738, -4747229, -34718232, 56881, 196183, -154231,19166, 
0x00000000, -10600072, -4748624, -34720128, 57349, 196192, -154239,19309, 
0x00000000, -10608343, -4747262, -34726184, 57049, 196257, -154101,19452, 
0x00000000, -10609406, -4742548, -34719864, 57009, 196033, -154614,19596, 
0x00000000, -10613618, -4746716, -34711580, 57273, 196333, -154288,19745, 
0x00000000, -10600934, -4748855, -34721624, 56952, 195863, -154266,19889, 
0x00000000, -10605567, -4756913, -34718064, 56985, 196155, -154308,20034, 
0x00000000, -10608477, -4751539, -34718364, 56937, 196373, -154134,20182, 
0x00000000, -10610893, -4759844, -34729032, 56925, 196271, -154372,20324, 
0x00000000, -10613246, -4749569, -34717356, 56932, 196297, -154322,20468, 
0x00000000, -10607915, -4745413, -34723288, 57127, 196130, -154406,20612, 
0x00000000, -10610029, -4741288, -34724940, 56899, 196129, -154327,20758, 
0x00000000, -10610830, -4744869, -34721752, 57062, 196375, -154131,20910, 
0x00000000, -10611865, -4745317, -34715480, 56859, 196160, -154396,21061, 
0x00000000, -10607126, -4747154, -34717456, 56805, 196388, -154369,21206, 
