Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10816141, -4690485, -30788310, 65801, 204594, -152820,0, 
0x00000000, -10817475, -4689861, -30790460, 65677, 204750, -153239,142, 
0x00000000, -10816543, -4695582, -30787000, 65624, 204570, -153114,285, 
0x00000000, -10815691, -4688831, -30798520, 65511, 204466, -153444,427, 
0x00000000, -10812118, -4691700, -30784828, 65586, 204615, -152851,568, 
0x00000000, -10821688, -4687295, -30789228, 65470, 204680, -153064,708, 
0x00000000, -10813154, -4685759, -30796492, 65598, 204483, -153140,869, 
0x00000000, -10810668, -4688625, -30786728, 65477, 204656, -153000,1013, 
0x00000000, -10820153, -4679042, -30794024, 65726, 204405, -153037,1154, 
0x00000000, -10819160, -4689952, -30796948, 65526, 204493, -152975,1296, 
0x00000000, -10818067, -4680687, -30795870, 65683, 204538, -153137,1448, 
0x00000000, -10810912, -4686448, -30800180, 65612, 204544, -153172,1594, 
0x00000000, -10815514, -4688176, -30801346, 65635, 204218, -153077,1737, 
0x00000000, -10817298, -4688554, -30802100, 65705, 204407, -153101,1878, 
0x00000000, -10814608, -4682379, -30811830, 65413, 204433, -153019,2017, 
0x00000000, -10818632, -4680281, -30798370, 65656, 204565, -153005,2162, 
0x00000000, -10810312, -4680380, -30803708, 65411, 204394, -152768,2309, 
0x00000000, -10818071, -4684325, -30809066, 65414, 204740, -153152,2450, 
0x00000000, -10818251, -4690273, -30804128, 65329, 204581, -152853,2592, 
0x00000000, -10811839, -4678208, -30809828, 65527, 204264, -152989,2732, 
0x00000000, -10811853, -4689342, -30808408, 65662, 204655, -152968,2874, 
0x00000000, -10814368, -4675212, -30799064, 65618, 204243, -153076,3015, 
0x00000000, -10812855, -4681313, -30797692, 65430, 204524, -153162,3155, 
0x00000000, -10812627, -4685332, -30799088, 65626, 204183, -152773,3297, 
0x00000000, -10815181, -4679293, -30810694, 65587, 204311, -153146,3441, 
0x00000000, -10816605, -4680425, -30799144, 65392, 204388, -152868,3591, 
0x00000000, -10814423, -4687764, -30802076, 65458, 204452, -153078,3738, 
0x00000000, -10815111, -4688505, -30808602, 65269, 204325, -152901,3882, 
0x00000000, -10812100, -4688638, -30801984, 65514, 204163, -153042,4028, 
0x00000000, -10812338, -4684175, -30806612, 65382, 204327, -153157,4169, 
0x00000000, -10819623, -4685544, -30794848, 65414, 204546, -152957,4312, 
0x00000000, -10814545, -4687267, -30806536, 65395, 204349, -152724,4462, 
0x00000000, -10818568, -4691493, -30797992, 65403, 204547, -153255,4603, 
0x00000000, -10817988, -4681445, -30791324, 65595, 204416, -153117,4746, 
0x00000000, -10818168, -4678837, -30793884, 65434, 204272, -152808,4887, 
0x00000000, -10817230, -4685727, -30788888, 65625, 204494, -153050,5033, 
0x00000000, -10806888, -4688581, -30785956, 65484, 204406, -152923,5253, 
0x00000000, -10819502, -4684061, -30778592, 65494, 204499, -153026,5393, 
0x00000000, -10810390, -4680977, -30781656, 65615, 204268, -153133,5537, 
0x00000000, -10813585, -4682049, -30788272, 65421, 204382, -152789,5679, 
0x00000000, -10813921, -4684949, -30785696, 65669, 204566, -152970,5820, 
