encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-5306,5165,2694,-175,-29,157,156,0
0,-3556,6394,5066,-297,-37,61,312,0
0,3804,3170,7539,-63,13,51,470,0
0,-6388,3345,867,-5,35,332,624,0
0,-6384,-1812,4333,17,281,327,779,0
0,-4628,13192,5982,-396,151,-2,939,0
28,-2954,7255,1705,-5,267,208,1094,0
28,-15980,-2573,10577,142,569,244,1248,0
28,-14076,4610,-7249,-232,350,141,1402,0
28,-12200,-1120,11491,-81,478,377,1560,0
28,-9380,-1724,745,-98,562,429,1715,0
28,-5328,-1563,11704,81,432,349,1870,0
161,-18304,3955,1088,37,373,171,2040,0
679,-140,-18,2654,33,645,103,2194,0
1363,990,2698,591,-14,688,-73,2346,0
1883,-1944,4842,-1309,-119,683,112,2502,0
2450,-11744,10034,5183,34,726,313,2656,0
2967,913000,-263524,4915,-14853,35066,4961,2810,0
3481,3454796,-1013651,-19172,-56519,130571,18592,2964,0
4053,5644244,-1804858,3587,-93770,212634,34815,3117,0
4598,7843344,-2286714,14204,-132086,294193,43943,3269,0
5457,9725992,-3160212,-152173,-165432,364370,54440,3497,-1
5995,13069740,-4787536,-200090,-223733,488328,83563,3651,-1
6680,15302240,-5987936,-680780,-262630,571537,87425,3808,-1
7243,16863724,-7166972,-1277746,-290368,629583,85972,3961,-1
7801,19273836,-8523022,-1824498,-332148,719224,90645,4121,-1
8345,21692580,-9798844,-2263106,-373972,809498,97946,4273,-1
8840,23587712,-10951180,-2732329,-406651,880194,100863,4426,-1
9283,24833352,-11588380,-2774688,-428443,926483,111478,4583,-1
9292,25089332,-11505892,-2676217,-432606,935652,113791,4736,-1
9292,25204852,-11478720,-2684306,-434841,940144,113335,4889,-1
9292,25284176,-11441932,-2623899,-435955,943093,114626,5045,-1
9292,25328252,-11402096,-2636519,-436854,944443,113715,5198,-1
9292,25834040,-11129030,-2402633,-445902,963199,118152,5352,-1
9084,25662652,-7835032,-1326668,-443764,955041,101996,5506,-1
8438,23000496,-6008056,-805637,-398583,855569,88287,5660,-1
7811,19715448,-4013284,-580935,-342314,732900,59788,5813,-1
7173,17047704,-2480783,-170622,-296492,632829,47594,5967,-1
6536,13954148,-278850,71357,-243107,517279,16601,6130,-1
5898,11246156,877202,157021,-196321,416574,-2324,6283,-1
5250,8873528,1226674,-213475,-154749,328086,-23743,6437,0
4623,6932658,929949,-583238,-120166,257221,-34001,6591,0
4049,4058362,347535,-619228,-69069,150573,-26750,6744,0
3350,2321542,250716,-308711,-38786,86706,-14798,6897,0
2779,387212,25961,-25473,-6257,14062,-1329,7051,0
1887,76770,2381,-8703,-1520,2966,264,7258,0
1315,71892,10013,-11690,-1316,2600,189,7411,0
679,69244,8808,-9292,-1386,1965,7,7564,0
333,66272,4203,-4474,-1071,1867,246,7720,0
335,64740,386,-1726,-1058,1856,6,7873,0
335,46084,8941,-4197,-1083,1493,51,8026,0
335,52984,14954,-10724,-970,1310,402,8178,0
335,52200,6253,-9081,-1146,1177,165,8333,0
