encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,3812,-287,-1439,-297,169,-242,153,0
0,3512,179,4419,-110,93,271,305,0
0,4824,207,1869,-201,352,22,459,0
0,-762,8102,3873,-211,496,202,616,0
0,-632,10473,4063,-54,156,-214,768,0
0,4640,7155,-964,55,481,-184,923,0
143,7568,-710,-3574,106,618,-180,1077,0
568,-5144,2020,-7293,5,590,-268,1232,0
1112,1592,7669,-8901,-265,618,-284,1384,0
1673,6746,4961,-5702,-257,710,-159,1548,0
2221,16526,2952,-4551,-98,687,-326,1707,0
2761,2322300,-539507,28813,-38279,87863,11287,1859,0
3295,4446886,-1687617,19024,-74084,167764,32110,2016,0
3810,6304524,-2618749,-20993,-104475,236682,46626,2171,0
4218,7863280,-3495457,-61017,-130730,295725,61243,2323,0
4592,9126640,-4376770,-76653,-151802,343137,75918,2477,0
4989,10591692,-5397684,-137116,-176404,398360,91753,2632,-1
5411,11366000,-6340600,-265633,-189554,427243,102735,2786,-1
5859,12591968,-7223156,-483849,-209917,473054,110623,2939,-1
6322,14297624,-8030452,-600376,-238739,536953,121129,3095,-1
6778,16253316,-9424884,-942837,-271787,610712,132740,3248,-1
7187,18249480,-11007660,-1526939,-304997,685456,138589,3400,-1
7642,20224944,-12540576,-2112895,-337707,759775,142700,3560,-1
8129,22297292,-13461988,-2305312,-372655,837386,152196,3715,-1
8304,22955464,-13142132,-2165818,-384031,862367,152918,3868,-1
8304,23135224,-13046244,-2111714,-387052,868822,153533,4022,-1
8304,23209632,-12941280,-2055538,-388604,872058,153333,4174,-1
8305,23262448,-12848536,-2006784,-389215,873715,154026,4329,-1
8305,23293696,-12790712,-2014474,-389877,874874,152891,4483,-1
8305,23314248,-12749970,-1973555,-390032,875783,153378,4643,-1
8278,23740596,-12033622,-1589906,-397701,891765,156362,4796,-1
8115,24355856,-11064200,-1358719,-408764,913730,149244,4950,-1
7618,21862224,-9568376,-1326607,-368008,819572,123805,5108,-1
7106,19446040,-7998756,-1026596,-328175,728788,107660,5262,-1
6533,16827724,-6099448,-707273,-285159,630460,86237,5414,-1
5968,13842244,-3717028,-247081,-235237,518593,61050,5570,-1
5329,11422232,-1792853,95375,-194316,427638,40564,5726,-1
4793,9802412,-872983,-105120,-167056,366603,16629,5880,0
4191,6911600,1515131,281089,-118408,258473,-11596,6034,0
3559,4633948,1648644,-157215,-79559,173656,-31611,6191,0
2932,2439164,58449,-495395,-41946,92136,-18621,6345,0
2295,876004,-30897,-137347,-15146,34095,-4701,6499,0
1671,54268,-16489,7889,-1474,3199,77,6654,0
1097,49700,-30187,3339,-1367,2766,162,6809,0
654,36582,-20170,4990,-1248,2456,163,6963,0
162,31752,-14078,-6559,-1345,1843,-156,7114,0
-335,29104,-6101,-3632,-1095,1732,172,7267,0
-198,30140,-16661,-2757,-1190,1700,-45,7421,0
-198,25242,-3968,3820,-1062,1549,-37,7573,0
-198,26026,-11790,-4975,-963,1265,29,7730,0
-198,22378,-15672,1913,-925,1266,132,7883,0
-198,9932,-9838,4914,-605,1242,-164,8032,0
-198,32160,-5604,-116,-727,743,-45,8185,0
-198,2724,-5684,2024,-826,994,52,8339,0
-198,20282,-2705,862,-756,1037,-89,8491,0
-198,13616,-4282,5644,-600,922,-40,8645,0
