encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-2442,-9970,4489,-24,-36,-133,161,0
0,-2558,-4310,4444,69,191,80,318,0
0,2422,-5827,4149,-112,29,79,478,0
0,484,-2982,-1541,-230,160,-78,2619,0
33,1854,-12413,-927,-42,155,175,2789,0
483,12256,-7436,-9985,-394,109,224,2946,0
1011,-5078,481,635,-19,-81,-41,3105,0
1568,635382,-192998,22138,-9860,24173,4512,3264,0
1898,2001304,-664610,2945,-30786,75812,11743,3420,0
2161,4014198,-1086740,114827,-62342,152333,23892,3577,0
2432,5812078,-1785066,43797,-91449,219810,33816,3738,0
2807,7272030,-2290177,-10815,-115803,274715,40602,3898,0
3235,8613006,-2712361,-29737,-138120,324947,47705,4056,0
3630,9909886,-3296074,-178901,-160148,373519,53155,4213,0
3988,10723246,-3842020,-397446,-175195,403650,54374,4370,0
4339,11946654,-4154856,-516679,-195504,449256,56112,4524,0
4775,13817198,-4920304,-615337,-227525,519500,66451,4683,0
5238,15860402,-5992488,-949623,-261433,595899,72570,4838,0
5714,18056794,-7443724,-1502330,-297673,678363,76846,4996,0
6182,20248350,-8786776,-1953650,-333511,760751,82745,5151,-1
6611,22369606,-10226152,-2479971,-368584,840957,88092,5303,-1
7137,24331494,-12003474,-3067549,-400554,915227,95911,5458,-1
7565,26322826,-13090150,-3305311,-433092,989579,105535,5613,-1
8053,28184054,-14076820,-3696805,-463479,1059999,107910,5769,-1
8548,29055902,-14043072,-3609902,-477828,1093050,111537,5922,-1
9011,29613742,-14663466,-3979294,-486824,1114045,107542,6076,-1
9335,30007566,-14355438,-3499009,-493281,1128294,121397,6234,-1
9444,29393206,-13688152,-2572582,-482632,1105312,144294,6392,-1
9713,31038518,-13831012,-2409715,-510288,1164219,156598,6556,-1
10023,30540250,-12730832,-1873448,-502105,1147357,157065,6712,-1
10438,30354854,-12474210,-1827518,-499464,1139976,154625,6866,-1
10450,30407494,-12164944,-1758949,-500442,1142521,152355,7019,-1
10450,30359250,-12192108,-1748963,-499186,1140174,152656,7175,-1
10450,30324434,-12175404,-1708153,-498962,1139178,153945,7329,-1
10450,30334954,-12106484,-1702741,-498608,1139073,153016,7483,-1
10450,30289582,-12095732,-1683471,-498435,1137594,153229,7639,-1
10450,30284882,-12098896,-1704206,-498084,1137408,152823,7799,-1
10450,30263566,-12078720,-1682421,-497938,1136371,153294,7954,-1
10450,30256382,-12082312,-1702841,-497638,1135797,152652,8109,-1
10450,30234538,-12083166,-1699102,-497074,1134882,152920,8265,-1
10450,30254658,-12091512,-1682807,-497680,1135655,153463,8419,-1
10450,30984038,-10454628,-888164,-510553,1162204,157563,8573,-1
10450,28904654,-9427108,-1132258,-477714,1082811,130090,8727,-1
10371,25631370,-7858972,-1004846,-424988,959833,107403,8881,-1
10047,22942434,-6304704,-802067,-380876,858462,87519,9034,-1
9380,19548894,-4408220,-219087,-324869,730060,76602,9188,-1
8803,16782742,-2464028,395334,-279416,626227,66216,9345,-1
8107,13661482,-353241,820789,-227224,508692,45235,9497,-1
7536,11391690,514858,819693,-189136,423847,29302,9651,-1
6898,9479982,868470,413598,-157746,351270,6281,9806,-1
6255,6904114,766136,-67383,-115030,255438,-11543,9958,-1
5641,4775930,420112,-504920,-79033,175936,-23593,10113,0
4996,2559890,172483,-377422,-41589,93390,-16045,10267,0
4398,1012362,6337,-164078,-15834,34826,-5788,10424,0
3801,119704,-15298,-1636,-1391,985,522,10580,0
3203,97366,-14142,-4125,-1117,458,610,10734,0
2529,91114,-20263,10765,-803,-170,639,10894,0
1850,75226,-27255,4629,-772,-272,772,11049,0
1243,79748,-14368,-1833,-527,-913,503,11205,0
631,78258,-23840,-1198,-583,-886,356,11361,0
197,80278,-5847,-2698,-447,-1330,504,11515,0
355,70752,-23323,1384,-401,-1279,308,11668,0
356,66572,-18746,-7392,-403,-1549,203,11932,0
356,70650,-9260,-3211,-369,-1777,529,12086,0
356,75862,-16074,-6985,-354,-1671,656,12239,0
356,72332,-9822,-2533,-50,-2003,375,12392,0
356,72640,-14959,-8734,139,-1822,175,12547,0
356,65126,-11612,-2473,7,-2082,233,12700,0
356,69050,-14632,-10406,349,-2033,426,12852,0
356,60622,-3602,-702,174,-1806,543,13005,0
356,69254,-5443,-4304,334,-1939,329,13157,0
356,64392,-8670,-7384,517,-1877,360,13310,0
356,71234,-6665,-4628,426,-2068,425,13465,0
