Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10671587, -4311784, -30942060, 63055, 203863, -160891,0, 
0x00000000, -10671324, -4306981, -30943660, 63080, 204027, -161212,141, 
0x00000000, -10665963, -4307096, -30922124, 63368, 204098, -161011,279, 
0x00000000, -10678794, -4303774, -30935712, 63073, 203945, -161029,421, 
0x00000000, -10669143, -4304378, -30931220, 63352, 203881, -160997,566, 
0x00000000, -10664488, -4306937, -30942702, 63188, 203885, -161091,705, 
0x00000000, -10672190, -4308585, -30930248, 63080, 203923, -161126,867, 
0x00000000, -10675696, -4306939, -30937948, 63389, 204233, -161228,1009, 
0x00000000, -10672240, -4305144, -30940900, 63436, 203858, -161243,1149, 
0x00000000, -10670167, -4303734, -30938832, 63319, 203931, -161204,1367, 
0x00000000, -10671953, -4305732, -30935078, 63160, 203954, -161044,1509, 
0x00000000, -10669117, -4304046, -30939886, 63317, 203933, -160946,1654, 
0x00000000, -10667278, -4300409, -30943320, 63398, 204006, -161149,1793, 
0x00000000, -10666559, -4305716, -30925440, 63089, 203864, -161020,1937, 
0x00000000, -10668750, -4304846, -30931692, 63298, 204170, -161077,2085, 
0x00000000, -10670945, -4309161, -30928844, 63062, 204055, -161187,2225, 
0x00000000, -10669030, -4299088, -30937336, 63093, 204056, -160896,2365, 
0x00000000, -10668257, -4314878, -30940500, 63216, 204215, -161192,2507, 
0x00000000, -10669053, -4305761, -30932404, 63061, 204181, -160842,2653, 
0x00000000, -10673080, -4317160, -30936168, 63021, 204282, -160856,2794, 
0x00000000, -10671075, -4306489, -30925388, 63065, 204167, -161221,2944, 
0x00000000, -10668069, -4306680, -30929648, 63063, 204066, -161210,3090, 
0x00000000, -10666884, -4312261, -30925564, 63045, 204330, -160902,3231, 
0x00000000, -10671975, -4309076, -30927104, 63079, 204150, -161008,3372, 
0x00000000, -10671017, -4299098, -30936496, 63002, 204371, -160962,3537, 
0x00000000, -10674461, -4310222, -30934040, 63100, 204444, -160946,3686, 
0x00000000, -10667010, -4308782, -30926128, 63110, 204353, -160898,3827, 
0x00000000, -10666860, -4306236, -30924776, 63026, 204178, -161003,3974, 
0x00000000, -10666359, -4308207, -30915552, 62951, 204306, -161052,4116, 
0x00000000, -10678625, -4315046, -30915796, 63117, 204424, -161032,4266, 
0x00000000, -10666856, -4307212, -30918376, 63181, 204332, -160839,4406, 
0x00000000, -10670180, -4311223, -30927460, 63084, 204299, -161157,4548, 
0x00000000, -10669393, -4312792, -30924384, 62960, 204421, -161297,4692, 
0x00000000, -10668954, -4312249, -30921134, 63092, 204296, -160864,4837, 
0x00000000, -10673304, -4312018, -30926236, 62833, 204259, -160964,4985, 
0x00000000, -10680110, -4316870, -30917424, 62724, 204549, -161376,5126, 
0x00000000, -10675542, -4304291, -30918556, 63256, 204325, -161005,5266, 
0x00000000, -10674403, -4315028, -30912518, 62904, 204418, -160854,5407, 
0x00000000, -10674853, -4310610, -30906012, 63155, 204449, -161129,5548, 
0x00000000, -10666187, -4314554, -30917784, 63004, 204185, -160959,5694, 
0x00000000, -10674349, -4311758, -30909116, 62829, 204421, -160938,5834, 
0x00000000, -10680250, -4313167, -30908606, 63227, 204367, -161108,5977, 
0x00000000, -10666806, -4315472, -30917956, 63004, 204172, -161008,6117, 
0x00000000, -10667924, -4310260, -30915150, 63225, 204455, -161186,6260, 
0x00000000, -10667708, -4312185, -30917330, 62996, 204385, -161163,6412, 
0x00000000, -10672031, -4304946, -30909820, 63165, 204438, -161270,6557, 
0x00000000, -10671795, -4312718, -30913752, 63192, 204685, -160912,6698, 
0x00000000, -10675117, -4308334, -30918852, 63109, 204577, -161023,6839, 
0x00000000, -10672512, -4315005, -30913378, 63295, 204508, -161229,6985, 
0x00000000, -10670768, -4314242, -30918624, 63001, 204504, -161155,7126, 
0x00000000, -10671219, -4303415, -30912164, 63250, 204178, -161142,7267, 
0x00000000, -10667352, -4302405, -30922666, 63309, 204570, -160928,7407, 
0x00000000, -10672151, -4311378, -30918798, 63049, 204531, -161065,7555, 
0x00000000, -10669993, -4318232, -30912616, 62997, 204302, -161079,7695, 
0x00000000, -10677346, -4311218, -30924700, 63000, 204413, -161017,7835, 
0x00000000, -10675554, -4315011, -30924908, 63043, 204636, -161154,7983, 
0x00000000, -10666527, -4306827, -30917916, 63182, 204462, -161004,8122, 
0x00000000, -10674151, -4309531, -30928304, 63189, 204319, -160861,8262, 
0x00000000, -10666119, -4312045, -30926864, 63148, 204413, -161333,8404, 
0x00000000, -10670737, -4313000, -30926242, 63323, 204505, -161017,8547, 
0x00000000, -10664792, -4311912, -30916736, 63141, 204461, -160984,8695, 
0x00000000, -10674636, -4308555, -30916556, 63114, 204346, -160951,8835, 
0x00000000, -10671975, -4309593, -30917020, 63212, 204436, -161150,8978, 
0x00000000, -10667620, -4315857, -30921908, 63215, 204256, -161102,9120, 
0x00000000, -10670459, -4314153, -30920116, 63256, 204442, -161195,9266, 
0x00000000, -10664999, -4315779, -30919364, 63177, 204246, -161199,9405, 
0x00000000, -10674523, -4317079, -30918290, 63344, 204899, -161083,9550, 
0x00000000, -10671908, -4316519, -30914370, 63277, 204228, -160916,9691, 
0x00000000, -10665140, -4315920, -30917328, 63388, 204355, -160924,9835, 
0x00000000, -10657264, -4317773, -30906824, 63456, 204198, -160974,9975, 
0x00000000, -10669711, -4315247, -30919204, 63394, 204498, -161112,10115, 
0x00000000, -10673446, -4313157, -30912094, 63559, 204328, -160982,10257, 
0x00000000, -10672915, -4317574, -30908660, 63060, 204368, -161037,10399, 
0x00000000, -10664708, -4311776, -30903436, 63295, 204323, -160979,10545, 
0x00000000, -10669356, -4313162, -30907656, 63440, 204442, -160842,10687, 
0x00000000, -10671180, -4318416, -30909124, 63305, 204465, -161046,10829, 
0x00000000, -10675223, -4313551, -30907436, 63237, 204511, -160995,10975, 
0x00000000, -10669963, -4314658, -30900776, 63752, 204372, -160983,11116, 
0x00000000, -10657886, -4309806, -30906628, 63403, 204289, -161035,11255, 
0x00000000, -10671164, -4318615, -30911172, 63203, 204318, -160646,11395, 
0x00000000, -10673390, -4314642, -30901798, 63316, 204563, -160903,11535, 
