Status: 0x00000000
Fx: -10731573
Fy: -4494599
Fz: -30682540
Tx: 63775
Ty: 204806
Tz: -153979
1645114576082
Status: 0x00000000
Fx: -10725110
Fy: -4494357
Fz: -30680932
Tx: 63578
Ty: 204766
Tz: -153750
1645114576312
Status: 0x00000000
Fx: -10733209
Fy: -4491852
Fz: -30685136
Tx: 63870
Ty: 204729
Tz: -153727
1645114576464
Status: 0x00000000
Fx: -10725945
Fy: -4491572
Fz: -30677150
Tx: 63655
Ty: 204606
Tz: -153729
1645114576604
Status: 0x00000000
Fx: -10725516
Fy: -4498619
Fz: -30673536
Tx: 63658
Ty: 204656
Tz: -154020
1645114576747
Status: 0x00000000
Fx: -10729003
Fy: -4487513
Fz: -30675776
Tx: 63917
Ty: 204845
Tz: -153767
1645114576886
Status: 0x00000000
Fx: -10729107
Fy: -4494989
Fz: -30679800
Tx: 63631
Ty: 204738
Tz: -153580
1645114577029
Status: 0x00000000
Fx: -10727360
Fy: -4493585
Fz: -30681540
Tx: 63683
Ty: 204760
Tz: -153790
1645114577169
Status: 0x00000000
Fx: -10731953
Fy: -4490839
Fz: -30673584
Tx: 63468
Ty: 205022
Tz: -154093
1645114577311
Status: 0x00000000
Fx: -10727337
Fy: -4491017
Fz: -30676098
Tx: 63645
Ty: 204604
Tz: -153767
1645114577454
Status: 0x00000000
Fx: -10730432
Fy: -4501232
Fz: -30671372
Tx: 63600
Ty: 204604
Tz: -153743
1645114577597
Status: 0x00000000
Fx: -10724156
Fy: -4498970
Fz: -30684686
Tx: 63922
Ty: 204654
Tz: -153924
1645114577738
Status: 0x00000000
Fx: -10725219
Fy: -4507529
Fz: -30674342
Tx: 63552
Ty: 204609
Tz: -154022
1645114577879
Status: 0x00000000
Fx: -10730064
Fy: -4494936
Fz: -30677882
Tx: 63678
Ty: 204659
Tz: -153747
1645114578022
Status: 0x00000000
Fx: -10726196
Fy: -4501927
Fz: -30672796
Tx: 63524
Ty: 204718
Tz: -153260
1645114578164
Status: 0x00000000
Fx: -10730257
Fy: -4503874
Fz: -30661364
Tx: 63416
Ty: 204653
Tz: -153863
1645114578307
Status: 0x00000000
Fx: -10733361
Fy: -4491632
Fz: -30665704
Tx: 63662
Ty: 204539
Tz: -153671
1645114578448
Status: 0x00000000
Fx: -10730383
Fy: -4499531
Fz: -30663056
Tx: 63770
Ty: 204920
Tz: -153878
1645114578587
Status: 0x00000000
Fx: -10729635
Fy: -4495780
Fz: -30681180
Tx: 63915
Ty: 204651
Tz: -153585
1645114578727
Status: 0x00000000
Fx: -10733339
Fy: -4502580
Fz: -30669284
Tx: 63537
Ty: 204589
Tz: -153845
1645114578869
Status: 0x00000000
Fx: -10728249
Fy: -4494248
Fz: -30666076
Tx: 63841
Ty: 204306
Tz: -153590
1645114579011
Status: 0x00000000
Fx: -10734321
Fy: -4499253
Fz: -30669544
Tx: 63862
Ty: 204706
Tz: -153790
1645114579153
Status: 0x00000000
Fx: -10726621
Fy: -4505482
Fz: -30664490
Tx: 63764
Ty: 204668
Tz: -153898
1645114579298
Status: 0x00000000
Fx: -10730481
Fy: -4491677
Fz: -30668908
Tx: 63850
Ty: 204521
Tz: -153427
1645114579437
Status: 0x00000000
Fx: -10725849
Fy: -4495310
Fz: -30665024
Tx: 63510
Ty: 204454
Tz: -153805
1645114579582
Status: 0x00000000
Fx: -10734991
Fy: -4500572
Fz: -30668350
Tx: 63776
Ty: 204529
Tz: -153715
1645114579723
Status: 0x00000000
Fx: -10736055
Fy: -4500713
Fz: -30676072
Tx: 63711
Ty: 204570
Tz: -153659
1645114579862
Status: 0x00000000
Fx: -10732522
Fy: -4498865
Fz: -30674350
Tx: 63831
Ty: 204731
Tz: -153528
1645114580003
Status: 0x00000000
Fx: -10728643
Fy: -4501252
Fz: -30672772
Tx: 63718
Ty: 204498
Tz: -153792
1645114580144
Status: 0x00000000
Fx: -10728109
Fy: -4500917
Fz: -30670700
Tx: 63934
Ty: 204380
Tz: -153556
1645114580286
Status: 0x00000000
Fx: -10733014
Fy: -4496130
Fz: -30667620
Tx: 63815
Ty: 204430
Tz: -153557
1645114580432
Status: 0x00000000
Fx: -10732381
Fy: -4496732
Fz: -30675588
Tx: 64098
Ty: 204537
Tz: -153652
1645114580571
Status: 0x00000000
Fx: -10736031
Fy: -4506411
Fz: -30662850
Tx: 64126
Ty: 204654
Tz: -153703
1645114580710
Status: 0x00000000
Fx: -10731441
Fy: -4499781
Fz: -30662948
Tx: 64027
Ty: 204328
Tz: -153766
1645114580851
Status: 0x00000000
Fx: -10728946
Fy: -4501049
Fz: -30666636
Tx: 63795
Ty: 204365
Tz: -153707
1645114580991
Status: 0x00000000
Fx: -10729478
Fy: -4498250
Fz: -30659156
Tx: 64027
Ty: 204537
Tz: -153522
1645114581133
Status: 0x00000000
Fx: -10735769
Fy: -4497631
Fz: -30667062
Tx: 64255
Ty: 204876
Tz: -153510
1645114581275
Status: 0x00000000
Fx: -10735566
Fy: -4503192
Fz: -30660672
Tx: 63873
Ty: 204574
Tz: -153629
1645114581415
Status: 0x00000000
Fx: -10729452
Fy: -4496880
Fz: -30661188
Tx: 64143
Ty: 204756
Tz: -153692
1645114581562
Status: 0x00000000
Fx: -10740001
Fy: -4503881
Fz: -30661908
Tx: 64312
Ty: 204914
Tz: -153750
1645114581708
Status: 0x00000000
Fx: -10739397
Fy: -4509892
Fz: -30663544
Tx: 64160
Ty: 205128
Tz: -153867
1645114581848
Status: 0x00000000
Fx: -10734149
Fy: -4506989
Fz: -30653978
Tx: 64231
Ty: 204872
Tz: -153561
1645114581988
Status: 0x00000000
Fx: -10735076
Fy: -4503028
Fz: -30665224
Tx: 64040
Ty: 204901
Tz: -153613
1645114582129
Status: 0x00000000
Fx: -10729263
Fy: -4494483
Fz: -30657664
Tx: 64503
Ty: 204849
Tz: -153823
1645114582271
Status: 0x00000000
Fx: -10740460
Fy: -4508414
Fz: -30649876
Tx: 64523
Ty: 204941
Tz: -153514
1645114582412
Status: 0x00000000
Fx: -10737850
Fy: -4502914
Fz: -30652732
Tx: 64361
Ty: 204990
Tz: -153697
1645114582553
Status: 0x00000000
Fx: -10736540
Fy: -4500808
Fz: -30648184
Tx: 64517
Ty: 205104
Tz: -153749
1645114582697
Status: 0x00000000
Fx: -10739423
Fy: -4498731
Fz: -30655524
Tx: 64662
Ty: 205052
Tz: -153664
1645114582838
Status: 0x00000000
Fx: -10737682
Fy: -4501819
Fz: -30642360
Tx: 64610
Ty: 205023
Tz: -153680
1645114582982
Status: 0x00000000
Fx: -10736719
Fy: -4505881
Fz: -30637192
Tx: 64608
Ty: 205090
Tz: -153618
1645114583122
Status: 0x00000000
Fx: -10737049
Fy: -4496043
Fz: -30638996
Tx: 64741
Ty: 205085
Tz: -153964
1645114583262
Status: 0x00000000
Fx: -10738355
Fy: -4498511
Fz: -30645792
Tx: 64640
Ty: 205249
Tz: -153545
1645114583403
Status: 0x00000000
Fx: -10750319
Fy: -4503907
Fz: -30649832
Tx: 64682
Ty: 205286
Tz: -153581
1645114583543
Status: 0x00000000
Fx: -10740201
Fy: -4503182
Fz: -30639720
Tx: 64528
Ty: 205041
Tz: -153722
1645114583687
Status: 0x00000000
Fx: -10735751
Fy: -4498889
Fz: -30645742
Tx: 64626
Ty: 205084
Tz: -153717
1645114583826
Status: 0x00000000
Fx: -10734508
Fy: -4493216
Fz: -30650750
Tx: 64732
Ty: 204985
Tz: -153749
1645114583968
Status: 0x00000000
Fx: -10734320
Fy: -4508428
Fz: -30654536
Tx: 64713
Ty: 205091
Tz: -153945
1645114584112
Status: 0x00000000
Fx: -10737054
Fy: -4504870
Fz: -30642474
Tx: 64580
Ty: 205164
Tz: -153924
1645114584254
Status: 0x00000000
Fx: -10738247
Fy: -4500687
Fz: -30652832
Tx: 64648
Ty: 205141
Tz: -153789
1645114584393
Status: 0x00000000
Fx: -10739145
Fy: -4497572
Fz: -30646060
Tx: 64817
Ty: 205084
Tz: -153756
1645114584536
Status: 0x00000000
Fx: -10744619
Fy: -4499877
Fz: -30654116
Tx: 64884
Ty: 205140
Tz: -153955
1645114584687
Status: 0x00000000
Fx: -10734399
Fy: -4500226
Fz: -30655574
Tx: 64656
Ty: 204957
Tz: -153704
1645114584833
Status: 0x00000000
Fx: -10740725
Fy: -4501742
Fz: -30657774
Tx: 64721
Ty: 205108
Tz: -153581
1645114584973
Status: 0x00000000
Fx: -10735442
Fy: -4500826
Fz: -30722208
Tx: 65005
Ty: 205585
Tz: -153799
1645114585116
Status: 0x00000000
Fx: -10732584
Fy: -4513942
Fz: -30800566
Tx: 65023
Ty: 205767
Tz: -153932
1645114585257
Status: 0x00000000
Fx: -10722730
Fy: -4505306
Fz: -30876752
Tx: 65415
Ty: 206379
Tz: -153784
1645114585398
Status: 0x00000000
Fx: -10714516
Fy: -4491645
Fz: -30954020
Tx: 65581
Ty: 206814
Tz: -153537
1645114585537
Status: 0x00000000
Fx: -10720565
Fy: -4502214
Fz: -31016018
Tx: 65348
Ty: 207181
Tz: -153707
1645114585686
Status: 0x00000000
Fx: -10707267
Fy: -4481704
Fz: -31105754
Tx: 66020
Ty: 207711
Tz: -153640
1645114585827
Status: 0x00000000
Fx: -10726852
Fy: -4479704
Fz: -31142736
Tx: 65864
Ty: 208174
Tz: -153588
1645114585970
Status: 0x00000000
Fx: -10714009
Fy: -4472045
Fz: -31203838
Tx: 65518
Ty: 208655
Tz: -153555
1645114586114
Status: 0x00000000
Fx: -10741462
Fy: -4496975
Fz: -31184602
Tx: 64773
Ty: 208803
Tz: -153671
1645114586255
Status: 0x00000000
Fx: -10715467
Fy: -4484620
Fz: -31269036
Tx: 64684
Ty: 209259
Tz: -153602
1645114586394
Status: 0x00000000
Fx: -10716173
Fy: -4479818
Fz: -31347504
Tx: 64783
Ty: 209793
Tz: -153748
1645114586535
Status: 0x00000000
Fx: -10713999
Fy: -4469621
Fz: -31423232
Tx: 65013
Ty: 210349
Tz: -153559
1645114586679
Status: 0x00000000
Fx: -10708259
Fy: -4465233
Fz: -31492108
Tx: 64872
Ty: 210801
Tz: -153515
1645114586818
Status: 0x00000000
Fx: -10702569
Fy: -4468428
Fz: -31567312
Tx: 64424
Ty: 211405
Tz: -153470
1645114586959
Status: 0x00000000
Fx: -10694628
Fy: -4499871
Fz: -31614470
Tx: 66057
Ty: 211301
Tz: -153262
1645114587101
Status: 0x00000000
Fx: -10679967
Fy: -4493393
Fz: -31717912
Tx: 66309
Ty: 211930
Tz: -153586
1645114587246
Status: 0x00000000
Fx: -10672390
Fy: -4505174
Fz: -31791512
Tx: 66743
Ty: 212363
Tz: -153605
1645114587387
Status: 0x00000000
Fx: -10677183
Fy: -4508548
Fz: -31867478
Tx: 67117
Ty: 212842
Tz: -153756
1645114587527
Status: 0x00000000
Fx: -10678599
Fy: -4499683
Fz: -31964856
Tx: 67289
Ty: 213658
Tz: -153572
1645114587666
Status: 0x00000000
Fx: -10655336
Fy: -4496462
Fz: -32030184
Tx: 67099
Ty: 214122
Tz: -153771
1645114587815
Status: 0x00000000
Fx: -10679828
Fy: -4475139
Fz: -32120112
Tx: 67284
Ty: 214917
Tz: -153564
1645114587956
Status: 0x00000000
Fx: -10680577
Fy: -4467441
Fz: -32230868
Tx: 67519
Ty: 215701
Tz: -153712
1645114588097
Status: 0x00000000
Fx: -10687866
Fy: -4475849
Fz: -32310774
Tx: 67396
Ty: 216226
Tz: -153389
1645114588242
Status: 0x00000000
Fx: -10669860
Fy: -4474320
Fz: -32401994
Tx: 67515
Ty: 217159
Tz: -153187
1645114588383
Status: 0x00000000
Fx: -10658164
Fy: -4473871
Fz: -32477810
Tx: 67489
Ty: 217934
Tz: -153419
1645114588529
Status: 0x00000000
Fx: -10660843
Fy: -4465617
Fz: -32590970
Tx: 67547
Ty: 218271
Tz: -153530
1645114588671
Status: 0x00000000
Fx: -10636032
Fy: -4498042
Fz: -32674360
Tx: 67638
Ty: 219054
Tz: -153277
1645114588815
Status: 0x00000000
Fx: -10633462
Fy: -4490749
Fz: -32731276
Tx: 67711
Ty: 219419
Tz: -153464
1645114588955
Status: 0x00000000
Fx: -10654538
Fy: -4464419
Fz: -32796062
Tx: 68067
Ty: 219937
Tz: -153653
1645114589094
Status: 0x00000000
Fx: -10642904
Fy: -4466342
Fz: -32854916
Tx: 68032
Ty: 220451
Tz: -153321
1645114589236
Status: 0x00000000
Fx: -10632491
Fy: -4463240
Fz: -32907184
Tx: 68165
Ty: 220875
Tz: -153488
1645114589381
Status: 0x00000000
Fx: -10616675
Fy: -4467433
Fz: -32982476
Tx: 68011
Ty: 221508
Tz: -153338
1645114589522
Status: 0x00000000
Fx: -10622963
Fy: -4462819
Fz: -33049968
Tx: 68151
Ty: 221833
Tz: -153460
1645114589662
Status: 0x00000000
Fx: -10604778
Fy: -4466309
Fz: -33115472
Tx: 68199
Ty: 222279
Tz: -153164
1645114589811
Status: 0x00000000
Fx: -10605018
Fy: -4454496
Fz: -33188570
Tx: 68100
Ty: 222768
Tz: -153101
1645114589952
