encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,946,2538,-6890,-73,-154,-190,148,0
0,3764,-4571,-3363,-207,-89,-371,290,0
0,10696,3821,1697,-45,-171,-369,435,0
0,4832,3482,-4817,-252,-140,-317,574,0
0,1342,-447,-5689,-283,129,-329,713,0
0,8080,-1257,-12619,-268,-306,-48,854,0
0,8408,-495,-10441,-280,7,-288,1010,0
0,8340,-1708,-5734,-63,-27,-110,1161,0
0,24372,-5840,-8325,-19,274,4,1299,0
0,22180,702,-6324,-134,-160,-308,1440,0
0,11400,1899,-11474,-230,-89,-364,1588,0
0,22744,-5267,-6043,-155,-40,-319,1734,0
0,22176,-2269,-15337,86,164,-62,1873,0
0,19380,-4063,-9140,-264,55,-242,2013,0
0,17160,431,-5757,-234,-2,-440,2152,0
0,26484,-1489,-6442,-293,26,-430,2292,0
0,22380,6921,-2248,-146,77,-323,2436,0
0,19952,-1502,-3563,-189,-94,-363,2579,0
0,26474,2656,-1138,-266,-97,-288,2720,0
0,24334,-4812,-10995,-456,184,-155,2866,0
0,23164,-922,-9166,-394,-67,-239,3007,0
0,25602,-4762,-9842,-291,60,-127,3146,0
0,27180,3603,-3602,-282,156,-397,3286,0
0,24108,3435,-12737,-89,-134,-182,3426,0
0,28496,-1034,-275,-324,12,-165,3568,0
0,30292,1887,-9040,-159,-77,-78,3708,0
0,33898,-4000,-10745,-144,188,-447,3862,0
0,26914,3644,-10255,-249,-32,-252,4002,0
0,20638,-2796,-5360,-267,100,-162,4144,0
0,27714,164,-5388,-308,-64,-255,4367,0
0,32226,-592,-9240,-420,91,-432,4508,0
0,30706,1121,-8443,-165,-96,-416,4648,0
0,25832,432,-6989,-674,-75,-186,4789,0
0,20392,2473,-8076,-269,-126,-420,4928,0
0,32026,3193,-12340,-165,-190,-27,5069,0
0,32980,-6257,-9924,-498,-221,-597,5212,0
0,32208,2457,-8818,-324,-45,-295,5352,0
0,30156,2370,-2389,-323,-105,-176,5493,0
0,31748,4392,-13526,-678,72,-344,5637,0
0,44570,1088,-6215,-539,-134,-270,5780,0
154,40848,1212,-19547,-399,-13,-373,5920,0
911,32012,-158,-16106,-393,-10,-377,6062,0
1418,45272,13376,-8453,-641,-70,-472,6207,0
1437,47724,7235,-10777,-592,117,-260,6346,0
1437,52804,3555,-7013,-381,-143,-158,6486,0
1437,48866,7861,-11459,-486,46,-201,6631,0
1437,58172,7856,-12374,-832,232,-547,6772,0
1469,58964,-2684,-5030,-714,54,-208,6916,0
1557,64868,5547,-11237,-449,206,-359,7056,0
1701,64680,13458,-1005,-625,137,-515,7200,0
1855,70028,12116,-4382,-563,126,-397,7346,0
2001,62066,7997,-4432,-576,317,-330,7487,0
2159,70654,7568,-15434,-941,223,-452,7626,0
2315,57064,13391,-16332,-519,25,-424,7767,0
2497,58280,8539,-13428,-776,346,-169,7910,0
2718,70712,11928,-13569,-1220,284,-267,8052,0
2954,60226,5045,-14001,-846,313,-537,8196,0
3173,67460,10254,-4572,-542,184,-430,8337,0
3403,146480,13135,-10072,-645,678,-482,8480,0
3655,240196,14813,-17082,-361,987,-322,8620,0
3886,331226,21347,-18485,-187,1997,-523,8762,0
4113,418360,31883,-5227,-21,2413,-265,8902,0
4389,505068,32812,598,166,3093,-180,9046,0
4630,593100,34737,11036,46,3604,45,9192,0
4872,538712,32737,7154,-666,3607,-183,9331,0
5152,653064,22675,1888,-722,4540,-309,9476,0
5444,777452,38005,17098,-561,5105,-31,9623,0
5743,887744,38034,17634,-666,6281,4,9768,0
6022,924364,12788,1182,262,6142,-328,9910,0
6336,1055344,44549,4095,609,6947,-161,10050,0
6622,1186292,56046,3601,913,7592,-276,10191,0
6948,1291812,69530,14921,1549,8358,-13,10336,0
7272,1404348,62202,-2847,1829,9045,-37,10480,0
7599,1503194,65062,6610,1997,9655,-103,10623,0
7923,1621208,80986,13096,2120,10717,-87,10771,0
8215,1716410,74356,10558,1939,11665,-101,10913,0
8574,1842420,67306,19791,1855,12752,-104,11055,0
8868,1960640,85400,-12815,2153,13491,-275,11195,0
9196,2082552,95710,15183,1939,14755,83,11337,0
9522,2176092,104600,38077,2143,15063,26,11478,0
9813,2314292,104571,21406,2434,16095,-281,11617,0
10150,2389368,110754,-2303,2341,16720,-200,11764,0
10463,2500662,128149,13050,2508,17480,227,11906,0
10785,2607636,148246,38732,2901,18336,203,12047,0
11100,2722356,144389,24877,2861,19258,279,12190,0
11412,2831056,133745,2495,3067,19952,265,12331,0
11728,2931352,167726,5638,3361,20938,-32,12471,0
12043,3036120,185271,-13139,3795,21236,-117,12613,0
12394,3140596,181387,-25096,3847,22253,-73,12757,0
12709,3257620,215035,15706,4150,23419,305,12897,0
13023,3374688,197417,-26505,4326,24407,-122,13042,0
13341,3481772,218939,-50170,4910,25082,-129,13183,0
13656,3541104,259562,-71308,4559,25340,-304,13325,0
13969,3520060,213205,-151702,5328,26256,-1372,13470,0
14291,3442532,160553,-164003,5113,26545,-1238,13611,0
14636,3353108,109855,-185023,5309,26487,-1608,13759,0
14951,3332964,72343,-207221,5463,26642,-1700,13905,0
15264,3276004,117536,-188424,6687,26779,-1491,14046,0
15578,3335252,114997,-256344,7335,27531,-2374,14188,0
15896,3332068,179339,-128845,9023,28742,-858,14334,0
16243,3332824,155228,-158884,9351,29270,-1310,14476,0
16546,3367604,183978,-165968,9830,29960,-1369,14617,0
16839,3335756,184577,-177766,10446,30473,-1435,14758,0
17127,3351536,155633,-147936,11436,31242,-1145,14906,0
17211,3375572,151377,-140649,11461,31500,-1391,15047,0
17131,3423948,192642,-35693,11646,31974,266,15282,0
16951,3525760,10523,115413,12184,32779,788,15425,0
16699,3552316,36985,76341,10972,32319,671,15567,0
16476,3526888,-211413,189358,10587,32143,550,15713,0
16289,3480248,-264876,133831,9919,31086,256,15857,0
16105,3499700,-271240,128316,9424,30146,-1,16000,0
15922,3505912,-268579,110192,8799,29957,-28,16142,0
15728,3433728,-314043,116772,7966,28650,-174,16287,0
15556,3376616,-316146,97419,7060,27383,-229,16429,0
15374,3376988,-292707,96078,6925,27181,15,16572,0
15185,3341028,-289543,92683,6518,26349,-72,16715,0
14989,3306052,-274720,98667,6552,25596,-233,16858,0
14823,3273212,-299660,63001,6082,25334,-384,16999,0
14674,3274352,-271929,109430,6039,25268,-163,17141,0
14499,3283468,-249472,138545,6029,24874,81,17286,0
14321,3299936,-233252,169049,6160,24939,632,17437,0
14164,3326756,-210307,207053,6185,25128,904,17579,0
14016,3363636,-232548,173079,5773,25288,668,17720,0
13884,3371516,-210695,193490,5621,25216,878,17864,0
13729,3415020,-182821,216280,5178,25595,943,18005,0
13562,3423748,-109871,237396,4752,25567,1530,18153,0
13367,3455800,-81330,204708,3866,25977,1202,18300,0
13199,3473440,-70542,182760,4265,25453,1299,18454,0
13008,3486828,-35190,186724,4265,25059,1217,18597,0
12827,3486528,-59711,175610,4359,25007,947,18750,0
12680,3458440,-127349,117882,4185,24693,339,18898,0
12530,3419564,-204821,98855,4405,24418,25,19041,0
12363,3388504,-293277,73475,3935,24123,-121,19188,0
12211,3358044,-263211,91692,4103,24238,-433,19330,0
12044,3340048,-302033,74684,3735,23887,-143,19478,0
11854,3320780,-313955,31528,3998,23636,-639,19629,0
