Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10721759, -4463245, -30824396, 64472, 203770, -155756,0, 
0x00000000, -10722734, -4471298, -30830088, 64200, 203990, -155295,142, 
0x00000000, -10714865, -4463532, -30814214, 64133, 203921, -155594,282, 
0x00000000, -10720138, -4462849, -30819376, 64270, 204153, -155447,423, 
0x00000000, -10720611, -4464703, -30822920, 64176, 204182, -155702,564, 
0x00000000, -10718942, -4470068, -30822108, 64451, 204019, -155382,703, 
0x00000000, -10715340, -4465603, -30814890, 64378, 204052, -155417,866, 
0x00000000, -10718007, -4461016, -30817672, 64294, 204004, -155609,1014, 
0x00000000, -10713156, -4465976, -30822084, 64477, 203902, -155540,1173, 
0x00000000, -10712188, -4477194, -30826100, 64164, 204024, -155381,1321, 
0x00000000, -10719439, -4466535, -30821612, 64245, 204376, -155485,1460, 
0x00000000, -10717893, -4465524, -30815506, 64329, 204021, -155328,1608, 
0x00000000, -10718736, -4467149, -30817092, 64310, 204172, -155355,1750, 
0x00000000, -10726703, -4473244, -30819332, 64253, 204091, -155565,1898, 
0x00000000, -10714702, -4477194, -30817882, 64178, 204227, -155337,2046, 
0x00000000, -10718525, -4476782, -30826520, 64319, 204250, -155504,2186, 
0x00000000, -10719035, -4470327, -30815178, 64555, 204204, -155312,2326, 
0x00000000, -10714772, -4474817, -30825656, 64522, 204412, -155633,2483, 
0x00000000, -10715982, -4471618, -30828632, 64243, 204278, -155448,2623, 
0x00000000, -10717667, -4469195, -30858744, 64495, 204593, -155104,2763, 
0x00000000, -10707729, -4475500, -30930752, 64625, 205107, -155383,2904, 
0x00000000, -10714362, -4473013, -30997068, 64753, 205576, -155491,3050, 
0x00000000, -10703867, -4471662, -31061164, 64846, 205999, -155306,3192, 
0x00000000, -10708480, -4479124, -31122452, 65247, 206460, -155385,3333, 
0x00000000, -10690563, -4471633, -31185178, 65327, 206818, -155525,3473, 
0x00000000, -10706330, -4457021, -31242556, 65536, 207321, -155450,3625, 
0x00000000, -10691956, -4456379, -31280584, 65785, 207521, -155403,3766, 
0x00000000, -10702704, -4449919, -31315644, 65433, 207951, -155355,3914, 
0x00000000, -10698215, -4448683, -31353372, 65412, 208110, -155147,4055, 
0x00000000, -10718746, -4480981, -31291914, 64760, 207993, -155512,4196, 
0x00000000, -10698071, -4474779, -31376980, 64908, 208626, -155350,4352, 
0x00000000, -10693673, -4467716, -31449320, 64941, 209292, -155332,4498, 
0x00000000, -10678061, -4456023, -31522820, 64675, 209769, -155233,4639, 
0x00000000, -10689018, -4454807, -31537460, 65000, 209954, -155286,4779, 
0x00000000, -10685136, -4435521, -31584210, 65050, 210294, -155428,4919, 
0x00000000, -10676547, -4430871, -31607542, 65158, 210247, -155100,5069, 
0x00000000, -10677684, -4441939, -31657892, 65100, 210679, -155311,5211, 
0x00000000, -10675623, -4444210, -31689248, 64920, 210580, -155347,5355, 
0x00000000, -10704502, -4464271, -31673104, 65622, 210301, -155275,5500, 
0x00000000, -10702213, -4461607, -31710404, 65920, 210936, -155110,5648, 
0x00000000, -10685615, -4465446, -31763872, 66054, 210837, -155309,5789, 
0x00000000, -10686344, -4461305, -31798652, 66252, 211181, -155520,5932, 
0x00000000, -10679935, -4456911, -31847928, 66336, 211342, -154993,6073, 
0x00000000, -10680731, -4458528, -31883968, 66207, 211780, -155462,6214, 
0x00000000, -10670154, -4459759, -31917988, 66377, 211683, -155445,6359, 
0x00000000, -10669212, -4453018, -31953494, 66461, 212136, -155044,6501, 
0x00000000, -10670957, -4446839, -31977824, 66667, 212299, -155176,6641, 
0x00000000, -10665144, -4439653, -32002352, 66815, 212625, -154934,6782, 
0x00000000, -10658457, -4442335, -32041900, 66869, 212819, -154961,6932, 
0x00000000, -10662883, -4436387, -32074488, 67396, 212753, -154864,7073, 
0x00000000, -10665468, -4441598, -32111062, 67335, 213255, -155230,7216, 
0x00000000, -10668972, -4442649, -32132054, 67320, 213202, -155148,7358, 
0x00000000, -10661924, -4450843, -32152382, 67620, 213400, -154997,7501, 
0x00000000, -10684624, -4445328, -32175800, 67842, 213668, -155174,7642, 
0x00000000, -10683108, -4443629, -32192098, 67618, 213719, -155039,7784, 
0x00000000, -10672438, -4446344, -32233098, 67711, 214058, -154900,7935, 
0x00000000, -10669285, -4440209, -32268570, 67572, 213985, -154974,8081, 
0x00000000, -10668742, -4432920, -32297378, 68026, 214532, -154948,8230, 
0x00000000, -10663528, -4421562, -32349152, 68151, 214653, -155044,8372, 
0x00000000, -10656414, -4424088, -32383688, 67900, 214708, -154924,8513, 
0x00000000, -10662779, -4427500, -32403224, 67946, 215303, -154957,8658, 
0x00000000, -10657686, -4420617, -32425514, 67889, 215304, -154982,8799, 
0x00000000, -10647190, -4429121, -32484292, 67826, 215022, -154937,8942, 
0x00000000, -10648762, -4429576, -32507646, 68090, 215751, -155131,9085, 
0x00000000, -10667950, -4447573, -32511196, 67442, 216192, -154622,9230, 
0x00000000, -10683800, -4444967, -32579234, 67404, 216409, -154967,9373, 
0x00000000, -10654190, -4469883, -32566516, 67409, 216840, -155086,9518, 
0x00000000, -10638127, -4464620, -32606716, 67612, 216558, -154944,9661, 
0x00000000, -10639830, -4462167, -32662828, 67713, 217051, -155112,9802, 
0x00000000, -10631108, -4435890, -32692216, 67676, 217058, -155048,9949, 
0x00000000, -10637461, -4437276, -32734376, 67692, 217385, -154896,10091, 
0x00000000, -10622908, -4442844, -32753412, 67822, 217624, -155075,10230, 
0x00000000, -10620214, -4456916, -32792784, 67409, 218129, -155205,10371, 
0x00000000, -10625336, -4443721, -32826748, 67784, 218531, -155183,10513, 
0x00000000, -10624322, -4439129, -32862920, 67780, 218480, -154867,10656, 
0x00000000, -10623422, -4444249, -32883064, 67892, 218654, -154988,10801, 
0x00000000, -10616538, -4458863, -32921868, 67886, 219044, -155072,10942, 
0x00000000, -10611648, -4458093, -32948782, 67872, 219389, -155376,11091, 
0x00000000, -10611494, -4451950, -33000292, 68193, 219693, -155056,11231, 
0x00000000, -10616629, -4437199, -33051104, 68113, 220152, -155006,11373, 
0x00000000, -10607642, -4432260, -33089580, 68191, 220140, -154805,11521, 
0x00000000, -10608362, -4434232, -33113128, 68135, 220368, -155012,11662, 
0x00000000, -10590131, -4447881, -33148940, 67972, 220783, -154845,11802, 
0x00000000, -10594196, -4435852, -33177350, 68057, 221053, -154797,11951, 
0x00000000, -10587727, -4444618, -33208986, 68274, 221494, -154875,12092, 
0x00000000, -10590610, -4425633, -33250708, 68210, 221533, -155002,12234, 
0x00000000, -10588386, -4427831, -33290262, 68399, 221888, -154859,12376, 
0x00000000, -10577496, -4445690, -33322500, 68551, 221924, -155219,12518, 
0x00000000, -10580760, -4443606, -33348760, 68415, 222599, -155117,12666, 
0x00000000, -10584286, -4446270, -33397868, 68707, 223052, -154905,12809, 
0x00000000, -10589316, -4431066, -33429216, 68685, 223298, -154759,12954, 
0x00000000, -10581437, -4427046, -33470830, 68862, 223531, -154743,13101, 
0x00000000, -10572108, -4439146, -33495276, 68954, 223601, -154994,13240, 
0x00000000, -10562969, -4450820, -33536532, 68943, 224116, -154846,13383, 
0x00000000, -10542940, -4443389, -33564440, 68987, 224202, -154706,13525, 
0x00000000, -10553155, -4442016, -33609936, 69001, 224765, -154826,13671, 
0x00000000, -10544985, -4428839, -33654528, 69329, 224991, -154701,13821, 
0x00000000, -10559075, -4430952, -33671236, 69374, 225366, -154925,13962, 
0x00000000, -10556522, -4438023, -33701064, 69037, 225218, -154595,14109, 
0x00000000, -10553220, -4447473, -33733832, 69536, 225594, -155050,14251, 
0x00000000, -10550406, -4446512, -33763320, 69573, 225880, -155010,14393, 
0x00000000, -10553485, -4451774, -33801824, 69767, 226483, -154714,14535, 
0x00000000, -10543940, -4442341, -33877880, 69797, 226691, -154819,14792, 
0x00000000, -10532766, -4445810, -33936556, 69780, 227211, -154664,14941, 
0x00000000, -10534811, -4465926, -33988552, 69910, 227794, -154755,15082, 
0x00000000, -10530224, -4440105, -34024296, 70224, 228181, -154742,15223, 
0x00000000, -10540121, -4439979, -34089980, 70100, 228517, -154827,15364, 
0x00000000, -10541132, -4469347, -34155508, 70495, 228993, -154884,15505, 
0x00000000, -10529205, -4471106, -34193824, 70262, 229151, -154984,15649, 
0x00000000, -10504273, -4475852, -34202672, 70518, 229605, -154778,15792, 
0x00000000, -10526248, -4556509, -34224036, 70621, 230043, -155653,15933, 
0x00000000, -10510111, -4527635, -34212332, 70489, 230251, -155720,16074, 
0x00000000, -10552361, -4598813, -34210944, 70632, 230333, -156161,16217, 
0x00000000, -10596191, -4659442, -34167872, 70301, 230298, -156586,16360, 
0x00000000, -10577275, -4632814, -34103580, 70390, 230175, -156518,16505, 
0x00000000, -10595744, -4631588, -34062644, 70335, 230251, -156260,16649, 
0x00000000, -10598579, -4599607, -34045460, 70701, 230402, -156240,16794, 
0x00000000, -10622998, -4621959, -34025432, 70582, 230634, -156679,16935, 
0x00000000, -10630824, -4649952, -34033528, 70833, 230726, -156323,17080, 
0x00000000, -10627909, -4649495, -34031104, 71185, 230844, -156774,17227, 
0x00000000, -10625263, -4639112, -34012804, 71521, 230939, -156534,17370, 
0x00000000, -10604842, -4622774, -33991132, 71640, 230727, -156288,17514, 
0x00000000, -10584011, -4600657, -34036992, 71944, 231116, -156455,17660, 
0x00000000, -10597770, -4600572, -34054864, 72056, 231324, -156290,17802, 
0x00000000, -10587629, -4602250, -34005584, 71798, 231004, -156110,17953, 
0x00000000, -10567011, -4610226, -33990304, 71838, 230794, -156299,18102, 
0x00000000, -10571885, -4615743, -34014896, 72785, 231322, -156170,18245, 
0x00000000, -10567008, -4612951, -34053424, 73048, 231990, -156045,18391, 
0x00000000, -10573901, -4612685, -34059312, 73526, 232501, -156110,18534, 
0x00000000, -10580834, -4600796, -34062480, 73815, 232723, -156218,18683, 
0x00000000, -10571319, -4593026, -34068216, 73768, 232778, -156078,18827, 
0x00000000, -10553219, -4602761, -34073560, 73892, 232936, -156004,18968, 
0x00000000, -10569613, -4596980, -34080964, 74077, 233306, -155777,19111, 
0x00000000, -10572420, -4599374, -34074392, 74267, 233356, -155835,19253, 
0x00000000, -10575762, -4593528, -34084144, 74506, 233375, -155865,19395, 
0x00000000, -10553407, -4586730, -34091796, 74566, 233431, -156035,19538, 
0x00000000, -10546328, -4600796, -34096252, 74604, 233555, -156242,19681, 
0x00000000, -10565287, -4608915, -34086916, 74618, 233760, -155992,19824, 
0x00000000, -10568255, -4613428, -34094052, 74983, 233840, -156081,19971, 
0x00000000, -10570521, -4613840, -34096792, 75194, 234267, -156262,20114, 
0x00000000, -10559023, -4608430, -34094000, 75311, 234459, -156223,20259, 
0x00000000, -10561781, -4617411, -34088864, 75454, 234630, -156086,20404, 
0x00000000, -10556030, -4623990, -34090128, 75623, 234605, -156236,20546, 
0x00000000, -10558380, -4620418, -34086788, 75849, 235227, -156299,20687, 
0x00000000, -10573211, -4621794, -34098068, 75707, 235113, -156095,20830, 
0x00000000, -10577797, -4608589, -34107940, 75966, 235487, -155901,20976, 
0x00000000, -10590630, -4594604, -34124056, 76240, 235523, -156094,21118, 
0x00000000, -10584389, -4556822, -34142072, 76127, 235362, -155727,21264, 
0x00000000, -10565089, -4490266, -34166088, 76578, 236163, -154865,21410, 
0x00000000, -10549302, -4401280, -34197508, 76377, 236115, -153992,21554, 
0x00000000, -10615937, -4378682, -34217932, 76674, 236298, -153982,21699, 
0x00000000, -10679348, -4370143, -34209644, 76557, 236548, -154293,21842, 
0x00000000, -10751551, -4362960, -34226864, 76762, 236426, -154544,21992, 
0x00000000, -10749601, -4414609, -34227372, 75802, 235954, -154883,22134, 
0x00000000, -10752886, -4416618, -34234080, 75520, 235577, -154627,22280, 
0x00000000, -10778692, -4397486, -34230536, 75338, 235468, -154634,22422, 
0x00000000, -10830319, -4365318, -34212200, 75327, 235367, -154653,22565, 
0x00000000, -10890124, -4354052, -34183132, 75162, 235198, -154753,22706, 
0x00000000, -10941374, -4351808, -34171276, 75176, 235002, -154454,22850, 
0x00000000, -10983843, -4357921, -34153848, 75054, 234783, -155059,22993, 
0x00000000, -10975795, -4363782, -34158672, 74671, 234254, -155051,23137, 
0x00000000, -11000312, -4356584, -34159076, 74297, 234176, -155106,23280, 
0x00000000, -10982181, -4347335, -34130744, 74027, 233773, -154972,23428, 
0x00000000, -11022229, -4358482, -34126072, 73717, 233420, -155393,23572, 
0x00000000, -11016825, -4357491, -34143888, 73810, 233401, -155136,23716, 
0x00000000, -11041903, -4367385, -34124432, 73795, 233159, -155429,23860, 
0x00000000, -11032081, -4361362, -34126452, 73474, 232776, -155230,24004, 
0x00000000, -11015288, -4362209, -34072684, 73284, 231968, -155133,24149, 
0x00000000, -11043588, -4361140, -34066672, 72957, 231808, -155377,24292, 
0x00000000, -11029685, -4359414, -34043228, 72377, 231606, -154840,24435, 
0x00000000, -11033548, -4362615, -34044012, 72735, 231251, -155416,24578, 
0x00000000, -11044541, -4381235, -34040176, 72555, 231029, -155094,24721, 
0x00000000, -11050296, -4395432, -34029656, 72185, 230910, -155248,24865, 
0x00000000, -11080160, -4422327, -33997932, 72368, 230972, -155535,25010, 
0x00000000, -11023107, -4401503, -33983296, 72166, 230287, -155380,25153, 
0x00000000, -11047436, -4406098, -33965192, 72082, 229916, -155499,25302, 
0x00000000, -11004854, -4386479, -33952208, 71884, 229877, -155057,25444, 
0x00000000, -11062340, -4432332, -33940048, 71693, 229738, -155653,25590, 
0x00000000, -11078263, -4447544, -33926284, 71642, 229207, -155826,25733, 
0x00000000, -11066772, -4447232, -33917304, 71780, 229506, -155820,25878, 
0x00000000, -11035532, -4399159, -33920064, 71768, 229089, -155540,26023, 
0x00000000, -11002463, -4363822, -33916336, 71673, 229197, -154917,26166, 
0x00000000, -11005489, -4358841, -33920684, 71422, 229030, -155117,26311, 
0x00000000, -10989996, -4340357, -33920004, 71811, 229179, -154616,26453, 
0x00000000, -10965559, -4289206, -33932440, 71724, 228956, -154446,26602, 
0x00000000, -10946811, -4285684, -33950752, 71752, 229223, -154270,26746, 
0x00000000, -10943701, -4293031, -33948012, 71637, 229235, -153987,26917, 
0x00000000, -10933711, -4268295, -33944616, 71853, 229132, -154014,27064, 
0x00000000, -10934768, -4261210, -33971332, 71750, 229248, -153976,27206, 
0x00000000, -10939253, -4249861, -34002352, 71848, 229625, -153913,27352, 
0x00000000, -10940937, -4237454, -34013376, 71530, 229520, -153903,27494, 
0x00000000, -10968964, -4258427, -34027228, 71491, 229557, -154047,27642, 
0x00000000, -10962684, -4271131, -34043712, 71181, 229653, -154046,27785, 
0x00000000, -10929466, -4262051, -34060992, 70694, 229851, -154052,27937, 
0x00000000, -10922131, -4257270, -34081896, 70435, 229970, -153702,28088, 
0x00000000, -10896229, -4233745, -34090916, 70262, 229942, -153337,28235, 
0x00000000, -10874733, -4248618, -34110148, 70001, 229971, -153700,28377, 
0x00000000, -10882575, -4277729, -34110404, 70032, 230276, -153816,28521, 
0x00000000, -10852934, -4267502, -34143324, 69956, 229888, -153918,28664, 
0x00000000, -10834295, -4257911, -34136928, 70020, 229821, -154011,28811, 
0x00000000, -10823796, -4263556, -34169248, 70114, 229551, -153627,28958, 
0x00000000, -10808347, -4275306, -34160808, 69915, 229589, -153935,29105, 
0x00000000, -10842003, -4302543, -34153968, 69871, 229291, -154219,29252, 
0x00000000, -10869416, -4325242, -34147520, 69644, 229317, -154212,29396, 
0x00000000, -10891383, -4341686, -34143876, 69933, 229123, -154333,29543, 
0x00000000, -10954091, -4379161, -34126416, 69985, 229016, -154954,29686, 
0x00000000, -11002079, -4392960, -34103492, 69795, 228866, -155402,29828, 
0x00000000, -11046001, -4406121, -34083204, 69621, 228821, -155538,29980, 
0x00000000, -11007150, -4372311, -34081648, 69643, 228830, -154949,30136, 
0x00000000, -11010875, -4369386, -34051080, 69834, 228585, -154944,30278, 
0x00000000, -11023455, -4394811, -34033672, 69751, 228808, -155394,30425, 
0x00000000, -11040481, -4429145, -34002832, 69586, 228237, -155486,30570, 
0x00000000, -11050722, -4444879, -33986040, 69187, 228177, -155629,30724, 
0x00000000, -11061099, -4450664, -33951316, 69230, 228004, -155481,30878, 
0x00000000, -11042889, -4436073, -33992464, 69496, 228220, -155671,31033, 
0x00000000, -11085045, -4499013, -33918856, 69221, 227634, -156168,31198, 
0x00000000, -11089178, -4520748, -33878360, 69181, 227522, -156284,31343, 
0x00000000, -11104937, -4533131, -33859952, 69078, 227371, -156438,31494, 
0x00000000, -10984867, -4420755, -33823548, 69424, 226663, -155427,31643, 
0x00000000, -10991418, -4452630, -33763552, 69050, 226362, -155380,31791, 
0x00000000, -11031683, -4511691, -33699884, 69055, 225966, -155952,31943, 
0x00000000, -11059027, -4530984, -33650640, 68682, 225631, -156265,32094, 
0x00000000, -11060010, -4539961, -33606172, 68669, 225366, -156023,32241, 
0x00000000, -11057314, -4538075, -33566696, 68460, 225177, -156334,32389, 
0x00000000, -11044488, -4536142, -33523716, 68546, 225042, -156294,32535, 
0x00000000, -11013962, -4506704, -33476804, 68714, 224462, -155926,32683, 
0x00000000, -10972765, -4457106, -33425822, 68531, 224115, -155664,32828, 
0x00000000, -10955105, -4462992, -33389212, 68336, 223584, -155362,32973, 
0x00000000, -10986432, -4490136, -33343788, 68263, 223097, -156306,33118, 
0x00000000, -10997137, -4520557, -33300506, 67751, 222993, -155958,33262, 
0x00000000, -11011847, -4544990, -33256214, 68121, 222978, -156266,33407, 
0x00000000, -11015454, -4559649, -33207044, 67897, 222378, -156484,33552, 
0x00000000, -11020489, -4566721, -33145424, 67651, 222132, -156229,33696, 
0x00000000, -11013285, -4551333, -33119328, 67568, 221750, -156587,33842, 
0x00000000, -10997542, -4536953, -33085762, 67712, 221912, -156407,33990, 
0x00000000, -10939252, -4486713, -33038728, 67603, 221497, -155712,34135, 
0x00000000, -10889777, -4455721, -33022768, 67286, 221118, -155423,34279, 
0x00000000, -10942003, -4502971, -32942020, 67265, 220740, -155598,34424, 
0x00000000, -10946493, -4520501, -32915656, 67253, 220569, -155982,34568, 
0x00000000, -10945976, -4535862, -32877212, 67332, 220332, -156079,34714, 
0x00000000, -10953778, -4549626, -32846324, 67134, 220027, -156493,34859, 
0x00000000, -10964166, -4551487, -32793894, 66986, 219711, -155974,35002, 
0x00000000, -10969309, -4526775, -32742804, 66797, 219451, -156051,35146, 
0x00000000, -10933010, -4496700, -32710372, 66899, 219142, -155804,35292, 
0x00000000, -10884985, -4477383, -32659956, 66985, 218584, -155421,35437, 
0x00000000, -10908214, -4514237, -32605720, 66737, 218504, -155701,35582, 
0x00000000, -10915375, -4532284, -32574752, 66685, 217925, -156099,35731, 
0x00000000, -10915957, -4517698, -32529920, 66710, 217569, -156125,35876, 
0x00000000, -10883393, -4487004, -32489364, 66486, 217437, -155514,36022, 
0x00000000, -10888909, -4500107, -32453546, 66437, 217054, -155812,36171, 
0x00000000, -10888307, -4528696, -32419936, 66617, 216774, -155640,36319, 
0x00000000, -10889290, -4513798, -32376472, 66476, 216635, -155784,36464, 
0x00000000, -10889804, -4493696, -32352060, 66423, 216301, -155739,36615, 
0x00000000, -10860019, -4503463, -32310396, 66338, 216022, -155923,36763, 
0x00000000, -10879382, -4514048, -32258012, 66598, 215646, -155736,36908, 
0x00000000, -10887343, -4517438, -32200200, 66402, 215121, -155955,37053, 
0x00000000, -10856728, -4498903, -32152072, 66217, 214604, -155775,37203, 
0x00000000, -10843716, -4485202, -32100470, 66125, 214110, -155710,37352, 
0x00000000, -10862905, -4482666, -32061808, 66257, 213856, -155671,37494, 
0x00000000, -10848532, -4479625, -32016086, 66152, 213623, -155582,37642, 
0x00000000, -10822720, -4487949, -31973832, 66097, 213175, -155623,37787, 
0x00000000, -10836173, -4491799, -31922468, 66049, 212738, -155490,37936, 
0x00000000, -10829903, -4494954, -31884980, 65981, 212410, -155353,38085, 
0x00000000, -10802775, -4463270, -31832668, 65907, 211969, -155313,38232, 
0x00000000, -10818547, -4486961, -31794296, 65681, 211758, -155544,38394, 
0x00000000, -10792223, -4480596, -31739850, 65689, 211306, -155511,38559, 
0x00000000, -10808463, -4497226, -31689436, 65592, 211032, -155740,38727, 
0x00000000, -10800804, -4493000, -31654888, 65785, 210526, -155773,38891, 
0x00000000, -10797342, -4484623, -31600696, 65407, 210285, -155380,39056, 
0x00000000, -10792170, -4474714, -31560040, 65606, 209933, -155296,39232, 
0x00000000, -10786061, -4478726, -31506628, 65425, 209716, -155222,39401, 
0x00000000, -10780335, -4466635, -31458584, 65452, 209260, -155416,39564, 
0x00000000, -10780408, -4473249, -31421692, 65183, 208862, -155422,39731, 
0x00000000, -10774283, -4489105, -31370488, 65137, 208822, -155238,39901, 
0x00000000, -10763741, -4491891, -31323860, 65132, 208328, -155227,40065, 
0x00000000, -10767297, -4492922, -31298580, 64639, 208284, -155529,40233, 
0x00000000, -10777567, -4502740, -31233586, 64202, 208115, -155420,40406, 
0x00000000, -10750477, -4487888, -31217428, 64305, 207885, -155482,40571, 
0x00000000, -10773627, -4499777, -31160916, 63999, 207651, -155721,40738, 
0x00000000, -10756431, -4491352, -31115384, 64337, 207186, -155402,40905, 
0x00000000, -10755961, -4499548, -31112518, 64522, 206920, -155734,41070, 
0x00000000, -10759934, -4499418, -31078860, 64774, 206743, -155474,41238, 
0x00000000, -10757906, -4490586, -31010912, 64721, 206541, -155563,41405, 
0x00000000, -10740635, -4478304, -30978174, 64890, 206259, -155321,41569, 
0x00000000, -10731814, -4479081, -30989462, 64570, 206050, -155469,41724, 
0x00000000, -10741756, -4474783, -30906134, 64970, 205922, -155420,41869, 
0x00000000, -10733744, -4480743, -30873760, 64835, 205536, -155698,42015, 
0x00000000, -10729818, -4482393, -30832580, 64805, 205237, -155518,42159, 
0x00000000, -10731300, -4480048, -30805352, 64920, 205277, -155444,42308, 
0x00000000, -10733389, -4480381, -30855964, 65388, 205449, -155494,42452, 
0x00000000, -10725738, -4479655, -30808708, 64930, 205357, -155331,42595, 
0x00000000, -10726389, -4483235, -30801216, 64994, 205286, -155095,42743, 
0x00000000, -10731515, -4485352, -30791168, 64945, 205394, -155096,42892, 
0x00000000, -10729247, -4486634, -30806236, 65113, 205202, -155483,43042, 
0x00000000, -10731817, -4484516, -30804068, 65027, 205283, -155273,43186, 
0x00000000, -10738349, -4480794, -30792036, 65093, 205353, -155189,43333, 
0x00000000, -10729817, -4483571, -30788020, 65255, 205376, -154991,43478, 
0x00000000, -10730253, -4482442, -30789028, 65285, 205504, -155338,43622, 
0x00000000, -10737439, -4482331, -30781336, 65098, 205307, -155324,43765, 
0x00000000, -10731933, -4488100, -30780444, 65132, 205501, -155476,43912, 
0x00000000, -10727313, -4476011, -30781924, 65351, 205298, -155539,44058, 
0x00000000, -10730666, -4479927, -30782518, 65286, 205358, -155213,44202, 
0x00000000, -10724980, -4480390, -30785286, 65460, 205084, -155353,44351, 
0x00000000, -10727035, -4475372, -30778140, 65301, 205168, -155223,44497, 
0x00000000, -10729682, -4471011, -30771756, 65335, 205244, -155730,44641, 
0x00000000, -10722396, -4482882, -30773672, 65157, 205109, -155155,44794, 
0x00000000, -10734066, -4489748, -30774840, 65268, 205003, -155625,44942, 
0x00000000, -10730239, -4482804, -30775688, 65491, 205249, -155175, 1645114051316, 
