Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10761905, -4650511, -30839206, 65820, 206346, -152211,0, 
0x00000000, -10746115, -4652272, -30833252, 65909, 205991, -152500,141, 
0x00000000, -10756449, -4648775, -30835714, 65837, 206170, -152376,282, 
0x00000000, -10756138, -4651268, -30830920, 65877, 205969, -152493,430, 
0x00000000, -10756034, -4652219, -30832864, 65739, 205952, -152339,570, 
0x00000000, -10758660, -4644031, -30837950, 66003, 206175, -152386,711, 
0x00000000, -10755444, -4651316, -30836900, 65683, 206124, -152212,936, 
0x00000000, -10753206, -4646859, -30835316, 65892, 205954, -152348,1099, 
0x00000000, -10752018, -4646794, -30830264, 65620, 205847, -152192,1240, 
0x00000000, -10745162, -4643657, -30833526, 65716, 205777, -152378,1396, 
0x00000000, -10758884, -4641956, -30835188, 65698, 205949, -152568,1545, 
0x00000000, -10758366, -4645122, -30830684, 65576, 205970, -152701,1692, 
0x00000000, -10750459, -4646879, -30835040, 65688, 205882, -152337,1836, 
0x00000000, -10755611, -4641899, -30840556, 65985, 205866, -152544,1980, 
0x00000000, -10758440, -4640388, -30839182, 65592, 205973, -152543,2120, 
0x00000000, -10752168, -4647413, -30854330, 65816, 205926, -152315,2261, 
0x00000000, -10756456, -4640886, -30843096, 65793, 205748, -152344,2404, 
0x00000000, -10761342, -4640810, -30851144, 65697, 205818, -152403,2547, 
0x00000000, -10762482, -4648291, -30847210, 65520, 205703, -152466,2690, 
0x00000000, -10759020, -4632928, -30843792, 65685, 205657, -152474,2832, 
0x00000000, -10761557, -4643527, -30849400, 65648, 205973, -152419,2988, 
0x00000000, -10760789, -4639675, -30855632, 65693, 205608, -152358,3130, 
0x00000000, -10760130, -4632676, -30848600, 65651, 205547, -152430,3272, 
0x00000000, -10761245, -4633206, -30859996, 65655, 205772, -152530,3417, 
0x00000000, -10762529, -4635962, -30855644, 65559, 205496, -152255,3557, 
0x00000000, -10758757, -4632328, -30848372, 65492, 205571, -152523,3700, 
0x00000000, -10755442, -4637466, -30858476, 65372, 205289, -152235,3846, 
0x00000000, -10755822, -4633722, -30862372, 65303, 205552, -152185,3988, 
0x00000000, -10751070, -4627472, -30865418, 65688, 205374, -152458,4131, 
0x00000000, -10756410, -4633279, -30851438, 65408, 205697, -152426,4270, 
0x00000000, -10759231, -4627549, -30856472, 65435, 205269, -152262,4412, 
0x00000000, -10751894, -4632730, -30857818, 65489, 205371, -152467,4560, 
0x00000000, -10758654, -4639501, -30857564, 65252, 205227, -152435,4700, 
0x00000000, -10757023, -4625847, -30871872, 65345, 205280, -152444,4842, 
0x00000000, -10763252, -4628674, -30872096, 65387, 205107, -152529,4990, 
0x00000000, -10760121, -4633603, -30864142, 65527, 205360, -152349,5132, 
0x00000000, -10758606, -4623390, -30873204, 65147, 205048, -152491,5277, 
0x00000000, -10758276, -4623962, -30869228, 65418, 205075, -152169,5419, 
0x00000000, -10769251, -4628214, -30884776, 65267, 205295, -152304,5568, 
0x00000000, -10759779, -4621570, -30868548, 65145, 205096, -152227,5709, 
0x00000000, -10763601, -4629487, -30869368, 65059, 205059, -152186,5850, 
0x00000000, -10759386, -4623146, -30873664, 65082, 205120, -152420,5997, 
0x00000000, -10761899, -4627091, -30873530, 65098, 205000, -152326,6140, 
0x00000000, -10762886, -4626102, -30883778, 65103, 205002, -152365,6282, 
0x00000000, -10767503, -4622140, -30872464, 65307, 205147, -152255,6430, 
0x00000000, -10764136, -4623564, -30887576, 65096, 205047, -152306,6580, 
0x00000000, -10759717, -4627591, -30875352, 64925, 204881, -152516,6725, 
0x00000000, -10770618, -4627845, -30927176, 64989, 205312, -152198,6867, 
0x00000000, -10755819, -4631142, -31070488, 64774, 205973, -152524,7009, 
0x00000000, -10736813, -4613554, -31224592, 64441, 206431, -152605,7150, 
0x00000000, -10734310, -4612795, -31353104, 64230, 207131, -152463,7293, 
0x00000000, -10734717, -4611870, -31480996, 64013, 207917, -152312,7439, 
0x00000000, -10739063, -4611821, -31622230, 63765, 208668, -152328,7591, 
0x00000000, -10717497, -4605195, -31773336, 63537, 209646, -152299,7734, 
0x00000000, -10732241, -4600864, -31865300, 64601, 209824, -152590,7877, 
0x00000000, -10710478, -4612918, -32020904, 64670, 210654, -152525,8022, 
0x00000000, -10705906, -4620308, -32140336, 64970, 211317, -152617,8165, 
0x00000000, -10707072, -4643551, -32291074, 65351, 212219, -152481,8307, 
0x00000000, -10672237, -4612683, -32448388, 65419, 213291, -152459,8449, 
0x00000000, -10677166, -4620705, -32614110, 65153, 214377, -152538,8600, 
0x00000000, -10670740, -4619351, -32762578, 65440, 215258, -152362,8742, 
0x00000000, -10680204, -4644688, -32906312, 65609, 216237, -152452,8883, 
0x00000000, -10643744, -4628546, -33076274, 65753, 217312, -152685,9029, 
0x00000000, -10636433, -4653080, -33223110, 65478, 218418, -152594,9170, 
0x00000000, -10628077, -4629823, -33359050, 65513, 219623, -152498,9314, 
0x00000000, -10648416, -4590906, -33500520, 66147, 221202, -151978,9459, 
0x00000000, -10658482, -4645539, -33655260, 66334, 222365, -152665,9604, 
0x00000000, -10629983, -4654251, -33808924, 66737, 223570, -152669,9750, 
0x00000000, -10655337, -4661053, -33960616, 67101, 224888, -152527,9899, 
0x00000000, -10590293, -4628751, -34110644, 67071, 225971, -152138,10041, 
0x00000000, -10595941, -4633163, -34264072, 67281, 227017, -152230,10187, 
0x00000000, -10594878, -4654550, -34412640, 67287, 227930, -152509,10330, 
0x00000000, -10578817, -4616356, -34542952, 67300, 228979, -152135,10473, 
0x00000000, -10579765, -4578533, -34657528, 67547, 229946, -151897,10630, 
0x00000000, -10587540, -4588624, -34805612, 67728, 230597, -152116,10773, 
0x00000000, -10577743, -4582513, -34921588, 67855, 231184, -152205,10916, 
0x00000000, -10578185, -4553744, -34997048, 67748, 231902, -151831,11061, 
0x00000000, -10525557, -4597509, -35043380, 67799, 232228, -151904,11203, 
0x00000000, -10503485, -4601932, -35130848, 67937, 232532, -152237,11353, 
0x00000000, -10503624, -4607550, -35195104, 67894, 232873, -152082,11502, 
0x00000000, -10502314, -4622138, -35277440, 68407, 233456, -152265,11651, 
0x00000000, -10501674, -4635167, -35344492, 68575, 233846, -152225,11796, 
0x00000000, -10509634, -4653789, -35437944, 68750, 234340, -152413,11939, 
0x00000000, -10530506, -4655699, -35511628, 68735, 234716, -152539,12119, 
0x00000000, -10498396, -4639621, -35616112, 69264, 235133, -152290,12265, 
0x00000000, -10491268, -4632817, -35701804, 69444, 235446, -152270,12408, 
0x00000000, -10488074, -4659298, -35764000, 69519, 235824, -152162,12552, 
0x00000000, -10471317, -4653504, -35834816, 69770, 236065, -152249,12695, 
0x00000000, -10476039, -4657867, -35943872, 69968, 236920, -152322,12837, 
0x00000000, -10471294, -4627535, -36012008, 70121, 237221, -152401,12978, 
0x00000000, -10478960, -4634079, -36106400, 70439, 237759, -152107,13130, 
0x00000000, -10485064, -4639092, -36203300, 70333, 238292, -152419,13274, 
0x00000000, -10476806, -4638001, -36279224, 70496, 238681, -151773,13414, 
0x00000000, -10486573, -4641123, -36359056, 70848, 238981, -151974,13558, 
0x00000000, -10502245, -4659045, -36427624, 70842, 239434, -152429,13701, 
0x00000000, -10517719, -4672557, -36503516, 70830, 239793, -152553,13848, 
0x00000000, -10532503, -4678219, -36582128, 70895, 240446, -152524,13992, 
0x00000000, -10553380, -4663918, -36662048, 71162, 240807, -152604,14144, 
