encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-4782,1065,-2013,243,-23,228,205,0
0,-2394,2820,5147,356,-121,276,356,0
0,10,2899,-2325,267,152,619,497,0
0,-2446,-1549,5396,355,138,450,638,0
0,-1030,2477,79,98,-58,364,781,0
0,14726,3774,5343,198,-160,198,923,0
0,-382,-5426,5065,258,-145,325,1092,0
13,-5218,-5866,-186,65,83,173,1244,0
76,-786,-2534,-3510,59,189,135,1387,0
149,1732,6963,461,324,-186,398,1531,0
276,-8048,-8058,-58,214,51,355,1671,0
400,-9634,-3703,-2444,235,-207,242,1813,0
536,-976,2722,5755,356,142,-81,1954,0
669,-7324,-1291,-9,181,-78,341,2102,0
798,-5018,772,803,568,87,119,2247,0
914,-7898,-1790,-1653,287,-87,195,2388,0
1045,-8850,12292,2095,122,0,461,2528,0
1187,-5050,4026,696,49,-179,518,2668,0
1351,-7778,5436,7440,354,-255,571,2816,0
1520,-17854,5227,6880,377,182,86,2956,0
1672,-16120,4944,1082,-42,-104,339,3101,0
1827,-7250,-2021,5298,427,165,283,3242,0
1997,-15880,4644,4995,272,-148,163,3388,0
2163,-13946,2078,3422,153,83,9,3527,0
2316,-12112,1021,7308,187,76,256,3667,0
2470,-13450,-5332,11105,198,147,185,3809,0
2607,-12390,-365,7096,323,-177,-27,3954,0
2794,-18676,5974,2264,172,-128,296,4100,0
2999,-15110,1006,12613,298,-10,268,4242,0
3223,-12490,4040,4908,66,-77,194,4388,0
3439,70378,7258,-5186,-49,383,126,4531,0
3649,159944,9241,1081,-197,883,166,4676,0
3855,247630,4267,-11997,-452,1615,145,4817,0
4096,361258,35184,9968,-477,2044,204,4959,0
4359,490352,17153,-2261,-539,2800,67,5101,0
4657,660662,42736,32015,-869,3584,93,5244,0
4992,814296,50657,33440,-1181,4623,386,5388,0
5334,898410,27570,6795,-255,5241,122,5529,0
5666,1099930,59879,3858,170,5968,-120,5676,0
5997,1256838,66419,-2412,428,7060,60,5817,0
6350,1420698,66161,-23030,650,7924,-274,5966,0
6688,1580698,82418,-7466,514,8928,74,6107,0
7177,1746306,79736,9,611,10054,59,6337,0
7390,1917182,80746,-5917,694,11690,-92,6478,0
7604,2063782,102919,29201,653,12215,291,6618,0
7837,2186518,139608,16563,847,13109,438,6760,0
8038,2272148,149267,-7113,859,13827,226,6903,0
8257,2388750,137493,-13539,775,14767,312,7047,0
8475,2479566,127132,-4111,944,15502,165,7190,0
8686,2568600,92705,4921,1415,16712,364,7337,0
8871,2661760,149145,27057,1577,17534,189,7480,0
9036,2754834,173354,45250,1930,18004,390,7622,0
9201,2819110,106212,-38934,1849,18387,-25,7762,0
9355,2905626,155791,12554,1984,19093,210,7905,0
9525,2975986,157389,-12518,1846,19372,293,8052,0
9690,3052714,136448,-16768,2450,20028,122,8201,0
9854,3143490,182332,5435,2035,20738,473,8348,0
10026,3217790,168012,5224,2153,21305,318,8489,0
10174,3287914,144806,-31973,2258,21747,-153,8630,0
10354,3371058,169836,-303,2133,22607,38,8775,0
