encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,1476,-5835,854,265,451,-45,141,0
0,-8990,-3945,-2814,77,183,-18,281,0
0,-242,730,6164,204,19,-53,420,0
0,-4908,-10267,6677,222,432,-178,561,0
0,7480,884,10295,312,81,-195,702,0
1,-10596,-1643,16531,303,358,186,842,0
11,308,-7956,1654,236,84,134,991,0
32,-1252,6609,1806,79,233,-51,1136,0
63,-5856,-2716,10134,313,379,-248,1275,0
104,-1120,5791,3945,109,405,23,1416,0
168,-2724,-3611,2868,379,467,-37,1561,0
272,-10208,-524,3765,162,504,-171,1703,0
412,-3450,4507,-3056,-119,358,222,1843,0
634,-9954,-5696,6602,398,457,-244,1991,0
872,-4604,320,4143,96,456,-149,2131,0
1055,-10746,-4020,5725,100,261,-57,2269,0
1330,-12508,2240,2316,353,503,145,2516,0
1482,-17876,-3243,5895,305,475,19,2659,0
1652,-13052,-5817,2952,435,635,-163,2799,0
1807,-14744,-5542,6060,280,445,-54,2942,0
1971,-22618,-243,5936,234,574,-52,3082,0
2123,-18264,4653,3094,371,349,-78,3221,0
2294,-18968,-6071,8633,219,461,145,3367,0
2448,49732,-4865,-1797,73,895,-176,3513,0
2615,118840,-650,-4063,338,1297,50,3662,0
2782,196120,6193,10433,-28,1657,-104,3804,0
2953,274148,29708,4653,-71,1805,-103,3947,0
3108,359018,32339,7141,-339,2211,-164,4092,0
3272,424972,33386,17889,-273,2826,13,4233,0
3425,495444,7499,-696,-540,2906,50,4372,0
3596,571156,46281,18790,-965,3211,-174,4515,0
3750,648922,33138,14583,-887,3794,-270,4661,0
3928,750248,43628,29662,-1028,4144,-187,4801,0
4098,834108,41697,24247,-1160,4854,-178,4941,0
4278,880844,32456,27039,-1716,5305,-90,5086,0
4457,955620,29231,18147,-56,5100,27,5227,0
4638,1038968,66668,37817,-20,5535,297,5378,0
4818,1134520,65338,29274,178,5881,43,5532,0
4983,1233088,78093,19846,110,6429,-134,5674,0
5149,1288564,53466,13006,171,6714,-188,5813,0
5328,1397892,69985,14781,278,7235,112,5954,0
5511,1464736,76702,-238,428,7966,-125,6095,0
5674,1565270,66980,21099,85,8525,49,6238,0
5855,1654364,94375,10006,58,9143,-305,6379,0
6008,1746308,108778,5062,188,9436,-373,6520,0
6161,1831482,83709,-33682,316,10012,-301,6659,0
6327,1913696,106143,-18522,264,10471,-538,6804,0
6498,1982648,101376,-44116,272,11147,-359,6946,0
6653,2087150,105023,-48498,378,11988,-402,7087,0
6806,2158660,112526,-35208,262,12743,-139,7229,0
6972,2241148,141804,6627,292,13046,-158,7371,0
7128,2329832,142815,-7131,475,13777,-360,7513,0
7294,2402088,136263,-618,478,14343,-84,7656,0
7463,2478140,155700,13719,544,15071,-393,7802,0
7616,2561588,144191,13716,438,15742,-82,7943,0
7783,2617630,146286,-5711,822,16561,-253,8089,0
7936,2701340,161774,3710,1118,16866,77,8229,0
8106,2773228,133763,-29348,1090,17718,-375,8370,0
8272,2849516,168322,6370,1302,18099,226,8515,0
8425,2925820,126772,-34679,1473,18875,-241,8657,0
8595,3006592,178079,1897,1838,19465,-265,8802,0
8737,3062416,189750,-3826,1495,19979,205,8942,0
8896,3143948,167146,-33582,1713,20377,-426,9086,0
9031,3202520,179012,7202,1759,20757,161,9229,0
9181,3270804,216905,14423,1752,21284,196,9372,0
9324,3347456,225632,-46,1716,21932,59,9511,0
9466,3416640,214279,10423,1877,22695,45,9651,0
9621,3479972,199807,-33428,1671,22985,-441,9792,0
9765,3562632,239112,-1749,1736,23622,-175,9934,0
9919,3637272,251217,11368,1974,23847,9,10076,0
10082,3692532,228946,5016,1893,24202,36,10229,0
10228,3744588,231315,8275,2026,24509,39,10372,0
10373,3803784,211175,5927,2207,24979,-59,10512,0
10530,3873080,239125,26948,2101,25467,76,10653,0
10693,3950184,251571,40607,2016,25537,155,10795,0
10867,4027872,246999,43880,2259,26263,270,10951,0
11045,4097668,257951,30481,2441,26367,153,11104,0
11208,4170176,221496,14671,2361,27273,189,11246,0
11377,4247024,218008,10755,2380,27534,152,11389,0
11549,4313864,238018,27036,2451,28104,278,11529,0
11717,4385376,278220,71776,2610,28300,391,11673,0
11906,4460228,298242,63022,2734,28663,299,11824,0
12073,4518396,293340,18161,2997,28906,180,11964,0
12247,4564536,298894,-19154,2867,29128,112,12107,0
12406,4616060,321705,7565,3185,29391,448,12254,0
12561,4680228,352039,-1464,3225,29546,130,12394,0
12739,4750308,349823,5112,3292,29955,135,12544,0
12900,4820760,353732,1134,3475,30515,192,12685,0
13064,4866436,340031,-3704,3542,30752,179,12828,0
13170,4914372,352063,-5530,3706,30821,159,12969,0
13305,4974756,357128,-28842,3783,31238,156,13113,0
13462,5045824,372211,1930,4075,31426,138,13255,0
13691,5106216,384888,-16484,4117,31606,-25,13428,0
13873,5219760,372711,-20189,4378,32298,98,13570,0
14061,5290152,360552,-31203,4439,32622,-206,13711,0
14251,5370556,317426,-63497,4555,32728,-204,13854,0
14455,5447460,302190,-122634,4583,33562,-597,13996,0
14618,5506580,295777,-112961,4857,33924,-616,14141,0
14804,5601400,303412,-86519,5252,34158,-280,14281,0
15001,5680272,270925,-98994,5188,34681,-414,14425,0
15189,5745560,274558,-91656,5178,34860,-258,14565,0
15409,5835248,237729,-118215,5532,35545,-944,14714,0
15625,5907468,228709,-136287,5454,35887,-963,14856,0
15824,5991972,247502,-196367,5494,36207,-1559,15005,0
