Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10769958, -4646154, -30830654, 65646, 205926, -152646,0, 
0x00000000, -10768893, -4648167, -30825872, 65889, 205903, -152418,205, 
0x00000000, -10767138, -4641007, -30828260, 66002, 205805, -152370,356, 
0x00000000, -10767059, -4648479, -30830664, 65913, 206078, -152027,497, 
0x00000000, -10771507, -4640758, -30828208, 66001, 206064, -152196,638, 
0x00000000, -10767481, -4646075, -30829624, 65744, 205868, -152282,781, 
0x00000000, -10766184, -4640811, -30845380, 65844, 205766, -152448,923, 
0x00000000, -10775384, -4641089, -30830272, 65904, 205781, -152321,1092, 
0x00000000, -10775824, -4646340, -30825436, 65711, 206009, -152473,1244, 
0x00000000, -10772492, -4649664, -30829868, 65705, 206115, -152511,1387, 
0x00000000, -10762995, -4645693, -30832386, 65970, 205740, -152248,1531, 
0x00000000, -10778016, -4646212, -30822606, 65860, 205977, -152291,1671, 
0x00000000, -10773661, -4648598, -30821020, 65881, 205719, -152404,1813, 
0x00000000, -10767236, -4640399, -30829678, 66002, 206068, -152727,1954, 
0x00000000, -10771249, -4646163, -30823330, 65827, 205848, -152305,2102, 
0x00000000, -10769186, -4645351, -30825636, 66214, 206013, -152527,2247, 
0x00000000, -10771748, -4647807, -30822756, 65933, 205839, -152451,2388, 
0x00000000, -10757666, -4644059, -30821804, 65768, 205926, -152185,2528, 
0x00000000, -10765932, -4645458, -30825604, 65695, 205747, -152128,2668, 
0x00000000, -10764522, -4638714, -30822876, 66000, 205671, -152075,2816, 
0x00000000, -10764731, -4639274, -30812800, 66023, 206108, -152560,2956, 
0x00000000, -10765014, -4645072, -30814534, 65604, 205822, -152307,3101, 
0x00000000, -10771979, -4640856, -30823404, 66073, 206091, -152363,3242, 
0x00000000, -10765314, -4641159, -30814774, 65918, 205778, -152483,3388, 
0x00000000, -10767880, -4642732, -30816708, 65799, 206009, -152637,3527, 
0x00000000, -10768937, -4638846, -30818542, 65833, 206002, -152390,3667, 
0x00000000, -10775290, -4635049, -30817204, 65844, 206073, -152461,3809, 
0x00000000, -10770323, -4639058, -30818264, 65969, 205749, -152673,3954, 
0x00000000, -10763984, -4643890, -30811978, 65818, 205798, -152350,4100, 
0x00000000, -10768952, -4633541, -30815544, 65944, 205916, -152378,4242, 
0x00000000, -10765918, -4641246, -30818164, 65712, 205849, -152452,4388, 
0x00000000, -10762700, -4651340, -30901032, 65597, 206309, -152520,4531, 
0x00000000, -10760717, -4645073, -30990598, 65449, 206809, -152480,4676, 
0x00000000, -10765691, -4658151, -31078284, 65194, 207541, -152501,4817, 
0x00000000, -10734774, -4636186, -31191912, 65169, 207970, -152442,4959, 
0x00000000, -10752805, -4648415, -31321006, 65107, 208726, -152579,5101, 
0x00000000, -10727222, -4614139, -31491316, 64777, 209510, -152553,5244, 
0x00000000, -10719301, -4612714, -31644950, 64465, 210549, -152260,5388, 
0x00000000, -10742388, -4639359, -31729064, 65391, 211167, -152524,5529, 
0x00000000, -10710079, -4642296, -31930584, 65816, 211894, -152766,5676, 
0x00000000, -10703539, -4648566, -32087492, 66074, 212986, -152586,5817, 
0x00000000, -10703797, -4669184, -32251352, 66296, 213850, -152920,5966, 
0x00000000, -10687540, -4653620, -32411352, 66160, 214854, -152572,6107, 
0x00000000, -10690222, -4646145, -32576960, 66257, 215980, -152587,6337, 
0x00000000, -10689212, -4652071, -32747836, 66340, 217616, -152738,6478, 
0x00000000, -10667039, -4616953, -32894436, 66299, 218141, -152355,6618, 
0x00000000, -10630350, -4629591, -33017172, 66493, 219035, -152208,6760, 
0x00000000, -10620691, -4653267, -33102802, 66505, 219753, -152420,6903, 
0x00000000, -10632465, -4659693, -33219404, 66421, 220693, -152334,7047, 
0x00000000, -10642826, -4650265, -33310220, 66590, 221428, -152481,7190, 
0x00000000, -10677253, -4641233, -33399254, 67061, 222638, -152282,7337, 
0x00000000, -10620813, -4619097, -33492414, 67223, 223460, -152457,7480, 
0x00000000, -10596604, -4600904, -33585488, 67576, 223930, -152256,7622, 
0x00000000, -10663746, -4685088, -33649764, 67495, 224313, -152671,7762, 
0x00000000, -10614167, -4633600, -33736280, 67630, 225019, -152436,7905, 
0x00000000, -10612569, -4658672, -33806640, 67492, 225298, -152353,8052, 
0x00000000, -10633510, -4662922, -33883368, 68096, 225954, -152524,8201, 
0x00000000, -10587626, -4640719, -33974144, 67681, 226664, -152173,8348, 
0x00000000, -10601946, -4640930, -34048444, 67799, 227231, -152328,8489, 
0x00000000, -10625152, -4678127, -34118568, 67904, 227673, -152799,8630, 
0x00000000, -10600122, -4646457, -34201712, 67779, 228533, -152608,8775, 
0x00000000, -10570179, -4634550, -34271488, 67860, 228930, -152199,8916, 
0x00000000, -10572256, -4641212, -34358272, 67885, 229564, -152272,9060, 
0x00000000, -10609032, -4657726, -34428944, 68202, 229976, -152556,9257, 
0x00000000, -10568822, -4630796, -34505844, 68287, 230400, -152170,9400, 
0x00000000, -10560894, -4604082, -34567032, 67942, 230787, -152291,9547, 
0x00000000, -10580842, -4602523, -34643400, 68147, 231261, -152198,9695, 
0x00000000, -10582560, -4596176, -34710600, 68032, 231609, -151708,9840, 
0x00000000, -10565316, -4586593, -34806432, 68341, 232205, -152042,9984, 
