encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,17554,-562,10467,-50,-162,-290,151,0
0,16678,-9939,1295,-367,-178,19,305,0
0,14160,-6115,18677,-220,-88,-194,461,0
0,-1640,-9463,4694,-31,23,-117,619,0
0,7442,-9446,3296,-72,-59,-28,772,0
0,-2324,-6855,3725,-150,216,-207,929,0
0,7650,-4699,13349,-139,205,-263,1081,0
34,-1904,-5992,2554,-141,299,-155,1234,0
140,1072,-880,10085,-126,-22,-184,1386,0
269,4896,-5263,6388,-197,152,35,1538,0
458,4858,-7117,4492,-22,239,-7,1690,0
659,11906,-5233,7777,-99,392,30,1843,0
885,-5652,-12351,719,45,328,-216,1997,0
1098,30,-774,-407,-86,543,-86,2148,0
1304,-7396,-2251,11547,-35,164,50,2304,0
1542,5738,-8120,4396,-90,439,-162,2473,-1
1798,6750,-4707,3472,-127,546,-121,2635,-1
2019,9770,-6543,6371,-279,221,-245,2788,-1
2206,4046,-7421,10093,-29,477,-105,2940,-1
2403,14468,-12075,20467,-29,130,-410,3092,-1
2584,129136,-4617,13314,323,-93,-77,3252,-1
2778,334652,3006,-23719,1067,-380,-63,3415,-1
2952,536504,4758,-13816,1883,-574,-38,3567,-1
3106,740196,-6947,-44005,2410,-672,-257,3718,-1
3284,949620,1786,-43016,2864,-998,-338,3869,-1
3459,1078100,-2507,-60789,3674,-1183,-190,4021,-1
3615,1237318,12301,-48458,4488,-1347,139,4174,-1
3793,1434394,4454,-72102,5421,-954,-203,4327,-1
3972,1583764,16234,-62200,5785,-1083,1,4479,-1
4158,1774396,13896,-90126,6733,-779,-121,4635,-1
4352,1995044,474,-101853,8251,-671,-282,4791,-1
4541,2185788,21252,-120647,9194,-670,-217,4951,-1
4726,2405172,23238,-103365,10630,-511,-115,5102,-1
4899,2611524,17137,-116076,11455,51,-72,5252,-1
5093,2830360,25426,-147832,12946,410,-33,5405,-1
5288,3083288,17550,-164140,14811,1083,-315,5560,-1
5477,3281340,51204,-141460,15646,1652,58,5713,-1
5664,3513260,44681,-163928,17738,2050,-414,5864,-1
5855,3723748,21458,-191464,19981,3372,-496,6018,-1
6026,3952004,54305,-198991,22300,4355,-275,6170,-1
6233,4184372,57750,-206105,24371,5565,-278,6327,-1
6403,4369440,52294,-200926,25898,6002,-181,6478,-1
6592,4604932,34536,-272896,28910,7775,-280,6633,-1
6781,4838416,90911,-233150,30753,9152,191,6785,-1
6970,5058744,42852,-277502,33073,10036,-685,6941,-1
7140,5281312,69987,-279572,35319,11645,-294,7094,-1
7348,5521180,59375,-309786,38029,12522,-643,7252,-1
7515,5742364,106014,-285772,40446,14131,128,7402,-1
7722,5985468,72721,-299129,42204,15070,-303,7564,-1
7912,6224536,70825,-262949,44015,15507,-207,7716,-1
8082,6398604,171172,-216327,45084,16043,587,7869,-1
8285,6520492,119615,-306583,44484,14315,-84,8020,-1
