Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10854876, -4412274, -31005040, 62653, 197730, -205903,0, 
0x00000000, -10851863, -4396032, -31005784, 62516, 197586, -205937,152, 
0x00000000, -10855010, -4404100, -30993008, 62530, 197673, -205966,305, 
0x00000000, -10850519, -4405129, -31006310, 62430, 197657, -205906,459, 
0x00000000, -10853560, -4412411, -31014432, 62560, 197769, -205814,612, 
0x00000000, -10849036, -4402051, -31008916, 62422, 197790, -206036,765, 
0x00000000, -10855803, -4407323, -31008716, 62483, 197790, -206146,926, 
0x00000000, -10853774, -4403211, -31020048, 62540, 197802, -205925,1083, 
0x00000000, -10856061, -4399569, -31007784, 62493, 197766, -205748,1237, 
0x00000000, -10855528, -4411474, -31002044, 62493, 197528, -205978,1396, 
0x00000000, -10850177, -4407493, -31011556, 62381, 197527, -205997,1550, 
0x00000000, -10852540, -4406370, -30997552, 62445, 197748, -205932,1703, 
0x00000000, -10853424, -4403446, -31004480, 62520, 197676, -205947,1862, 
0x00000000, -10861069, -4407346, -31008246, 62533, 197901, -205758,2017, 
0x00000000, -10859350, -4407399, -31016668, 62409, 197451, -205858,2172, 
0x00000000, -10857586, -4407256, -31011100, 62698, 197608, -206035,2329, 
0x00000000, -10850808, -4405752, -31012572, 62543, 197500, -205866,2484, 
0x00000000, -10855254, -4408231, -31010770, 62458, 197749, -206543,2636, 
0x00000000, -10857915, -4418442, -31018382, 62440, 197617, -205854,2787, 
0x00000000, -10855274, -4403378, -31000718, 62429, 197426, -205845,2940, 
0x00000000, -10850898, -4400641, -31015174, 62540, 197355, -205899,3091, 
0x00000000, -10862382, -4410318, -31002380, 62396, 197620, -205915,3244, 
0x00000000, -10849554, -4409484, -30996658, 62360, 197500, -205967,3397, 
0x00000000, -10858391, -4408810, -31010864, 62334, 197786, -205947,3549, 
0x00000000, -10852232, -4404289, -31009652, 62492, 197775, -205949,3700, 
0x00000000, -10852477, -4395770, -31013322, 62655, 197603, -205768,3852, 
0x00000000, -10853567, -4403798, -31004486, 62647, 197436, -205604,4008, 
0x00000000, -10857942, -4399816, -31002444, 62413, 197621, -205820,4161, 
0x00000000, -10856826, -4407949, -31000298, 62256, 197372, -205927,4313, 
0x00000000, -10863465, -4399941, -31010812, 62767, 197716, -205838,4467, 
0x00000000, -10855586, -4410234, -30999592, 62647, 197544, -206075,4620, 
0x00000000, -10850852, -4409458, -31047724, 62545, 197270, -205836,4783, 
0x00000000, -10840329, -4416494, -31279124, 63378, 196863, -205862,4938, 
0x00000000, -10851033, -4433730, -31442960, 64079, 196855, -205803,5094, 
0x00000000, -10844059, -4439925, -31662100, 64839, 196683, -205877,5246, 
0x00000000, -10853866, -4463349, -31853696, 65493, 196632, -205991,5398, 
0x00000000, -10841476, -4468855, -32012044, 66182, 196433, -206101,5555, 
0x00000000, -10848806, -4480702, -32170688, 66882, 196695, -205914,5705, 
0x00000000, -10845024, -4474459, -32358486, 67957, 196462, -205672,5856, 
0x00000000, -10836817, -4503181, -32521392, 68393, 196500, -206045,6010, 
0x00000000, -10832781, -4506087, -32707456, 69676, 196451, -206326,6160, 
0x00000000, -10836782, -4490831, -32915740, 70800, 196730, -205856,6313, 
0x00000000, -10839054, -4527883, -33092768, 71562, 196987, -205766,6465, 
0x00000000, -10836179, -4508468, -33299196, 72998, 197353, -205780,6617, 
0x00000000, -10841765, -4528181, -33543508, 74274, 197507, -205966,6770, 
0x00000000, -10838821, -4562425, -33763604, 75591, 197917, -205983,6923, 
0x00000000, -10837413, -4572844, -34008376, 77171, 198221, -206114,7075, 
0x00000000, -10822671, -4556323, -34249128, 78785, 198875, -205964,7228, 
0x00000000, -10824697, -4582258, -34529760, 80636, 199131, -205876,7381, 
0x00000000, -10819761, -4604438, -34799864, 82758, 200357, -205713,7532, 
0x00000000, -10824973, -4642369, -35076996, 84522, 200738, -206175,7684, 
0x00000000, -10831822, -4634565, -35346600, 86862, 201436, -206258,7838, 
0x00000000, -10794870, -4633261, -35616356, 89111, 202539, -206089,7994, 
0x00000000, -10815676, -4681308, -36023168, 92364, 203798, -206250,8149, 
0x00000000, -10789857, -4725532, -36448048, 96904, 206563, -206109,8300, 
0x00000000, -10761413, -4709007, -36871364, 101320, 208851, -205627,8452, 
0x00000000, -10749138, -4661099, -37241496, 104471, 210014, -205660,8604, 
0x00000000, -10748901, -4670426, -37475352, 104336, 209153, -205784,8755, 
0x00000000, -10745032, -4721980, -37485344, 103595, 208648, -205803,8908, 
0x00000000, -10774530, -4737047, -37501560, 104795, 209828, -205822,9060, 
0x00000000, -10787914, -4722743, -37587824, 106155, 210177, -206005,9211, 
0x00000000, -10756116, -4713693, -37613532, 106717, 210994, -205733,9362, 
0x00000000, -10763538, -4700250, -37660728, 107829, 211836, -205686,9516, 
0x00000000, -10744547, -4728233, -37681792, 108393, 212206, -205554,9672, 
0x00000000, -10760925, -4715797, -37665892, 109264, 213402, -205965,9823, 
0x00000000, -10756739, -4733028, -37585376, 109428, 214120, -205986,9975, 
0x00000000, -10794709, -4728774, -37705700, 111319, 215356, -206203,10136, 
0x00000000, -10716154, -4725303, -37715848, 112955, 217497, -205574,10296, 
0x00000000, -10734360, -4712680, -37562720, 113756, 219399, -205475,10447, 
0x00000000, -10740956, -4714308, -37504644, 115031, 221039, -205847,10604, 
0x00000000, -10755526, -4718775, -37464052, 115765, 222361, -206011,10756, 
0x00000000, -10740660, -4714512, -37478736, 117260, 223710, -205809,10913, 
0x00000000, -10738493, -4701125, -37514080, 119276, 225380, -205958,11067, 
0x00000000, -10774697, -4121729, -37745184, 121778, 227015, -203989,11220, 
0x00000000, -10745925, -4419088, -37534032, 120137, 226168, -204563,11374, 
0x00000000, -10724106, -4442560, -37403936, 118863, 226197, -204690,11526, 
0x00000000, -10903916, -4612699, -37401016, 119205, 225841, -207081,11679, 
0x00000000, -10915133, -4604814, -37391416, 119083, 225677, -207293,11830, 
0x00000000, -10961259, -4604883, -37417688, 119149, 226119, -207463,11984, 
0x00000000, -11086774, -4528480, -37470272, 119496, 226397, -207933,12138, 
0x00000000, -11105705, -4320577, -37578944, 120935, 226767, -207351,12291, 
0x00000000, -11275731, -4249095, -37637940, 121424, 226807, -208895,12446, 
0x00000000, -11314787, -4063147, -37678480, 120647, 225344, -208338,12599, 
0x00000000, -11310501, -4033255, -37926948, 120232, 222873, -208004,12755, 
0x00000000, -11291843, -4048742, -38155952, 120394, 220863, -208115,12907, 
0x00000000, -11327854, -4044040, -38421756, 120476, 219114, -208632,13065, 
0x00000000, -11311232, -3995395, -38644380, 122635, 219868, -208271,13218, 
0x00000000, -11312649, -3990472, -38849112, 123086, 219179, -208219,13374, 
0x00000000, -11312069, -4027004, -39059808, 123877, 218700, -207832,13527, 
0x00000000, -11324657, -3997038, -39262964, 124551, 218243, -207734,13682, 
0x00000000, -11307110, -3942392, -39479000, 125266, 217803, -207724,13835, 
0x00000000, -11318215, -3958280, -39694876, 126057, 217748, -207833,13995, 
0x00000000, -11359173, -3981756, -39914232, 126512, 217067, -208530,14148, 
0x00000000, -11293837, -3898802, -40122412, 128024, 217695, -207803,14308, 
0x00000000, -11271903, -3858738, -40294192, 129455, 218034, -207493,14461, 
0x00000000, -11335376, -3928442, -40555360, 131994, 220142, -208211,14614, 
