encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-6216,-4917,2927,378,317,40,156,0
0,-5182,-3379,168,397,127,205,314,0
0,-528,-12164,-1662,568,233,-162,482,0
0,-4248,-6637,-9565,397,68,120,649,0
0,-6652,-17766,3349,199,65,8,808,0
4324,-1100,3237,2166,295,65,233,2687,-1
4491,712620,6957,-41189,2894,-929,541,2847,-1
4658,893882,1444,-38377,3468,-924,46,3003,-1
4846,1082938,6336,-30795,4311,-901,168,3165,-1
5054,1272686,22775,-52600,5332,-919,367,3324,-1
5253,1482650,27977,-62945,6055,-1223,304,3479,-1
5451,1662034,28371,-63721,7146,-904,101,3641,-1
5641,1921724,26061,-103131,8272,-1041,520,3801,-1
5865,2155668,15932,-114256,9314,-726,-8,3966,-1
6071,2479596,22799,-134978,11365,-400,250,4123,-1
6290,2797264,14137,-166873,13019,161,122,4283,-1
6542,3102116,37442,-152564,14548,506,-95,4439,-1
6757,3402448,17414,-184360,16734,1062,180,4594,-1
6983,3690888,29283,-202459,18380,1379,82,4754,-1
7239,3997828,41720,-180908,20570,2276,195,4909,-1
7444,4270176,38781,-234498,22514,2834,261,5063,-1
7700,4554760,52552,-219169,24685,3752,124,5216,-1
7931,4823900,21918,-292689,26093,3897,-207,5383,-1
8165,5099520,52264,-296751,28200,4410,116,5538,-1
8391,5356672,70547,-243389,30535,5458,240,5700,-1
8645,5644248,83153,-290639,33053,6980,302,5855,-1
8853,5933232,29021,-307023,35413,8020,-68,6012,-1
9085,6192216,82998,-339824,38310,9254,-64,6166,-1
9319,6354560,149898,-227516,38746,9363,896,6324,-1
9544,6499088,154559,-254882,39711,9602,734,6478,-1
9778,6617936,113257,-314018,39069,8317,556,6632,-1
10005,6616232,91941,-349695,39564,9062,226,6787,-1
10237,6614800,95403,-327932,40408,10184,442,6946,-1
10469,6660024,102716,-342515,41284,10856,162,7102,-1
10697,6757184,48230,-367067,42868,11790,-96,7257,-1
10949,6773708,111073,-361977,43058,11783,313,7416,-1
11159,6796272,61267,-309557,44543,13099,83,7572,-1
11386,6814656,92830,-341692,44561,13587,157,7727,-1
11619,6858624,123811,-331919,45598,13900,565,7883,-1
11850,7021520,42614,-384724,47611,15057,-265,8037,-1
12103,7057260,115686,-357643,48181,15500,83,8199,-1
12333,7216436,65067,-381606,50266,16760,-119,8359,-1
12538,7310864,81086,-395134,51071,17512,36,8510,-1
12775,7405028,76662,-337903,52896,18554,-41,8663,-1
13000,7423136,43227,-472559,52914,18497,-379,8816,-1
13233,7492852,85849,-339833,54749,19635,125,8969,-1
13466,7539480,72263,-419470,54995,19890,-117,9124,-1
13695,7462992,117556,-378568,56192,21609,218,9277,-1
13904,7349528,126050,-324519,56332,22903,510,9431,0
14132,7258672,103192,-315673,57241,24154,533,9584,0
14364,7242088,58787,-335617,57226,24413,-477,9739,0
14587,7247608,47335,-302683,57150,24535,-308,9894,0
14708,7249072,48491,-313542,57217,24480,-406,10049,0
14709,7260760,4758,-310916,57274,24574,-515,10204,0
14709,7258068,15232,-336655,57204,24643,-309,10356,0
14709,7254192,-64501,-166079,57426,24458,-564,10510,0
14709,7302012,-24433,206777,57710,24567,1229,10670,0
14705,7284760,-408255,74699,57811,24341,-2686,10830,0
14575,7687200,-493804,384462,59671,23505,-2031,10984,0
14339,8103488,-517464,399780,62602,24251,-2538,11144,0
13955,8457040,-499755,434174,64218,23489,-2053,11297,0
13529,8755516,-477333,468332,64935,22456,-1745,11454,1
13084,9049308,-512808,421758,66382,22407,-2322,11608,1
12727,9365512,-515268,498367,67573,22124,-1999,11767,1
12414,9667312,-525299,492762,69724,22796,-1976,11921,1
12072,9882144,-456049,542259,70974,23770,-1331,12075,1
11723,10292248,-510710,537681,77059,28246,-1817,12230,1
11356,10399524,-685616,357043,81851,33437,-4025,12385,1
10974,10479652,-694596,313429,80131,31362,-4251,12542,1
10546,10668684,-700338,366926,83538,33423,-4011,12697,1
10190,10941828,-711369,413110,83538,31206,-4003,12849,1
9856,11213860,-704205,395621,84516,30268,-4152,13004,1
9507,11361896,-748322,302123,86259,30701,-4866,13159,1
9191,11374272,-832331,159538,83576,25089,-5698,13314,1
8877,11269720,-767401,156979,79923,17436,-4854,13474,1
8528,11261860,-797504,133577,83421,16782,-5383,13626,1
8212,11097280,-551862,187148,77417,9263,-3327,13779,1
7873,11031828,-398591,363483,77886,9675,-1577,13931,1
7754,10977012,-570925,143309,77661,9434,-3791,14087,1
7753,10943848,-582951,113933,77400,9522,-3691,14240,1
7753,10904816,-608245,86540,77072,9429,-4141,14392,1
7753,10884400,-621972,73984,77027,9733,-4262,14547,1
7754,10852160,-617958,69489,76825,9337,-4153,14704,1
7754,10837840,-617081,63792,76746,9288,-4391,14856,1
7754,10818192,-625956,49389,76845,9265,-4388,15023,1
7754,10794812,-619332,51519,76768,9339,-4156,15177,1
7754,10786540,-621553,53711,76550,9132,-4102,15331,1
7754,10779784,-622168,44401,76666,9165,-4118,15485,1
7754,10755720,-630025,41750,76278,9092,-4345,15640,1
7754,10747364,-630809,41687,76657,9090,-4215,15801,1
7754,10733732,-636469,29928,76347,8979,-4218,15954,1
7754,10721068,-634650,28038,76273,9047,-4302,16108,1
7754,10713956,-637365,12267,75985,8808,-4197,16262,1
7754,10711404,-645539,23788,75985,8530,-4675,16417,1
7754,10700076,-636803,20488,75997,8800,-4508,16570,1
7754,10698416,-636140,17274,76050,8641,-4158,16723,1
7754,10680124,-648298,17809,75850,8798,-4183,16875,1
7754,10678052,-641282,16750,76003,8716,-4383,17030,1
7754,10672892,-646173,18380,75677,8616,-4524,17182,1
7754,10661908,-650003,19737,75869,8660,-4436,17336,1
7754,10667268,-648138,8012,75689,8763,-4470,17494,1
7754,10660360,-650187,-4667,75659,8797,-4589,17648,1
7754,10650832,-654722,12113,75770,8657,-4368,17803,1
7754,10646080,-653942,-2828,75524,8586,-4421,17958,1
7754,10644208,-650537,-5267,75421,8297,-4446,18113,1
7754,10628440,-646797,-4843,75470,8491,-4492,18265,1
7754,10631376,-658722,-10550,75337,8632,-4516,18429,1
7754,10632856,-658056,-7558,75361,8527,-4654,18591,1
7754,10627380,-670122,-6391,75296,8648,-4559,18746,1
7754,10615136,-664718,-8385,75373,8569,-4571,18900,1
7754,10609100,-665189,-14961,75300,8537,-4716,19056,1
7754,10605748,-665558,-10229,75095,8645,-4734,19215,1
7754,10614420,-669331,-21718,75338,8696,-4714,19370,1
7754,10600380,-679256,-17974,74990,8485,-4455,19524,1
7754,10598160,-664247,-19924,75321,8617,-4513,19678,1
7754,10590648,-681352,-29589,75022,8811,-4610,19842,1
7754,10608152,-670499,-21044,74971,8522,-4589,19996,1
7754,10582704,-673572,-30768,74873,8605,-4530,20151,1
7754,10587256,-678604,-20140,75103,8824,-4658,20307,1
7754,10595884,-681052,-36805,74790,8844,-4719,20484,1
7754,10591216,-683179,-35119,74894,8622,-4585,20654,1
7754,10576956,-685826,-36233,74670,8755,-4778,20814,1
7754,10590056,-681447,-32416,74985,8961,-4698,20971,1
7754,10581016,-690290,-40887,74675,8709,-4768,21128,1
7754,10594880,-689320,-39294,74702,8958,-5069,21281,1
7754,10587080,-695330,-44494,74702,9056,-4817,21435,1
7754,10579768,-699766,-51536,74533,8515,-4900,21594,1
7754,10568984,-655225,-16698,74247,8173,-4251,21751,1
7754,10581772,-572382,70338,74150,8182,-3670,21906,1
7777,10578732,-627689,11363,74169,8211,-4369,22059,1
7777,10574668,-634379,-5082,74101,8012,-4569,22212,1
7777,10565176,-645600,-12789,74235,7884,-4297,22368,1
7777,10564616,-655485,-13874,74303,8086,-4481,22524,1
