encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-8472,9165,-1316,-153,102,155,161,0
0,6766,2498,1543,-140,-57,205,316,0
0,-6800,4254,-1935,-133,-182,-10,469,0
0,-13532,-1489,-1425,-106,-1,287,621,0
1,-2844,6344,-10051,-165,-59,180,774,0
102,-11724,6190,-3181,-275,121,121,930,0
260,-8528,8257,-5096,-271,-125,43,1084,0
486,-5956,5032,-7761,-279,-38,-27,1238,0
722,-16200,17478,-444,-257,-145,205,1390,0
996,-12936,2003,-6357,-218,27,77,1557,0
1236,-15088,6795,-9974,-180,67,266,1709,0
1499,-3648,1669,-2724,99,-146,243,1862,0
1786,-22770,8447,-105,-151,103,5,2017,0
2052,-16012,9679,903,-224,-62,88,2168,0
2338,-30304,7544,-3225,82,-58,-98,2323,0
2661,-14306,12504,1995,-29,-42,-174,2478,0
2961,-29468,5153,-11566,-35,-49,254,2634,0
3264,-24600,3794,-626,63,40,-260,2786,0
3533,-15872,8416,-5818,-278,-4,72,2939,0
3787,-31574,10668,-5849,-10,226,-20,3093,0
4006,-31256,10727,-3440,-216,-69,142,3245,0
4251,-29614,12769,2168,345,199,85,3397,0
4476,-23810,6006,-1325,-2,116,549,3552,0
4689,-28328,6525,-8733,75,334,61,3704,0
4912,-25998,12034,1141,-115,16,187,3856,0
5139,50500,11588,4499,278,221,-99,4016,0
5352,318826,21174,-25440,1001,-340,140,4169,-1
5544,501984,21712,-49307,1588,-634,-77,4320,-1
5747,666392,29614,-45844,2462,-631,261,4475,-1
5970,888080,11542,-70644,3240,-761,179,4648,-1
6196,1073116,28589,-86458,3821,-718,-107,4809,-1
6378,1288216,28824,-75509,5077,-659,-15,4961,-1
6583,1458712,22559,-102811,5648,-603,73,5114,-1
6780,1658700,36433,-95491,6984,-312,70,5267,-1
6955,1823388,21881,-110504,7650,-66,29,5418,-1
7065,1922412,21432,-112171,8157,-27,105,5570,-1
7149,2010772,30775,-119292,8522,-104,223,5722,-1
7239,2148362,39993,-133895,9023,15,140,5873,-1
7349,2312928,35622,-134060,10085,180,40,6024,-1
7480,2472466,37356,-150765,10836,486,135,6175,-1
7608,2640652,48992,-136849,11739,673,-81,6330,-1
7738,2767744,49740,-161088,12457,835,44,6485,-1
7863,2941248,48476,-180566,13535,1251,120,6639,-1
7999,3115308,55423,-162573,14855,1539,-47,6794,-1
8130,3277324,51611,-179085,15930,1778,-28,6945,-1
8283,3439312,45895,-215182,16538,2081,172,7113,-1
8406,3622412,56930,-194734,17950,2898,81,7264,-1
8537,3779568,38405,-203404,19053,3341,-159,7416,-1
8660,3934084,49019,-209375,20235,3515,-185,7568,-1
8777,4107112,53346,-248721,21365,4276,-85,7720,-1
8916,4305020,43478,-270207,23305,5326,58,7880,-1
9082,4499988,62658,-260551,25281,5930,-150,8033,-1
9254,4677044,61531,-286930,26662,6787,101,8188,-1
9430,4881432,96246,-233831,29031,8326,-56,8341,-1
9595,5068632,71563,-281523,31332,9780,-161,8494,-1
9746,5266672,86754,-314452,33614,11429,-296,8645,-1
9903,5454144,93215,-302210,35305,11983,44,8797,-1
10055,5643332,53025,-334871,36843,12536,-232,8948,-1
10218,5844452,84260,-320741,38774,13662,-116,9101,-1
10392,6089248,95853,-351754,41120,14634,-195,9256,-1
10549,6225544,113442,-304341,40329,13018,367,9407,-1
10728,6291644,124481,-297007,39316,11543,151,9559,-1
10887,6424692,119267,-316405,39211,10804,-5,9713,-1
11035,6489220,87865,-341681,39815,11595,-135,9865,-1
11215,6512476,86615,-359005,40043,11594,195,10018,-1
11360,6529048,93181,-350957,41025,12518,7,10170,-1
11517,6603500,85232,-306091,41991,13138,-30,10320,-1
