Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10831593, -4415712, -30924064, 63542, 198181, -206154,0, 
0x00000000, -10836510, -4412785, -30917848, 63920, 198498, -206114,156, 
0x00000000, -10834972, -4415544, -30918882, 63939, 198308, -205949,314, 
0x00000000, -10843757, -4417374, -30923536, 64110, 198414, -206316,482, 
0x00000000, -10838230, -4425277, -30919816, 63939, 198249, -206034,649, 
0x00000000, -10849359, -4412363, -30917412, 63741, 198246, -206146,808, 
0x00000000, -10828356, -4413546, -30922964, 63837, 198246, -205921,2687, 
0x00000000, -10824636, -4456901, -31636684, 66436, 197252, -205613,2847, 
0x00000000, -10830149, -4454089, -31817946, 67010, 197257, -206108,3003, 
0x00000000, -10825257, -4446507, -32007002, 67853, 197280, -205986,3165, 
0x00000000, -10808818, -4468312, -32196750, 68874, 197262, -205787,3324, 
0x00000000, -10803616, -4478657, -32406714, 69597, 196958, -205850,3479, 
0x00000000, -10803222, -4479433, -32586098, 70688, 197277, -206053,3641, 
0x00000000, -10805532, -4518843, -32845788, 71814, 197140, -205634,3801, 
0x00000000, -10815661, -4529968, -33079732, 72856, 197455, -206162,3966, 
0x00000000, -10808794, -4550690, -33403660, 74907, 197781, -205904,4123, 
0x00000000, -10817456, -4582585, -33721328, 76561, 198342, -206032,4283, 
0x00000000, -10794151, -4568276, -34026180, 78090, 198687, -206249,4439, 
0x00000000, -10814179, -4600072, -34326512, 80276, 199243, -205974,4594, 
0x00000000, -10802310, -4618171, -34614952, 81922, 199560, -206072,4754, 
0x00000000, -10789873, -4596620, -34921892, 84112, 200457, -205959,4909, 
0x00000000, -10792812, -4650210, -35194240, 86056, 201015, -205893,5063, 
0x00000000, -10779041, -4634881, -35478824, 88227, 201933, -206030,5216, 
0x00000000, -10809675, -4708401, -35747964, 89635, 202078, -206361,5383, 
0x00000000, -10779329, -4712463, -36023584, 91742, 202591, -206038,5538, 
0x00000000, -10761046, -4659101, -36280736, 94077, 203639, -205914,5700, 
0x00000000, -10748440, -4706351, -36568312, 96595, 205161, -205852,5855, 
0x00000000, -10802572, -4722735, -36857296, 98955, 206201, -206222,6012, 
0x00000000, -10748595, -4755536, -37116280, 101852, 207435, -206218,6166, 
0x00000000, -10681695, -4643228, -37278624, 102288, 207544, -205258,6324, 
0x00000000, -10677034, -4670594, -37423152, 103253, 207783, -205420,6478, 
0x00000000, -10718336, -4729730, -37542000, 102611, 206498, -205598,6632, 
0x00000000, -10739652, -4765407, -37540296, 103106, 207243, -205928,6787, 
0x00000000, -10736190, -4743644, -37538864, 103950, 208365, -205712,6946, 
0x00000000, -10728877, -4758227, -37584088, 104826, 209037, -205992,7102, 
0x00000000, -10783363, -4782779, -37681248, 106410, 209971, -206250,7257, 
0x00000000, -10720520, -4777689, -37697772, 106600, 209964, -205841,7416, 
0x00000000, -10770326, -4725269, -37720336, 108085, 211280, -206071,7572, 
0x00000000, -10738763, -4757404, -37738720, 108103, 211768, -205997,7727, 
0x00000000, -10707782, -4747631, -37782688, 109140, 212081, -205589,7883, 
0x00000000, -10788979, -4800436, -37945584, 111153, 213238, -206419,8037, 
0x00000000, -10715907, -4773355, -37981324, 111723, 213681, -206071,8199, 
0x00000000, -10766526, -4797318, -38140500, 113808, 214941, -206273,8359, 
0x00000000, -10750507, -4810846, -38234928, 114613, 215693, -206118,8510, 
0x00000000, -10754931, -4753615, -38329092, 116438, 216735, -206195,8663, 
0x00000000, -10788366, -4888271, -38347200, 116456, 216678, -206533,8816, 
0x00000000, -10745744, -4755545, -38416916, 118291, 217816, -206029,8969, 
0x00000000, -10759330, -4835182, -38463544, 118537, 218071, -206271,9124, 
0x00000000, -10714037, -4794280, -38387056, 119734, 219790, -205936,9277, 
0x00000000, -10705543, -4740231, -38273592, 119874, 221084, -205644,9431, 
0x00000000, -10728401, -4731385, -38182736, 120783, 222335, -205621,9584, 
0x00000000, -10772806, -4751329, -38166152, 120768, 222594, -206631,9739, 
0x00000000, -10784258, -4718395, -38171672, 120692, 222716, -206462,9894, 
0x00000000, -10783102, -4729254, -38173136, 120759, 222661, -206560,10049, 
0x00000000, -10826835, -4726628, -38184824, 120816, 222755, -206669,10204, 
0x00000000, -10816361, -4752367, -38182132, 120746, 222824, -206463,10356, 
0x00000000, -10896094, -4581791, -38178256, 120968, 222639, -206718,10510, 
0x00000000, -10856026, -4208935, -38226076, 121252, 222748, -204925,10670, 
0x00000000, -11239848, -4341013, -38208824, 121353, 222522, -208840,10830, 
0x00000000, -11325397, -4031250, -38611264, 123213, 221686, -208185,10984, 
0x00000000, -11349057, -4015932, -39027552, 126144, 222432, -208692,11144, 
0x00000000, -11331348, -3981538, -39381104, 127760, 221670, -208207,11297, 
0x00000000, -11308926, -3947380, -39679580, 128477, 220637, -207899,11454, 
0x00000000, -11344401, -3993954, -39973372, 129924, 220588, -208476,11608, 
0x00000000, -11346861, -3917345, -40289576, 131115, 220305, -208153,11767, 
0x00000000, -11356892, -3922950, -40591376, 133266, 220977, -208130,11921, 
0x00000000, -11287642, -3873453, -40806208, 134516, 221951, -207485,12075, 
0x00000000, -11342303, -3878031, -41216312, 140601, 226427, -207971,12230, 
0x00000000, -11517209, -4058669, -41323588, 145393, 231618, -210179,12385, 
0x00000000, -11526189, -4102283, -41403716, 143673, 229543, -210405,12542, 
0x00000000, -11531931, -4048786, -41592748, 147080, 231604, -210165,12697, 
