encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,15036,-941,-2701,163,23,-212,163,0
0,4628,595,-1243,-23,273,-110,320,0
0,13680,1933,-4495,215,303,127,478,0
0,-10872,-967,-2524,212,90,-78,639,0
0,-1184,-2701,-2344,289,47,-191,799,0
0,1528,564,-6994,143,114,-53,959,0
0,4478,9523,1043,193,-40,-3,1115,0
79,-4148,-2204,-2293,209,114,-239,1279,0
209,-4214,-3849,-2851,230,183,-230,1441,0
377,3818,-2352,-11913,281,214,10,1601,0
556,-3420,4257,-1099,165,68,-102,1756,0
750,-2540,1861,-7869,-31,224,-182,1911,0
983,-4472,391,-6860,314,338,-137,2078,0
1230,-12004,-1654,-11161,217,196,-35,2251,0
1483,-6176,1232,-1311,423,195,-277,2408,0
1809,-5546,-4762,-320,169,485,-326,2562,0
2069,26178,-7868,-11887,337,211,-199,2716,0
2298,270708,17790,-7439,933,-292,-263,2872,-1
2499,464704,20124,-15472,1546,-653,-66,3029,-1
2696,604656,9246,-44601,1848,-862,-176,3188,-1
2858,830212,-5364,-60634,2788,-1216,-124,3344,-1
3055,1008646,3380,-56225,3332,-1435,-324,3502,-1
3257,1171552,282,-81944,4032,-1202,-187,3656,-1
3444,1333608,116,-95574,4899,-1071,-315,3811,-1
3659,1572238,11608,-79004,5783,-1293,-268,3966,-1
3835,1777064,8788,-116455,6999,-990,-306,4121,-1
4065,2008716,8984,-117690,8036,-931,-315,4277,-1
4243,2211932,16733,-133819,9308,-837,-309,4433,-1
4441,2464018,24296,-132605,10853,-566,-245,4588,-1
4642,2683664,27803,-146170,11781,-343,-138,4745,-1
4845,2911996,30538,-158823,13183,129,130,4900,-1
5050,3196464,42272,-236302,15165,580,6,5054,-1
5270,3357060,13107,-214480,16614,1590,-183,5219,-1
5457,3603944,29134,-210092,18514,2290,-202,5374,-1
5663,3837084,41617,-210558,20601,3340,-389,5529,-1
5834,4031220,57084,-221036,22454,4354,-84,5681,-1
6044,4258320,49579,-261180,24910,5640,-312,5837,-1
6208,4408792,37964,-255836,26195,6008,-342,5991,-1
6381,4644356,86447,-262755,28749,7834,-121,6149,-1
6573,4836024,54639,-258095,30518,8683,-180,6306,-1
6730,5053840,80709,-313950,32840,9935,-525,6460,-1
6907,5278144,86361,-311911,35255,11312,-178,6614,-1
7092,5504068,85705,-319894,37568,12361,-298,6768,-1
7281,5730036,85514,-336801,39299,13120,-443,6924,-1
7472,5968172,100330,-327883,42011,14831,-342,7077,-1
7659,6186656,84144,-309969,43768,15355,-299,7230,-1
7830,6417584,153565,-258297,45587,16023,611,7383,-1
8018,6502456,104539,-344701,44072,14090,-93,7538,-1
8209,6554880,102829,-339398,41718,11261,-57,7693,-1
8397,6616312,81166,-346192,42696,11956,-327,7848,-1
8597,6722676,72356,-339073,43611,12603,-301,8002,-1
8816,6759664,103904,-321668,44281,13021,-160,8168,-1
9000,6807992,106098,-325205,45345,14209,-343,8323,-1
9194,6858304,70967,-349258,46281,14820,-522,8485,-1
9367,6856708,98560,-341847,46737,15435,40,8644,-1
9545,6837272,120661,-309562,47184,16015,-345,8798,-1
9720,6923860,58659,-337189,48393,16406,-321,8952,-1
9914,7005484,114099,-331713,49276,16865,-89,9107,-1
10074,7072128,91023,-354352,50558,17646,-381,9265,-1
10210,7187112,82812,-370846,51994,18447,-638,9422,-1
10389,7183092,168749,-357650,53005,19795,430,9576,-1
10579,7130728,161150,-335114,54204,21297,90,9730,-1
10801,7070624,158684,-346454,54841,22732,61,9886,-1
11005,6951096,161568,-358503,55322,24185,55,10043,-1
11180,6858968,164213,-301916,55697,25195,310,10196,-1
11376,6771156,160527,-317834,56016,26039,221,10348,-1
11599,6727364,160735,-314367,56922,27381,-97,10502,-1
11815,6644264,155635,-338344,56997,28157,155,10659,-1
12003,6537208,154434,-330365,57514,28983,397,10810,-1
12218,6300664,-101350,437928,56505,28164,1080,10966,0
12456,6569948,39431,-51237,58780,30055,179,11121,0
12728,6480312,137141,28860,58022,29815,1517,11276,0
12977,6485352,-16378,-131304,58107,29860,-614,11430,0
13171,6503084,-51960,-147004,58286,29881,-1167,11585,0
13171,6543968,-106118,-176424,58570,30379,-1779,11736,0
13171,6574248,-127852,-185830,59082,30354,-2057,11889,0
13171,6561036,-142361,-97637,59247,30122,-1826,12047,0
13171,6655464,-197490,91418,60094,30768,-1216,12204,0
13164,6692968,-485315,309835,60334,30596,-2745,12391,0
13009,6913088,-517518,411519,59122,26879,-2555,12544,0
12790,7243696,-544196,441562,63390,28271,-3202,12697,0
12496,7635056,-576349,489336,69517,32346,-3027,12850,0
12145,7938512,-541350,490878,71555,32692,-2618,13012,0
11797,8292148,-500826,482287,72709,31744,-2332,13166,1
11480,8659932,-520251,516193,74848,32326,-2491,13318,1
11124,9023504,-515511,568366,77447,32935,-1984,13473,1
10759,9324996,-481935,579718,80995,35424,-1704,13632,1
10368,9756004,-454820,588044,90783,43756,-1425,13786,1
9999,9879656,-621426,459702,95791,49300,-3928,13947,1
9630,9891552,-598962,417170,87194,40141,-3523,14100,1
9216,10104736,-666516,360392,89960,41524,-4643,14260,1
8849,10388076,-778021,230031,85142,33584,-5711,14413,1
8444,10345316,-723430,186279,82951,28955,-5690,14571,1
8073,10382056,-716641,160421,81547,24265,-5648,14727,1
7662,10487056,-721727,93453,79869,19129,-5698,14888,1
7296,10677040,-692487,185802,85403,20195,-5440,15049,1
6869,10928276,-649488,313311,93891,25401,-5142,15201,1
6461,4571968,-257103,205018,29626,2951,-1414,15359,1
6052,4038416,-199987,192150,24654,658,-1295,15510,1
5593,3538588,-178370,180493,19909,-905,-1415,15670,1
5162,2965432,-151241,158880,15854,-1564,-944,15823,1
4734,2476028,-131927,117795,11875,-2563,-833,15975,1
4256,1950922,-98372,96706,9068,-2552,-766,16143,1
3777,1541488,-90995,65854,7381,-1446,-583,16296,1
3348,1124876,-58907,51515,4888,-1145,-559,16452,1
2868,674626,-14310,35044,2128,-1171,-120,16624,1
2430,256584,-13930,-8228,30,-715,-133,16778,1
1980,117666,-9029,-17611,15,90,-158,16931,2
1480,79096,9093,-9932,-443,-401,-87,17094,2
1054,86018,3494,-16532,-331,-85,-183,17245,2
577,65752,4680,-13496,-184,-154,-92,17400,2
150,79192,9902,-20590,-526,-341,-115,17554,2
-279,75022,9253,-22745,-469,-227,-67,17712,2
-751,76448,2389,-14934,-625,-174,-91,17866,2
-1128,70300,5784,-11782,-465,-248,47,18019,2
-1152,71328,8238,-22217,-401,-305,-299,18174,2
-1152,60796,3639,-15537,-654,-164,74,18344,2
-1153,73230,8574,-9235,-429,-365,-186,18497,2
