encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,7230,13021,347,-259,78,49,216,0
0,-1890,5946,-3138,-197,367,140,367,0
0,6698,9079,1896,-82,156,50,518,0
0,-4390,5074,-3013,-188,414,0,668,0
0,3286,9479,-6581,-214,189,-474,820,0
24,6490,10913,7832,32,124,-4,971,0
320,-3916,5044,-5533,-212,280,-166,1121,0
822,4550,5832,6513,-25,167,138,1271,0
1435,3870,2213,-1815,-207,175,-187,1426,0
2001,2614,13613,721,-101,381,-195,1577,0
2420,96,4267,-5433,-293,473,102,1730,0
2794,-3618,1689,-1428,-156,442,-138,1881,0
3186,9642,3544,-4830,-267,533,-260,2033,0
3597,4630,10437,1540,-373,202,-153,2185,0
4105,10352,9052,-5691,-571,270,-91,2335,0
4589,241644,29278,21274,-4541,8900,701,2487,0
6174,943282,4422,100585,-17294,34874,4490,2956,0
6680,1161790,36904,146207,-21336,43035,5271,3115,-1
7248,1369618,20351,129543,-25117,50497,5990,3273,-1
7849,1554804,22415,132747,-28792,57758,5830,3433,-1
8459,1736714,-75166,88235,-31758,63672,5911,3590,-1
9134,1871244,169968,97492,-34108,68755,1775,3747,-1
9743,1862654,-535947,-158115,-34217,68584,5515,3909,-1
10215,1932554,-246078,-121037,-35259,71072,1185,4067,-1
10216,1933318,-245046,-128163,-35449,71490,1242,4224,-1
10216,1936274,-344403,-161682,-35425,71315,1844,4382,-1
10216,1931918,-304460,-147493,-35663,71112,1687,4542,-1
10216,1948092,-289770,-136746,-35749,71906,1377,4700,-1
10126,2327610,258871,218878,-42742,85797,4803,4858,-1
9638,2290240,312259,271415,-42349,84467,6242,5017,-1
9058,2109340,-29460,182254,-38880,77975,8797,5172,-1
8487,1896020,-645907,28584,-34975,70178,14354,5330,-1
7917,1683678,-818110,-70870,-31273,62410,13474,5492,-1
7284,1509056,-685544,-64248,-28029,55795,11072,5650,-1
6704,1343904,-562427,-39569,-25015,49869,9862,5807,-1
6119,1117950,-551762,-115853,-20875,41319,6831,5966,0
5539,879918,-356258,-124270,-16419,32493,2750,6123,0
4985,689686,-240259,-126932,-13181,26221,156,6281,0
4530,525346,-118592,-107049,-10077,20014,-1679,6436,0
4189,400424,49504,-99238,-7930,15511,-4570,6595,0
3915,320044,-50445,-121130,-6003,11992,-3568,6751,0
3640,200486,58453,-84973,-4398,8156,-3653,6907,0
3320,99934,-3551,-22258,-2232,4117,-598,7065,0
2946,4332,847,-4078,-72,629,-89,7219,0
2541,9918,2640,-7603,-711,706,22,7375,0
2129,3414,5052,-6227,-441,470,-136,7530,0
1726,18732,2784,-1995,-479,337,146,7685,0
1320,18952,2995,4062,-632,330,171,7840,0
911,6766,-994,2230,-277,189,-57,7998,0
491,4810,-3341,2854,-431,544,103,8159,0
18,12166,3544,5434,-48,513,-81,8314,0
-335,15582,5516,-1897,-480,484,-18,8468,0
