encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,6692,-2414,6688,100,-87,1,158,0
0,-3000,-6114,4341,79,420,-119,316,0
0,-3472,-13461,350,-218,206,-77,474,0
0,-11586,-12929,-1548,-267,401,-22,631,0
0,-8646,-3352,6138,-23,173,-61,789,0
98,-9608,-398,-9,-141,517,209,948,0
675,-4862,2774,-3188,-5,435,245,1106,0
1288,-21168,-2161,-1464,-40,419,-290,1262,0
1967,-11392,-8873,1184,25,741,40,1420,0
2622,-14876,-1596,1341,128,617,284,1576,0
3088,-34932,-3450,460,40,559,7,1732,0
3560,-25448,-5939,1918,-53,825,-133,1888,0
4023,70136,11156,11425,-1736,3842,-48,2048,0
4562,336220,36992,39691,-6571,14272,997,2206,0
5115,619132,4094,69306,-11766,24528,2676,2362,0
5779,854076,-30451,97613,-16213,33540,4371,2519,0
6379,1130388,3454,104498,-20876,43053,4419,2674,0
7025,1318752,-84283,94025,-24394,50464,5984,2829,-1
7569,1516172,-144231,74810,-28090,57319,6613,2985,-1
8228,1698066,-66939,88022,-31353,63982,5668,3141,-1
8824,1806320,80987,59524,-33338,68183,1994,3295,-1
9348,1820430,-560762,-184218,-33921,69040,4739,3450,-1
9997,1882606,-274557,-157518,-34956,71625,493,3606,-1
10295,1928232,-182896,-141496,-35622,73039,-456,3761,-1
10294,1942514,-118598,-113703,-35799,73204,-1202,3915,-1
10294,1990240,-177500,-150117,-36903,75330,-1101,4083,-1
10083,2279720,212499,188125,-42440,86266,4676,4235,-1
9591,2233648,128793,200044,-41429,84256,6145,4389,-1
9061,2119160,-40455,173816,-39518,80636,8984,4551,-1
8520,1948706,-561082,56281,-36240,74120,13896,4707,-1
7978,1722040,-668744,-25971,-32170,66083,12465,4860,-1
7437,1539592,-605776,-48985,-28766,59531,10203,5015,-1
6903,1382424,-528622,-44154,-26077,54149,8883,5169,-1
6417,1237322,-468327,-50285,-23126,48529,7489,5325,0
5822,1019368,-474488,-91125,-19433,40644,6239,5480,0
5279,814018,-380756,-124973,-15461,33076,2991,5635,0
4797,613582,-230952,-112130,-11781,25800,497,5792,0
4206,420960,-106542,-126201,-8259,18348,-2216,5946,0
3666,206990,-78023,-135191,-4132,10375,-3782,6108,0
3126,-428,-4497,755,-472,3096,227,6261,0
2589,-39056,1151,-5274,255,1310,257,6415,0
2107,-43466,2395,4718,453,1369,-156,6569,0
1567,-51516,4655,1772,508,1382,131,6724,0
1030,-44284,1123,6815,338,1259,-30,6880,0
574,-43342,6743,-3087,392,1191,-171,7033,0
210,-42416,-2330,-834,670,1237,-8,7188,0
208,-49668,2049,1496,595,1101,5,7343,0
208,-49144,-4252,746,334,1107,189,7496,0
208,-55414,1848,-5463,484,1211,-81,7651,0
208,-46168,3172,-1727,542,1211,-26,7805,0
208,-46278,718,-297,557,1146,87,7959,0
