Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -13310898, -7695251, -27106478, 85661, 174868, -217697,0, 
0x00000000, -13312191, -7690227, -27107114, 85915, 175029, -217695,161, 
0x00000000, -13313160, -7694691, -27107208, 85564, 174850, -217612,319, 
0x00000000, -13313067, -7694638, -27112506, 85837, 175218, -217623,476, 
0x00000000, -13315115, -7695782, -27107006, 85666, 175180, -217698,634, 
0x00000000, -13314380, -7690788, -27122324, 85669, 174974, -217853,791, 
0x00000000, -13315425, -7686976, -27118872, 85760, 174803, -217735,1004, 
0x00000000, -13315518, -7694757, -27117264, 85340, 175002, -217530,1164, 
0x00000000, -13315095, -7685201, -27102988, 85495, 175198, -217728,1323, 
0x00000000, -13303725, -7694506, -27120792, 85662, 174986, -217848,1502, 
0x00000000, -13312809, -7692603, -27111992, 85626, 175163, -217998,1663, 
0x00000000, -13313958, -7696598, -27123864, 85418, 175053, -217614,1822, 
0x00000000, -13319203, -7662269, -27374984, 81079, 184339, -216051,1980, 
0x00000000, -13248005, -7614473, -27716104, 74667, 196985, -215854,2139, 
0x00000000, -13251620, -7585908, -27992358, 69810, 206855, -214445,2296, 
0x00000000, -13141404, -7514394, -28247616, 65053, 216337, -213753,2454, 
0x00000000, -13156589, -7516925, -28473772, 60584, 225038, -212956,2611, 
0x00000000, -13138740, -7514402, -28703900, 56366, 233080, -213245,2768, 
0x00000000, -13064509, -7495792, -28906936, 53120, 240271, -214371,2924, 
0x00000000, -13017035, -7533063, -29026600, 50789, 244592, -216377,3083, 
0x00000000, -13934148, -7880658, -28992184, 51224, 243698, -212206,3241, 
0x00000000, -13649134, -7805792, -29103528, 49404, 247502, -215055,3398, 
0x00000000, -12966243, -7608307, -29309742, 45426, 255571, -219659,3557, 
0x00000000, -13709178, -7824634, -29403204, 43283, 259148, -213665,3712, 
0x00000000, -13156618, -7678864, -29480216, 42535, 261065, -218712,3867, 
0x00000000, -13307155, -7720606, -29434212, 42841, 260233, -217757,4022, 
0x00000000, -13267511, -7714452, -29432020, 42952, 260048, -217978,4177, 
0x00000000, -13287321, -7717210, -29443202, 42944, 259657, -218026,4332, 
0x00000000, -13316561, -7728119, -29440660, 43037, 259797, -217648,4487, 
0x00000000, -13261509, -7714535, -29442580, 43120, 259852, -217977,4644, 
0x00000000, -13280152, -7715418, -29433974, 43472, 259659, -217958,4799, 
0x00000000, -13254388, -7707029, -29422796, 43153, 259578, -218293,4956, 
0x00000000, -13258960, -7712435, -29440692, 42932, 259462, -218063,5115, 
0x00000000, -13256708, -7716839, -29433258, 43223, 259432, -218183,5270, 
0x00000000, -13263333, -7716898, -29430436, 43234, 259457, -218111,5426, 
0x00000000, -13246989, -7715292, -29425794, 43071, 259365, -218470,5581, 
0x00000000, -13254686, -7707125, -29428568, 43320, 259183, -218129,5734, 
0x00000000, -13254767, -7715207, -29424728, 43139, 259060, -218013,5888, 
0x00000000, -13257395, -7712741, -29437658, 43179, 259068, -218376,6149, 
0x00000000, -13257496, -7708527, -29426614, 43228, 258944, -218211,6305, 
0x00000000, -13241140, -7706743, -29423048, 43085, 258778, -218370,6460, 
0x00000000, -13253936, -7708232, -29426008, 43091, 258817, -218380,6615, 
0x00000000, -13235456, -7708413, -29416200, 43113, 258752, -218572,6771, 
0x00000000, -13257456, -7711461, -29420000, 42995, 258660, -218305,6925, 
0x00000000, -13241060, -7700028, -29424584, 43331, 258386, -218348,7080, 
0x00000000, -13247636, -7704630, -29425012, 43170, 258337, -218253,7241, 
0x00000000, -13237885, -7708822, -29428660, 43122, 258284, -218337,7393, 
0x00000000, -13250477, -7706986, -29422492, 43047, 258206, -218371,7548, 
0x00000000, -13241577, -7708318, -29420978, 43164, 258400, -218433,7710, 
0x00000000, -13243131, -7711944, -29422310, 43122, 258084, -218551,7864, 
0x00000000, -13238461, -7705682, -29423916, 42919, 258228, -218539,8017, 
0x00000000, -13245743, -7705993, -29421640, 42950, 258098, -218480,8178, 
0x00000000, -13237908, -7704229, -29421316, 43184, 258082, -218407,8330, 
0x00000000, -13234782, -7709639, -29416284, 42943, 257692, -218569,8485, 
0x00000000, -13246715, -7705699, -29424948, 43124, 257803, -218460,8639, 
0x00000000, -13230024, -7706869, -29410874, 42899, 257757, -218696,8793, 
0x00000000, -13242033, -7709376, -29417102, 43052, 257944, -218483,8948, 
0x00000000, -13233335, -7709254, -29410608, 42989, 257900, -218575,9101, 
0x00000000, -13245565, -7703868, -29422288, 43117, 257807, -218333,9262, 
0x00000000, -13233250, -7696767, -29411968, 43201, 257552, -218584,9416, 
0x00000000, -13244110, -7709316, -29423860, 42883, 257414, -218381,9575, 
0x00000000, -13230891, -7700324, -29414960, 42954, 257648, -218624,9735, 
0x00000000, -13240587, -7698137, -29410880, 43107, 257372, -218282,9889, 
0x00000000, -13234646, -7707757, -29406480, 42975, 257658, -218435,10042, 
0x00000000, -13243313, -7700751, -29404510, 43135, 257454, -218483,10196, 
0x00000000, -13231156, -7698821, -29411436, 42994, 257408, -218753,10349, 
0x00000000, -13236465, -7699547, -29408276, 43162, 257442, -218714,10505, 
0x00000000, -13242307, -7703333, -29420248, 43089, 257447, -218454,10658, 
0x00000000, -13233289, -7698042, -29413276, 43063, 257257, -218778,10817, 
0x00000000, -13556411, -7774539, -29307410, 44779, 253729, -215791,10971, 
0x00000000, -13453478, -7749944, -29319150, 44669, 254092, -216356,11125, 
0x00000000, -13340591, -7714307, -29341304, 44438, 254481, -217436,11280, 
0x00000000, -13476479, -7741300, -29393468, 42815, 257762, -216526,11435, 
0x00000000, -12761037, -7446606, -29384460, 43449, 256306, -217758,11589, 
0x00000000, -12809668, -7427291, -29335748, 44688, 253765, -216112,11743, 
0x00000000, -12495690, -7307516, -29347740, 44218, 254727, -217384,11897, 
0x00000000, -12624854, -7315312, -29346972, 44092, 254278, -214966,12048, 
0x00000000, -13013719, -7412876, -29171940, 47343, 248106, -211761,12201, 
0x00000000, -13565961, -7566878, -28964928, 51124, 239826, -207436,12359, 
0x00000000, -13973822, -7708988, -28707134, 55578, 231296, -205749,12513, 
0x00000000, -14079595, -7767158, -28523176, 58736, 224437, -206171,12668, 
0x00000000, -13984987, -7758154, -28375924, 61639, 219253, -207910,12821, 
0x00000000, -13964510, -7792799, -28177088, 65616, 210948, -209469,12975, 
0x00000000, -13775681, -7784654, -27948148, 69674, 202788, -212801,13126, 
0x00000000, -13582744, -7812033, -27685276, 74584, 193071, -217555,13282, 
0x00000000, -13407577, -7765699, -27491564, 78065, 185832, -219033,13441, 
0x00000000, -13311292, -7755929, -27250056, 81986, 177441, -220611,13594, 
0x00000000, -13313747, -7681874, -27154768, 83991, 173196, -217773,13745, 
0x00000000, -13309602, -7681347, -27151274, 84198, 173159, -217656,13896, 
0x00000000, -13314445, -7677548, -27149832, 84210, 173280, -217980,14048, 
0x00000000, -13306470, -7682632, -27141688, 84087, 172945, -217726,14200, 
0x00000000, -13307367, -7677199, -27142004, 84188, 172979, -217616,14352, 
0x00000000, -13312494, -7679461, -27156320, 84020, 172853, -217772,14506, 
0x00000000, -13313225, -7682751, -27154008, 84012, 173184, -217666,14657, 
0x00000000, -13318573, -7679360, -27166776, 83910, 173308, -217689,14810, 
0x00000000, -13318050, -7678556, -27155664, 84093, 173007, -217563,14966, 
0x00000000, -13320028, -7677008, -27153698, 84140, 173025, -217670,15120, 
0x00000000, -13306002, -7679659, -27159374, 84105, 173060, -217731,15275, 
0x00000000, -13316044, -7680350, -27156836, 83919, 173326, -217824, 1646316820543, 
